epoch,train_loss,step,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
0,0.47049233317375183,9,,,,,,
0,0.38476863503456116,19,,,,,,
0,0.1912536919116974,29,,,,,,
0,0.3805186450481415,39,,,,,,
0,0.2777974009513855,49,,,,,,
0,0.3276757597923279,59,,,,,,
0,0.09301415085792542,69,,,,,,
0,0.19207587838172913,79,,,,,,
0,0.14782242476940155,89,,,,,,
0,0.17175732553005219,99,,,,,,
0,0.21555295586585999,109,,,,,,
0,0.29840028285980225,119,,,,,,
0,0.23043887317180634,129,,,,,,
0,0.3082529604434967,139,,,,,,
0,0.1746828258037567,149,,,,,,
0,0.17717228829860687,159,,,,,,
0,0.21268774569034576,169,,,,,,
0,0.21091477572917938,179,,,,,,
0,0.15564943850040436,189,,,,,,
0,0.13805034756660461,199,,,,,,
0,0.24522951245307922,209,,,,,,
0,0.2233564853668213,219,,,,,,
0,0.096001535654068,229,,,,,,
0,0.20139020681381226,239,,,,,,
0,0.1742939054965973,249,,,,,,
0,0.0916842445731163,259,,,,,,
0,0.20562641322612762,269,,,,,,
0,0.10824932157993317,279,,,,,,
0,0.0938192680478096,289,,,,,,
0,0.22328610718250275,299,,,,,,
0,0.1043502539396286,309,,,,,,
0,0.10990925878286362,319,,,,,,
0,0.14135688543319702,329,,,,,,
0,0.08898888528347015,339,,,,,,
0,,345,0.1485714316368103,0.10135290026664734,0.2560950219631195,0.7688866257667542,0.20722785592079163,
1,0.13454067707061768,349,,,,,,
1,0.13180463016033173,359,,,,,,
1,0.14323852956295013,369,,,,,,
1,0.14478789269924164,379,,,,,,
1,0.1382278949022293,389,,,,,,
1,0.16328933835029602,399,,,,,,
1,0.10659364610910416,409,,,,,,
1,0.15611064434051514,419,,,,,,
1,0.11129694432020187,429,,,,,,
1,0.08846587687730789,439,,,,,,
1,0.22447934746742249,449,,,,,,
1,0.21716995537281036,459,,,,,,
1,0.2223355919122696,469,,,,,,
1,0.13244499266147614,479,,,,,,
1,0.13126657903194427,489,,,,,,
1,0.09439441561698914,499,,,,,,
1,0.10728326439857483,509,,,,,,
1,0.14215321838855743,519,,,,,,
1,0.19438084959983826,529,,,,,,
1,0.22763791680335999,539,,,,,,
1,0.11175033450126648,549,,,,,,
1,0.065217025578022,559,,,,,,
1,0.08195358514785767,569,,,,,,
1,0.08705160766839981,579,,,,,,
1,0.21844042837619781,589,,,,,,
1,0.12437815964221954,599,,,,,,
1,0.08438599854707718,609,,,,,,
1,0.12502813339233398,619,,,,,,
1,0.21093617379665375,629,,,,,,
1,0.12507300078868866,639,,,,,,
1,0.18067030608654022,649,,,,,,
1,0.07069604098796844,659,,,,,,
1,0.10574238002300262,669,,,,,,
1,0.0665145292878151,679,,,,,,
1,0.11915004253387451,689,,,,,,
1,,691,0.1842857152223587,0.10708673298358917,0.2915530204772949,0.7831859588623047,0.2456222027540207,
2,0.1014987900853157,699,,,,,,
2,0.08995643258094788,709,,,,,,
2,0.0779188796877861,719,,,,,,
2,0.06792822480201721,729,,,,,,
2,0.1027635782957077,739,,,,,,
2,0.11923673748970032,749,,,,,,
2,0.07084108144044876,759,,,,,,
2,0.09160114824771881,769,,,,,,
2,0.09696099162101746,779,,,,,,
2,0.07280535995960236,789,,,,,,
2,0.07683832198381424,799,,,,,,
2,0.10684045404195786,809,,,,,,
2,0.10224037617444992,819,,,,,,
2,0.07526499778032303,829,,,,,,
2,0.083219513297081,839,,,,,,
2,0.05962945893406868,849,,,,,,
2,0.07335501164197922,859,,,,,,
2,0.18428651988506317,869,,,,,,
2,0.07512842118740082,879,,,,,,
2,0.07391788065433502,889,,,,,,
2,0.07947328686714172,899,,,,,,
2,0.07671866565942764,909,,,,,,
2,0.07767681032419205,919,,,,,,
2,0.07487021386623383,929,,,,,,
2,0.11219227313995361,939,,,,,,
2,0.07215951383113861,949,,,,,,
2,0.07863219082355499,959,,,,,,
2,0.07289954274892807,969,,,,,,
2,0.09436804801225662,979,,,,,,
2,0.10112730413675308,989,,,,,,
2,0.10117640346288681,999,,,,,,
2,0.056718915700912476,1009,,,,,,
2,0.06484109908342361,1019,,,,,,
2,0.09947336465120316,1029,,,,,,
2,,1037,0.2028571367263794,0.10655293613672256,0.30951380729675293,0.7950331568717957,0.2650052011013031,
3,0.08819723129272461,1039,,,,,,
3,0.07562398165464401,1049,,,,,,
3,0.10717623680830002,1059,,,,,,
3,0.09900031983852386,1069,,,,,,
3,0.09442398697137833,1079,,,,,,
3,0.06955071538686752,1089,,,,,,
3,0.07653912156820297,1099,,,,,,
3,0.06636884063482285,1109,,,,,,
3,0.06895352154970169,1119,,,,,,
3,0.05049886554479599,1129,,,,,,
