train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_meteor,val_qa_sas,test_loss
nan,0,9,,,,,,,
0.6096909642219543,0,19,,,,,,,
0.6080527901649475,0,29,,,,,,,
0.7630907297134399,0,39,,,,,,,
1.599014163017273,0,49,,,,,,,
0.4902481138706207,0,59,,,,,,,
0.9325898885726929,0,69,,,,,,,
0.2758740484714508,0,79,,,,,,,
0.6736466884613037,0,89,,,,,,,
0.2678190767765045,0,99,,,,,,,
0.4109583795070648,0,109,,,,,,,
0.42598021030426025,0,119,,,,,,,
0.8940824866294861,0,129,,,,,,,
0.2875306308269501,0,139,,,,,,,
0.4335724115371704,0,149,,,,,,,
0.14172512292861938,0,159,,,,,,,
0.6076900362968445,0,169,,,,,,,
0.1447521150112152,0,179,,,,,,,
0.3035179674625397,0,189,,,,,,,
0.24972769618034363,0,199,,,,,,,
0.6902445554733276,0,209,,,,,,,
0.40685561299324036,0,219,,,,,,,
0.24191762506961823,0,229,,,,,,,
0.2049531191587448,0,239,,,,,,,
0.13531790673732758,0,249,,,,,,,
0.3976721465587616,0,259,,,,,,,
0.21367649734020233,0,269,,,,,,,
0.3395612835884094,0,279,,,,,,,
0.17918060719966888,0,289,,,,,,,
0.09799393266439438,0,299,,,,,,,
0.157841756939888,0,309,,,,,,,
0.33904507756233215,0,319,,,,,,,
0.9989776611328125,0,329,,,,,,,
3.00488018989563,0,339,,,,,,,
0.34176167845726013,0,349,,,,,,,
0.08157975971698761,0,359,,,,,,,
,0,359,2.679960012435913,0.6333919167518616,0.9157178401947021,0.4712643623352051,0.6799784302711487,0.6587883234024048,
0.1788145750761032,1,369,,,,,,,
0.1116553470492363,1,379,,,,,,,
0.23023094236850739,1,389,,,,,,,
0.23685044050216675,1,399,,,,,,,
0.09535948187112808,1,409,,,,,,,
0.24643176794052124,1,419,,,,,,,
2.608485221862793,1,429,,,,,,,
0.026532942429184914,1,439,,,,,,,
0.10035266727209091,1,449,,,,,,,
0.1738705337047577,1,459,,,,,,,
0.8493502736091614,1,469,,,,,,,
0.14800404012203217,1,479,,,,,,,
0.20150093734264374,1,489,,,,,,,
1.2915232181549072,1,499,,,,,,,
0.07779525220394135,1,509,,,,,,,
0.23828746378421783,1,519,,,,,,,
0.14593292772769928,1,529,,,,,,,
0.5010953545570374,1,539,,,,,,,
0.19377443194389343,1,549,,,,,,,
0.18696527183055878,1,559,,,,,,,
0.10921978205442429,1,569,,,,,,,
0.214089497923851,1,579,,,,,,,
0.17019885778427124,1,589,,,,,,,
0.1786527782678604,1,599,,,,,,,
0.08645765483379364,1,609,,,,,,,
0.3009192943572998,1,619,,,,,,,
0.09989985078573227,1,629,,,,,,,
0.6510630249977112,1,639,,,,,,,
0.09857598692178726,1,649,,,,,,,
0.4936316907405853,1,659,,,,,,,
0.08232905715703964,1,669,,,,,,,
0.0726873055100441,1,679,,,,,,,
0.06049332395195961,1,689,,,,,,,
0.1944979578256607,1,699,,,,,,,
0.05204670503735542,1,709,,,,,,,
0.04000210389494896,1,719,,,,,,,
,1,719,2.6509201526641846,0.6724497675895691,0.9244387745857239,0.545976996421814,0.7146276235580444,0.6921939253807068,
0.09281893819570541,2,729,,,,,,,
0.07528206706047058,2,739,,,,,,,
0.07938256859779358,2,749,,,,,,,
0.19065682590007782,2,759,,,,,,,
0.033282604068517685,2,769,,,,,,,
0.0629078820347786,2,779,,,,,,,
1.8195692300796509,2,789,,,,,,,
0.009891998954117298,2,799,,,,,,,
0.06947039812803268,2,809,,,,,,,
0.10801713913679123,2,819,,,,,,,
0.49652835726737976,2,829,,,,,,,
0.0546121746301651,2,839,,,,,,,
0.12331172078847885,2,849,,,,,,,
0.8106586933135986,2,859,,,,,,,
0.04779360443353653,2,869,,,,,,,
0.09245721995830536,2,879,,,,,,,
