epoch,train_loss,step,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,val_qa_sas,test_loss
0,0.5296075344085693,9,,,,,,
0,0.14690463244915009,19,,,,,,
0,0.2583594024181366,29,,,,,,
0,0.380825400352478,39,,,,,,
0,0.3025244176387787,49,,,,,,
0,0.17002566158771515,59,,,,,,
0,0.20849132537841797,69,,,,,,
0,0.19081515073776245,79,,,,,,
0,0.13178957998752594,89,,,,,,
0,0.16488151252269745,99,,,,,,
0,0.1785096526145935,109,,,,,,
0,0.1523670256137848,119,,,,,,
0,0.435700386762619,129,,,,,,
0,0.19971175491809845,139,,,,,,
0,0.2128596007823944,149,,,,,,
0,0.18212459981441498,159,,,,,,
0,0.27546924352645874,169,,,,,,
0,0.13578829169273376,179,,,,,,
0,0.19749079644680023,189,,,,,,
0,0.12482263892889023,199,,,,,,
0,0.25500723719596863,209,,,,,,
0,0.2367808073759079,219,,,,,,
0,0.14325955510139465,229,,,,,,
0,0.14662548899650574,239,,,,,,
0,0.1780262440443039,249,,,,,,
0,0.1603955775499344,259,,,,,,
0,0.20448821783065796,269,,,,,,
0,0.23701803386211395,279,,,,,,
0,0.21432329714298248,289,,,,,,
0,0.1111258864402771,299,,,,,,
0,0.26569992303848267,309,,,,,,
0,0.17102119326591492,319,,,,,,
0,0.17231617867946625,329,,,,,,
0,0.13458789885044098,339,,,,,,
0,0.20933356881141663,349,,,,,,
0,,351,0.30812788009643555,0.7991445064544678,0.13300806283950806,0.25153374671936035,0.3535773456096649,
1,0.13103491067886353,359,,,,,,
1,0.1896648406982422,369,,,,,,
1,0.11946825683116913,379,,,,,,
1,0.13766051828861237,389,,,,,,
1,0.13358265161514282,399,,,,,,
1,0.2186538726091385,409,,,,,,
1,0.08871795982122421,419,,,,,,
1,0.13561402261257172,429,,,,,,
1,0.13476353883743286,439,,,,,,
1,0.17252270877361298,449,,,,,,
1,0.27846357226371765,459,,,,,,
1,0.11975309252738953,469,,,,,,
1,0.1559140980243683,479,,,,,,
1,0.10231640189886093,489,,,,,,
1,0.1572597324848175,499,,,,,,
1,0.19281716644763947,509,,,,,,
1,0.1612895280122757,519,,,,,,
1,0.09047263115644455,529,,,,,,
1,0.1580183058977127,539,,,,,,
1,0.19966062903404236,549,,,,,,
1,0.10135446488857269,559,,,,,,
1,0.11312167346477509,569,,,,,,
1,0.12287549674510956,579,,,,,,
1,0.11771316081285477,589,,,,,,
1,0.18532733619213104,599,,,,,,
1,0.20749720931053162,609,,,,,,
1,0.13790304958820343,619,,,,,,
1,0.12483915686607361,629,,,,,,
1,0.1769031286239624,639,,,,,,
1,0.15600928664207458,649,,,,,,
1,0.20664480328559875,659,,,,,,
1,0.2694627344608307,669,,,,,,
1,0.15626807510852814,679,,,,,,
1,0.23323336243629456,689,,,,,,
1,0.09901226311922073,699,,,,,,
1,,703,0.3375251591205597,0.8044517040252686,0.10911963880062103,0.28834354877471924,0.3882025182247162,
2,0.10093679279088974,709,,,,,,
2,0.08403868973255157,719,,,,,,
2,0.1243421733379364,729,,,,,,
2,0.08649802207946777,739,,,,,,
2,0.11201951652765274,749,,,,,,
2,0.10888585448265076,759,,,,,,
2,0.12389996647834778,769,,,,,,
2,0.11238962411880493,779,,,,,,
2,0.21092575788497925,789,,,,,,
2,0.1611229032278061,799,,,,,,
2,0.18883605301380157,809,,,,,,
2,0.07755235582590103,819,,,,,,
2,0.1353113353252411,829,,,,,,
2,0.12249094247817993,839,,,,,,
2,0.07814895361661911,849,,,,,,
2,0.08322590589523315,859,,,,,,
2,0.12836773693561554,869,,,,,,
2,0.07625753432512283,879,,,,,,
2,0.16334769129753113,889,,,,,,
2,0.18945126235485077,899,,,,,,
2,0.08751505613327026,909,,,,,,
2,0.07787807285785675,919,,,,,,
2,0.1047324687242508,929,,,,,,
2,0.0899234190583229,939,,,,,,
2,0.13129211962223053,949,,,,,,
2,0.08788072317838669,959,,,,,,
2,0.07295112311840057,969,,,,,,
2,0.07826436311006546,979,,,,,,
2,0.07294099777936935,989,,,,,,
2,0.08742677420377731,999,,,,,,
2,0.07936380058526993,1009,,,,,,
2,0.1493460088968277,1019,,,,,,
2,0.0739966556429863,1029,,,,,,
2,0.06694058328866959,1039,,,,,,
2,0.10612837225198746,1049,,,,,,
2,,1055,0.3747956156730652,0.815687358379364,0.10594099014997482,0.32055214047431946,0.4194222688674927,
3,0.09561870992183685,1059,,,,,,
3,0.11211688071489334,1069,,,,,,
3,0.06787341833114624,1079,,,,,,
3,0.09803574532270432,1089,,,,,,
3,0.06142549589276314,1099,,,,,,
3,0.06558796018362045,1109,,,,,,
3,0.12426216900348663,1119,,,,,,
3,0.0512114018201828,1129,,,,,,
3,0.06717869639396667,1139,,,,,,
3,0.06712911278009415,1149,,,,,,
3,0.06497563421726227,1159,,,,,,
3,0.08227334171533585,1169,,,,,,
3,0.053820013999938965,1179,,,,,,
3,0.06940702348947525,1189,,,,,,
3,0.055952347815036774,1199,,,,,,
3,0.06100672110915184,1209,,,,,,
3,0.062390148639678955,1219,,,,,,
3,0.09967862814664841,1229,,,,,,
3,0.05312329903244972,1239,,,,,,
3,0.0858556255698204,1249,,,,,,
3,0.09193965792655945,1259,,,,,,
3,0.051914434880018234,1269,,,,,,
3,0.07655301690101624,1279,,,,,,
3,0.084549181163311,1289,,,,,,
3,0.05004901438951492,1299,,,,,,
3,0.0673220306634903,1309,,,,,,
3,0.08792587369680405,1319,,,,,,
3,0.07540947943925858,1329,,,,,,
3,0.06950383633375168,1339,,,,,,
3,0.07680518180131912,1349,,,,,,
3,0.07852859050035477,1359,,,,,,
3,0.0722041204571724,1369,,,,,,
3,0.05788020044565201,1379,,,,,,
3,0.055919647216796875,1389,,,,,,
3,0.08727233856916428,1399,,,,,,
3,,1407,0.395294189453125,0.822284460067749,0.10898074507713318,0.3389570415019989,0.4370057284832001,
4,0.1068674623966217,1409,,,,,,
4,0.05428409203886986,1419,,,,,,
4,0.06312591582536697,1429,,,,,,
4,0.06531166285276413,1439,,,,,,
4,0.05287589132785797,1449,,,,,,
4,0.04425230622291565,1459,,,,,,
4,0.0660063624382019,1469,,,,,,
4,0.03855769336223602,1479,,,,,,
4,0.08420408517122269,1489,,,,,,
4,0.14579901099205017,1499,,,,,,
4,0.047320250421762466,1509,,,,,,
4,0.07094840705394745,1519,,,,,,
4,0.05412429943680763,1529,,,,,,
4,0.049467939883470535,1539,,,,,,
4,0.04483551159501076,1549,,,,,,
4,0.02920212782919407,1559,,,,,,
4,0.05433502793312073,1569,,,,,,
4,0.09098413586616516,1579,,,,,,
4,0.047097980976104736,1589,,,,,,
4,0.03367830067873001,1599,,,,,,
4,0.026396550238132477,1609,,,,,,
4,0.049803003668785095,1619,,,,,,
4,0.07100128382444382,1629,,,,,,
4,0.038670361042022705,1639,,,,,,
4,0.025074079632759094,1649,,,,,,
4,0.07915569841861725,1659,,,,,,
4,0.04674137011170387,1669,,,,,,
4,0.05714600533246994,1679,,,,,,
4,0.034218184649944305,1689,,,,,,
4,0.037808485329151154,1699,,,,,,
4,0.028877293691039085,1709,,,,,,
4,0.04320275038480759,1719,,,,,,
4,0.048330243676900864,1729,,,,,,
4,0.038949936628341675,1739,,,,,,
4,0.024627117440104485,1749,,,,,,
4,0.047312334179878235,1759,,,,,,
4,,1759,0.4063374698162079,0.8250889778137207,0.12397388368844986,0.349693238735199,0.442394882440567,
5,,1760,,,,,,0.12397388368844986
