step,train_loss,epoch,val_qa_answer_f1,val_loss,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
559,0.07772268354892731,1,,,,,,
569,0.1101229339838028,1,,,,,,
579,0.2500539720058441,1,,,,,,
589,0.16573044657707214,1,,,,,,
599,0.08517711609601974,1,,,,,,
609,0.06333691626787186,1,,,,,,
619,0.20528297126293182,1,,,,,,
629,0.11436691880226135,1,,,,,,
639,0.09480436146259308,1,,,,,,
649,0.13538500666618347,1,,,,,,
659,0.22421737015247345,1,,,,,,
669,0.12562811374664307,1,,,,,,
677,,1,0.24927614629268646,0.10037004202604294,0.18134033679962158,0.3017153739929199,0.78597491979599,
679,0.10775243490934372,2,,,,,,
689,0.06588760018348694,2,,,,,,
699,0.10538257658481598,2,,,,,,
709,0.1160396933555603,2,,,,,,
719,0.14297035336494446,2,,,,,,
729,0.062034327536821365,2,,,,,,
739,0.08340971916913986,2,,,,,,
749,0.07546534389257431,2,,,,,,
759,0.0862099677324295,2,,,,,,
769,0.06505002826452255,2,,,,,,
779,0.11167935281991959,2,,,,,,
789,0.07351414859294891,2,,,,,,
799,0.06860198080539703,2,,,,,,
809,0.06137488782405853,2,,,,,,
819,0.09367747604846954,2,,,,,,
829,0.09347180277109146,2,,,,,,
839,0.08973806351423264,2,,,,,,
849,0.1403382271528244,2,,,,,,
859,0.0841059610247612,2,,,,,,
869,0.07929109036922455,2,,,,,,
879,0.06130930408835411,2,,,,,,
889,0.1208554282784462,2,,,,,,
899,0.09787426143884659,2,,,,,,
909,0.12540310621261597,2,,,,,,
919,0.06217344105243683,2,,,,,,
929,0.0873556137084961,2,,,,,,
939,0.08813568949699402,2,,,,,,
949,0.052905019372701645,2,,,,,,
959,0.06746318191289902,2,,,,,,
969,0.09876999258995056,2,,,,,,
979,0.15254318714141846,2,,,,,,
989,0.06655432283878326,2,,,,,,
999,0.10030638426542282,2,,,,,,
1009,0.08983287215232849,2,,,,,,
1016,,2,0.2640719413757324,0.09787064790725708,0.1984231323003769,0.318908154964447,0.7925683259963989,
1019,0.048637013882398605,3,,,,,,
1029,0.06360513716936111,3,,,,,,
1039,0.08607496321201324,3,,,,,,
1049,0.08189091831445694,3,,,,,,
1059,0.07344488799571991,3,,,,,,
1069,0.0806509330868721,3,,,,,,
1079,0.0883534699678421,3,,,,,,
1089,0.08081749081611633,3,,,,,,
1099,0.0877380445599556,3,,,,,,
1109,0.04509468749165535,3,,,,,,
1119,0.0725836232304573,3,,,,,,
1129,0.06624803692102432,3,,,,,,
1139,0.0498698353767395,3,,,,,,
1149,0.059699203819036484,3,,,,,,
1159,0.057749729603528976,3,,,,,,
1169,0.029123149812221527,3,,,,,,
1179,0.05262044444680214,3,,,,,,
1189,0.06485018879175186,3,,,,,,
1199,0.06864912062883377,3,,,,,,
1209,0.04331360384821892,3,,,,,,
1219,0.047822803258895874,3,,,,,,
1229,0.08486288785934448,3,,,,,,
1239,0.05211888626217842,3,,,,,,
1249,0.08930688351392746,3,,,,,,
1259,0.07737173140048981,3,,,,,,
1269,0.06777898967266083,3,,,,,,
1279,0.07087894529104233,3,,,,,,
1289,0.056501418352127075,3,,,,,,
1299,0.10626225173473358,3,,,,,,
1309,0.05990156531333923,3,,,,,,
1319,0.0671139732003212,3,,,,,,
1329,0.052297502756118774,3,,,,,,
1339,0.06690400093793869,3,,,,,,
1349,0.06467187404632568,3,,,,,,
1355,,3,0.28364992141723633,0.10011114180088043,0.21681997179985046,0.32745492458343506,0.7997635006904602,
1359,0.04988815262913704,4,,,,,,
1369,0.05800037831068039,4,,,,,,
1379,0.045698437839746475,4,,,,,,
1389,0.05399852618575096,4,,,,,,
1399,0.049416232854127884,4,,,,,,
1409,0.055986154824495316,4,,,,,,
1419,0.0560062937438488,4,,,,,,
1429,0.0679798498749733,4,,,,,,
1439,0.0392051599919796,4,,,,,,
1449,0.02945731207728386,4,,,,,,
1459,0.10699807107448578,4,,,,,,
1469,0.037334658205509186,4,,,,,,
1479,0.04806976765394211,4,,,,,,
1489,0.06902527809143066,4,,,,,,
1499,0.04839656874537468,4,,,,,,
1509,0.053799036890268326,4,,,,,,
1519,0.057746078819036484,4,,,,,,
1529,0.0411260686814785,4,,,,,,
1539,0.07310518622398376,4,,,,,,
1549,0.06256906688213348,4,,,,,,
1559,0.03470122069120407,4,,,,,,
1569,0.06721613556146622,4,,,,,,
1579,0.04063209146261215,4,,,,,,
1589,0.04744155332446098,4,,,,,,
1599,0.05148035287857056,4,,,,,,
1609,0.03239072486758232,4,,,,,,
1619,0.062134552747011185,4,,,,,,
1629,0.05009206384420395,4,,,,,,
1639,0.04756111279129982,4,,,,,,
1649,0.04598752036690712,4,,,,,,
1659,0.029047813266515732,4,,,,,,
1669,0.05734224244952202,4,,,,,,
1679,0.05387631058692932,4,,,,,,
1689,0.04653729870915413,4,,,,,,
1694,,4,0.2886837124824524,0.10904574394226074,0.22076214849948883,0.3340238928794861,0.8038237690925598,
1695,,5,,,,,,0.10904574394226074
