step,train_loss,epoch,val_qa_answer_f1,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,test_loss
709,0.05859968066215515,2,,,,,,
719,0.04602695629000664,2,,,,,,
729,0.05735812708735466,2,,,,,,
739,0.07344867289066315,2,,,,,,
749,0.26103276014328003,2,,,,,,
759,0.09790447354316711,2,,,,,,
769,0.12012557685375214,2,,,,,,
779,0.1909555047750473,2,,,,,,
789,0.09759464114904404,2,,,,,,
799,0.02059544064104557,2,,,,,,
809,0.040178194642066956,2,,,,,,
819,0.04140445217490196,2,,,,,,
829,0.05121608451008797,2,,,,,,
839,0.03609180077910423,2,,,,,,
849,0.13698697090148926,2,,,,,,
859,0.05775757506489754,2,,,,,,
869,0.05453718081116676,2,,,,,,
879,0.3595365881919861,2,,,,,,
889,0.04625982046127319,2,,,,,,
899,0.03907720372080803,2,,,,,,
909,0.041886232793331146,2,,,,,,
919,0.28183361887931824,2,,,,,,
929,0.031721942126750946,2,,,,,,
939,0.052200354635715485,2,,,,,,
949,1.7260305881500244,2,,,,,,
959,0.07797440886497498,2,,,,,,
969,0.10614249855279922,2,,,,,,
979,0.014285878278315067,2,,,,,,
989,0.07249566912651062,2,,,,,,
999,0.0877838209271431,2,,,,,,
1009,0.2156185805797577,2,,,,,,
1019,0.05186380445957184,2,,,,,,
1029,0.07336804270744324,2,,,,,,
1039,0.024152124300599098,2,,,,,,
1049,0.024095581844449043,2,,,,,,
1058,,2,0.6321719288825989,0.5358851552009583,0.6516960263252258,0.06679024547338486,0.8931142091751099,
1059,0.02472955919802189,3,,,,,,
1069,0.014664237387478352,3,,,,,,
1079,0.034728605300188065,3,,,,,,
1089,0.02092139981687069,3,,,,,,
1099,0.009178593754768372,3,,,,,,
1109,0.021477876231074333,3,,,,,,
1119,0.11076487600803375,3,,,,,,
1129,0.04963338375091553,3,,,,,,
1139,0.04545719921588898,3,,,,,,
1149,0.07311003655195236,3,,,,,,
1159,0.07096562534570694,3,,,,,,
1169,0.06012872979044914,3,,,,,,
1179,1.2389572858810425,3,,,,,,
1189,0.08684167265892029,3,,,,,,
1199,0.011232402175664902,3,,,,,,
1209,0.05780491977930069,3,,,,,,
1219,0.050154950469732285,3,,,,,,
1229,0.06884793192148209,3,,,,,,
1239,0.007276821881532669,3,,,,,,
1249,0.06956656277179718,3,,,,,,
1259,0.03443624824285507,3,,,,,,
1269,0.04151759669184685,3,,,,,,
1279,0.028013622388243675,3,,,,,,
1289,0.012637834995985031,3,,,,,,
1299,0.026692958548665047,3,,,,,,
1309,0.011480366811156273,3,,,,,,
1319,0.057288914918899536,3,,,,,,
1329,0.025794120505452156,3,,,,,,
1339,0.020906789228320122,3,,,,,,
1349,0.055464278906583786,3,,,,,,
1359,0.05541263893246651,3,,,,,,
1369,0.010533463209867477,3,,,,,,
1379,0.08797600865364075,3,,,,,,
1389,0.0870283916592598,3,,,,,,
1399,0.014100871980190277,3,,,,,,
1409,0.020389407873153687,3,,,,,,
1411,,3,0.6425839066505432,0.5311004519462585,0.6560688018798828,0.07491453737020493,0.8933864831924438,
1419,0.03832700103521347,4,,,,,,
1429,0.014055745676159859,4,,,,,,
1439,0.04021821543574333,4,,,,,,
1449,0.013895257376134396,4,,,,,,
1459,0.09283547103404999,4,,,,,,
1469,0.0074536181055009365,4,,,,,,
1479,0.002830099081620574,4,,,,,,
1489,0.001573320128954947,4,,,,,,
1499,0.006520793307572603,4,,,,,,
1509,0.04009907692670822,4,,,,,,
1519,0.017054902389645576,4,,,,,,
1529,0.00318638002499938,4,,,,,,
1539,0.009758967906236649,4,,,,,,
1549,0.008187181316316128,4,,,,,,
1559,0.008138195611536503,4,,,,,,
1569,0.008206439204514027,4,,,,,,
1579,0.0016717991093173623,4,,,,,,
1589,0.005129036959260702,4,,,,,,
1599,0.03954359143972397,4,,,,,,
1609,0.6310667991638184,4,,,,,,
1619,0.009252822026610374,4,,,,,,
1629,0.019053393974900246,4,,,,,,
1639,0.003947111312299967,4,,,,,,
1649,0.01281924732029438,4,,,,,,
1659,0.009683256968855858,4,,,,,,
1669,0.007038544863462448,4,,,,,,
1679,0.005316948052495718,4,,,,,,
1689,0.01561930775642395,4,,,,,,
1699,0.0036877861712127924,4,,,,,,
1709,0.001956643769517541,4,,,,,,
1719,0.002074789721518755,4,,,,,,
1729,0.005905695725232363,4,,,,,,
1739,0.03909105807542801,4,,,,,,
1749,0.04206784814596176,4,,,,,,
1759,0.008133919909596443,4,,,,,,
1764,,4,0.6533796787261963,0.5454545617103577,0.6620561480522156,0.08065970242023468,0.895659327507019,
1765,,5,,,,,,0.08065970242023468
