step,train_loss,epoch,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
1269,0.03826570138335228,2,,,,,,
1279,0.02010403759777546,2,,,,,,
1289,0.02395602874457836,2,,,,,,
1299,0.03772006556391716,2,,,,,,
1309,0.019398430362343788,2,,,,,,
1319,0.01689736917614937,2,,,,,,
1329,0.057422515004873276,2,,,,,,
1339,0.034424468874931335,2,,,,,,
1349,0.030647162348031998,2,,,,,,
1359,0.02318531833589077,2,,,,,,
1369,0.040221091359853745,2,,,,,,
1379,0.029081033542752266,2,,,,,,
1389,0.026865767315030098,2,,,,,,
1399,0.021978972479701042,2,,,,,,
1409,0.024256855249404907,2,,,,,,
1418,,2,0.09621737152338028,0.37499821186065674,0.21671827137470245,0.8342113494873047,0.28637319803237915,
1419,0.036858681589365005,3,,,,,,
1429,0.02306024543941021,3,,,,,,
1439,0.04883142560720444,3,,,,,,
1449,0.05815799906849861,3,,,,,,
1459,0.05333710089325905,3,,,,,,
1469,0.02750537544488907,3,,,,,,
1479,0.051534347236156464,3,,,,,,
1489,0.024436652660369873,3,,,,,,
1499,0.031001927331089973,3,,,,,,
1509,0.03629749268293381,3,,,,,,
1519,0.025726839900016785,3,,,,,,
1529,0.038012269884347916,3,,,,,,
1539,0.028686076402664185,3,,,,,,
1549,0.03954201936721802,3,,,,,,
1559,0.03352583944797516,3,,,,,,
1569,0.03112691082060337,3,,,,,,
1579,0.02908823825418949,3,,,,,,
1589,0.04333266243338585,3,,,,,,
1599,0.035510268062353134,3,,,,,,
1609,0.061511799693107605,3,,,,,,
1619,0.04023052752017975,3,,,,,,
1629,0.027196627110242844,3,,,,,,
1639,0.03082452155649662,3,,,,,,
1649,0.029618067666888237,3,,,,,,
1659,0.027878042310476303,3,,,,,,
1669,0.037212759256362915,3,,,,,,
1679,0.025881346315145493,3,,,,,,
1689,0.04711511731147766,3,,,,,,
1699,0.028196977451443672,3,,,,,,
1709,0.032084692269563675,3,,,,,,
1719,0.010925239883363247,3,,,,,,
1729,0.0321318544447422,3,,,,,,
1739,0.08085168898105621,3,,,,,,
1749,0.031239399686455727,3,,,,,,
1759,0.019311565905809402,3,,,,,,
1769,0.04176453500986099,3,,,,,,
1779,0.024281354621052742,3,,,,,,
1789,0.03218483552336693,3,,,,,,
1799,0.03192506358027458,3,,,,,,
1809,0.020257342606782913,3,,,,,,
1819,0.028454231098294258,3,,,,,,
1829,0.029389461502432823,3,,,,,,
1839,0.026068860664963722,3,,,,,,
1849,0.027858221903443336,3,,,,,,
1859,0.03332306817173958,3,,,,,,
1869,0.030260536819696426,3,,,,,,
1879,0.027430672198534012,3,,,,,,
1889,0.04065645858645439,3,,,,,,
1891,,3,0.0891026183962822,0.3921598196029663,0.2414860725402832,0.8396997451782227,0.30994734168052673,
1899,0.029873300343751907,4,,,,,,
1909,0.030230320990085602,4,,,,,,
1919,0.01905631273984909,4,,,,,,
1929,0.030932024121284485,4,,,,,,
1939,0.03799925372004509,4,,,,,,
1949,0.04212969169020653,4,,,,,,
1959,0.014980338513851166,4,,,,,,
1969,0.023652777075767517,4,,,,,,
1979,0.032095227390527725,4,,,,,,
1989,0.02471497468650341,4,,,,,,
1999,0.014199569821357727,4,,,,,,
2009,0.01506937388330698,4,,,,,,
2019,0.026395034044981003,4,,,,,,
2029,0.025368528440594673,4,,,,,,
2039,0.021487809717655182,4,,,,,,
2049,0.02799876593053341,4,,,,,,
2059,0.012172753922641277,4,,,,,,
2069,0.02050497569143772,4,,,,,,
2079,0.017266791313886642,4,,,,,,
2089,0.02396310679614544,4,,,,,,
2099,0.01599656417965889,4,,,,,,
2109,0.02428186684846878,4,,,,,,
2119,0.01934703439474106,4,,,,,,
2129,0.02098543383181095,4,,,,,,
2139,0.013704533688724041,4,,,,,,
2149,0.01567644067108631,4,,,,,,
2159,0.016250986605882645,4,,,,,,
2169,0.034846220165491104,4,,,,,,
2179,0.02679705061018467,4,,,,,,
2189,0.03859167918562889,4,,,,,,
2199,0.044810701161623,4,,,,,,
2209,0.027063466608524323,4,,,,,,
2219,0.017976632341742516,4,,,,,,
2229,0.020416351035237312,4,,,,,,
2239,0.03438356891274452,4,,,,,,
2249,0.026647400110960007,4,,,,,,
2259,0.020570121705532074,4,,,,,,
2269,0.00836302898824215,4,,,,,,
2279,0.022774798795580864,4,,,,,,
2289,0.025532495230436325,4,,,,,,
2299,0.021234620362520218,4,,,,,,
2309,0.009744509123265743,4,,,,,,
2319,0.04079324007034302,4,,,,,,
2329,0.01034390926361084,4,,,,,,
2339,0.02573971077799797,4,,,,,,
2349,nan,4,,,,,,
2359,0.00854176189750433,4,,,,,,
2364,,4,0.09855739772319794,0.412960946559906,0.2631579041481018,0.8459043502807617,0.3390048146247864,
2365,,5,,,,,,0.09855739772319794
