step,train_loss,epoch,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_sas,val_qa_em,test_loss
9,0.10423240065574646,0,,,,,,
19,0.06491626054048538,0,,,,,,
29,0.065737783908844,0,,,,,,
39,0.05989409610629082,0,,,,,,
49,0.057868629693984985,0,,,,,,
59,0.09344780445098877,0,,,,,,
69,0.0458037443459034,0,,,,,,
79,0.07369567453861237,0,,,,,,
89,0.0460953451693058,0,,,,,,
99,0.050045210868120193,0,,,,,,
109,0.06341694295406342,0,,,,,,
119,0.04795033112168312,0,,,,,,
129,0.0637655034661293,0,,,,,,
139,0.05378010869026184,0,,,,,,
149,0.05563599243760109,0,,,,,,
159,0.059410106390714645,0,,,,,,
169,0.057061757892370224,0,,,,,,
179,0.05142204463481903,0,,,,,,
189,0.07114750146865845,0,,,,,,
199,0.05674881860613823,0,,,,,,
209,0.07660141587257385,0,,,,,,
219,0.046279460191726685,0,,,,,,
229,0.054731518030166626,0,,,,,,
235,,0,0.33873265981674194,0.10618461668491364,0.8459355235099792,0.4265914559364319,0.2685714364051819,
239,0.050257232040166855,1,,,,,,
249,0.04201250895857811,1,,,,,,
259,0.06476817280054092,1,,,,,,
269,0.036690495908260345,1,,,,,,
279,0.05858791619539261,1,,,,,,
289,0.05088766664266586,1,,,,,,
299,0.07523050904273987,1,,,,,,
309,0.048222865909338,1,,,,,,
319,0.062108416110277176,1,,,,,,
329,0.05095452815294266,1,,,,,,
339,0.062025658786296844,1,,,,,,
349,0.054579030722379684,1,,,,,,
359,0.04870662838220596,1,,,,,,
369,0.04427091032266617,1,,,,,,
379,0.05461622774600983,1,,,,,,
389,0.05145465210080147,1,,,,,,
399,0.03515367582440376,1,,,,,,
409,0.06913547962903976,1,,,,,,
419,0.06468642503023148,1,,,,,,
429,0.06623512506484985,1,,,,,,
439,0.05810391157865524,1,,,,,,
449,0.05121910572052002,1,,,,,,
459,0.04724569991230965,1,,,,,,
469,0.04937015101313591,1,,,,,,
471,,1,0.3337869644165039,0.08884470164775848,0.8437021374702454,0.41569575667381287,0.26476189494132996,
479,0.040808554738759995,2,,,,,,
489,0.05127754434943199,2,,,,,,
499,0.05524468421936035,2,,,,,,
509,0.0522238090634346,2,,,,,,
519,0.040977150201797485,2,,,,,,
529,0.04662248119711876,2,,,,,,
539,0.05376220867037773,2,,,,,,
549,0.04947878420352936,2,,,,,,
559,0.038304559886455536,2,,,,,,
569,0.05214592441916466,2,,,,,,
579,0.04000953212380409,2,,,,,,
589,0.05290409177541733,2,,,,,,
599,0.040093209594488144,2,,,,,,
609,0.05593080818653107,2,,,,,,
619,0.04824138060212135,2,,,,,,
629,0.049803417176008224,2,,,,,,
639,0.05866791307926178,2,,,,,,
649,0.039932530373334885,2,,,,,,
659,0.03669627755880356,2,,,,,,
669,0.0427355095744133,2,,,,,,
679,0.08767309039831161,2,,,,,,
689,0.06857173144817352,2,,,,,,
699,0.042628463357686996,2,,,,,,
707,,2,0.33414697647094727,0.09660694003105164,0.8451892733573914,0.4178526997566223,0.26476189494132996,
709,0.04217761754989624,3,,,,,,
719,0.04384755343198776,3,,,,,,
729,0.047836992889642715,3,,,,,,
739,0.04690348729491234,3,,,,,,
749,0.032401375472545624,3,,,,,,
759,0.06472039222717285,3,,,,,,
769,0.02545085921883583,3,,,,,,
779,0.044455621391534805,3,,,,,,
789,0.02439454011619091,3,,,,,,
799,0.036856573075056076,3,,,,,,
809,0.04645577073097229,3,,,,,,
819,0.04215966910123825,3,,,,,,
829,0.04368883743882179,3,,,,,,
839,0.04068514704704285,3,,,,,,
849,0.03449096903204918,3,,,,,,
859,0.04233987256884575,3,,,,,,
869,0.04156782478094101,3,,,,,,
879,0.03081876039505005,3,,,,,,
889,0.036945708096027374,3,,,,,,
899,0.041675783693790436,3,,,,,,
909,0.040934354066848755,3,,,,,,
919,0.02087916061282158,3,,,,,,
929,0.030415881425142288,3,,,,,,
939,0.030258379876613617,3,,,,,,
943,,3,0.34261250495910645,0.10596078634262085,0.8451150059700012,0.4158841073513031,0.2780952453613281,
949,0.03553289547562599,4,,,,,,
959,0.020297350361943245,4,,,,,,
969,0.025977447628974915,4,,,,,,
979,0.020581234246492386,4,,,,,,
989,0.03286123275756836,4,,,,,,
999,0.024024132639169693,4,,,,,,
1009,0.021948890760540962,4,,,,,,
1019,0.021548369899392128,4,,,,,,
1029,0.012171566486358643,4,,,,,,
1039,0.022347895428538322,4,,,,,,
1049,0.02275630459189415,4,,,,,,
1059,0.02265019528567791,4,,,,,,
1069,0.024253984913229942,4,,,,,,
1079,0.016063231974840164,4,,,,,,
1089,0.022431345656514168,4,,,,,,
1099,0.014491727575659752,4,,,,,,
1109,0.02094128169119358,4,,,,,,
1119,0.04768587276339531,4,,,,,,
1129,0.0056707533076405525,4,,,,,,
1139,0.005983923561871052,4,,,,,,
1149,0.006165705621242523,4,,,,,,
1159,0.00959327444434166,4,,,,,,
1169,0.01140709687024355,4,,,,,,
1179,0.0005131947691552341,4,,,,,,
1179,,4,0.3449466824531555,0.20596083998680115,0.8462572693824768,0.41654568910598755,0.2780952453613281,
1180,,5,,,,,,0.20596083998680115
