epoch,train_loss,step,val_qa_em,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,test_loss
1,0.03479277715086937,679,,,,,,
1,0.026714861392974854,689,,,,,,
1,0.035902734845876694,699,,,,,,
1,0.041079383343458176,709,,,,,,
1,0.04810984060168266,719,,,,,,
1,0.046537552028894424,729,,,,,,
1,0.030878836289048195,739,,,,,,
1,0.029310066252946854,749,,,,,,
1,0.06790070980787277,759,,,,,,
1,0.03446487709879875,769,,,,,,
1,0.03531404584646225,779,,,,,,
1,0.04679162800312042,789,,,,,,
1,0.04573550075292587,799,,,,,,
1,0.044621679931879044,809,,,,,,
1,0.030624261125922203,819,,,,,,
1,0.020409580320119858,829,,,,,,
1,0.022051693871617317,839,,,,,,
1,0.039088282734155655,849,,,,,,
1,0.01499882247298956,859,,,,,,
1,0.027016904205083847,869,,,,,,
1,0.03629303351044655,879,,,,,,
1,0.03560243546962738,889,,,,,,
1,0.02232554741203785,899,,,,,,
1,0.04545494541525841,909,,,,,,
1,0.03758616000413895,919,,,,,,
1,0.03694628179073334,929,,,,,,
1,0.03391101583838463,939,,,,,,
1,,945,0.20743034780025482,0.09029493480920792,0.8318610787391663,0.2760373055934906,0.37243396043777466,
2,0.040591150522232056,949,,,,,,
2,0.04578031226992607,959,,,,,,
2,0.026545818895101547,969,,,,,,
2,0.057153236120939255,979,,,,,,
2,0.028592558577656746,989,,,,,,
2,0.039116837084293365,999,,,,,,
2,0.03708368539810181,1009,,,,,,
2,0.02109720930457115,1019,,,,,,
2,0.02110430598258972,1029,,,,,,
2,0.020237036049365997,1039,,,,,,
2,0.038314711302518845,1049,,,,,,
2,0.05020150914788246,1059,,,,,,
2,0.04726574569940567,1069,,,,,,
2,0.040009692311286926,1079,,,,,,
2,0.029279738664627075,1089,,,,,,
2,0.02102944813668728,1099,,,,,,
2,0.02541131153702736,1109,,,,,,
2,0.05874725058674812,1119,,,,,,
2,0.022934040054678917,1129,,,,,,
2,0.07934403419494629,1139,,,,,,
2,0.032807882875204086,1149,,,,,,
2,0.0272684209048748,1159,,,,,,
2,0.03584900125861168,1169,,,,,,
2,0.019310839474201202,1179,,,,,,
2,0.03826514631509781,1189,,,,,,
2,0.03581888601183891,1199,,,,,,
2,0.031320586800575256,1209,,,,,,
2,0.040710870176553726,1219,,,,,,
2,0.03179744631052017,1229,,,,,,
2,0.030370505526661873,1239,,,,,,
2,0.0362829715013504,1249,,,,,,
2,0.03652726113796234,1259,,,,,,
2,0.03379296511411667,1269,,,,,,
2,0.022297656163573265,1279,,,,,,
2,0.015012973919510841,1289,,,,,,
2,0.038196079432964325,1299,,,,,,
2,0.018612394109368324,1309,,,,,,
2,0.022389374673366547,1319,,,,,,
2,0.03379054367542267,1329,,,,,,
2,0.030067792162299156,1339,,,,,,
2,0.038322873413562775,1349,,,,,,
2,0.0214817114174366,1359,,,,,,
2,0.022013869136571884,1369,,,,,,
2,0.027109920978546143,1379,,,,,,
2,0.028132054954767227,1389,,,,,,
2,0.03422241657972336,1399,,,,,,
2,0.018573131412267685,1409,,,,,,
2,,1418,0.22291021049022675,0.08289282023906708,0.8330636024475098,0.2895946800708771,0.3754977881908417,
3,0.02626115456223488,1419,,,,,,
3,0.024041008204221725,1429,,,,,,
3,0.03906755521893501,1439,,,,,,
3,0.02917328104376793,1449,,,,,,
3,0.02925909496843815,1459,,,,,,
3,0.021340053528547287,1469,,,,,,
3,0.028869954869151115,1479,,,,,,
3,0.03268687427043915,1489,,,,,,
3,0.028991715982556343,1499,,,,,,
3,0.03631369769573212,1509,,,,,,
3,0.02727648988366127,1519,,,,,,
3,0.025090930983424187,1529,,,,,,
3,0.02384948544204235,1539,,,,,,
3,0.038636140525341034,1549,,,,,,
3,0.03157355636358261,1559,,,,,,
3,0.03607990965247154,1569,,,,,,
3,0.027330562472343445,1579,,,,,,
3,0.05065503343939781,1589,,,,,,
3,0.023515591397881508,1599,,,,,,
3,0.05505599081516266,1609,,,,,,
3,0.02262289449572563,1619,,,,,,
3,0.011725375428795815,1629,,,,,,
3,0.021066933870315552,1639,,,,,,
3,0.02604057267308235,1649,,,,,,
3,0.01527031697332859,1659,,,,,,
3,0.03683843836188316,1669,,,,,,
3,0.02709965966641903,1679,,,,,,
3,0.023681875318288803,1689,,,,,,
3,0.009053777903318405,1699,,,,,,
3,0.02232249081134796,1709,,,,,,
3,0.01601260155439377,1719,,,,,,
3,0.017936386168003082,1729,,,,,,
3,0.04216806963086128,1739,,,,,,
3,0.018460974097251892,1749,,,,,,
3,0.01996356062591076,1759,,,,,,
3,0.020208364352583885,1769,,,,,,
3,0.021045932546257973,1779,,,,,,
3,0.029466381296515465,1789,,,,,,
3,0.018240254372358322,1799,,,,,,
3,0.02208380214869976,1809,,,,,,
3,0.011169066652655602,1819,,,,,,
3,0.01718028262257576,1829,,,,,,
3,0.0365256629884243,1839,,,,,,
3,0.007836922071874142,1849,,,,,,
3,0.00881717074662447,1859,,,,,,
3,0.017594819888472557,1869,,,,,,
3,0.009029420092701912,1879,,,,,,
3,0.007821760140359402,1889,,,,,,
3,,1891,0.25077399611473083,0.0881209746003151,0.8386356830596924,0.3161185681819916,0.39646509289741516,
4,0.011357055976986885,1899,,,,,,
4,0.020010484382510185,1909,,,,,,
4,0.007553610950708389,1919,,,,,,
4,0.0257326140999794,1929,,,,,,
4,0.01814251020550728,1939,,,,,,
4,0.016325974836945534,1949,,,,,,
4,0.012856397777795792,1959,,,,,,
4,0.022847207263112068,1969,,,,,,
4,0.025328192859888077,1979,,,,,,
4,0.017715657129883766,1989,,,,,,
4,0.010736861266195774,1999,,,,,,
4,0.014979873783886433,2009,,,,,,
4,0.025857357308268547,2019,,,,,,
4,0.009955588728189468,2029,,,,,,
4,0.021209917962551117,2039,,,,,,
4,0.014034351333975792,2049,,,,,,
4,0.008482594043016434,2059,,,,,,
4,0.010037930682301521,2069,,,,,,
4,0.026265151798725128,2079,,,,,,
4,0.008705818094313145,2089,,,,,,
4,0.01175690907984972,2099,,,,,,
4,0.0036467232275754213,2109,,,,,,
4,0.003997484687715769,2119,,,,,,
4,0.008332625031471252,2129,,,,,,
4,0.008560003712773323,2139,,,,,,
4,0.005215736571699381,2149,,,,,,
4,0.0030801824759691954,2159,,,,,,
4,0.00965308677405119,2169,,,,,,
4,0.005724220536649227,2179,,,,,,
4,0.0074514648877084255,2189,,,,,,
4,0.024575738236308098,2199,,,,,,
4,0.015615579672157764,2209,,,,,,
4,0.009975777938961983,2219,,,,,,
4,0.008326536975800991,2229,,,,,,
4,0.0032480035442858934,2239,,,,,,
4,0.010076160542666912,2249,,,,,,
4,0.006582301110029221,2259,,,,,,
4,0.0032878259662538767,2269,,,,,,
4,0.004804729018360376,2279,,,,,,
4,0.005158342886716127,2289,,,,,,
4,0.01265750452876091,2299,,,,,,
4,0.012747067958116531,2309,,,,,,
4,0.008541085757315159,2319,,,,,,
4,0.007517798338085413,2329,,,,,,
4,0.0015229155542328954,2339,,,,,,
4,0.009383881464600563,2349,,,,,,
4,0.009381444193422794,2359,,,,,,
4,,2364,0.2755417823791504,0.20753253996372223,0.8469623923301697,0.3350517451763153,0.41062772274017334,
5,,2365,,,,,,0.20753253996372223
