step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,test_loss
9,1.3696023225784302,0,,,,,,
19,0.37434476613998413,0,,,,,,
29,0.5231615900993347,0,,,,,,
39,0.3274032175540924,0,,,,,,
49,0.45790553092956543,0,,,,,,
59,0.4843658208847046,0,,,,,,
69,0.3626706898212433,0,,,,,,
79,0.614661693572998,0,,,,,,
89,0.43652331829071045,0,,,,,,
99,0.3254553973674774,0,,,,,,
109,0.24438048899173737,0,,,,,,
119,0.19384218752384186,0,,,,,,
129,0.2635440230369568,0,,,,,,
139,0.3830222189426422,0,,,,,,
149,0.18299798667430878,0,,,,,,
159,0.2788161039352417,0,,,,,,
169,0.29997047781944275,0,,,,,,
179,0.26059678196907043,0,,,,,,
189,0.29229438304901123,0,,,,,,
199,0.38574734330177307,0,,,,,,
209,0.10020584613084793,0,,,,,,
219,0.22918426990509033,0,,,,,,
229,0.35019832849502563,0,,,,,,
239,0.18908938765525818,0,,,,,,
249,0.41330623626708984,0,,,,,,
259,0.2434958964586258,0,,,,,,
269,0.18299320340156555,0,,,,,,
279,0.19961494207382202,0,,,,,,
289,0.15723387897014618,0,,,,,,
299,0.10150828957557678,0,,,,,,
309,0.22292880713939667,0,,,,,,
319,0.12590844929218292,0,,,,,,
329,0.2191995531320572,0,,,,,,
339,0.16814494132995605,0,,,,,,
349,0.2359115481376648,0,,,,,,
359,0.22968947887420654,0,,,,,,
369,0.21602408587932587,0,,,,,,
379,0.11960285156965256,0,,,,,,
389,0.20958535373210907,0,,,,,,
399,0.18552309274673462,0,,,,,,
409,0.22764508426189423,0,,,,,,
419,0.13999050855636597,0,,,,,,
429,0.06932172179222107,0,,,,,,
439,0.21557417511940002,0,,,,,,
449,0.16798751056194305,0,,,,,,
459,0.1840858906507492,0,,,,,,
469,0.324017733335495,0,,,,,,
479,0.20198747515678406,0,,,,,,
489,0.17959584295749664,0,,,,,,
499,0.18389388918876648,0,,,,,,
509,0.0935550108551979,0,,,,,,
519,0.16480207443237305,0,,,,,,
529,0.09487548470497131,0,,,,,,
539,0.21712590754032135,0,,,,,,
549,0.13983075320720673,0,,,,,,
559,0.1508941948413849,0,,,,,,
569,0.10946618020534515,0,,,,,,
579,0.17898307740688324,0,,,,,,
589,0.22193196415901184,0,,,,,,
599,0.1245245635509491,0,,,,,,
609,0.08478569984436035,0,,,,,,
619,0.10449544340372086,0,,,,,,
629,0.09275630861520767,0,,,,,,
639,0.15387214720249176,0,,,,,,
643,,0,0.30791202187538147,0.3390049934387207,0.16025139391422272,0.803138017654419,0.2616279125213623,
649,0.14240379631519318,1,,,,,,
659,0.09402479231357574,1,,,,,,
669,0.14378702640533447,1,,,,,,
679,0.20250160992145538,1,,,,,,
689,0.15031450986862183,1,,,,,,
699,0.09221386164426804,1,,,,,,
709,0.09450307488441467,1,,,,,,
719,0.09689166396856308,1,,,,,,
729,0.09555522352457047,1,,,,,,
739,0.1228906437754631,1,,,,,,
749,0.16133728623390198,1,,,,,,
759,0.13220955431461334,1,,,,,,
769,0.09502929449081421,1,,,,,,
779,0.14070220291614532,1,,,,,,
789,0.15565277636051178,1,,,,,,
799,0.24666857719421387,1,,,,,,
809,0.05800661817193031,1,,,,,,
819,0.1664324551820755,1,,,,,,
829,0.1102902740240097,1,,,,,,
839,0.10521798580884933,1,,,,,,
849,0.15772581100463867,1,,,,,,
859,0.12935328483581543,1,,,,,,
869,0.09466741234064102,1,,,,,,
879,0.11606483161449432,1,,,,,,
889,0.054980985820293427,1,,,,,,
899,0.1546773761510849,1,,,,,,
909,0.1591271460056305,1,,,,,,
919,0.15223906934261322,1,,,,,,
929,0.10629096627235413,1,,,,,,
939,0.060050711035728455,1,,,,,,
949,0.116002656519413,1,,,,,,
959,0.08832886815071106,1,,,,,,
969,0.1736355572938919,1,,,,,,
979,0.09975846856832504,1,,,,,,
989,0.16426946222782135,1,,,,,,
999,0.09124405682086945,1,,,,,,
1009,0.0779666006565094,1,,,,,,
1019,0.10243672877550125,1,,,,,,
1029,0.08181434124708176,1,,,,,,
1039,0.06935881078243256,1,,,,,,
1049,0.08252640813589096,1,,,,,,
1059,0.06891580671072006,1,,,,,,
1069,0.060137297958135605,1,,,,,,
1079,0.07504481822252274,1,,,,,,
1089,0.06270264834165573,1,,,,,,
1099,0.023392705246806145,1,,,,,,
1109,0.13019806146621704,1,,,,,,
1119,0.14278218150138855,1,,,,,,
1129,0.10612569004297256,1,,,,,,
1139,0.12453925609588623,1,,,,,,
1149,0.04974203184247017,1,,,,,,
1159,0.14771518111228943,1,,,,,,
1169,0.08203325420618057,1,,,,,,
1179,0.14940400421619415,1,,,,,,
1189,0.11809364706277847,1,,,,,,
1199,0.0818244144320488,1,,,,,,
1209,0.09400556236505508,1,,,,,,
1219,0.06352735310792923,1,,,,,,
1229,0.10165462642908096,1,,,,,,
1239,0.08846665918827057,1,,,,,,
1249,0.14391246438026428,1,,,,,,
1259,0.06670410931110382,1,,,,,,
1269,0.09039369970560074,1,,,,,,
1279,0.14867085218429565,1,,,,,,
1287,,1,0.39349210262298584,0.407639741897583,0.15064120292663574,0.8224250674247742,0.35465115308761597,
1289,0.02718203142285347,2,,,,,,
1299,0.05385461449623108,2,,,,,,
1309,0.1606135368347168,2,,,,,,
1319,0.11464423686265945,2,,,,,,
1329,0.04427815601229668,2,,,,,,
1339,0.10652870684862137,2,,,,,,
1349,0.02128014899790287,2,,,,,,
1359,0.11658339202404022,2,,,,,,
1369,0.06923782080411911,2,,,,,,
1379,0.03153497725725174,2,,,,,,
1389,0.042887989431619644,2,,,,,,
1399,0.0753590390086174,2,,,,,,
1409,0.06251103430986404,2,,,,,,
1419,0.06092081591486931,2,,,,,,
1429,0.024336861446499825,2,,,,,,
1439,0.06194905936717987,2,,,,,,
1449,0.06966666132211685,2,,,,,,
1459,0.008669589646160603,2,,,,,,
1469,0.05746517702937126,2,,,,,,
1479,0.12621723115444183,2,,,,,,
1489,0.020396696403622627,2,,,,,,
1499,0.06229720264673233,2,,,,,,
1509,0.0162457674741745,2,,,,,,
1519,0.04738394543528557,2,,,,,,
1529,0.15569435060024261,2,,,,,,
1539,0.060236673802137375,2,,,,,,
1549,0.028456972911953926,2,,,,,,
1559,0.009394051507115364,2,,,,,,
1569,0.025930065661668777,2,,,,,,
1579,0.06041312590241432,2,,,,,,
1589,0.029751965776085854,2,,,,,,
1599,0.037656936794519424,2,,,,,,
1609,0.039995331317186356,2,,,,,,
1619,0.05766453966498375,2,,,,,,
1629,0.10375379770994186,2,,,,,,
1639,0.017223959788680077,2,,,,,,
1649,0.023620301857590675,2,,,,,,
1659,0.06934729218482971,2,,,,,,
1669,0.07222948968410492,2,,,,,,
1679,0.04501980543136597,2,,,,,,
1689,0.024635303765535355,2,,,,,,
1699,0.010278964415192604,2,,,,,,
1709,0.06276202201843262,2,,,,,,
1719,0.058343302458524704,2,,,,,,
1729,0.09898941218852997,2,,,,,,
1739,0.04880106821656227,2,,,,,,
1749,0.0642307922244072,2,,,,,,
1759,0.01663202978670597,2,,,,,,
1769,0.06356974691152573,2,,,,,,
1779,0.0784795731306076,2,,,,,,
1789,0.04808284714818001,2,,,,,,
1799,0.06875503063201904,2,,,,,,
1809,0.0756312906742096,2,,,,,,
1819,0.042883019894361496,2,,,,,,
1829,0.0747075304389,2,,,,,,
1839,0.08241062611341476,2,,,,,,
1849,0.022530129179358482,2,,,,,,
1859,0.03625958785414696,2,,,,,,
1869,0.025117995217442513,2,,,,,,
1879,0.05634015053510666,2,,,,,,
1889,0.07839576154947281,2,,,,,,
1899,0.043064914643764496,2,,,,,,
1909,0.017560111358761787,2,,,,,,
1919,0.09412054717540741,2,,,,,,
1929,0.011069816537201405,2,,,,,,
1931,,2,0.39905300736427307,0.41917556524276733,0.2026786357164383,0.8309691548347473,0.35465115308761597,
1939,0.028047917410731316,3,,,,,,
1949,0.01929168775677681,3,,,,,,
1959,0.035964153707027435,3,,,,,,
1969,0.048645202070474625,3,,,,,,
1979,0.01996002532541752,3,,,,,,
1989,0.03428802639245987,3,,,,,,
1999,0.040289923548698425,3,,,,,,
2009,0.014666934497654438,3,,,,,,
2019,0.049525659531354904,3,,,,,,
2029,0.015787838026881218,3,,,,,,
2039,0.021636271849274635,3,,,,,,
