step,train_loss,epoch,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,val_qa_sas,test_loss
9,0.5662014484405518,0,,,,,,
19,0.3654605746269226,0,,,,,,
29,0.4957120716571808,0,,,,,,
39,0.2159447968006134,0,,,,,,
49,0.3401322066783905,0,,,,,,
59,0.38829267024993896,0,,,,,,
69,1.3022918701171875,0,,,,,,
79,0.33221182227134705,0,,,,,,
89,0.18602752685546875,0,,,,,,
99,0.4817117750644684,0,,,,,,
109,0.45096299052238464,0,,,,,,
119,0.16300606727600098,0,,,,,,
129,0.2279270440340042,0,,,,,,
139,1.144352912902832,0,,,,,,
149,0.4094437062740326,0,,,,,,
159,0.21963372826576233,0,,,,,,
169,0.3869432806968689,0,,,,,,
179,0.18616247177124023,0,,,,,,
189,1.4068617820739746,0,,,,,,
199,0.2681615352630615,0,,,,,,
209,0.17288319766521454,0,,,,,,
219,0.41795241832733154,0,,,,,,
229,0.2735024690628052,0,,,,,,
239,0.18914031982421875,0,,,,,,
249,0.06111719086766243,0,,,,,,
259,0.12825970351696014,0,,,,,,
269,0.1602204442024231,0,,,,,,
279,0.23232847452163696,0,,,,,,
289,0.06372597813606262,0,,,,,,
299,0.25142160058021545,0,,,,,,
309,0.20386573672294617,0,,,,,,
319,0.029588934034109116,0,,,,,,
329,0.25965580344200134,0,,,,,,
339,0.33260807394981384,0,,,,,,
349,0.19783081114292145,0,,,,,,
359,0.4853478670120239,0,,,,,,
362,,0,0.5365586876869202,0.868402898311615,0.1019967645406723,0.39823007583618164,0.5793172121047974,
369,0.36897605657577515,1,,,,,,
379,0.11007028818130493,1,,,,,,
389,0.9237498641014099,1,,,,,,
399,0.06908927112817764,1,,,,,,
409,0.2698230445384979,1,,,,,,
419,0.5653916001319885,1,,,,,,
429,0.29684150218963623,1,,,,,,
439,0.10124118626117706,1,,,,,,
449,0.14298944175243378,1,,,,,,
459,0.060066431760787964,1,,,,,,
469,0.03012131340801716,1,,,,,,
479,0.149031862616539,1,,,,,,
489,0.1541634500026703,1,,,,,,
499,0.0627620741724968,1,,,,,,
509,0.36600619554519653,1,,,,,,
519,0.2285246104001999,1,,,,,,
529,2.2277209758758545,1,,,,,,
539,0.0872780978679657,1,,,,,,
549,0.1207209900021553,1,,,,,,
559,0.1562335044145584,1,,,,,,
569,0.2762015461921692,1,,,,,,
579,0.030737729743123055,1,,,,,,
589,0.14341802895069122,1,,,,,,
599,0.08908135443925858,1,,,,,,
609,0.21873916685581207,1,,,,,,
619,0.4118480384349823,1,,,,,,
629,0.11003338545560837,1,,,,,,
639,0.08119722455739975,1,,,,,,
649,0.08373455703258514,1,,,,,,
659,0.6799834370613098,1,,,,,,
669,0.11705315113067627,1,,,,,,
679,0.1002257764339447,1,,,,,,
689,0.1453191637992859,1,,,,,,
699,0.2239728569984436,1,,,,,,
709,0.43065524101257324,1,,,,,,
719,0.5418694019317627,1,,,,,,
725,,1,0.5617079138755798,0.878259539604187,0.09037337452173233,0.4247787594795227,0.5967884063720703,
729,0.1063702329993248,2,,,,,,
739,0.34287428855895996,2,,,,,,
749,0.13296549022197723,2,,,,,,
759,0.05330397188663483,2,,,,,,
769,0.026120565831661224,2,,,,,,
779,0.15006405115127563,2,,,,,,
789,0.0833248719573021,2,,,,,,
799,0.10203765332698822,2,,,,,,
809,0.139439195394516,2,,,,,,
819,0.026166129857301712,2,,,,,,
829,0.07553787529468536,2,,,,,,
839,0.04748113080859184,2,,,,,,
849,0.2893667221069336,2,,,,,,
859,0.023073788732290268,2,,,,,,
869,0.12159229069948196,2,,,,,,
879,0.13681721687316895,2,,,,,,
889,0.2587541341781616,2,,,,,,
899,0.021163923665881157,2,,,,,,
909,0.05733240395784378,2,,,,,,
919,0.07728259265422821,2,,,,,,
929,0.08504223823547363,2,,,,,,
939,0.13156567513942719,2,,,,,,
949,0.004481288604438305,2,,,,,,
959,0.15982671082019806,2,,,,,,
969,0.16462312638759613,2,,,,,,
979,0.21028468012809753,2,,,,,,
989,0.06944248080253601,2,,,,,,
999,0.07696336507797241,2,,,,,,
1009,0.0315709225833416,2,,,,,,
1019,0.013752397149801254,2,,,,,,
1029,0.28918322920799255,2,,,,,,
1039,0.006486293859779835,2,,,,,,
1049,0.063016876578331,2,,,,,,
1059,0.3872120976448059,2,,,,,,
1069,0.03757179528474808,2,,,,,,
1079,0.03894155099987984,2,,,,,,
1088,,2,0.5608087778091431,0.878915548324585,0.10899700969457626,0.40265485644340515,0.593978762626648,
1089,0.06532768160104752,3,,,,,,
1099,1.6635165214538574,3,,,,,,
1109,0.0840851217508316,3,,,,,,
1119,0.012156963348388672,3,,,,,,
1129,0.02693675272166729,3,,,,,,
1139,0.11062977463006973,3,,,,,,
1149,0.1611711084842682,3,,,,,,
1159,0.2852303683757782,3,,,,,,
1169,0.11448145657777786,3,,,,,,
1179,0.10245537757873535,3,,,,,,
1189,0.09289764612913132,3,,,,,,
