epoch,train_loss,step,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,val_qa_bert_score,test_loss
0,0.09389586746692657,9,,,,,,
0,0.06899072974920273,19,,,,,,
0,0.03798290714621544,29,,,,,,
0,0.04540807008743286,39,,,,,,
0,0.03086017444729805,49,,,,,,
0,0.03606408089399338,59,,,,,,
0,0.032480206340551376,69,,,,,,
0,0.042362719774246216,79,,,,,,
0,0.03052622266113758,89,,,,,,
0,0.03710870072245598,99,,,,,,
0,0.03893354907631874,109,,,,,,
0,0.04171545431017876,119,,,,,,
0,0.079305000603199,129,,,,,,
0,0.04622538387775421,139,,,,,,
0,0.06706327944993973,149,,,,,,
0,0.030096879228949547,159,,,,,,
0,0.05098520591855049,169,,,,,,
0,0.03815087676048279,179,,,,,,
0,0.03398209437727928,189,,,,,,
0,0.036649540066719055,199,,,,,,
0,0.03546910360455513,209,,,,,,
0,0.05397527664899826,219,,,,,,
0,0.025127004832029343,229,,,,,,
0,0.028659095987677574,239,,,,,,
0,0.043888919055461884,249,,,,,,
0,0.032957691699266434,259,,,,,,
0,0.0759505182504654,269,,,,,,
0,0.022313904017210007,279,,,,,,
0,0.020044956356287003,289,,,,,,
0,0.03127238526940346,299,,,,,,
0,0.03553928807377815,309,,,,,,
0,0.04142891243100166,319,,,,,,
0,0.03171529993414879,329,,,,,,
0,0.04575910419225693,339,,,,,,
0,0.053884174674749374,349,,,,,,
0,0.025996940210461617,359,,,,,,
0,0.032353583723306656,369,,,,,,
0,0.015841836109757423,379,,,,,,
0,0.0378122515976429,389,,,,,,
0,0.04330964386463165,399,,,,,,
0,0.022502711042761803,409,,,,,,
0,0.024195559322834015,419,,,,,,
0,0.053419120609760284,429,,,,,,
0,0.04060787707567215,439,,,,,,
0,0.03718482702970505,449,,,,,,
0,0.04513377323746681,459,,,,,,
0,0.015200735069811344,469,,,,,,
0,0.04064754396677017,479,,,,,,
0,0.03280993551015854,489,,,,,,
0,0.04131590947508812,499,,,,,,
0,0.04626600071787834,509,,,,,,
0,0.05178133770823479,519,,,,,,
0,0.03063853271305561,529,,,,,,
0,0.05856320261955261,539,,,,,,
0,0.02153836563229561,549,,,,,,
0,0.021075908094644547,559,,,,,,
0,0.03716026619076729,569,,,,,,
0,0.03674852475523949,579,,,,,,
0,0.045957308262586594,589,,,,,,
0,0.04911720007658005,599,,,,,,
0,0.028994400054216385,609,,,,,,
0,0.03242982178926468,619,,,,,,
0,0.027958879247307777,629,,,,,,
0,,632,0.3580021262168884,0.18609407544136047,0.268425315618515,0.1074039563536644,0.8287562727928162,
1,0.041639767587184906,639,,,,,,
1,0.05343494564294815,649,,,,,,
1,0.017695054411888123,659,,,,,,
1,0.04207524284720421,669,,,,,,
1,0.025123288854956627,679,,,,,,
1,0.034356921911239624,689,,,,,,
1,0.044257570058107376,699,,,,,,
1,0.03640011325478554,709,,,,,,
1,0.030811496078968048,719,,,,,,
1,0.04007227346301079,729,,,,,,
1,0.03318975493311882,739,,,,,,
1,0.03717874735593796,749,,,,,,
1,0.026514247059822083,759,,,,,,
1,0.033403974026441574,769,,,,,,
1,0.05632149428129196,779,,,,,,
1,0.05118740722537041,789,,,,,,
1,0.03488682210445404,799,,,,,,
1,0.031122732907533646,809,,,,,,
1,0.021660134196281433,819,,,,,,
1,0.04872420057654381,829,,,,,,
1,0.019479870796203613,839,,,,,,
1,0.04237207770347595,849,,,,,,
1,0.02835324965417385,859,,,,,,
1,0.04411141946911812,869,,,,,,
1,0.02675061859190464,879,,,,,,
1,0.02967030182480812,889,,,,,,
1,0.02770184352993965,899,,,,,,
1,0.03456997126340866,909,,,,,,
1,0.03916511312127113,919,,,,,,
1,0.03255147486925125,929,,,,,,
1,0.029723070561885834,939,,,,,,
1,0.02488376758992672,949,,,,,,
1,0.03643651306629181,959,,,,,,
1,0.03856794908642769,969,,,,,,
1,0.06017827242612839,979,,,,,,
1,0.035156816244125366,989,,,,,,
1,0.0541410893201828,999,,,,,,
1,0.020775850862264633,1009,,,,,,
1,0.02705087698996067,1019,,,,,,
1,0.029019670560956,1029,,,,,,
1,0.0327315554022789,1039,,,,,,
1,0.018771421164274216,1049,,,,,,
1,0.024859853088855743,1059,,,,,,
1,0.023592162877321243,1069,,,,,,
1,0.030818872153759003,1079,,,,,,
1,0.03075743094086647,1089,,,,,,
1,0.03908452019095421,1099,,,,,,
1,0.03006686083972454,1109,,,,,,
1,0.03575243055820465,1119,,,,,,
1,0.02703114226460457,1129,,,,,,
1,0.05803893879055977,1139,,,,,,
1,0.038728486746549606,1149,,,,,,
1,0.03282913193106651,1159,,,,,,
1,0.021336602047085762,1169,,,,,,
1,0.028906790539622307,1179,,,,,,
1,0.04034864529967308,1189,,,,,,
1,0.03284280002117157,1199,,,,,,
1,0.0205831378698349,1209,,,,,,
1,0.03909211605787277,1219,,,,,,
1,0.031629450619220734,1229,,,,,,
1,0.022600501775741577,1239,,,,,,
1,0.057879526168107986,1249,,,,,,
1,0.06277690827846527,1259,,,,,,
1,,1265,0.3721095621585846,0.19427402317523956,0.27618131041526794,0.0874774307012558,0.830318808555603,
2,0.02206847257912159,1269,,,,,,
2,0.0683131143450737,1279,,,,,,
2,0.023520417511463165,1289,,,,,,
2,0.03164849430322647,1299,,,,,,
2,0.03458802402019501,1309,,,,,,
2,0.028734594583511353,1319,,,,,,
2,0.06061749905347824,1329,,,,,,
2,0.021693449467420578,1339,,,,,,
2,0.02830146811902523,1349,,,,,,
2,0.04810477793216705,1359,,,,,,
2,0.024470798671245575,1369,,,,,,
2,0.024499554187059402,1379,,,,,,
2,0.03412742540240288,1389,,,,,,
2,0.025775520130991936,1399,,,,,,
2,0.026295319199562073,1409,,,,,,
2,0.021633397787809372,1419,,,,,,
2,0.025695830583572388,1429,,,,,,
2,0.03872020170092583,1439,,,,,,
2,0.020261289551854134,1449,,,,,,
2,0.014043777249753475,1459,,,,,,
2,0.057216573506593704,1469,,,,,,
2,0.02657138742506504,1479,,,,,,
2,0.029780570417642593,1489,,,,,,
2,0.03404834121465683,1499,,,,,,
2,0.02227630838751793,1509,,,,,,
2,0.026676537469029427,1519,,,,,,
2,0.03787313029170036,1529,,,,,,
2,0.04598692059516907,1539,,,,,,
2,0.02224898710846901,1549,,,,,,
2,0.02845602110028267,1559,,,,,,
2,0.04073648899793625,1569,,,,,,
2,0.018304573372006416,1579,,,,,,
2,0.0345783457159996,1589,,,,,,
2,0.026309216395020485,1599,,,,,,
2,0.03030497394502163,1609,,,,,,
2,0.019273769110441208,1619,,,,,,
2,0.025915050879120827,1629,,,,,,
2,0.0356510691344738,1639,,,,,,
2,0.024168165400624275,1649,,,,,,
2,0.02367384545505047,1659,,,,,,
2,0.018565131351351738,1669,,,,,,
2,0.04544878378510475,1679,,,,,,
2,0.027240918949246407,1689,,,,,,
2,0.01709887944161892,1699,,,,,,
2,0.03921009227633476,1709,,,,,,
2,0.022273868322372437,1719,,,,,,
2,0.027976255863904953,1729,,,,,,
2,0.024875294417142868,1739,,,,,,
2,0.03429027646780014,1749,,,,,,
2,0.03007321245968342,1759,,,,,,
2,0.03072693943977356,1769,,,,,,
2,0.024081792682409286,1779,,,,,,
2,0.016771381720900536,1789,,,,,,
2,0.03791292384266853,1799,,,,,,
2,0.039051175117492676,1809,,,,,,
2,0.021658223122358322,1819,,,,,,
2,0.031530700623989105,1829,,,,,,
2,0.015930969268083572,1839,,,,,,
2,0.039754241704940796,1849,,,,,,
2,0.02525687962770462,1859,,,,,,
2,0.0258561410009861,1869,,,,,,
2,0.030821578577160835,1879,,,,,,
2,0.03208335116505623,1889,,,,,,
2,,1898,0.392539381980896,0.23108384013175964,0.3059300482273102,0.08138355612754822,0.8369643092155457,
3,0.01541488990187645,1899,,,,,,
3,0.02986752800643444,1909,,,,,,
3,0.02251836098730564,1919,,,,,,
3,0.023554256185889244,1929,,,,,,
3,0.037760790437459946,1939,,,,,,
3,0.031949058175086975,1949,,,,,,
3,0.037306737154722214,1959,,,,,,
3,0.02284931018948555,1969,,,,,,
3,0.04193003103137016,1979,,,,,,
3,0.04819297790527344,1989,,,,,,
3,0.03801197558641434,1999,,,,,,
3,0.03822943940758705,2009,,,,,,
3,0.03645188361406326,2019,,,,,,
3,0.021339785307645798,2029,,,,,,
3,0.018763063475489616,2039,,,,,,
3,0.031016293913125992,2049,,,,,,
3,0.044067904353141785,2059,,,,,,
3,0.04493546858429909,2069,,,,,,
3,0.027421247214078903,2079,,,,,,
3,0.020952219143509865,2089,,,,,,
3,0.06805296242237091,2099,,,,,,
3,0.02188117243349552,2109,,,,,,
3,0.020023193210363388,2119,,,,,,
3,0.032318323850631714,2129,,,,,,
3,0.04277404025197029,2139,,,,,,
3,0.03146003931760788,2149,,,,,,
3,0.042876847088336945,2159,,,,,,
3,0.020442165434360504,2169,,,,,,
3,0.04278455302119255,2179,,,,,,
3,0.019530247896909714,2189,,,,,,
3,0.017297271639108658,2199,,,,,,
3,0.02335793524980545,2209,,,,,,
3,0.033228799700737,2219,,,,,,
3,0.02802460268139839,2229,,,,,,
3,0.021454067900776863,2239,,,,,,
3,0.031192539259791374,2249,,,,,,
3,0.022473976016044617,2259,,,,,,
3,0.030781717970967293,2269,,,,,,
3,0.020133422687649727,2279,,,,,,
3,0.029161151498556137,2289,,,,,,
3,0.029227523133158684,2299,,,,,,
3,0.032002951949834824,2309,,,,,,
3,0.03874976933002472,2319,,,,,,
3,0.05116364359855652,2329,,,,,,
3,0.04232773929834366,2339,,,,,,
3,0.025348829105496407,2349,,,,,,
3,0.02083420753479004,2359,,,,,,
3,0.025489559397101402,2369,,,,,,
3,0.03732557222247124,2379,,,,,,
3,0.028797639533877373,2389,,,,,,
3,0.022685406729578972,2399,,,,,,
3,0.0337216816842556,2409,,,,,,
3,0.06000630557537079,2419,,,,,,
3,0.024825427681207657,2429,,,,,,
3,0.03561074286699295,2439,,,,,,
3,0.02666577138006687,2449,,,,,,
3,0.026335641741752625,2459,,,,,,
3,0.02513151988387108,2469,,,,,,
3,0.013314365409314632,2479,,,,,,
3,0.029927853494882584,2489,,,,,,
3,0.020168688148260117,2499,,,,,,
3,0.021074622869491577,2509,,,,,,
3,0.03886140137910843,2519,,,,,,
3,0.01141047291457653,2529,,,,,,
3,,2531,0.3899044990539551,0.23108384013175964,0.30519935488700867,0.07727902382612228,0.8363222479820251,
4,0.022166959941387177,2539,,,,,,
4,0.02385927550494671,2549,,,,,,
4,0.025585219264030457,2559,,,,,,
4,0.04505474492907524,2569,,,,,,
4,0.028933629393577576,2579,,,,,,
4,0.023588910698890686,2589,,,,,,
4,0.02158844657242298,2599,,,,,,
4,0.04257296025753021,2609,,,,,,
4,0.013245072215795517,2619,,,,,,
4,0.026971356943249702,2629,,,,,,
4,0.020163051784038544,2639,,,,,,
4,0.01819886639714241,2649,,,,,,
4,0.008950725197792053,2659,,,,,,
4,0.012534215115010738,2669,,,,,,
4,0.03123650699853897,2679,,,,,,
4,0.026239076629281044,2689,,,,,,
4,0.013908851891756058,2699,,,,,,
4,0.02468418888747692,2709,,,,,,
4,0.021309897303581238,2719,,,,,,
4,0.012565936893224716,2729,,,,,,
4,0.024754295125603676,2739,,,,,,
4,0.03008265234529972,2749,,,,,,
4,0.018539218232035637,2759,,,,,,
4,0.028644651174545288,2769,,,,,,
4,0.035247549414634705,2779,,,,,,
4,0.013886159285902977,2789,,,,,,
4,0.02649981714785099,2799,,,,,,
4,0.008314363658428192,2809,,,,,,
4,0.01162246149033308,2819,,,,,,
4,0.013028798624873161,2829,,,,,,
4,0.018282493576407433,2839,,,,,,
4,0.03394072875380516,2849,,,,,,
4,0.023095520213246346,2859,,,,,,
4,0.019024046137928963,2869,,,,,,
4,0.017795614898204803,2879,,,,,,
4,0.016552677378058434,2889,,,,,,
4,0.034560587257146835,2899,,,,,,
4,0.019912589341402054,2909,,,,,,
4,0.012751969508826733,2919,,,,,,
4,0.022525299340486526,2929,,,,,,
4,0.017760345712304115,2939,,,,,,
4,0.022019635885953903,2949,,,,,,
4,0.01977289654314518,2959,,,,,,
4,0.018706416711211205,2969,,,,,,
4,0.03204596787691116,2979,,,,,,
4,0.01677953265607357,2989,,,,,,
4,0.01372268982231617,2999,,,,,,
