train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,test_loss
0.010431413538753986,3,1249,,,,,,
0.003974301740527153,3,1259,,,,,,
0.035194281488657,3,1269,,,,,,
0.10423742979764938,3,1279,,,,,,
0.03374737873673439,3,1289,,,,,,
0.04006743058562279,3,1299,,,,,,
0.016333328559994698,3,1309,,,,,,
0.007104636635631323,3,1319,,,,,,
0.017323166131973267,3,1329,,,,,,
0.004139951430261135,3,1339,,,,,,
0.009907715022563934,3,1349,,,,,,
0.11770687252283096,3,1359,,,,,,
0.04840954765677452,3,1369,,,,,,
0.09924355149269104,3,1379,,,,,,
1.0852004289627075,3,1389,,,,,,
0.02918410860002041,3,1399,,,,,,
0.029831990599632263,3,1409,,,,,,
0.015262136235833168,3,1419,,,,,,
0.017290089279413223,3,1429,,,,,,
0.012324647977948189,3,1439,,,,,,
,3,1447,0.8888784646987915,0.63692706823349,0.5705128312110901,0.10829968750476837,0.6458695530891418,
0.04262320324778557,4,1449,,,,,,
0.009874120354652405,4,1459,,,,,,
0.008303577080368996,4,1469,,,,,,
0.005539133213460445,4,1479,,,,,,
0.002361931372433901,4,1489,,,,,,
0.030551623553037643,4,1499,,,,,,
0.004665486980229616,4,1509,,,,,,
0.0621112696826458,4,1519,,,,,,
0.00769058708101511,4,1529,,,,,,
0.26931774616241455,4,1539,,,,,,
0.014095555990934372,4,1549,,,,,,
0.051001470535993576,4,1559,,,,,,
0.012336165644228458,4,1569,,,,,,
0.011969039216637611,4,1579,,,,,,
0.003958726301789284,4,1589,,,,,,
0.00514269107952714,4,1599,,,,,,
0.007592279929667711,4,1609,,,,,,
0.012027730233967304,4,1619,,,,,,
0.0027104264590889215,4,1629,,,,,,
0.00760300038382411,4,1639,,,,,,
0.006107464898377657,4,1649,,,,,,
0.002287684241309762,4,1659,,,,,,
0.0024146728683263063,4,1669,,,,,,
0.03461228683590889,4,1679,,,,,,
0.031778138130903244,4,1689,,,,,,
0.2334454506635666,4,1699,,,,,,
0.0028787823393940926,4,1709,,,,,,
0.008239002898335457,4,1719,,,,,,
0.001865097670815885,4,1729,,,,,,
0.005387857556343079,4,1739,,,,,,
0.0324077233672142,4,1749,,,,,,
0.05686744675040245,4,1759,,,,,,
0.004456120077520609,4,1769,,,,,,
0.011055069975554943,4,1779,,,,,,
0.013461316004395485,4,1789,,,,,,
0.0021661133505403996,4,1799,,,,,,
nan,4,1809,,,,,,
,4,1809,0.8944005370140076,0.6497933268547058,0.5769230723381042,0.14869439601898193,0.6627472043037415,
,5,1810,,,,,,0.08600757271051407
