train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,val_qa_answer_f1,test_loss
0.6690528392791748,9,0,,,,,,
0.42785775661468506,19,0,,,,,,
0.28833290934562683,29,0,,,,,,
0.3439425230026245,39,0,,,,,,
0.36384451389312744,49,0,,,,,,
0.2812340259552002,59,0,,,,,,
0.29326295852661133,69,0,,,,,,
0.26405099034309387,79,0,,,,,,
0.30645519495010376,89,0,,,,,,
0.1877990961074829,99,0,,,,,,
0.21690508723258972,109,0,,,,,,
0.22866865992546082,119,0,,,,,,
0.23298774659633636,129,0,,,,,,
0.2620854079723358,139,0,,,,,,
0.2114761620759964,149,0,,,,,,
0.1770809441804886,159,0,,,,,,
0.15241076052188873,169,0,,,,,,
0.14890140295028687,179,0,,,,,,
0.258723646402359,189,0,,,,,,
0.3221755921840668,199,0,,,,,,
0.10812503844499588,209,0,,,,,,
0.11655639111995697,219,0,,,,,,
0.19577978551387787,229,0,,,,,,
0.10113167762756348,239,0,,,,,,
0.17731450498104095,249,0,,,,,,
0.13850146532058716,259,0,,,,,,
0.1553187221288681,269,0,,,,,,
0.22443097829818726,279,0,,,,,,
0.20388415455818176,289,0,,,,,,
0.22507458925247192,299,0,,,,,,
0.23151257634162903,309,0,,,,,,
0.2007082849740982,319,0,,,,,,
0.3353826701641083,329,0,,,,,,
0.20013026893138885,339,0,,,,,,
0.2736397087574005,349,0,,,,,,
0.13002564013004303,359,0,,,,,,
0.25390252470970154,369,0,,,,,,
0.1758386790752411,379,0,,,,,,
0.18793566524982452,389,0,,,,,,
0.32610946893692017,399,0,,,,,,
0.3251971900463104,409,0,,,,,,
0.19824162125587463,419,0,,,,,,
0.21512959897518158,429,0,,,,,,
0.14802762866020203,439,0,,,,,,
0.189023956656456,449,0,,,,,,
0.1958530992269516,459,0,,,,,,
0.2120126336812973,469,0,,,,,,
0.18230286240577698,479,0,,,,,,
0.11102216690778732,489,0,,,,,,
0.14767175912857056,499,0,,,,,,
0.10667143762111664,509,0,,,,,,
0.1696797013282776,519,0,,,,,,
0.14187543094158173,529,0,,,,,,
0.1177697479724884,539,0,,,,,,
0.15858584642410278,549,0,,,,,,
0.12881091237068176,559,0,,,,,,
0.10548551380634308,569,0,,,,,,
0.123349130153656,579,0,,,,,,
0.13647589087486267,589,0,,,,,,
0.1929055154323578,599,0,,,,,,
0.16167590022087097,609,0,,,,,,
0.19028274714946747,619,0,,,,,,
0.25239449739456177,629,0,,,,,,
0.11068440228700638,639,0,,,,,,
0.11105266958475113,649,0,,,,,,
0.22262360155582428,659,0,,,,,,
0.16266749799251556,669,0,,,,,,
0.1364758014678955,679,0,,,,,,
0.12552465498447418,689,0,,,,,,
0.17939597368240356,699,0,,,,,,
0.21710573136806488,709,0,,,,,,
0.17540955543518066,719,0,,,,,,
0.1296539008617401,729,0,,,,,,
0.17388758063316345,739,0,,,,,,
0.14628902077674866,749,0,,,,,,
0.11070828884840012,759,0,,,,,,
0.26678577065467834,769,0,,,,,,
0.19214707612991333,779,0,,,,,,
0.2483903169631958,789,0,,,,,,
0.22267964482307434,799,0,,,,,,
0.10301031172275543,809,0,,,,,,
0.11473113298416138,819,0,,,,,,
0.1421753615140915,829,0,,,,,,
0.15697738528251648,839,0,,,,,,
0.19727174937725067,849,0,,,,,,
0.11412743479013443,859,0,,,,,,
0.06816735863685608,869,0,,,,,,
0.1535239815711975,879,0,,,,,,
0.11212462931871414,889,0,,,,,,
0.15139172971248627,899,0,,,,,,
0.1763666421175003,909,0,,,,,,
0.19791096448898315,919,0,,,,,,
0.1413009613752365,929,0,,,,,,
0.2664903998374939,939,0,,,,,,
0.1318095177412033,949,0,,,,,,
0.10871073603630066,959,0,,,,,,
0.13498985767364502,969,0,,,,,,
0.14102113246917725,979,0,,,,,,
0.1731729954481125,989,0,,,,,,
0.08105777204036713,999,0,,,,,,
0.12562201917171478,1009,0,,,,,,
0.07454001903533936,1019,0,,,,,,
0.09782589972019196,1029,0,,,,,,
0.10378860682249069,1039,0,,,,,,
0.12479493767023087,1049,0,,,,,,
0.07871761173009872,1059,0,,,,,,
0.06931580603122711,1069,0,,,,,,
0.11838119477033615,1079,0,,,,,,
0.11407709121704102,1089,0,,,,,,
0.09504511952400208,1099,0,,,,,,
0.13006381690502167,1109,0,,,,,,
0.17044506967067719,1119,0,,,,,,
0.146616131067276,1129,0,,,,,,
0.08236563950777054,1139,0,,,,,,
0.17151464521884918,1149,0,,,,,,
0.12332948297262192,1159,0,,,,,,
0.19503381848335266,1169,0,,,,,,
0.14112381637096405,1179,0,,,,,,
0.131757915019989,1189,0,,,,,,
0.08642065525054932,1199,0,,,,,,
0.13307581841945648,1209,0,,,,,,
0.0893544852733612,1219,0,,,,,,
0.20391851663589478,1229,0,,,,,,
0.23222577571868896,1239,0,,,,,,
0.14955195784568787,1249,0,,,,,,
0.1736322045326233,1259,0,,,,,,
0.13112349808216095,1269,0,,,,,,
0.39212101697921753,1279,0,,,,,,
0.1089920774102211,1289,0,,,,,,
0.11100669205188751,1299,0,,,,,,
0.17167682945728302,1309,0,,,,,,
0.09569333493709564,1319,0,,,,,,
0.1379014551639557,1329,0,,,,,,
0.1174483597278595,1339,0,,,,,,
0.0948309376835823,1349,0,,,,,,
0.0673711746931076,1359,0,,,,,,
0.15249675512313843,1369,0,,,,,,
0.13199520111083984,1379,0,,,,,,
0.09892522543668747,1389,0,,,,,,
0.11667963862419128,1399,0,,,,,,
0.1641448587179184,1409,0,,,,,,
0.1384158581495285,1419,0,,,,,,
0.11127197742462158,1429,0,,,,,,
0.13500761985778809,1439,0,,,,,,
0.11729533970355988,1449,0,,,,,,
0.07407591491937637,1459,0,,,,,,
0.094687819480896,1469,0,,,,,,
0.1372254490852356,1479,0,,,,,,
0.13539676368236542,1489,0,,,,,,
0.15440680086612701,1499,0,,,,,,
0.1506519466638565,1509,0,,,,,,
0.11205122619867325,1519,0,,,,,,
0.1410169005393982,1529,0,,,,,,
0.14408452808856964,1539,0,,,,,,
0.2104506492614746,1549,0,,,,,,
0.09365861117839813,1559,0,,,,,,
0.13006214797496796,1569,0,,,,,,
0.1450328826904297,1579,0,,,,,,
0.1176481693983078,1589,0,,,,,,
0.08905760943889618,1599,0,,,,,,
0.10714186728000641,1609,0,,,,,,
0.11347348242998123,1619,0,,,,,,
0.0854961946606636,1629,0,,,,,,
0.07918556034564972,1639,0,,,,,,
0.09908974170684814,1649,0,,,,,,
0.11280669271945953,1659,0,,,,,,
0.14170973002910614,1669,0,,,,,,
0.10298902541399002,1679,0,,,,,,
0.09578290581703186,1689,0,,,,,,
0.2173483818769455,1699,0,,,,,,
0.11393462121486664,1709,0,,,,,,
0.15605027973651886,1719,0,,,,,,
0.10165752470493317,1729,0,,,,,,
0.1286555379629135,1739,0,,,,,,
0.05457530915737152,1749,0,,,,,,
0.10169915854930878,1759,0,,,,,,
0.16894595324993134,1769,0,,,,,,
0.09782201796770096,1779,0,,,,,,
0.07074692100286484,1789,0,,,,,,
0.07305996865034103,1799,0,,,,,,
0.14644452929496765,1809,0,,,,,,
0.1120481863617897,1819,0,,,,,,
0.1276196539402008,1829,0,,,,,,
0.12645626068115234,1839,0,,,,,,
0.1901387870311737,1849,0,,,,,,
0.1243770569562912,1859,0,,,,,,
0.16068688035011292,1869,0,,,,,,
0.10047553479671478,1879,0,,,,,,
0.15595334768295288,1889,0,,,,,,
0.14756324887275696,1899,0,,,,,,
0.1369713395833969,1909,0,,,,,,
0.15280495584011078,1919,0,,,,,,
0.10048787295818329,1929,0,,,,,,
0.10400813817977905,1939,0,,,,,,
0.08495473861694336,1949,0,,,,,,
0.06451567262411118,1959,0,,,,,,
0.08840332180261612,1969,0,,,,,,
0.13347937166690826,1979,0,,,,,,
0.08820871263742447,1989,0,,,,,,
0.09678248316049576,1999,0,,,,,,
0.10398154705762863,2009,0,,,,,,
0.17415854334831238,2019,0,,,,,,
0.1753474920988083,2029,0,,,,,,
0.12914030253887177,2039,0,,,,,,
0.1297474503517151,2049,0,,,,,,
0.08506685495376587,2059,0,,,,,,
0.07780656963586807,2069,0,,,,,,
0.1303654909133911,2079,0,,,,,,
0.09638974070549011,2089,0,,,,,,
0.1601191610097885,2099,0,,,,,,
0.09817700833082199,2109,0,,,,,,
0.09789708256721497,2119,0,,,,,,
0.060815948992967606,2129,0,,,,,,
0.10488010942935944,2139,0,,,,,,
,2147,0,0.39141884446144104,0.8155375123023987,0.1276744157075882,0.2917214334011078,0.35064178705215454,
0.15050439536571503,2149,1,,,,,,
0.07767768204212189,2159,1,,,,,,
0.10799703001976013,2169,1,,,,,,
0.17668603360652924,2179,1,,,,,,
0.09449832141399384,2189,1,,,,,,
0.08969611674547195,2199,1,,,,,,
0.05606461688876152,2209,1,,,,,,
0.1156572699546814,2219,1,,,,,,
0.12252665311098099,2229,1,,,,,,
0.12271173298358917,2239,1,,,,,,
0.14680978655815125,2249,1,,,,,,
0.23536093533039093,2259,1,,,,,,
0.07215886563062668,2269,1,,,,,,
0.1281045377254486,2279,1,,,,,,
0.11784575134515762,2289,1,,,,,,
0.08565796166658401,2299,1,,,,,,
0.1169334277510643,2309,1,,,,,,
0.09951566904783249,2319,1,,,,,,
0.16724033653736115,2329,1,,,,,,
0.0878424122929573,2339,1,,,,,,
0.1776590794324875,2349,1,,,,,,
0.07851985841989517,2359,1,,,,,,
0.07770083844661713,2369,1,,,,,,
0.0565217025578022,2379,1,,,,,,
0.15639188885688782,2389,1,,,,,,
0.04735812172293663,2399,1,,,,,,
0.12095052748918533,2409,1,,,,,,
0.07180986553430557,2419,1,,,,,,
0.0702548548579216,2429,1,,,,,,
0.11565084010362625,2439,1,,,,,,
0.12902556359767914,2449,1,,,,,,
0.11146710067987442,2459,1,,,,,,
0.08524489402770996,2469,1,,,,,,
0.21557489037513733,2479,1,,,,,,
0.08671684563159943,2489,1,,,,,,
0.05268707871437073,2499,1,,,,,,
0.12256784737110138,2509,1,,,,,,
0.08402524888515472,2519,1,,,,,,
0.15501607954502106,2529,1,,,,,,
0.06570187211036682,2539,1,,,,,,
0.07085320353507996,2549,1,,,,,,
0.08232849091291428,2559,1,,,,,,
