train_loss,step,epoch,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
0.25373396277427673,9,0,,,,,,
0.1768961399793625,19,0,,,,,,
0.3368542492389679,29,0,,,,,,
0.3313368856906891,39,0,,,,,,
0.1685323268175125,49,0,,,,,,
0.20782482624053955,59,0,,,,,,
0.18243077397346497,69,0,,,,,,
0.7717652916908264,79,0,,,,,,
0.3244673013687134,89,0,,,,,,
0.13680975139141083,99,0,,,,,,
0.2415044754743576,109,0,,,,,,
0.17305569350719452,119,0,,,,,,
0.34507161378860474,129,0,,,,,,
0.32407376170158386,139,0,,,,,,
0.1464412361383438,149,0,,,,,,
0.2815931737422943,159,0,,,,,,
0.16528435051441193,169,0,,,,,,
0.3407978117465973,179,0,,,,,,
0.1129230335354805,189,0,,,,,,
0.16652630269527435,199,0,,,,,,
0.17613640427589417,209,0,,,,,,
0.24854052066802979,219,0,,,,,,
0.24802778661251068,229,0,,,,,,
0.2635575234889984,239,0,,,,,,
0.16408872604370117,249,0,,,,,,
0.16173022985458374,259,0,,,,,,
0.2134917825460434,269,0,,,,,,
0.11073067784309387,279,0,,,,,,
0.1548597365617752,289,0,,,,,,
0.18290837109088898,299,0,,,,,,
0.03337845951318741,309,0,,,,,,
0.2954682409763336,319,0,,,,,,
0.10885506123304367,329,0,,,,,,
0.5584721565246582,339,0,,,,,,
0.09010618180036545,349,0,,,,,,
0.06758712977170944,359,0,,,,,,
0.3161073923110962,369,0,,,,,,
0.13427987694740295,379,0,,,,,,
0.0587063729763031,389,0,,,,,,
0.1855335831642151,399,0,,,,,,
0.416740357875824,409,0,,,,,,
0.09313204139471054,419,0,,,,,,
0.214603990316391,429,0,,,,,,
0.08328524976968765,439,0,,,,,,
0.078452467918396,449,0,,,,,,
0.05376916751265526,459,0,,,,,,
0.08960262686014175,469,0,,,,,,
0.08575693517923355,479,0,,,,,,
0.11882910132408142,489,0,,,,,,
0.09183936566114426,499,0,,,,,,
0.1589272916316986,509,0,,,,,,
0.18588696420192719,519,0,,,,,,
0.09181424975395203,529,0,,,,,,
0.05642665922641754,539,0,,,,,,
0.1976132094860077,549,0,,,,,,
0.18242868781089783,559,0,,,,,,
0.1929064244031906,569,0,,,,,,
0.07926201820373535,579,0,,,,,,
0.10797850042581558,589,0,,,,,,
0.10744470357894897,599,0,,,,,,
0.12388969957828522,609,0,,,,,,
0.0415983647108078,619,0,,,,,,
0.03170010447502136,629,0,,,,,,
0.13351136445999146,639,0,,,,,,
0.10522583872079849,649,0,,,,,,
0.07073251903057098,659,0,,,,,,
0.1591380387544632,669,0,,,,,,
0.11616223305463791,679,0,,,,,,
0.09696568548679352,689,0,,,,,,
0.12307687848806381,699,0,,,,,,
0.0796041339635849,709,0,,,,,,
0.08251010626554489,719,0,,,,,,
0.11745934933423996,729,0,,,,,,
0.12203273922204971,739,0,,,,,,
0.10108724236488342,749,0,,,,,,
0.05472221598029137,759,0,,,,,,
0.07554671913385391,769,0,,,,,,
0.1291971653699875,779,0,,,,,,
0.03586699068546295,789,0,,,,,,
0.14156997203826904,799,0,,,,,,
0.20781470835208893,809,0,,,,,,
0.06361757218837738,819,0,,,,,,
0.1079423576593399,829,0,,,,,,
0.15718668699264526,839,0,,,,,,
0.1110166385769844,849,0,,,,,,
0.15086515247821808,859,0,,,,,,
0.0666610598564148,869,0,,,,,,
