train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0.944132924079895,0,9,,,,,,
0.32787594199180603,0,19,,,,,,
0.5095227956771851,0,29,,,,,,
0.6236124634742737,0,39,,,,,,
0.25305402278900146,0,49,,,,,,
0.25577422976493835,0,59,,,,,,
0.2779003083705902,0,69,,,,,,
0.2480904906988144,0,79,,,,,,
0.32479047775268555,0,89,,,,,,
0.12742118537425995,0,99,,,,,,
0.19369472563266754,0,109,,,,,,
0.1170501708984375,0,119,,,,,,
0.3561626374721527,0,129,,,,,,
0.21593254804611206,0,139,,,,,,
0.11059743911027908,0,149,,,,,,
0.21050602197647095,0,159,,,,,,
0.2230709344148636,0,169,,,,,,
0.37308263778686523,0,179,,,,,,
0.3258134424686432,0,189,,,,,,
0.21064789593219757,0,199,,,,,,
0.19916139543056488,0,209,,,,,,
0.24725866317749023,0,219,,,,,,
0.17292627692222595,0,229,,,,,,
0.3338700830936432,0,239,,,,,,
0.3203178942203522,0,249,,,,,,
0.1599368155002594,0,259,,,,,,
0.11430598795413971,0,269,,,,,,
0.1698169857263565,0,279,,,,,,
0.08939686417579651,0,289,,,,,,
0.09819675981998444,0,299,,,,,,
0.16363736987113953,0,309,,,,,,
0.14653100073337555,0,319,,,,,,
0.18349099159240723,0,329,,,,,,
0.23275746405124664,0,339,,,,,,
0.07373630255460739,0,349,,,,,,
0.13050958514213562,0,359,,,,,,
0.22209075093269348,0,369,,,,,,
0.17071875929832458,0,379,,,,,,
0.186752051115036,0,389,,,,,,
0.24896879494190216,0,399,,,,,,
0.10550057888031006,0,409,,,,,,
0.06507498770952225,0,419,,,,,,
0.084345743060112,0,429,,,,,,
0.07493699342012405,0,439,,,,,,
0.179193377494812,0,449,,,,,,
0.13837242126464844,0,459,,,,,,
0.18662692606449127,0,469,,,,,,
0.1104399561882019,0,479,,,,,,
0.2391759604215622,0,489,,,,,,
0.11059533804655075,0,499,,,,,,
0.11986685544252396,0,509,,,,,,
0.05866504833102226,0,519,,,,,,
0.10623560845851898,0,529,,,,,,
0.17571765184402466,0,539,,,,,,
0.058749809861183167,0,549,,,,,,
0.1028977707028389,0,559,,,,,,
0.1517757624387741,0,569,,,,,,
,0,571,0.17628160119056702,0.34715700149536133,0.8349255323410034,0.25,0.3072531223297119,
0.11550397425889969,1,579,,,,,,
0.09453084319829941,1,589,,,,,,
0.14147093892097473,1,599,,,,,,
0.1302415281534195,1,609,,,,,,
0.08159629255533218,1,619,,,,,,
0.08168473094701767,1,629,,,,,,
nan,1,639,,,,,,
0.11505848169326782,1,649,,,,,,
0.1991901397705078,1,659,,,,,,
0.0932593122124672,1,669,,,,,,
0.043360646814107895,1,679,,,,,,
0.10502690076828003,1,689,,,,,,
0.07624930143356323,1,699,,,,,,
0.14677932858467102,1,709,,,,,,
0.2062843292951584,1,719,,,,,,
0.09216257184743881,1,729,,,,,,
0.15787413716316223,1,739,,,,,,
0.037142883986234665,1,749,,,,,,
