step,train_loss,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
9,0.44565892219543457,0,,,,,,
19,1.2352534532546997,0,,,,,,
29,0.4611892104148865,0,,,,,,
39,0.46495574712753296,0,,,,,,
49,0.2170439064502716,0,,,,,,
59,0.4168218672275543,0,,,,,,
69,0.3570306897163391,0,,,,,,
79,0.49815604090690613,0,,,,,,
89,0.6082495450973511,0,,,,,,
99,0.8681688904762268,0,,,,,,
109,0.44005143642425537,0,,,,,,
119,0.4436524212360382,0,,,,,,
129,0.5607019662857056,0,,,,,,
139,0.3006579875946045,0,,,,,,
149,0.07214563339948654,0,,,,,,
159,0.29892125725746155,0,,,,,,
169,0.2142583727836609,0,,,,,,
179,0.12626034021377563,0,,,,,,
189,0.22980456054210663,0,,,,,,
199,0.358992338180542,0,,,,,,
209,0.41116029024124146,0,,,,,,
219,0.050554729998111725,0,,,,,,
229,0.24917668104171753,0,,,,,,
239,0.25105148553848267,0,,,,,,
249,0.33679160475730896,0,,,,,,
259,1.0991425514221191,0,,,,,,
269,0.13799767196178436,0,,,,,,
279,0.3063387870788574,0,,,,,,
289,0.38584062457084656,0,,,,,,
299,0.04811038821935654,0,,,,,,
309,0.09022698551416397,0,,,,,,
319,0.675032913684845,0,,,,,,
329,0.16283650696277618,0,,,,,,
339,0.1561819612979889,0,,,,,,
349,0.3308551609516144,0,,,,,,
359,0.09896179288625717,0,,,,,,
369,0.19208918511867523,0,,,,,,
379,0.20061874389648438,0,,,,,,
384,,0,0.4648648500442505,0.11960102617740631,0.6338352560997009,0.8826007843017578,0.6162909865379333,
389,0.0881100669503212,1,,,,,,
399,0.36641937494277954,1,,,,,,
409,0.21329990029335022,1,,,,,,
419,0.08090200275182724,1,,,,,,
429,0.18505366146564484,1,,,,,,
439,0.15776890516281128,1,,,,,,
449,0.3419080078601837,1,,,,,,
459,0.2871018946170807,1,,,,,,
469,0.14666792750358582,1,,,,,,
479,0.2720992863178253,1,,,,,,
489,0.30999910831451416,1,,,,,,
499,0.09361281991004944,1,,,,,,
509,0.34495416283607483,1,,,,,,
519,0.7561203837394714,1,,,,,,
529,0.10308264195919037,1,,,,,,
539,0.1998867690563202,1,,,,,,
549,0.27162501215934753,1,,,,,,
559,0.4083041548728943,1,,,,,,
569,0.1532861292362213,1,,,,,,
579,0.2085348665714264,1,,,,,,
589,0.04832563176751137,1,,,,,,
599,0.3684801459312439,1,,,,,,
609,0.29083019495010376,1,,,,,,
619,0.10665000975131989,1,,,,,,
629,0.10457665473222733,1,,,,,,
639,0.25829529762268066,1,,,,,,
649,0.33237361907958984,1,,,,,,
659,0.08988817036151886,1,,,,,,
669,2.1891095638275146,1,,,,,,
679,0.11778082698583603,1,,,,,,
689,0.06273087114095688,1,,,,,,
699,0.18827901780605316,1,,,,,,
709,0.11489779502153397,1,,,,,,
719,0.12220079451799393,1,,,,,,
729,0.10943435877561569,1,,,,,,
739,0.11411485075950623,1,,,,,,
749,0.06745538115501404,1,,,,,,
759,0.0539921335875988,1,,,,,,
769,0.10293490439653397,1,,,,,,
769,,1,0.4864864945411682,0.13447578251361847,0.6348162889480591,0.8844735622406006,0.6186051368713379,
779,0.045618508011102676,2,,,,,,
789,2.127641201019287,2,,,,,,
799,0.11340714246034622,2,,,,,,
809,0.11836972087621689,2,,,,,,
819,0.06383766978979111,2,,,,,,
829,0.20341478288173676,2,,,,,,
839,0.22437207400798798,2,,,,,,
849,0.3134387135505676,2,,,,,,
859,0.07269831001758575,2,,,,,,
869,0.03287684917449951,2,,,,,,
879,0.03882535174489021,2,,,,,,
889,0.1527722030878067,2,,,,,,
899,0.1421850174665451,2,,,,,,
909,0.17456716299057007,2,,,,,,
919,0.06785126030445099,2,,,,,,
929,0.06316399574279785,2,,,,,,
939,1.8590177297592163,2,,,,,,
949,0.5129306316375732,2,,,,,,
959,0.4027884900569916,2,,,,,,
969,0.08555939793586731,2,,,,,,
979,0.12208131700754166,2,,,,,,
989,0.034131914377212524,2,,,,,,
999,0.1293933093547821,2,,,,,,
1009,0.027899466454982758,2,,,,,,
1019,0.14637956023216248,2,,,,,,
1029,0.03952975943684578,2,,,,,,
1039,0.12957382202148438,2,,,,,,
1049,0.036201342940330505,2,,,,,,
1059,0.10172948241233826,2,,,,,,
1069,0.015757735818624496,2,,,,,,
1079,0.12749016284942627,2,,,,,,
1089,0.2431192547082901,2,,,,,,
1099,0.12546159327030182,2,,,,,,
1109,0.1444890946149826,2,,,,,,
1119,0.16396783292293549,2,,,,,,
1129,0.028992462903261185,2,,,,,,
1139,0.04023158550262451,2,,,,,,
