train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
0.545373260974884,0,9,,,,,,
0.30225178599357605,0,19,,,,,,
0.47493886947631836,0,29,,,,,,
0.2685815691947937,0,39,,,,,,
0.45218220353126526,0,49,,,,,,
0.32902663946151733,0,59,,,,,,
1.2275350093841553,0,69,,,,,,
0.31509843468666077,0,79,,,,,,
0.2821977734565735,0,89,,,,,,
0.44340234994888306,0,99,,,,,,
0.43312761187553406,0,109,,,,,,
0.233709454536438,0,119,,,,,,
0.27430739998817444,0,129,,,,,,
1.1738905906677246,0,139,,,,,,
0.43199053406715393,0,149,,,,,,
0.2609405815601349,0,159,,,,,,
0.44456157088279724,0,169,,,,,,
0.16925005614757538,0,179,,,,,,
1.4167393445968628,0,189,,,,,,
0.22425073385238647,0,199,,,,,,
0.19367581605911255,0,209,,,,,,
0.38883310556411743,0,219,,,,,,
0.22576136887073517,0,229,,,,,,
0.20271433889865875,0,239,,,,,,
0.06013255938887596,0,249,,,,,,
0.16674552857875824,0,259,,,,,,
0.18725396692752838,0,269,,,,,,
0.1901652216911316,0,279,,,,,,
0.07531590014696121,0,289,,,,,,
0.3911385238170624,0,299,,,,,,
0.21858428418636322,0,309,,,,,,
0.1018192395567894,0,319,,,,,,
0.41076716780662537,0,329,,,,,,
0.2801252603530884,0,339,,,,,,
0.24569232761859894,0,349,,,,,,
0.4171701669692993,0,359,,,,,,
,0,362,0.8686372637748718,0.4203539788722992,0.5947971940040588,0.5581308007240295,0.09050554037094116,
0.31971824169158936,1,369,,,,,,
0.11334383487701416,1,379,,,,,,
0.9616350531578064,1,389,,,,,,
0.12009803205728531,1,399,,,,,,
0.3898085057735443,1,409,,,,,,
0.6134674549102783,1,419,,,,,,
0.2225765734910965,1,429,,,,,,
0.08217419683933258,1,439,,,,,,
0.14073430001735687,1,449,,,,,,
0.16555476188659668,1,459,,,,,,
0.03323876112699509,1,469,,,,,,
0.1603710651397705,1,479,,,,,,
0.09550827741622925,1,489,,,,,,
0.1358746439218521,1,499,,,,,,
0.3654697835445404,1,509,,,,,,
0.1738436073064804,1,519,,,,,,
2.2614126205444336,1,529,,,,,,
0.13137175142765045,1,539,,,,,,
0.13231462240219116,1,549,,,,,,
0.09440726786851883,1,559,,,,,,
0.3011866509914398,1,569,,,,,,
0.023310132324695587,1,579,,,,,,
0.12930390238761902,1,589,,,,,,
0.0764651894569397,1,599,,,,,,
0.25112053751945496,1,609,,,,,,
0.4348106384277344,1,619,,,,,,
0.09015142917633057,1,629,,,,,,
0.07811642438173294,1,639,,,,,,
0.08030177652835846,1,649,,,,,,
0.6612943410873413,1,659,,,,,,
0.04457782208919525,1,669,,,,,,
0.11891806870698929,1,679,,,,,,
0.19368630647659302,1,689,,,,,,
0.27323785424232483,1,699,,,,,,
0.3841431438922882,1,709,,,,,,
0.5748188495635986,1,719,,,,,,
,1,725,0.8736873865127563,0.4601770043373108,0.6050465106964111,0.5758989453315735,0.08747253566980362,
0.051313456147909164,2,729,,,,,,
0.4457833766937256,2,739,,,,,,
0.19283528625965118,2,749,,,,,,
0.07377511262893677,2,759,,,,,,
0.057094983756542206,2,769,,,,,,
0.18585903942584991,2,779,,,,,,
0.14152848720550537,2,789,,,,,,
0.11110562086105347,2,799,,,,,,
0.17809586226940155,2,809,,,,,,
0.17099326848983765,2,819,,,,,,
0.07082885503768921,2,829,,,,,,
0.12145563960075378,2,839,,,,,,
0.43479177355766296,2,849,,,,,,
0.025192296132445335,2,859,,,,,,
0.3011866807937622,2,869,,,,,,
0.17211484909057617,2,879,,,,,,
0.26934343576431274,2,889,,,,,,
0.015603380277752876,2,899,,,,,,
0.17781217396259308,2,909,,,,,,
0.1543077826499939,2,919,,,,,,
0.07776620239019394,2,929,,,,,,
0.2039753943681717,2,939,,,,,,
0.06160588189959526,2,949,,,,,,
0.22134386003017426,2,959,,,,,,
0.2648516595363617,2,969,,,,,,
0.24166543781757355,2,979,,,,,,
0.1299324482679367,2,989,,,,,,
0.1618567705154419,2,999,,,,,,
0.06417401134967804,2,1009,,,,,,
0.01874402165412903,2,1019,,,,,,
0.4665772616863251,2,1029,,,,,,
0.011468966491520405,2,1039,,,,,,
0.13419081270694733,2,1049,,,,,,
0.58320152759552,2,1059,,,,,,
0.15983009338378906,2,1069,,,,,,
0.13789930939674377,2,1079,,,,,,
,2,1088,0.8805729746818542,0.4557522237300873,0.6257228255271912,0.5940625071525574,0.09360308200120926,
0.05492261052131653,3,1089,,,,,,
1.4121960401535034,3,1099,,,,,,
0.01316808257251978,3,1109,,,,,,
0.007713038474321365,3,1119,,,,,,
0.03840529918670654,3,1129,,,,,,
0.09792830795049667,3,1139,,,,,,
0.09003003686666489,3,1149,,,,,,
0.07554750144481659,3,1159,,,,,,
0.055854231119155884,3,1169,,,,,,
0.06469302624464035,3,1179,,,,,,
0.014061160385608673,3,1189,,,,,,
0.013540140353143215,3,1199,,,,,,
0.003488541580736637,3,1209,,,,,,
0.017856230959296227,3,1219,,,,,,
0.009078508242964745,3,1229,,,,,,
0.01586844213306904,3,1239,,,,,,
0.010808935388922691,3,1249,,,,,,
0.04908987879753113,3,1259,,,,,,
0.12982511520385742,3,1269,,,,,,
0.00790346134454012,3,1279,,,,,,
0.02060656063258648,3,1289,,,,,,
0.015215379185974598,3,1299,,,,,,
0.053695984184741974,3,1309,,,,,,
0.03764772042632103,3,1319,,,,,,
0.09000439941883087,3,1329,,,,,,
0.002538458677008748,3,1339,,,,,,
0.024925602599978447,3,1349,,,,,,
0.06837840378284454,3,1359,,,,,,
0.1998823583126068,3,1369,,,,,,
0.03243682160973549,3,1379,,,,,,
0.029627399519085884,3,1389,,,,,,
0.008599807508289814,3,1399,,,,,,
0.004995326045900583,3,1409,,,,,,
0.058801088482141495,3,1419,,,,,,
0.017294611781835556,3,1429,,,,,,
0.05915452167391777,3,1439,,,,,,
0.005289010237902403,3,1449,,,,,,
,3,1451,0.8688549995422363,0.4336283206939697,0.5988922119140625,0.5523675680160522,0.11742395162582397,
0.03895438089966774,4,1459,,,,,,
0.041943732649087906,4,1469,,,,,,
0.029454277828335762,4,1479,,,,,,
