train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
1.61063814163208,0,9,,,,,,
0.3591853082180023,0,19,,,,,,
0.6212118864059448,0,29,,,,,,
1.083964467048645,0,39,,,,,,
0.3445952832698822,0,49,,,,,,
0.1879768818616867,0,59,,,,,,
0.7141744494438171,0,69,,,,,,
0.27679526805877686,0,79,,,,,,
0.3082563281059265,0,89,,,,,,
1.2976385354995728,0,99,,,,,,
0.6367272138595581,0,109,,,,,,
,0,110,0.15196949243545532,0.8462844491004944,0.4088050425052643,0.5292657017707825,0.5616549253463745,
0.5069730877876282,1,119,,,,,,
0.46541550755500793,1,129,,,,,,
0.19485531747341156,1,139,,,,,,
0.146632120013237,1,149,,,,,,
0.6746444702148438,1,159,,,,,,
0.13792464137077332,1,169,,,,,,
0.24956326186656952,1,179,,,,,,
0.3113277554512024,1,189,,,,,,
0.9867297410964966,1,199,,,,,,
0.6093095541000366,1,209,,,,,,
0.5403214693069458,1,219,,,,,,
,1,221,0.14231827855110168,0.8614600300788879,0.4654088020324707,0.5741649270057678,0.6026037335395813,
0.306076318025589,2,229,,,,,,
0.2586030066013336,2,239,,,,,,
0.405254602432251,2,249,,,,,,
0.4862838685512543,2,259,,,,,,
0.11437080800533295,2,269,,,,,,
0.8006094694137573,2,279,,,,,,
0.26314660906791687,2,289,,,,,,
0.1385101079940796,2,299,,,,,,
0.2199229747056961,2,309,,,,,,
0.17331893742084503,2,319,,,,,,
0.18220999836921692,2,329,,,,,,
,2,332,0.1391168236732483,0.8680239319801331,0.49056604504585266,0.5924147367477417,0.6125543713569641,
0.12114989012479782,3,339,,,,,,
0.042470455169677734,3,349,,,,,,
0.1884811967611313,3,359,,,,,,
0.2850462794303894,3,369,,,,,,
0.20997507870197296,3,379,,,,,,
0.24755261838436127,3,389,,,,,,
0.1523457020521164,3,399,,,,,,
0.1343260407447815,3,409,,,,,,
0.10976717621088028,3,419,,,,,,
0.033432044088840485,3,429,,,,,,
3.312004566192627,3,439,,,,,,
,3,443,0.14038576185703278,0.8678451776504517,0.49056604504585266,0.5983691811561584,0.6206462383270264,
0.04131181538105011,4,449,,,,,,
0.101029172539711,4,459,,,,,,
0.03949233889579773,4,469,,,,,,
0.1052795872092247,4,479,,,,,,
0.003640213515609503,4,489,,,,,,
0.09745969623327255,4,499,,,,,,
0.06455162167549133,4,509,,,,,,
0.1438622921705246,4,519,,,,,,
0.1537049561738968,4,529,,,,,,
0.8419483304023743,4,539,,,,,,
0.018493732437491417,4,549,,,,,,
,4,554,0.14848044514656067,0.8634535670280457,0.4779874086380005,0.5789920687675476,0.6078415513038635,
,5,555,,,,,,0.14848044514656067
