epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_em,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_em,test_avg_qa_sas,test_loss
0,9,0.5665929317474365,,,,,,,,,,
0,19,0.9180758595466614,,,,,,,,,,
0,29,0.4621431529521942,,,,,,,,,,
0,39,0.3007127046585083,,,,,,,,,,
0,49,0.529998242855072,,,,,,,,,,
0,59,0.25064805150032043,,,,,,,,,,
0,69,0.1545438915491104,,,,,,,,,,
0,79,0.2802038788795471,,,,,,,,,,
0,89,0.2507522702217102,,,,,,,,,,
0,99,0.35065707564353943,,,,,,,,,,
0,109,0.16542254388332367,,,,,,,,,,
0,119,0.2783178687095642,,,,,,,,,,
0,129,0.6467806696891785,,,,,,,,,,
0,139,0.14755481481552124,,,,,,,,,,
0,149,0.33754321932792664,,,,,,,,,,
0,159,0.3397991359233856,,,,,,,,,,
0,169,0.22309671342372894,,,,,,,,,,
0,179,0.1917588710784912,,,,,,,,,,
0,179,,0.49790439009666443,0.8571814894676208,0.46752169728279114,0.17298632860183716,0.4202127754688263,,,,,
1,189,0.10409802943468094,,,,,,,,,,
1,199,0.15654025971889496,,,,,,,,,,
1,209,0.3480273485183716,,,,,,,,,,
1,219,0.17502856254577637,,,,,,,,,,
1,229,0.1919042021036148,,,,,,,,,,
1,239,0.2624206244945526,,,,,,,,,,
1,249,0.1903998851776123,,,,,,,,,,
1,259,0.1522512435913086,,,,,,,,,,
1,269,0.14530205726623535,,,,,,,,,,
1,279,0.2619929015636444,,,,,,,,,,
1,289,0.150716170668602,,,,,,,,,,
1,299,0.32428666949272156,,,,,,,,,,
1,309,0.2836863398551941,,,,,,,,,,
1,319,0.19143003225326538,,,,,,,,,,
1,329,0.2412516176700592,,,,,,,,,,
1,339,0.18797042965888977,,,,,,,,,,
1,349,0.5266525149345398,,,,,,,,,,
1,359,0.17296138405799866,,,,,,,,,,
1,359,,0.5250537991523743,0.865285336971283,0.49624958634376526,0.1511010378599167,0.44547873735427856,,,,,
2,369,0.16309964656829834,,,,,,,,,,
2,379,0.25723668932914734,,,,,,,,,,
2,389,0.15237663686275482,,,,,,,,,,
2,399,0.18349459767341614,,,,,,,,,,
2,409,0.22802305221557617,,,,,,,,,,
2,419,0.1516188383102417,,,,,,,,,,
2,429,0.16675114631652832,,,,,,,,,,
2,439,0.15043805539608002,,,,,,,,,,
2,449,0.20865094661712646,,,,,,,,,,
2,459,0.16649746894836426,,,,,,,,,,
2,469,0.2552119791507721,,,,,,,,,,
2,479,0.15251511335372925,,,,,,,,,,
2,489,0.16842329502105713,,,,,,,,,,
2,499,0.2729134261608124,,,,,,,,,,
2,509,0.1803179830312729,,,,,,,,,,
2,519,0.19366030395030975,,,,,,,,,,
2,529,0.2361670583486557,,,,,,,,,,
2,539,0.21936798095703125,,,,,,,,,,
2,539,,0.5416772365570068,0.871512770652771,0.5146600008010864,0.13895167410373688,0.4654255211353302,,,,,
3,549,0.10374211519956589,,,,,,,,,,
3,559,0.12907390296459198,,,,,,,,,,
3,569,0.3157338798046112,,,,,,,,,,
3,579,0.15375736355781555,,,,,,,,,,
3,589,0.32480329275131226,,,,,,,,,,
3,599,0.17262040078639984,,,,,,,,,,
3,609,0.16374768316745758,,,,,,,,,,
3,619,0.30117297172546387,,,,,,,,,,
3,629,0.23764170706272125,,,,,,,,,,
3,639,0.34701570868492126,,,,,,,,,,
3,649,0.16442295908927917,,,,,,,,,,
3,659,0.13736847043037415,,,,,,,,,,
3,669,0.16742384433746338,,,,,,,,,,
3,679,0.12745074927806854,,,,,,,,,,
3,689,0.3060951828956604,,,,,,,,,,
3,699,0.15562614798545837,,,,,,,,,,
3,709,0.1933441162109375,,,,,,,,,,
3,719,0.18134188652038574,,,,,,,,,,
3,719,,0.5711625218391418,0.8800230026245117,0.5447786450386047,0.13223417103290558,0.5,,,,,
4,729,0.1327318251132965,,,,,,,,,,
4,739,0.12942130863666534,,,,,,,,,,
4,749,0.30596476793289185,,,,,,,,,,
4,759,0.17857924103736877,,,,,,,,,,
4,769,0.1470581293106079,,,,,,,,,,
4,779,0.13596859574317932,,,,,,,,,,
4,789,0.16535580158233643,,,,,,,,,,
4,799,0.14350740611553192,,,,,,,,,,
4,809,0.10305463522672653,,,,,,,,,,
4,819,0.12595994770526886,,,,,,,,,,
4,829,0.3263879418373108,,,,,,,,,,
4,839,0.14635950326919556,,,,,,,,,,
4,849,0.12976078689098358,,,,,,,,,,
4,859,0.2210659384727478,,,,,,,,,,
4,869,0.15287277102470398,,,,,,,,,,
4,879,0.15821796655654907,,,,,,,,,,
4,889,0.13886363804340363,,,,,,,,,,
4,899,0.16243332624435425,,,,,,,,,,
4,899,,0.5730282664299011,0.8815213441848755,0.5505675673484802,0.13081565499305725,0.5066489577293396,,,,,
5,900,,,,,,,0.5505675673484802,0.8815213441848755,0.5066489577293396,0.5730282664299011,0.13081565499305725
