step,train_loss,epoch,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,test_loss
1599,0.03470192104578018,1,,,,,,
1609,0.05414348840713501,1,,,,,,
1619,0.0971527099609375,1,,,,,,
1629,0.033310066908597946,1,,,,,,
1639,0.038862597197294235,1,,,,,,
1649,0.09204627573490143,1,,,,,,
1659,0.03670043870806694,1,,,,,,
1669,0.10070880502462387,1,,,,,,
1679,0.01330673135817051,1,,,,,,
1689,0.052411999553442,1,,,,,,
1699,0.044008977711200714,1,,,,,,
1709,0.03943607583642006,1,,,,,,
1719,0.01872192695736885,1,,,,,,
1729,0.04303722828626633,1,,,,,,
1739,0.06837739050388336,1,,,,,,
1749,0.11490188539028168,1,,,,,,
1759,0.016717970371246338,1,,,,,,
1769,0.029211923480033875,1,,,,,,
1779,0.0995042696595192,1,,,,,,
1789,0.04624807462096214,1,,,,,,
1799,0.0556052066385746,1,,,,,,
1809,0.024547331035137177,1,,,,,,
1819,0.14704926311969757,1,,,,,,
1829,0.04268024116754532,1,,,,,,
1839,0.045504502952098846,1,,,,,,
1849,0.031344860792160034,1,,,,,,
1859,0.050144262611866,1,,,,,,
1869,0.027976403012871742,1,,,,,,
1879,0.056207507848739624,1,,,,,,
1889,0.08435140550136566,1,,,,,,
1899,0.11861729621887207,1,,,,,,
1909,0.1091468334197998,1,,,,,,
1919,0.01781703345477581,1,,,,,,
1929,0.08107904344797134,1,,,,,,
1939,0.03174131363630295,1,,,,,,
1949,0.1095634251832962,1,,,,,,
1959,0.07343713939189911,1,,,,,,
1969,0.07640315592288971,1,,,,,,
1979,0.027255771681666374,1,,,,,,
1989,0.12154381722211838,1,,,,,,
1999,0.006962860003113747,1,,,,,,
2009,0.12174975872039795,1,,,,,,
2019,0.0549117848277092,1,,,,,,
2029,0.011830300092697144,1,,,,,,
2031,,1,0.14510180056095123,0.48923712968826294,0.8610852956771851,0.5164399743080139,0.47457626461982727,
2039,0.012858057394623756,2,,,,,,
2049,0.01817980222404003,2,,,,,,
2059,0.03889542073011398,2,,,,,,
2069,0.06754331290721893,2,,,,,,
2079,0.03427685797214508,2,,,,,,
2089,0.01105563249439001,2,,,,,,
2099,0.035519059747457504,2,,,,,,
2109,0.03300183638930321,2,,,,,,
2119,0.023249100893735886,2,,,,,,
2129,0.03495493158698082,2,,,,,,
2139,0.05215980112552643,2,,,,,,
2149,0.016070159152150154,2,,,,,,
2159,0.016943661496043205,2,,,,,,
2169,0.027755213901400566,2,,,,,,
2179,0.01985974982380867,2,,,,,,
2189,0.027454126626253128,2,,,,,,
2199,0.012613188475370407,2,,,,,,
2209,0.019146179780364037,2,,,,,,
2219,0.07219535857439041,2,,,,,,
2229,0.013283713720738888,2,,,,,,
2239,0.0087993573397398,2,,,,,,
2249,0.04213704541325569,2,,,,,,
2259,0.0045790597796440125,2,,,,,,
2269,0.059160880744457245,2,,,,,,
2279,0.013490128330886364,2,,,,,,
2289,0.033291108906269073,2,,,,,,
2299,0.018923070281744003,2,,,,,,
2309,0.01647758297622204,2,,,,,,
2319,0.0091320825740695,2,,,,,,
2329,0.022137382999062538,2,,,,,,
2339,0.004683550912886858,2,,,,,,
2349,0.019808383658528328,2,,,,,,
2359,0.03590856492519379,2,,,,,,
2369,0.004887137096375227,2,,,,,,
2379,0.013236263766884804,2,,,,,,
2389,0.03831498324871063,2,,,,,,
2399,0.021279947832226753,2,,,,,,
2409,0.016401592642068863,2,,,,,,
2419,0.002050449140369892,2,,,,,,
2429,0.022529395297169685,2,,,,,,
2439,0.008113202638924122,2,,,,,,
2449,0.007368342950940132,2,,,,,,
2459,0.046193040907382965,2,,,,,,
2469,0.0061266678385436535,2,,,,,,
2479,0.037020422518253326,2,,,,,,
2489,0.014063727110624313,2,,,,,,
2499,0.17963643372058868,2,,,,,,
2509,0.02424013800919056,2,,,,,,
2519,0.03142831474542618,2,,,,,,
2529,0.005287189036607742,2,,,,,,
2539,0.017841411754488945,2,,,,,,
2549,0.010698450729250908,2,,,,,,
2559,0.011725169606506824,2,,,,,,
2569,0.0019255923107266426,2,,,,,,
2579,0.11762262135744095,2,,,,,,
2589,0.010640215128660202,2,,,,,,
2599,0.012449243105947971,2,,,,,,
2609,0.023464743047952652,2,,,,,,
2619,0.09302686899900436,2,,,,,,
2629,0.008549164980649948,2,,,,,,
2639,0.011194366030395031,2,,,,,,
2649,0.06455773115158081,2,,,,,,
2659,0.05056434124708176,2,,,,,,
2669,0.02006605826318264,2,,,,,,
2679,0.024449961259961128,2,,,,,,
2689,0.01641429401934147,2,,,,,,
2699,0.0033624577336013317,2,,,,,,
2709,0.006437571253627539,2,,,,,,
2719,0.01737869158387184,2,,,,,,
2729,0.049429260194301605,2,,,,,,
2739,0.008355925790965557,2,,,,,,
2749,0.008810666389763355,2,,,,,,
2759,0.02448967657983303,2,,,,,,
2769,0.002696852432563901,2,,,,,,
2779,0.054639384150505066,2,,,,,,
2789,0.007467360235750675,2,,,,,,
2799,0.0032443515956401825,2,,,,,,
2809,0.01846306398510933,2,,,,,,
2819,0.010226046666502953,2,,,,,,
2829,0.028862161561846733,2,,,,,,
2839,0.03064662404358387,2,,,,,,
2849,0.0288225244730711,2,,,,,,
2859,0.029645126312971115,2,,,,,,
2869,0.006814074236899614,2,,,,,,
2879,0.003535585245117545,2,,,,,,
2889,0.009933372028172016,2,,,,,,
2899,0.003293407615274191,2,,,,,,
2909,0.04197243973612785,2,,,,,,
2919,0.00805787742137909,2,,,,,,
2929,0.013742189854383469,2,,,,,,
2939,0.026131076738238335,2,,,,,,
2949,0.005741830449551344,2,,,,,,
2959,0.01133169699460268,2,,,,,,
2969,0.007331144995987415,2,,,,,,
2979,0.018057875335216522,2,,,,,,
2989,0.01562186423689127,2,,,,,,
2999,0.029229233041405678,2,,,,,,
3009,0.008776017464697361,2,,,,,,
3019,0.035438332706689835,2,,,,,,
3029,0.036571018397808075,2,,,,,,
3039,0.02730105258524418,2,,,,,,
3047,,2,0.2005189210176468,0.4981933832168579,0.8662717938423157,0.5322555899620056,0.48728814721107483,
3049,0.009895446710288525,3,,,,,,
3059,0.0049102636985480785,3,,,,,,
3069,0.024464033544063568,3,,,,,,
3079,0.0173250250518322,3,,,,,,
3089,0.0216937605291605,3,,,,,,
3099,0.015816526487469673,3,,,,,,
3109,0.040657468140125275,3,,,,,,
3119,0.0163060761988163,3,,,,,,
3129,0.05672081559896469,3,,,,,,
3139,0.023712513968348503,3,,,,,,
3149,0.004484696313738823,3,,,,,,
3159,0.006473577115684748,3,,,,,,
3169,0.0202338844537735,3,,,,,,
3179,0.0031600496731698513,3,,,,,,
3189,0.003367889439687133,3,,,,,,
3199,0.05899948626756668,3,,,,,,
3209,0.005130717530846596,3,,,,,,
3219,0.006621474865823984,3,,,,,,
3229,0.0018568701343610883,3,,,,,,
3239,0.003664416493847966,3,,,,,,
3249,0.003494182601571083,3,,,,,,
3259,0.01199151761829853,3,,,,,,
3269,0.022810840979218483,3,,,,,,
3279,0.005130214150995016,3,,,,,,
3289,0.01110510528087616,3,,,,,,
3299,0.0022989658173173666,3,,,,,,
3309,0.001907183090224862,3,,,,,,
3319,0.002334519289433956,3,,,,,,
3329,0.0011736118467524648,3,,,,,,
3339,0.0025185022968798876,3,,,,,,
3349,0.009465322829782963,3,,,,,,
3359,0.0007378984591923654,3,,,,,,
3369,0.0036447348538786173,3,,,,,,
3379,0.0012685550609603524,3,,,,,,
3389,0.005661341827362776,3,,,,,,
3399,0.006044786423444748,3,,,,,,
3409,0.007544377353042364,3,,,,,,
3419,0.0022139560896903276,3,,,,,,
3429,0.0009910247754305601,3,,,,,,
3439,0.0028734856750816107,3,,,,,,
3449,0.005254399497061968,3,,,,,,
3459,0.020123017951846123,3,,,,,,
3469,0.0025900332257151604,3,,,,,,
3479,0.0012426081812009215,3,,,,,,
3489,0.0041399309411644936,3,,,,,,
3499,0.0010386188514530659,3,,,,,,
3509,0.0016669126925989985,3,,,,,,
3519,0.0012286034179851413,3,,,,,,
3529,0.0008644945919513702,3,,,,,,
3539,0.0036270450800657272,3,,,,,,
3549,0.005465860478579998,3,,,,,,
3559,0.021897003054618835,3,,,,,,
3569,0.002092272974550724,3,,,,,,
3579,0.000928098161239177,3,,,,,,
3589,0.05106784775853157,3,,,,,,
3599,0.01130727306008339,3,,,,,,
3609,0.003903608303517103,3,,,,,,
3619,0.0017316276207566261,3,,,,,,
3629,0.03971719369292259,3,,,,,,
3639,0.0006008829805068672,3,,,,,,
3649,0.012171216309070587,3,,,,,,
3659,0.0008242318290285766,3,,,,,,
3669,0.005953929387032986,3,,,,,,
3679,0.0037823112215846777,3,,,,,,
3689,0.007777221966534853,3,,,,,,
3699,0.0028108153492212296,3,,,,,,
3709,0.027473272755742073,3,,,,,,
3719,0.024186044931411743,3,,,,,,
3729,0.0013447077944874763,3,,,,,,
3739,0.019576938822865486,3,,,,,,
3749,0.003730600466951728,3,,,,,,
3759,0.02273288369178772,3,,,,,,
3769,0.007423149421811104,3,,,,,,
3779,0.03679114952683449,3,,,,,,
3789,0.002573976293206215,3,,,,,,
3799,0.0032856399193406105,3,,,,,,
3809,0.0068008750677108765,3,,,,,,
3819,0.06120912358164787,3,,,,,,
3829,0.009077280759811401,3,,,,,,
3839,0.019774537533521652,3,,,,,,
3849,0.0013156394707038999,3,,,,,,
3859,0.0015047789784148335,3,,,,,,
3869,0.011369326151907444,3,,,,,,
3879,0.006298130843788385,3,,,,,,
3889,0.003156663617119193,3,,,,,,
3899,0.0006726138526573777,3,,,,,,
3909,0.0013600736856460571,3,,,,,,
3919,0.011365116573870182,3,,,,,,
3929,0.0030781233217567205,3,,,,,,
3939,0.0016213890630751848,3,,,,,,
3949,0.013441505841910839,3,,,,,,
3959,0.013198014348745346,3,,,,,,
3969,0.006680523045361042,3,,,,,,
3979,0.0011942684650421143,3,,,,,,
3989,0.001478707417845726,3,,,,,,
3999,0.0647580549120903,3,,,,,,
4009,0.007549724075943232,3,,,,,,
4019,0.007198977284133434,3,,,,,,
4029,0.0022700480185449123,3,,,,,,
4039,0.0011562525760382414,3,,,,,,
4049,0.0012585112126544118,3,,,,,,
4059,0.0006570512196049094,3,,,,,,
4063,,3,0.24064987897872925,0.5049662590026855,0.8670027256011963,0.5364484786987305,0.49152541160583496,
4069,0.0019279278349131346,4,,,,,,
4079,0.00243774289265275,4,,,,,,
4089,0.0009834562661126256,4,,,,,,
4099,0.0023268682416528463,4,,,,,,
4109,0.005916401278227568,4,,,,,,
4119,0.0028457301668822765,4,,,,,,
4129,0.003775645513087511,4,,,,,,
4139,0.002572394907474518,4,,,,,,
4149,0.00266941636800766,4,,,,,,
4159,0.030355216935276985,4,,,,,,
4169,0.0020331223495304585,4,,,,,,
4179,0.014008116908371449,4,,,,,,
4189,0.005311659071594477,4,,,,,,
4199,0.008999801240861416,4,,,,,,
4209,0.0021621189080178738,4,,,,,,
4219,0.0029854734893888235,4,,,,,,
4229,0.001861809054389596,4,,,,,,
4239,0.0034642943646758795,4,,,,,,
4249,0.0015631831483915448,4,,,,,,
4259,0.026048773899674416,4,,,,,,
4269,0.0007916658069007099,4,,,,,,
4279,0.003985949791967869,4,,,,,,
4289,0.004715793766081333,4,,,,,,
4299,0.0024452595971524715,4,,,,,,
4309,0.003592694876715541,4,,,,,,
4319,0.0005801613442599773,4,,,,,,
4329,0.0033550390508025885,4,,,,,,
4339,0.010505810379981995,4,,,,,,
4349,0.023118726909160614,4,,,,,,
4359,0.002384024439379573,4,,,,,,
4369,0.006034231279045343,4,,,,,,
4379,0.006812592968344688,4,,,,,,
4389,0.0011252789990976453,4,,,,,,
4399,0.0012173515278846025,4,,,,,,
4409,0.0011600449215620756,4,,,,,,
4419,0.008332020603120327,4,,,,,,
4429,0.0031715971417725086,4,,,,,,
4439,0.000757221772801131,4,,,,,,
4449,0.004726610146462917,4,,,,,,
4459,0.0006194094894453883,4,,,,,,
4469,0.0010536868358030915,4,,,,,,
4479,0.003080211114138365,4,,,,,,
4489,0.002683817408978939,4,,,,,,
4499,0.0010480732889845967,4,,,,,,
4509,0.0029154084622859955,4,,,,,,
4519,0.0051542543806135654,4,,,,,,
4529,0.002102846745401621,4,,,,,,
4539,0.0018964259652420878,4,,,,,,
4549,0.0003633475280366838,4,,,,,,
4559,0.00025611670571379364,4,,,,,,
4569,0.002421606332063675,4,,,,,,
4579,0.0010028487304225564,4,,,,,,
4589,0.00041007978143170476,4,,,,,,
4599,0.003394408617168665,4,,,,,,
4609,0.00031227024737745523,4,,,,,,
4619,0.0020090017933398485,4,,,,,,
4629,0.0010308391647413373,4,,,,,,
4639,0.0003263106045778841,4,,,,,,
4649,0.001263944897800684,4,,,,,,
4659,0.0007009219261817634,4,,,,,,
4669,0.002393367001786828,4,,,,,,
4679,0.006068795453757048,4,,,,,,
4689,0.0007821040926501155,4,,,,,,
4699,0.003131529316306114,4,,,,,,
4709,0.0015483598690479994,4,,,,,,
4719,0.0023189287167042494,4,,,,,,
4729,0.0005276899901218712,4,,,,,,
4739,0.00029624486342072487,4,,,,,,
4749,0.0016443683998659253,4,,,,,,
4759,0.002465030876919627,4,,,,,,
4769,0.0017946508014574647,4,,,,,,
4779,0.002000414300709963,4,,,,,,
4789,0.008326257579028606,4,,,,,,
4799,0.0004891465650871396,4,,,,,,
4809,0.009509044699370861,4,,,,,,
4819,0.00017558402032591403,4,,,,,,
4829,0.006609678268432617,4,,,,,,
4839,0.0009425861062481999,4,,,,,,
4849,0.008910960517823696,4,,,,,,
4859,0.010910166427493095,4,,,,,,
4869,0.000428034778451547,4,,,,,,
4879,0.0006391759379766881,4,,,,,,
4889,0.0016894922591745853,4,,,,,,
4899,0.00029492462635971606,4,,,,,,
4909,0.002102792030200362,4,,,,,,
4919,0.0019057962344959378,4,,,,,,
4929,0.0010789430234581232,4,,,,,,
4939,0.0018171046394854784,4,,,,,,
4949,0.0010571239981800318,4,,,,,,
4959,0.00037179701030254364,4,,,,,,
4969,0.02463243342936039,4,,,,,,
4979,0.0020677291322499514,4,,,,,,
4989,0.004983362276107073,4,,,,,,
4999,0.002632996067404747,4,,,,,,
5009,0.0011951022315770388,4,,,,,,
5019,0.0002774718450382352,4,,,,,,
5029,0.014698308892548084,4,,,,,,
5039,0.0004670609487220645,4,,,,,,
5049,0.005066783167421818,4,,,,,,
5059,0.0004337160207796842,4,,,,,,
5069,0.008626772090792656,4,,,,,,
5079,0.0006186062819324434,4,,,,,,
5079,,4,0.24906492233276367,0.509357213973999,0.8689739108085632,0.5425633788108826,0.49152541160583496,
5080,,5,,,,,,0.24906492233276367
