train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_meteor,val_qa_sas,test_loss
1.5569604635238647,0,9,,,,,,,
0.3306751549243927,0,19,,,,,,,
0.36243441700935364,0,29,,,,,,,
0.21704640984535217,0,39,,,,,,,
0.5321357846260071,0,49,,,,,,,
0.7021403908729553,0,59,,,,,,,
0.58600914478302,0,69,,,,,,,
0.6433736681938171,0,79,,,,,,,
0.17564508318901062,0,89,,,,,,,
0.23821412026882172,0,99,,,,,,,
0.3053409457206726,0,109,,,,,,,
0.2670098543167114,0,119,,,,,,,
0.327804833650589,0,129,,,,,,,
0.599442183971405,0,139,,,,,,,
0.44696590304374695,0,149,,,,,,,
0.22389982640743256,0,159,,,,,,,
0.3203381299972534,0,169,,,,,,,
0.32693421840667725,0,179,,,,,,,
0.1581975370645523,0,189,,,,,,,
0.33203911781311035,0,199,,,,,,,
0.15352411568164825,0,209,,,,,,,
0.6234222650527954,0,219,,,,,,,
0.3601751923561096,0,229,,,,,,,
0.19941428303718567,0,239,,,,,,,
0.22569222748279572,0,249,,,,,,,
0.12220533937215805,0,259,,,,,,,
0.21406519412994385,0,269,,,,,,,
0.17232173681259155,0,279,,,,,,,
0.5639333128929138,0,289,,,,,,,
0.21420110762119293,0,299,,,,,,,
0.1819148063659668,0,309,,,,,,,
0.3248443007469177,0,319,,,,,,,
0.2005341351032257,0,329,,,,,,,
0.09725968539714813,0,339,,,,,,,
0.1753743439912796,0,349,,,,,,,
,0,352,2.8015785217285156,0.6571769714355469,0.9231463074684143,0.5263158082962036,0.680381715297699,0.6875043511390686,
0.216085284948349,1,359,,,,,,,
0.11746624112129211,1,369,,,,,,,
0.1820959597826004,1,379,,,,,,,
0.1344851553440094,1,389,,,,,,,
0.1866198480129242,1,399,,,,,,,
0.3905670642852783,1,409,,,,,,,
0.11614318192005157,1,419,,,,,,,
0.14091549813747406,1,429,,,,,,,
0.12645912170410156,1,439,,,,,,,
0.1347000002861023,1,449,,,,,,,
0.24516475200653076,1,459,,,,,,,
0.4573809802532196,1,469,,,,,,,
0.30487746000289917,1,479,,,,,,,
0.04878542572259903,1,489,,,,,,,
0.27980032563209534,1,499,,,,,,,
0.08250407129526138,1,509,,,,,,,
0.11523781716823578,1,519,,,,,,,
0.10729677975177765,1,529,,,,,,,
0.13903088867664337,1,539,,,,,,,
0.13015131652355194,1,549,,,,,,,
0.08510231971740723,1,559,,,,,,,
0.33800554275512695,1,569,,,,,,,
0.11022772639989853,1,579,,,,,,,
0.3770158290863037,1,589,,,,,,,
0.8469496369361877,1,599,,,,,,,
0.09023722261190414,1,609,,,,,,,
0.03870473429560661,1,619,,,,,,,
0.12333571165800095,1,629,,,,,,,
0.12282324582338333,1,639,,,,,,,
0.11764991283416748,1,649,,,,,,,
0.015141456387937069,1,659,,,,,,,
0.5766018629074097,1,669,,,,,,,
0.23884452879428864,1,679,,,,,,,
0.0868467167019844,1,689,,,,,,,
0.476565420627594,1,699,,,,,,,
,1,705,2.777951240539551,0.6943956613540649,0.9332074522972107,0.5933014154434204,0.7009488940238953,0.7162094712257385,
0.030544620007276535,2,709,,,,,,,
0.0723462775349617,2,719,,,,,,,
0.05814599618315697,2,729,,,,,,,
0.06349226832389832,2,739,,,,,,,
0.1934361308813095,2,749,,,,,,,
