step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,test_loss
9,0.2800547480583191,0,,,,,,
19,0.21225744485855103,0,,,,,,
29,1.217312216758728,0,,,,,,
39,0.18187418580055237,0,,,,,,
49,0.13657189905643463,0,,,,,,
59,0.3835757076740265,0,,,,,,
69,0.27790871262550354,0,,,,,,
79,0.08721571415662766,0,,,,,,
89,1.1503078937530518,0,,,,,,
99,0.16814610362052917,0,,,,,,
109,0.13803568482398987,0,,,,,,
119,0.19339680671691895,0,,,,,,
129,0.211686909198761,0,,,,,,
139,0.17713522911071777,0,,,,,,
149,0.1019660159945488,0,,,,,,
159,0.08910616487264633,0,,,,,,
169,0.11489808559417725,0,,,,,,
179,0.07422449439764023,0,,,,,,
189,0.30060797929763794,0,,,,,,
199,0.10886295139789581,0,,,,,,
209,0.22753417491912842,0,,,,,,
219,0.10609014332294464,0,,,,,,
229,0.09049561619758606,0,,,,,,
239,0.046355992555618286,0,,,,,,
249,0.10033593326807022,0,,,,,,
259,0.10770830512046814,0,,,,,,
269,0.07010561227798462,0,,,,,,
279,0.06039988249540329,0,,,,,,
289,0.05343951657414436,0,,,,,,
299,0.06738772988319397,0,,,,,,
309,0.0851617306470871,0,,,,,,
319,0.11841242760419846,0,,,,,,
329,0.144588902592659,0,,,,,,
339,0.0847434401512146,0,,,,,,
349,0.07151777297258377,0,,,,,,
359,0.044463422149419785,0,,,,,,
369,0.05698399618268013,0,,,,,,
379,0.051915258169174194,0,,,,,,
389,0.10263678431510925,0,,,,,,
399,0.08386120200157166,0,,,,,,
409,0.10714656114578247,0,,,,,,
419,0.07980411499738693,0,,,,,,
429,0.058076031506061554,0,,,,,,
439,0.16683153808116913,0,,,,,,
449,0.0996948853135109,0,,,,,,
459,0.06378530710935593,0,,,,,,
469,0.08738750964403152,0,,,,,,
479,0.02684195339679718,0,,,,,,
489,0.05724620074033737,0,,,,,,
499,0.06764227896928787,0,,,,,,
509,0.0850561261177063,0,,,,,,
519,0.07566634565591812,0,,,,,,
529,0.12945175170898438,0,,,,,,
539,0.03560419753193855,0,,,,,,
549,0.0189790241420269,0,,,,,,
551,,0,0.8863047361373901,0.0763864740729332,0.673525869846344,0.5924064517021179,0.24583333730697632,
559,0.06562314182519913,1,,,,,,
569,0.07427355647087097,1,,,,,,
579,0.054620809853076935,1,,,,,,
589,0.054830875247716904,1,,,,,,
599,0.0820818766951561,1,,,,,,
609,0.06274882704019547,1,,,,,,
619,0.05730116739869118,1,,,,,,
629,0.11111153662204742,1,,,,,,
639,0.1440466344356537,1,,,,,,
649,0.07256174832582474,1,,,,,,
659,0.04290924593806267,1,,,,,,
669,0.03258783742785454,1,,,,,,
679,0.0446510873734951,1,,,,,,
689,0.03305824100971222,1,,,,,,
699,0.07989928871393204,1,,,,,,
709,0.02381022274494171,1,,,,,,
719,0.0436902791261673,1,,,,,,
729,0.04178987443447113,1,,,,,,
739,0.05999501794576645,1,,,,,,
749,0.05778871476650238,1,,,,,,
759,0.04064324498176575,1,,,,,,
769,0.0719231590628624,1,,,,,,
779,0.02316524274647236,1,,,,,,
789,0.044271986931562424,1,,,,,,
799,0.06706329435110092,1,,,,,,
809,0.039034780114889145,1,,,,,,
819,0.021476298570632935,1,,,,,,
829,0.04789195954799652,1,,,,,,
839,0.034343644976615906,1,,,,,,
849,0.05399152263998985,1,,,,,,
859,0.04314674437046051,1,,,,,,
869,0.029393373057246208,1,,,,,,
879,0.0499863401055336,1,,,,,,
889,0.027358973398804665,1,,,,,,
899,0.03820592537522316,1,,,,,,
909,0.04412060230970383,1,,,,,,
919,0.11630569398403168,1,,,,,,
929,0.04012475907802582,1,,,,,,
939,0.03890538960695267,1,,,,,,
949,0.045776497572660446,1,,,,,,
959,0.04927225038409233,1,,,,,,
969,0.0813128873705864,1,,,,,,
979,0.017375634983181953,1,,,,,,
989,0.026818908751010895,1,,,,,,
999,0.05690323933959007,1,,,,,,
1009,0.023361464962363243,1,,,,,,
1019,0.04781747981905937,1,,,,,,
1029,0.016738058999180794,1,,,,,,
1039,0.01392967626452446,1,,,,,,
1049,0.06924650073051453,1,,,,,,
1059,0.017563389614224434,1,,,,,,
1069,0.012575465254485607,1,,,,,,
1079,0.07802285254001617,1,,,,,,
1089,0.055491022765636444,1,,,,,,
1099,0.028590304777026176,1,,,,,,
1103,,1,0.8871458172798157,0.07682036608457565,0.6748489141464233,0.6095211505889893,0.27916666865348816,
1109,0.02483556605875492,2,,,,,,
1119,0.04109181463718414,2,,,,,,
1129,0.027096495032310486,2,,,,,,
1139,0.03271681070327759,2,,,,,,
1149,0.011912791058421135,2,,,,,,
1159,0.04290720447897911,2,,,,,,
1169,0.02769157476723194,2,,,,,,
1179,0.019389428198337555,2,,,,,,
1189,0.030514346435666084,2,,,,,,
1199,0.04324192553758621,2,,,,,,
1209,0.008223829790949821,2,,,,,,
1219,0.024001402780413628,2,,,,,,
1229,0.021817168220877647,2,,,,,,
1239,0.010700372979044914,2,,,,,,
1249,0.009145041927695274,2,,,,,,
1259,0.01080982107669115,2,,,,,,
1269,0.06903006136417389,2,,,,,,
1279,0.022087501361966133,2,,,,,,
1289,0.028097784146666527,2,,,,,,
1299,0.014076130464673042,2,,,,,,
1309,0.01055920496582985,2,,,,,,
