epoch,train_loss,step,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
0,0.5590418577194214,9,,,,,,
0,0.6882719397544861,19,,,,,,
0,0.14310137927532196,29,,,,,,
0,0.47421637177467346,39,,,,,,
0,0.508728563785553,49,,,,,,
0,0.3807583451271057,59,,,,,,
0,0.21874749660491943,69,,,,,,
0,0.3864573836326599,79,,,,,,
0,0.36560142040252686,89,,,,,,
0,1.344294786453247,99,,,,,,
0,0.8730822801589966,109,,,,,,
0,0.23811517655849457,119,,,,,,
0,0.16927732527256012,129,,,,,,
0,0.14162440598011017,139,,,,,,
0,0.1425742506980896,149,,,,,,
0,0.35527297854423523,159,,,,,,
0,0.09671539068222046,169,,,,,,
0,0.12165810167789459,179,,,,,,
0,0.20945081114768982,189,,,,,,
0,0.3769076466560364,199,,,,,,
0,,201,0.5794878602027893,0.1248856633901596,0.648347795009613,0.8743067979812622,0.3297872245311737,
1,0.14751413464546204,209,,,,,,
1,0.34729573130607605,219,,,,,,
1,0.1302131563425064,229,,,,,,
1,0.26948457956314087,239,,,,,,
1,0.9960660338401794,249,,,,,,
1,0.34044989943504333,259,,,,,,
1,0.27204325795173645,269,,,,,,
1,0.24350608885288239,279,,,,,,
1,0.25435376167297363,289,,,,,,
1,0.2260720282793045,299,,,,,,
1,0.13718275725841522,309,,,,,,
1,0.3583400845527649,319,,,,,,
1,0.1652074009180069,329,,,,,,
1,0.21587425470352173,339,,,,,,
1,0.20271657407283783,349,,,,,,
1,0.17643757164478302,359,,,,,,
1,0.9187772274017334,369,,,,,,
1,0.2805803716182709,379,,,,,,
1,0.2935495674610138,389,,,,,,
1,0.2302844375371933,399,,,,,,
1,,403,0.6200012564659119,0.11285865306854248,0.6741506457328796,0.8879327178001404,0.36595743894577026,
2,0.09092748910188675,409,,,,,,
2,0.19189013540744781,419,,,,,,
2,0.2475264072418213,429,,,,,,
2,0.1095428541302681,439,,,,,,
2,0.20234502851963043,449,,,,,,
2,0.14268319308757782,459,,,,,,
2,0.14299675822257996,469,,,,,,
2,1.7497098445892334,479,,,,,,
2,0.14950168132781982,489,,,,,,
2,0.2207309901714325,499,,,,,,
2,0.6051805019378662,509,,,,,,
2,0.11220379173755646,519,,,,,,
2,0.09915012121200562,529,,,,,,
2,0.25097402930259705,539,,,,,,
2,0.14046822488307953,549,,,,,,
2,0.31915101408958435,559,,,,,,
2,0.2318079173564911,569,,,,,,
2,0.09030400961637497,579,,,,,,
2,0.1785503625869751,589,,,,,,
2,0.06623443216085434,599,,,,,,
2,,605,0.6307281255722046,0.11639613658189774,0.6831763982772827,0.8926190733909607,0.3851063847541809,
3,0.06969606131315231,609,,,,,,
3,0.05276346206665039,619,,,,,,
3,2.335944175720215,629,,,,,,
3,0.07712694257497787,639,,,,,,
3,0.08653565496206284,649,,,,,,
3,0.041110165417194366,659,,,,,,
3,0.1505405455827713,669,,,,,,
3,0.06195037439465523,679,,,,,,
3,0.0717407613992691,689,,,,,,
3,0.22479496896266937,699,,,,,,
3,0.10153304785490036,709,,,,,,
3,0.07465846091508865,719,,,,,,
3,0.10202840715646744,729,,,,,,
3,0.08586408942937851,739,,,,,,
3,0.11149056255817413,749,,,,,,
3,0.09220243990421295,759,,,,,,
3,0.0922924280166626,769,,,,,,
3,0.05335349217057228,779,,,,,,
3,0.16601891815662384,789,,,,,,
3,0.1082085371017456,799,,,,,,
3,,807,0.639721691608429,0.12539663910865784,0.6884047985076904,0.8947522044181824,0.4063829779624939,
4,0.042530275881290436,809,,,,,,
4,0.02644352614879608,819,,,,,,
4,0.03385612741112709,829,,,,,,
4,0.09557390958070755,839,,,,,,
4,0.020100058987736702,849,,,,,,
4,0.02605532482266426,859,,,,,,
4,0.08713996410369873,869,,,,,,
4,0.024500034749507904,879,,,,,,
4,0.03633391112089157,889,,,,,,
4,0.03719882667064667,899,,,,,,
4,0.013257664628326893,909,,,,,,
4,0.014896263368427753,919,,,,,,
4,0.0659673735499382,929,,,,,,
4,0.10161615163087845,939,,,,,,
4,0.06849870830774307,949,,,,,,
4,0.052027929574251175,959,,,,,,
4,0.02236701361835003,969,,,,,,
4,0.0336855873465538,979,,,,,,
4,0.04970433562994003,989,,,,,,
4,0.010822480544447899,999,,,,,,
4,0.014774317853152752,1009,,,,,,
4,,1009,0.6450724005699158,0.138612762093544,0.6881635785102844,0.8954723477363586,0.42127659916877747,
5,,1010,,,,,,0.138612762093544
