train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
0.324229896068573,9,0,,,,,,
0.2354596108198166,19,0,,,,,,
0.38779836893081665,29,0,,,,,,
0.5403980612754822,39,0,,,,,,
0.24711930751800537,49,0,,,,,,
0.16831649839878082,59,0,,,,,,
0.298073410987854,69,0,,,,,,
0.1640595644712448,79,0,,,,,,
0.2838318645954132,89,0,,,,,,
0.1570790857076645,99,0,,,,,,
0.11463387310504913,109,0,,,,,,
0.1808614730834961,119,0,,,,,,
0.12791280448436737,129,0,,,,,,
0.20725619792938232,139,0,,,,,,
0.17430046200752258,149,0,,,,,,
0.10214050114154816,159,0,,,,,,
0.10332014411687851,169,0,,,,,,
0.10012736916542053,179,0,,,,,,
0.14333394169807434,189,0,,,,,,
0.10053073614835739,199,0,,,,,,
0.05297603830695152,209,0,,,,,,
0.08230208605527878,219,0,,,,,,
0.19227692484855652,229,0,,,,,,
0.28870001435279846,239,0,,,,,,
0.0942295491695404,249,0,,,,,,
0.17115382850170135,259,0,,,,,,
0.1783914715051651,269,0,,,,,,
0.1129695475101471,279,0,,,,,,
0.1629296988248825,289,0,,,,,,
0.11675752699375153,299,0,,,,,,
0.23476041853427887,309,0,,,,,,
0.09205228090286255,319,0,,,,,,
0.09779582917690277,329,0,,,,,,
0.11893066763877869,339,0,,,,,,
0.12201802432537079,349,0,,,,,,
0.4476221203804016,359,0,,,,,,
,359,0,0.11056245863437653,0.26065587997436523,0.19538407027721405,0.7744137644767761,0.13031914830207825,
0.12222155928611755,369,1,,,,,,
0.0957641676068306,379,1,,,,,,
0.1384986937046051,389,1,,,,,,
0.08977849781513214,399,1,,,,,,
0.15891683101654053,409,1,,,,,,
0.09095444530248642,419,1,,,,,,
0.09076467901468277,429,1,,,,,,
0.09024110436439514,439,1,,,,,,
0.12184691429138184,449,1,,,,,,
0.1850561648607254,459,1,,,,,,
0.1819268763065338,469,1,,,,,,
0.15395168960094452,479,1,,,,,,
0.0969155877828598,489,1,,,,,,
0.17551583051681519,499,1,,,,,,
0.10356010496616364,509,1,,,,,,
0.15870967507362366,519,1,,,,,,
0.08171429485082626,529,1,,,,,,
0.16808682680130005,539,1,,,,,,
0.15946145355701447,549,1,,,,,,
0.22512772679328918,559,1,,,,,,
0.09356218576431274,569,1,,,,,,
0.1641141176223755,579,1,,,,,,
0.10536130517721176,589,1,,,,,,
0.047493528574705124,599,1,,,,,,
0.0986267477273941,609,1,,,,,,
0.10963575541973114,619,1,,,,,,
0.10033289343118668,629,1,,,,,,
0.08222685009241104,639,1,,,,,,
0.11377651244401932,649,1,,,,,,
0.15913456678390503,659,1,,,,,,
0.038689304143190384,669,1,,,,,,
0.08820975571870804,679,1,,,,,,
0.2686983644962311,689,1,,,,,,
0.08231858909130096,699,1,,,,,,
0.14096461236476898,709,1,,,,,,
0.08447973430156708,719,1,,,,,,
,719,1,0.08704836666584015,0.2865718603134155,0.21276576817035675,0.7801220417022705,0.14095744490623474,
0.10355374217033386,729,2,,,,,,
0.07142164558172226,739,2,,,,,,
0.1462206244468689,749,2,,,,,,
0.06654927134513855,759,2,,,,,,
0.12498708069324493,769,2,,,,,,
0.07194773852825165,779,2,,,,,,
0.07624542713165283,789,2,,,,,,
0.09144272655248642,799,2,,,,,,
0.12638752162456512,809,2,,,,,,
0.13650302588939667,819,2,,,,,,
0.16744400560855865,829,2,,,,,,
0.12271912395954132,839,2,,,,,,
0.07647252827882767,849,2,,,,,,
0.10842256247997284,859,2,,,,,,
0.1063610091805458,869,2,,,,,,
0.15829803049564362,879,2,,,,,,
0.0670061856508255,889,2,,,,,,
0.10991326719522476,899,2,,,,,,
0.11886133998632431,909,2,,,,,,
0.10295817255973816,919,2,,,,,,
0.08567801862955093,929,2,,,,,,
0.12656430900096893,939,2,,,,,,
0.07315114885568619,949,2,,,,,,
0.04443413019180298,959,2,,,,,,
0.09364596754312515,969,2,,,,,,
0.08955471962690353,979,2,,,,,,
0.09421320259571075,989,2,,,,,,
0.07253603637218475,999,2,,,,,,
0.10270719230175018,1009,2,,,,,,
0.1302517205476761,1019,2,,,,,,
0.03802311420440674,1029,2,,,,,,
0.07196150720119476,1039,2,,,,,,
0.1450938731431961,1049,2,,,,,,
0.07384346425533295,1059,2,,,,,,
