epoch,step,train_loss,val_loss,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
0,9,0.09328438341617584,,,,,,
0,19,0.12143411487340927,,,,,,
0,29,0.06883315742015839,,,,,,
0,39,0.06758588552474976,,,,,,
0,49,0.0919487401843071,,,,,,
0,59,0.05376407876610756,,,,,,
0,69,0.07699105143547058,,,,,,
0,79,0.06481756269931793,,,,,,
0,89,0.06238005682826042,,,,,,
0,99,0.07206745445728302,,,,,,
0,109,0.08794108778238297,,,,,,
0,119,0.07078944146633148,,,,,,
0,129,0.05456709861755371,,,,,,
0,139,0.057189635932445526,,,,,,
0,149,0.05210195481777191,,,,,,
0,159,0.06275638937950134,,,,,,
0,169,0.05635737255215645,,,,,,
0,179,0.07719160616397858,,,,,,
0,189,0.023014217615127563,,,,,,
0,189,,0.10083138197660446,0.8303292989730835,0.21329639852046967,0.28493914008140564,0.36645710468292236,
1,199,0.0588822104036808,,,,,,
1,209,0.033697277307510376,,,,,,
1,219,0.0519365631043911,,,,,,
1,229,0.058823782950639725,,,,,,
1,239,0.07004325836896896,,,,,,
1,249,0.05650097876787186,,,,,,
1,259,0.035362038761377335,,,,,,
1,269,0.04681174457073212,,,,,,
1,279,0.04134783893823624,,,,,,
1,289,0.06918921321630478,,,,,,
1,299,0.04746241122484207,,,,,,
1,309,0.06983160972595215,,,,,,
1,319,0.04479409009218216,,,,,,
1,329,0.05274223908782005,,,,,,
1,339,0.05277096852660179,,,,,,
1,349,0.05262734740972519,,,,,,
1,359,0.08358091861009598,,,,,,
1,369,0.0423477403819561,,,,,,
1,379,0.13610580563545227,,,,,,
1,379,,0.11470619589090347,0.8424072861671448,0.24930748343467712,0.3163982331752777,0.39744192361831665,
2,389,0.05428091064095497,,,,,,
2,399,0.03345615789294243,,,,,,
2,409,0.05028129741549492,,,,,,
2,419,0.05526530370116234,,,,,,
2,429,0.061487384140491486,,,,,,
2,439,0.04976537823677063,,,,,,
2,449,0.030628353357315063,,,,,,
2,459,0.0435594841837883,,,,,,
2,469,0.037216197699308395,,,,,,
2,479,0.0631231740117073,,,,,,
2,489,0.040902700275182724,,,,,,
2,499,0.06586410850286484,,,,,,
2,509,0.04213046655058861,,,,,,
2,519,0.04488973692059517,,,,,,
2,529,0.04672466591000557,,,,,,
2,539,0.04563596099615097,,,,,,
2,549,0.07128944993019104,,,,,,
2,559,0.036463696509599686,,,,,,
2,569,0.15584717690944672,,,,,,
2,569,,0.12308128923177719,0.8426541686058044,0.24653740227222443,0.31419315934181213,0.39539608359336853,
3,579,0.04695320501923561,,,,,,
3,589,0.030870364978909492,,,,,,
3,599,0.04887134209275246,,,,,,
3,609,0.05089477822184563,,,,,,
3,619,0.0563652329146862,,,,,,
3,629,0.040506064891815186,,,,,,
3,639,0.024557484313845634,,,,,,
3,649,0.03947675973176956,,,,,,
3,659,0.029442738741636276,,,,,,
3,669,0.05520987883210182,,,,,,
3,679,0.032604582607746124,,,,,,
3,689,0.05719337239861488,,,,,,
3,699,0.037137120962142944,,,,,,
3,709,0.035780057311058044,,,,,,
3,719,0.03206004947423935,,,,,,
3,729,0.038429778069257736,,,,,,
3,739,0.058415744453668594,,,,,,
3,749,0.03171970322728157,,,,,,
3,759,0.20622022449970245,,,,,,
3,759,,0.1236002966761589,0.8457059860229492,0.2770083248615265,0.3426927924156189,0.41472914814949036,
4,769,0.03438272699713707,,,,,,
4,779,0.02531580813229084,,,,,,
4,789,0.038000233471393585,,,,,,
4,799,0.04319855198264122,,,,,,
4,809,0.041671525686979294,,,,,,
4,819,0.0245900247246027,,,,,,
4,829,0.016180993989109993,,,,,,
4,839,0.029964253306388855,,,,,,
4,849,0.015893662348389626,,,,,,
4,859,0.04001807048916817,,,,,,
4,869,0.017120638862252235,,,,,,
4,879,0.03201208636164665,,,,,,
4,889,0.021451177075505257,,,,,,
4,899,0.018981080502271652,,,,,,
4,909,0.012602221220731735,,,,,,
4,919,0.02421010285615921,,,,,,
4,929,0.013756828382611275,,,,,,
4,939,0.018778380006551743,,,,,,
4,949,5.112091821501963e-05,,,,,,
4,949,,0.31570008397102356,0.8437103033065796,0.2659279704093933,0.33261263370513916,0.40482014417648315,
5,950,,,,,,,0.31570008397102356
