train_loss,step,epoch,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,test_loss
0.43979936838150024,9,0,,,,,,
1.3198695182800293,19,0,,,,,,
0.28073304891586304,29,0,,,,,,
0.45530062913894653,39,0,,,,,,
0.18892614543437958,49,0,,,,,,
0.533859133720398,59,0,,,,,,
0.4200179874897003,69,0,,,,,,
0.42782145738601685,79,0,,,,,,
0.525039553642273,89,0,,,,,,
0.892759382724762,99,0,,,,,,
0.3905338943004608,109,0,,,,,,
0.40017518401145935,119,0,,,,,,
0.5077643394470215,129,0,,,,,,
0.23807679116725922,139,0,,,,,,
0.06837856769561768,149,0,,,,,,
0.2646256983280182,159,0,,,,,,
0.2535463273525238,169,0,,,,,,
0.21180176734924316,179,0,,,,,,
0.1993752419948578,189,0,,,,,,
0.34235745668411255,199,0,,,,,,
0.5118045806884766,209,0,,,,,,
0.09536696970462799,219,0,,,,,,
0.2946943938732147,229,0,,,,,,
0.2900860607624054,239,0,,,,,,
0.3295844495296478,249,0,,,,,,
1.1224472522735596,259,0,,,,,,
0.2851344645023346,269,0,,,,,,
0.30950090289115906,279,0,,,,,,
0.39808374643325806,289,0,,,,,,
0.05898718908429146,299,0,,,,,,
0.11189349740743637,309,0,,,,,,
0.6116103529930115,319,0,,,,,,
0.23419685661792755,329,0,,,,,,
0.0863165482878685,339,0,,,,,,
0.29177001118659973,349,0,,,,,,
0.06411921232938766,359,0,,,,,,
0.20760251581668854,369,0,,,,,,
0.25388166308403015,379,0,,,,,,
,384,0,0.4810810685157776,0.6606191396713257,0.11058570444583893,0.6337769627571106,0.886987030506134,
0.09117387235164642,389,1,,,,,,
0.39538776874542236,399,1,,,,,,
0.22240261733531952,409,1,,,,,,
0.0803542211651802,419,1,,,,,,
0.14452578127384186,429,1,,,,,,
0.20764580368995667,439,1,,,,,,
0.33548152446746826,449,1,,,,,,
0.28789451718330383,459,1,,,,,,
0.1447550505399704,469,1,,,,,,
0.24935488402843475,479,1,,,,,,
0.35620826482772827,489,1,,,,,,
