step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,test_loss
9,0.12764689326286316,0,,,,,,
19,0.061727095395326614,0,,,,,,
29,0.06460323184728622,0,,,,,,
39,0.054454389959573746,0,,,,,,
49,0.06609205156564713,0,,,,,,
59,0.03416465222835541,0,,,,,,
69,0.04526382312178612,0,,,,,,
79,0.030019352212548256,0,,,,,,
89,0.03298009932041168,0,,,,,,
99,0.029672248288989067,0,,,,,,
109,0.03125867620110512,0,,,,,,
119,0.031969837844371796,0,,,,,,
129,0.040113676339387894,0,,,,,,
139,0.04485033079981804,0,,,,,,
149,0.052654799073934555,0,,,,,,
159,0.031248904764652252,0,,,,,,
169,0.037384212017059326,0,,,,,,
179,0.05959860980510712,0,,,,,,
189,0.03132118284702301,0,,,,,,
199,0.04623137414455414,0,,,,,,
209,0.03384951502084732,0,,,,,,
219,0.038185518234968185,0,,,,,,
229,0.029774999246001244,0,,,,,,
239,0.04382536560297012,0,,,,,,
249,0.02873876318335533,0,,,,,,
259,0.03674103692173958,0,,,,,,
269,0.03024233877658844,0,,,,,,
279,0.041680511087179184,0,,,,,,
289,0.039718642830848694,0,,,,,,
299,0.039988379925489426,0,,,,,,
309,0.03916435316205025,0,,,,,,
319,0.03211328014731407,0,,,,,,
329,0.024494286626577377,0,,,,,,
339,0.054670050740242004,0,,,,,,
349,0.03078729473054409,0,,,,,,
359,0.07171967625617981,0,,,,,,
369,0.029564062133431435,0,,,,,,
379,0.042896952480077744,0,,,,,,
389,0.03362086042761803,0,,,,,,
399,0.04168413579463959,0,,,,,,
409,0.06063978746533394,0,,,,,,
419,0.019049201160669327,0,,,,,,
429,0.032367605715990067,0,,,,,,
439,0.03515685722231865,0,,,,,,
449,0.030286863446235657,0,,,,,,
459,0.057101309299468994,0,,,,,,
469,0.02528262883424759,0,,,,,,
472,,0,0.3633196949958801,0.2718786597251892,0.198142409324646,0.8322080969810486,0.11914671212434769,
479,0.03092990443110466,1,,,,,,
489,0.04225609451532364,1,,,,,,
499,0.04863543435931206,1,,,,,,
509,0.0340275764465332,1,,,,,,
519,0.04098249971866608,1,,,,,,
529,0.0255487859249115,1,,,,,,
539,0.03410133719444275,1,,,,,,
549,0.040464192628860474,1,,,,,,
559,0.03355144336819649,1,,,,,,
569,0.037182461470365524,1,,,,,,
579,0.02242349460721016,1,,,,,,
589,0.0432809554040432,1,,,,,,
599,0.03975129500031471,1,,,,,,
609,0.04769663140177727,1,,,,,,
619,0.039165399968624115,1,,,,,,
629,0.032638274133205414,1,,,,,,
639,0.03519231826066971,1,,,,,,
649,0.03417673334479332,1,,,,,,
659,0.018036670982837677,1,,,,,,
669,0.01830418035387993,1,,,,,,
679,0.036593470722436905,1,,,,,,
689,0.025555917993187904,1,,,,,,
699,0.028046976774930954,1,,,,,,
709,0.04616786167025566,1,,,,,,
719,0.04921979457139969,1,,,,,,
729,0.025887755677103996,1,,,,,,
739,0.034126684069633484,1,,,,,,
749,0.03571130335330963,1,,,,,,
759,0.052348412573337555,1,,,,,,
769,0.06868184357881546,1,,,,,,
779,0.03532477468252182,1,,,,,,
789,0.03860175982117653,1,,,,,,
799,0.030197542160749435,1,,,,,,
809,0.037847187370061874,1,,,,,,
819,0.03316456079483032,1,,,,,,
829,0.025684436783194542,1,,,,,,
839,0.028849804773926735,1,,,,,,
849,0.025769123807549477,1,,,,,,
859,0.020851433277130127,1,,,,,,
869,0.030174467712640762,1,,,,,,
879,0.03401683643460274,1,,,,,,
889,0.03888385742902756,1,,,,,,
899,0.027593670412898064,1,,,,,,
909,0.0364399291574955,1,,,,,,
919,0.030321331694722176,1,,,,,,
929,0.04229731857776642,1,,,,,,
939,0.031875405460596085,1,,,,,,
945,,1,0.3536338210105896,0.2594504654407501,0.18266253173351288,0.8288938999176025,0.09806717187166214,
949,0.021510709077119827,2,,,,,,
959,0.04181189462542534,2,,,,,,
969,0.038278546184301376,2,,,,,,
979,0.04805401712656021,2,,,,,,
989,0.03116627410054207,2,,,,,,
999,0.07532355189323425,2,,,,,,
1009,0.026841212064027786,2,,,,,,
1019,0.017581049352884293,2,,,,,,
1029,0.02835296094417572,2,,,,,,
1039,0.020983170717954636,2,,,,,,
1049,0.030750706791877747,2,,,,,,
1059,0.044055260717868805,2,,,,,,
1069,0.04241981729865074,2,,,,,,
1079,0.028917886316776276,2,,,,,,
1089,0.014381558634340763,2,,,,,,
1099,0.032224856317043304,2,,,,,,
1109,0.02258303202688694,2,,,,,,
1119,0.05910305678844452,2,,,,,,
1129,0.03167951852083206,2,,,,,,
1139,0.08852066844701767,2,,,,,,
1149,0.024892466142773628,2,,,,,,
1159,0.024684187024831772,2,,,,,,
1169,0.02020568586885929,2,,,,,,
1179,0.014876333996653557,2,,,,,,
1189,0.03213248774409294,2,,,,,,
1199,0.0323297455906868,2,,,,,,
1209,0.046358633786439896,2,,,,,,
1219,0.024398073554039,2,,,,,,
1229,0.06358350068330765,2,,,,,,
1239,0.024255182594060898,2,,,,,,
1249,0.03384196385741234,2,,,,,,
1259,0.038420435041189194,2,,,,,,
1269,0.028166525065898895,2,,,,,,
1279,0.029947791248559952,2,,,,,,
1289,0.021214935928583145,2,,,,,,
1299,0.031615249812603,2,,,,,,
1309,0.02152877300977707,2,,,,,,
1319,0.022376857697963715,2,,,,,,
1329,0.0336737222969532,2,,,,,,
1339,0.02600325644016266,2,,,,,,
1349,0.04083319008350372,2,,,,,,
1359,0.0219145305454731,2,,,,,,
1369,0.039579831063747406,2,,,,,,
1379,0.028035055845975876,2,,,,,,
1389,0.037172723561525345,2,,,,,,
1399,0.035416360944509506,2,,,,,,
1409,0.03524594381451607,2,,,,,,
1418,,2,0.37170854210853577,0.27811476588249207,0.20743034780025482,0.8327690362930298,0.09811419993638992,
1419,0.015450380742549896,3,,,,,,
1429,0.016157027333974838,3,,,,,,
1439,0.042482685297727585,3,,,,,,
1449,0.033486999571323395,3,,,,,,
1459,0.020442547276616096,3,,,,,,
1469,0.021761246025562286,3,,,,,,
1479,0.024225961416959763,3,,,,,,
1489,0.050302959978580475,3,,,,,,
1499,0.028991984203457832,3,,,,,,
1509,0.030803680419921875,3,,,,,,
1519,0.024962257593870163,3,,,,,,
1529,0.014399637468159199,3,,,,,,
1539,0.036990657448768616,3,,,,,,
1549,0.03557896986603737,3,,,,,,
1559,0.023897409439086914,3,,,,,,
1569,0.04097547382116318,3,,,,,,
1579,0.024153657257556915,3,,,,,,
1589,0.0469864159822464,3,,,,,,
1599,0.022746942937374115,3,,,,,,
1609,0.04882299154996872,3,,,,,,
1619,0.020438911393284798,3,,,,,,
1629,0.01983664371073246,3,,,,,,
1639,0.02871430478990078,3,,,,,,
1649,0.021437659859657288,3,,,,,,
1659,0.018191656097769737,3,,,,,,
1669,0.016440484672784805,3,,,,,,
1679,0.02558770217001438,3,,,,,,
1689,0.03935522958636284,3,,,,,,
1699,0.01711818017065525,3,,,,,,
1709,0.03716659173369408,3,,,,,,
1719,0.006642315071076155,3,,,,,,
1729,0.030993763357400894,3,,,,,,
1739,0.022955946624279022,3,,,,,,
1749,0.015648502856492996,3,,,,,,
1759,0.025326229631900787,3,,,,,,
1769,0.02231461927294731,3,,,,,,
1779,0.01754864864051342,3,,,,,,
1789,0.03267548605799675,3,,,,,,
1799,0.018435565754771233,3,,,,,,
1809,0.012798454612493515,3,,,,,,
1819,0.011071966029703617,3,,,,,,
1829,0.020740527659654617,3,,,,,,
1839,0.06339781731367111,3,,,,,,
1849,0.025119027122855186,3,,,,,,
1859,0.019311154261231422,3,,,,,,
1869,0.010177410207688808,3,,,,,,
1879,0.014454230666160583,3,,,,,,
1889,0.0160893015563488,3,,,,,,
1891,,3,0.4033636450767517,0.317693293094635,0.2476780116558075,0.8425400257110596,0.099562868475914,
1899,0.024908604100346565,4,,,,,,
1909,0.015392364002764225,4,,,,,,
1919,0.009791791439056396,4,,,,,,
1929,0.026147764176130295,4,,,,,,
1939,0.020439155399799347,4,,,,,,
1949,0.017177389934659004,4,,,,,,
1959,0.014929689466953278,4,,,,,,
1969,0.007350517436861992,4,,,,,,
1979,0.016983306035399437,4,,,,,,
1989,0.015731461346149445,4,,,,,,
1999,0.01486312784254551,4,,,,,,
2009,0.012394328601658344,4,,,,,,
2019,0.020802941173315048,4,,,,,,
2029,0.008174504153430462,4,,,,,,
2039,0.01394843403249979,4,,,,,,
2049,0.013905591331422329,4,,,,,,
2059,0.010348062962293625,4,,,,,,
2069,0.016585977748036385,4,,,,,,
2079,0.021816467866301537,4,,,,,,
2089,0.006652882322669029,4,,,,,,
2099,0.009510090574622154,4,,,,,,
2109,0.018938647583127022,4,,,,,,
2119,0.04278859496116638,4,,,,,,
2129,0.010545387864112854,4,,,,,,
2139,0.006431203801184893,4,,,,,,
2149,0.006672266870737076,4,,,,,,
2159,0.004324873443692923,4,,,,,,
2169,0.006218336522579193,4,,,,,,
2179,0.0027011290658265352,4,,,,,,
2189,0.009859972633421421,4,,,,,,
2199,0.017710018903017044,4,,,,,,
2209,0.014530622400343418,4,,,,,,
2219,0.025053799152374268,4,,,,,,
2229,0.008665749803185463,4,,,,,,
2239,0.0163065604865551,4,,,,,,
2249,0.010219481773674488,4,,,,,,
2259,0.010643231682479382,4,,,,,,
2269,0.006216094829142094,4,,,,,,
2279,0.008669846691191196,4,,,,,,
2289,0.007475600577890873,4,,,,,,
2299,0.006742574740201235,4,,,,,,
2309,0.003995017148554325,4,,,,,,
2319,0.0042947218753397465,4,,,,,,
2329,0.012225622311234474,4,,,,,,
2339,0.007713402155786753,4,,,,,,
2349,0.012605243362486362,4,,,,,,
2359,0.0033411614131182432,4,,,,,,
2364,,4,0.39740291237831116,0.32008060812950134,0.2538699805736542,0.8390505313873291,0.14242768287658691,
2365,,5,,,,,,0.14242768287658691
