train_loss,epoch,step,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,test_loss
0.6294494271278381,0,9,,,,,,
0.4936826229095459,0,19,,,,,,
0.28944575786590576,0,29,,,,,,
0.3740951418876648,0,39,,,,,,
0.26274242997169495,0,49,,,,,,
0.3402765691280365,0,59,,,,,,
0.22220845520496368,0,69,,,,,,
0.19285516440868378,0,79,,,,,,
0.685759425163269,0,89,,,,,,
0.14974269270896912,0,99,,,,,,
0.24870063364505768,0,109,,,,,,
0.26428067684173584,0,119,,,,,,
0.16505402326583862,0,129,,,,,,
0.1905820220708847,0,139,,,,,,
0.24429874122142792,0,149,,,,,,
0.22016093134880066,0,159,,,,,,
0.3523446023464203,0,169,,,,,,
0.1420615017414093,0,179,,,,,,
0.1108686700463295,0,189,,,,,,
0.21367628872394562,0,199,,,,,,
0.24337273836135864,0,209,,,,,,
0.10270583629608154,0,219,,,,,,
0.06921227276325226,0,229,,,,,,
0.07127784192562103,0,239,,,,,,
0.23118677735328674,0,249,,,,,,
0.16102619469165802,0,259,,,,,,
0.19487006962299347,0,269,,,,,,
0.13203547894954681,0,279,,,,,,
0.15097036957740784,0,289,,,,,,
0.2401501089334488,0,299,,,,,,
0.19894395768642426,0,309,,,,,,
0.1235591247677803,0,319,,,,,,
0.22234423458576202,0,329,,,,,,
0.1507788449525833,0,339,,,,,,
0.1202351450920105,0,349,,,,,,
0.13273590803146362,0,359,,,,,,
0.2105945348739624,0,369,,,,,,
0.13659566640853882,0,379,,,,,,
0.16647067666053772,0,389,,,,,,
0.16179487109184265,0,399,,,,,,
0.11369629204273224,0,409,,,,,,
0.18038947880268097,0,419,,,,,,
0.14490331709384918,0,429,,,,,,
0.09364030510187149,0,439,,,,,,
0.02820628322660923,0,449,,,,,,
0.2090887576341629,0,459,,,,,,
nan,0,469,,,,,,
0.17232869565486908,0,479,,,,,,
0.11995681375265121,0,489,,,,,,
0.09609051793813705,0,499,,,,,,
0.0888247936964035,0,509,,,,,,
0.09005610644817352,0,519,,,,,,
0.09233247488737106,0,529,,,,,,
0.06980988383293152,0,539,,,,,,
0.0695679560303688,0,549,,,,,,
0.2468181550502777,0,559,,,,,,
0.17485837638378143,0,569,,,,,,
0.07689979672431946,0,579,,,,,,
0.17914825677871704,0,589,,,,,,
0.06198906898498535,0,599,,,,,,
0.13770152628421783,0,609,,,,,,
0.12924978137016296,0,619,,,,,,
0.10373321175575256,0,629,,,,,,
0.09156983345746994,0,639,,,,,,
0.055371955037117004,0,649,,,,,,
,0,652,0.46384891867637634,0.4473189413547516,0.12507009506225586,0.8338903784751892,0.395061731338501,
0.062273815274238586,1,659,,,,,,
0.08439183235168457,1,669,,,,,,
0.05443358048796654,1,679,,,,,,
0.07243090122938156,1,689,,,,,,
0.06713341921567917,1,699,,,,,,
0.09481273591518402,1,709,,,,,,
0.06867503374814987,1,719,,,,,,
0.13069157302379608,1,729,,,,,,
0.12034077942371368,1,739,,,,,,
0.06240857392549515,1,749,,,,,,
0.02111944742500782,1,759,,,,,,
0.07199934124946594,1,769,,,,,,
0.14992569386959076,1,779,,,,,,
0.030120592564344406,1,789,,,,,,
0.1659381240606308,1,799,,,,,,
0.06945490837097168,1,809,,,,,,
0.07684653997421265,1,819,,,,,,
0.08630871772766113,1,829,,,,,,
0.08109701424837112,1,839,,,,,,
0.09323682636022568,1,849,,,,,,
0.0478951632976532,1,859,,,,,,
0.03961819037795067,1,869,,,,,,
0.07082787901163101,1,879,,,,,,
0.05238057300448418,1,889,,,,,,
0.15438397228717804,1,899,,,,,,
0.028033122420310974,1,909,,,,,,
0.053705088794231415,1,919,,,,,,
0.012982790358364582,1,929,,,,,,
0.022204816341400146,1,939,,,,,,
0.032275937497615814,1,949,,,,,,
0.030990038067102432,1,959,,,,,,
0.04734497144818306,1,969,,,,,,
0.0416877418756485,1,979,,,,,,
0.04114176705479622,1,989,,,,,,
0.1366831511259079,1,999,,,,,,
0.035417500883340836,1,1009,,,,,,
0.04413260892033577,1,1019,,,,,,
0.03982817754149437,1,1029,,,,,,
0.054607320576906204,1,1039,,,,,,
0.019636156037449837,1,1049,,,,,,
0.013880427926778793,1,1059,,,,,,
0.02886863239109516,1,1069,,,,,,
0.05679333582520485,1,1079,,,,,,
0.01859455369412899,1,1089,,,,,,
0.03329158574342728,1,1099,,,,,,
0.05928531661629677,1,1109,,,,,,
0.09090529382228851,1,1119,,,,,,
0.025489909574389458,1,1129,,,,,,
0.08593276143074036,1,1139,,,,,,
0.05263020470738411,1,1149,,,,,,
0.026922715827822685,1,1159,,,,,,
0.05835820361971855,1,1169,,,,,,
0.0207415409386158,1,1179,,,,,,
0.08609627187252045,1,1189,,,,,,
0.014075404964387417,1,1199,,,,,,
0.17062461376190186,1,1209,,,,,,
0.022646481171250343,1,1219,,,,,,
0.026239853352308273,1,1229,,,,,,
0.021616695448756218,1,1239,,,,,,
0.08571632206439972,1,1249,,,,,,
0.015565786510705948,1,1259,,,,,,
0.054290223866701126,1,1269,,,,,,
0.05057520046830177,1,1279,,,,,,
0.049084343016147614,1,1289,,,,,,
0.006544535048305988,1,1299,,,,,,
,1,1305,0.577843189239502,0.5833489298820496,0.13933071494102478,0.8771906495094299,0.5246913433074951,
0.04757055267691612,2,1309,,,,,,
0.013012506067752838,2,1319,,,,,,
0.016347717493772507,2,1329,,,,,,
0.02847643755376339,2,1339,,,,,,
0.015395483002066612,2,1349,,,,,,
0.004770009778439999,2,1359,,,,,,
0.010594145394861698,2,1369,,,,,,
0.036537837237119675,2,1379,,,,,,
0.030468963086605072,2,1389,,,,,,
0.024908890947699547,2,1399,,,,,,
0.022487321868538857,2,1409,,,,,,
0.01991814561188221,2,1419,,,,,,
0.027717119082808495,2,1429,,,,,,
0.03223235160112381,2,1439,,,,,,
nan,2,1449,,,,,,
