train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
0.7197461724281311,0,9,,,,,,
0.11851614713668823,0,19,,,,,,
0.2300490438938141,0,29,,,,,,
0.3911678194999695,0,39,,,,,,
0.31288671493530273,0,49,,,,,,
0.11588975042104721,0,59,,,,,,
0.34198814630508423,0,69,,,,,,
0.2324078232049942,0,79,,,,,,
0.15200752019882202,0,89,,,,,,
0.25757330656051636,0,99,,,,,,
0.18447883427143097,0,109,,,,,,
0.15583059191703796,0,119,,,,,,
0.5411142110824585,0,129,,,,,,
0.1369067132472992,0,139,,,,,,
0.16326847672462463,0,149,,,,,,
0.1973637342453003,0,159,,,,,,
0.2450549155473709,0,169,,,,,,
0.1614021211862564,0,179,,,,,,
0.15286575257778168,0,189,,,,,,
0.16624747216701508,0,199,,,,,,
0.22061364352703094,0,209,,,,,,
0.2100251466035843,0,219,,,,,,
0.09365943819284439,0,229,,,,,,
0.11937805265188217,0,239,,,,,,
0.12899959087371826,0,249,,,,,,
0.11030270904302597,0,259,,,,,,
0.20230093598365784,0,269,,,,,,
0.2476159632205963,0,279,,,,,,
0.20338723063468933,0,289,,,,,,
0.1102030873298645,0,299,,,,,,
0.18076838552951813,0,309,,,,,,
0.1577940285205841,0,319,,,,,,
0.1030251532793045,0,329,,,,,,
0.09987331926822662,0,339,,,,,,
0.1792736053466797,0,349,,,,,,
,0,351,0.8242965340614319,0.4078200161457062,0.11913435906171799,0.4292609691619873,0.3588957190513611,
0.15852732956409454,1,359,,,,,,
0.09386344999074936,1,369,,,,,,
0.1124500185251236,1,379,,,,,,
0.18566718697547913,1,389,,,,,,
0.08623438328504562,1,399,,,,,,
nan,1,409,,,,,,
0.07914382219314575,1,419,,,,,,
0.07277477532625198,1,429,,,,,,
0.11019224673509598,1,439,,,,,,
0.13134439289569855,1,449,,,,,,
0.14543922245502472,1,459,,,,,,
0.16884379088878632,1,469,,,,,,
0.08926963806152344,1,479,,,,,,
0.07971393316984177,1,489,,,,,,
0.16402584314346313,1,499,,,,,,
0.11660093069076538,1,509,,,,,,
0.1813669204711914,1,519,,,,,,
0.09354040026664734,1,529,,,,,,
0.1591682732105255,1,539,,,,,,
0.1294371634721756,1,549,,,,,,
0.07140601426362991,1,559,,,,,,
0.1293867975473404,1,569,,,,,,
0.07601036131381989,1,579,,,,,,
0.1262666881084442,1,589,,,,,,
0.17794620990753174,1,599,,,,,,
0.20399895310401917,1,609,,,,,,
0.13600948452949524,1,619,,,,,,
0.10180263221263885,1,629,,,,,,
0.18289577960968018,1,639,,,,,,
0.06635607033967972,1,649,,,,,,
0.12733422219753265,1,659,,,,,,
0.16877588629722595,1,669,,,,,,
0.1954926699399948,1,679,,,,,,
0.10576127469539642,1,689,,,,,,
0.06092521548271179,1,699,,,,,,
,1,703,0.8354508280754089,0.4470857083797455,0.08908085525035858,0.46554526686668396,0.39263802766799927,
0.168376624584198,2,709,,,,,,
0.07801594585180283,2,719,,,,,,
0.11745772510766983,2,729,,,,,,
0.09057337790727615,2,739,,,,,,
0.15010182559490204,2,749,,,,,,
0.08337025344371796,2,759,,,,,,
0.11347300559282303,2,769,,,,,,
0.12511053681373596,2,779,,,,,,
0.2313806414604187,2,789,,,,,,
0.1564190834760666,2,799,,,,,,
0.07509146630764008,2,809,,,,,,
0.09977449476718903,2,819,,,,,,
0.13173720240592957,2,829,,,,,,
0.07744844257831573,2,839,,,,,,
0.06539814174175262,2,849,,,,,,
0.09007322043180466,2,859,,,,,,
0.09831146895885468,2,869,,,,,,
0.05869995802640915,2,879,,,,,,
0.14237874746322632,2,889,,,,,,
0.15894486010074615,2,899,,,,,,
0.16499213874340057,2,909,,,,,,
0.10856315493583679,2,919,,,,,,
