train_loss,step,epoch,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
0.09085400402545929,9,0,,,,,,
0.2280055731534958,19,0,,,,,,
0.1826363056898117,29,0,,,,,,
0.18642182648181915,39,0,,,,,,
0.17520539462566376,49,0,,,,,,
0.13689708709716797,59,0,,,,,,
0.14270678162574768,69,0,,,,,,
0.08320402354001999,79,0,,,,,,
0.11521412432193756,89,0,,,,,,
0.15752537548542023,99,0,,,,,,
0.18630363047122955,109,0,,,,,,
0.09374977648258209,119,0,,,,,,
0.2091219425201416,129,0,,,,,,
0.05078944191336632,139,0,,,,,,
0.059409551322460175,149,0,,,,,,
0.20313097536563873,159,0,,,,,,
0.06044488772749901,169,0,,,,,,
0.17826732993125916,179,0,,,,,,
0.15995869040489197,189,0,,,,,,
0.13866837322711945,199,0,,,,,,
0.09491932392120361,209,0,,,,,,
0.13899990916252136,219,0,,,,,,
0.04917503520846367,229,0,,,,,,
0.13758571445941925,239,0,,,,,,
0.036890264600515366,249,0,,,,,,
0.09527969360351562,259,0,,,,,,
0.0664108619093895,269,0,,,,,,
0.07096786051988602,279,0,,,,,,
0.1085665374994278,289,0,,,,,,
0.1025320515036583,299,0,,,,,,
0.07074552029371262,309,0,,,,,,
0.15674325823783875,319,0,,,,,,
0.2056552618741989,329,0,,,,,,
0.04280352219939232,339,0,,,,,,
0.0900333896279335,349,0,,,,,,
0.06555993109941483,359,0,,,,,,
0.08706343919038773,369,0,,,,,,
0.017924530431628227,379,0,,,,,,
0.060165248811244965,389,0,,,,,,
0.025036796927452087,399,0,,,,,,
0.05333555489778519,409,0,,,,,,
0.03323754295706749,419,0,,,,,,
0.15871785581111908,429,0,,,,,,
0.055691711604595184,439,0,,,,,,
0.16804620623588562,449,0,,,,,,
0.08135995268821716,459,0,,,,,,
0.028992732986807823,469,0,,,,,,
0.023996587842702866,479,0,,,,,,
0.02413446083664894,489,0,,,,,,
0.012993976473808289,499,0,,,,,,
0.019634511321783066,509,0,,,,,,
0.05292380973696709,519,0,,,,,,
0.05501094460487366,529,0,,,,,,
0.015000623650848866,539,0,,,,,,
0.0339229442179203,549,0,,,,,,
0.0368075892329216,559,0,,,,,,
0.062515988945961,569,0,,,,,,
,577,0,0.09007343649864197,0.8861263990402222,0.6116417646408081,0.670651912689209,0.2837209403514862,
0.04439238831400871,579,1,,,,,,
0.038692403584718704,589,1,,,,,,
0.027784306555986404,599,1,,,,,,
0.05231579765677452,609,1,,,,,,
0.026022713631391525,619,1,,,,,,
0.11086122691631317,629,1,,,,,,
0.04086970537900925,639,1,,,,,,
0.018539905548095703,649,1,,,,,,
0.05645758658647537,659,1,,,,,,
0.09789039939641953,669,1,,,,,,
0.034567903727293015,679,1,,,,,,
0.022600671276450157,689,1,,,,,,
0.024945421144366264,699,1,,,,,,
0.026786522939801216,709,1,,,,,,
0.11168447881937027,719,1,,,,,,
0.058725450187921524,729,1,,,,,,
0.040999263525009155,739,1,,,,,,
0.03320545330643654,749,1,,,,,,
0.07480712234973907,759,1,,,,,,
0.04417019709944725,769,1,,,,,,
0.03766990453004837,779,1,,,,,,
0.06235050782561302,789,1,,,,,,
0.04211481288075447,799,1,,,,,,
0.035902608186006546,809,1,,,,,,
0.05910752713680267,819,1,,,,,,
0.042454592883586884,829,1,,,,,,
0.027539636939764023,839,1,,,,,,
0.045241884887218475,849,1,,,,,,
0.05335067957639694,859,1,,,,,,
0.026453973725438118,869,1,,,,,,
0.06218226999044418,879,1,,,,,,
0.044892895966768265,889,1,,,,,,
0.03779004514217377,899,1,,,,,,
0.05913858115673065,909,1,,,,,,
0.030122336000204086,919,1,,,,,,
0.07895469665527344,929,1,,,,,,
0.048031728714704514,939,1,,,,,,
0.031921274960041046,949,1,,,,,,
0.042785026133060455,959,1,,,,,,
0.023202840238809586,969,1,,,,,,
0.02785487286746502,979,1,,,,,,
0.028542887419462204,989,1,,,,,,
0.018131107091903687,999,1,,,,,,
0.12309911847114563,1009,1,,,,,,
0.06551060080528259,1019,1,,,,,,
0.039643894881010056,1029,1,,,,,,
0.05189566686749458,1039,1,,,,,,
0.009566975757479668,1049,1,,,,,,
0.041121527552604675,1059,1,,,,,,
