train_loss,step,epoch,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_loss,test_loss
0.9746714234352112,9,0,,,,,,
0.8129180669784546,19,0,,,,,,
0.5326309204101562,29,0,,,,,,
0.313432902097702,39,0,,,,,,
0.375130832195282,49,0,,,,,,
0.2925306260585785,59,0,,,,,,
0.5042923092842102,69,0,,,,,,
0.5181714296340942,79,0,,,,,,
0.3216940462589264,89,0,,,,,,
0.472433865070343,99,0,,,,,,
0.16470032930374146,109,0,,,,,,
0.3359752297401428,119,0,,,,,,
0.24202580749988556,129,0,,,,,,
0.42617908120155334,139,0,,,,,,
0.4605335295200348,149,0,,,,,,
0.15313535928726196,159,0,,,,,,
0.21996116638183594,169,0,,,,,,
0.34349536895751953,179,0,,,,,,
0.26019081473350525,189,0,,,,,,
0.2247059941291809,199,0,,,,,,
0.5005473494529724,209,0,,,,,,
0.3033309578895569,219,0,,,,,,
0.4254317283630371,229,0,,,,,,
0.29898175597190857,239,0,,,,,,
0.3326532244682312,249,0,,,,,,
0.20171548426151276,259,0,,,,,,
0.25818943977355957,269,0,,,,,,
0.5084481835365295,279,0,,,,,,
0.31184810400009155,289,0,,,,,,
0.1484915167093277,299,0,,,,,,
0.5717105865478516,309,0,,,,,,
0.07178903371095657,319,0,,,,,,
0.37349700927734375,329,0,,,,,,
0.19589471817016602,339,0,,,,,,
0.08614742755889893,349,0,,,,,,
0.09494943916797638,359,0,,,,,,
,359,0,0.6523407697677612,0.45402297377586365,0.8875044584274292,0.6198493838310242,0.11239238828420639,
0.14391016960144043,369,1,,,,,,
0.14040842652320862,379,1,,,,,,
0.2139042466878891,389,1,,,,,,
0.31985175609588623,399,1,,,,,,
0.1725529432296753,409,1,,,,,,
0.26684826612472534,419,1,,,,,,
2.7979419231414795,429,1,,,,,,
0.06525212526321411,439,1,,,,,,
0.14754723012447357,449,1,,,,,,
0.1543346345424652,459,1,,,,,,
1.0026954412460327,469,1,,,,,,
0.1456158608198166,479,1,,,,,,
0.22929883003234863,489,1,,,,,,
1.3696300983428955,499,1,,,,,,
0.04887751117348671,509,1,,,,,,
0.26637154817581177,519,1,,,,,,
0.1430090069770813,529,1,,,,,,
0.43451663851737976,539,1,,,,,,
0.25981417298316956,549,1,,,,,,
0.25542885065078735,559,1,,,,,,
0.11537899821996689,569,1,,,,,,
0.26105132699012756,579,1,,,,,,
0.1538415402173996,589,1,,,,,,
0.16365410387516022,599,1,,,,,,
0.20749808847904205,609,1,,,,,,
0.1675231009721756,619,1,,,,,,
0.10005216300487518,629,1,,,,,,
0.63896244764328,639,1,,,,,,
0.1627909541130066,649,1,,,,,,
0.44579780101776123,659,1,,,,,,
0.13746823370456696,669,1,,,,,,
0.09065207093954086,679,1,,,,,,
0.14170481264591217,689,1,,,,,,
0.17737364768981934,699,1,,,,,,
0.13065117597579956,709,1,,,,,,
0.0637822300195694,719,1,,,,,,
,719,1,0.6758959293365479,0.5057471394538879,0.8941152095794678,0.6536934971809387,0.09790100902318954,
0.062425095587968826,729,2,,,,,,
0.05366266518831253,739,2,,,,,,
0.07727131247520447,749,2,,,,,,
0.22604045271873474,759,2,,,,,,
0.10687562078237534,769,2,,,,,,
0.09580786526203156,779,2,,,,,,
1.9434525966644287,789,2,,,,,,
0.022515051066875458,799,2,,,,,,
0.07559511810541153,809,2,,,,,,
0.07546521723270416,819,2,,,,,,
0.5928107500076294,829,2,,,,,,
0.040375325828790665,839,2,,,,,,
0.11964226514101028,849,2,,,,,,
0.9311251044273376,859,2,,,,,,
0.02547941729426384,869,2,,,,,,
0.13634879887104034,879,2,,,,,,
0.04698549211025238,889,2,,,,,,
0.29418787360191345,899,2,,,,,,
0.13587316870689392,909,2,,,,,,
0.09472673386335373,919,2,,,,,,
0.05564985051751137,929,2,,,,,,
0.07784923166036606,939,2,,,,,,
0.07114969938993454,949,2,,,,,,
0.07816847413778305,959,2,,,,,,
0.1031164824962616,969,2,,,,,,
0.10165120661258698,979,2,,,,,,
0.042666636407375336,989,2,,,,,,
0.2469150274991989,999,2,,,,,,
0.09241892397403717,1009,2,,,,,,
0.22403879463672638,1019,2,,,,,,
0.08542308211326599,1029,2,,,,,,
0.02638554759323597,1039,2,,,,,,
0.07340933382511139,1049,2,,,,,,
0.12216968834400177,1059,2,,,,,,
0.05017336830496788,1069,2,,,,,,
0.039218056946992874,1079,2,,,,,,
,1079,2,0.6610008478164673,0.48275861144065857,0.8916789889335632,0.6366428732872009,0.10847214609384537,
0.018513644114136696,1089,3,,,,,,
0.03417439013719559,1099,3,,,,,,
0.03641154244542122,1109,3,,,,,,
0.13025027513504028,1119,3,,,,,,
0.06160977482795715,1129,3,,,,,,
0.05570627748966217,1139,3,,,,,,
1.2494175434112549,1149,3,,,,,,
0.010060403496026993,1159,3,,,,,,
0.04738255590200424,1169,3,,,,,,
0.012809647247195244,1179,3,,,,,,
0.29049935936927795,1189,3,,,,,,
0.012120994739234447,1199,3,,,,,,
0.06755747646093369,1209,3,,,,,,
0.5343275666236877,1219,3,,,,,,
0.012422529049217701,1229,3,,,,,,
0.07699307054281235,1239,3,,,,,,
0.01737453043460846,1249,3,,,,,,
0.13309067487716675,1259,3,,,,,,
0.04068082571029663,1269,3,,,,,,
0.03964651748538017,1279,3,,,,,,
0.01600688509643078,1289,3,,,,,,
0.03978005424141884,1299,3,,,,,,
0.018568765372037888,1309,3,,,,,,
0.04604810103774071,1319,3,,,,,,
0.04120480641722679,1329,3,,,,,,
0.04482203349471092,1339,3,,,,,,
0.028446421027183533,1349,3,,,,,,
0.07648768275976181,1359,3,,,,,,
0.06429557502269745,1369,3,,,,,,
0.08464620262384415,1379,3,,,,,,
0.050169818103313446,1389,3,,,,,,
0.014675220474600792,1399,3,,,,,,
0.04691300168633461,1409,3,,,,,,
0.07359227538108826,1419,3,,,,,,
0.02796288952231407,1429,3,,,,,,
0.02049003541469574,1439,3,,,,,,
,1439,3,0.6286300420761108,0.4597701132297516,0.8845924735069275,0.6042368412017822,0.13163399696350098,
0.00450102798640728,1449,4,,,,,,
0.015200513415038586,1459,4,,,,,,
0.012128502130508423,1469,4,,,,,,
0.021340742707252502,1479,4,,,,,,
0.05217669531702995,1489,4,,,,,,
0.04760723188519478,1499,4,,,,,,
0.7098608016967773,1509,4,,,,,,
0.0039121960289776325,1519,4,,,,,,
0.02110021747648716,1529,4,,,,,,
0.00403043907135725,1539,4,,,,,,
0.12071505934000015,1549,4,,,,,,
0.004786637611687183,1559,4,,,,,,
0.02701699174940586,1569,4,,,,,,
0.23255178332328796,1579,4,,,,,,
0.004381118807941675,1589,4,,,,,,
0.01636822335422039,1599,4,,,,,,
0.00689689302816987,1609,4,,,,,,
0.04092056304216385,1619,4,,,,,,
0.013451353646814823,1629,4,,,,,,
0.023906512185931206,1639,4,,,,,,
0.004697186406701803,1649,4,,,,,,
0.023040691390633583,1659,4,,,,,,
0.010073866695165634,1669,4,,,,,,
0.027138028293848038,1679,4,,,,,,
0.01599663309752941,1689,4,,,,,,
0.01876453496515751,1699,4,,,,,,
0.011375769041478634,1709,4,,,,,,
0.03408156335353851,1719,4,,,,,,
0.012101701460778713,1729,4,,,,,,
0.03556773066520691,1739,4,,,,,,
0.006520835682749748,1749,4,,,,,,
0.006491123698651791,1759,4,,,,,,
0.031754668802022934,1769,4,,,,,,
0.02138226479291916,1779,4,,,,,,
0.009073310531675816,1789,4,,,,,,
0.002568444237112999,1799,4,,,,,,
,1799,4,0.6141999363899231,0.44252872467041016,0.8798653483390808,0.5867764949798584,0.1435532122850418,
,1800,5,,,,,,0.09790100902318954
