epoch,step,train_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,test_loss
0,589,0.03173232823610306,,,,,,
0,599,0.05773398280143738,,,,,,
0,600,,0.6166809797286987,0.8969429135322571,0.2530864179134369,0.6842055320739746,0.10606437921524048,
1,609,0.05568171292543411,,,,,,
1,619,0.041052721440792084,,,,,,
1,629,0.0634651854634285,,,,,,
1,639,0.061711385846138,,,,,,
1,649,0.021106891334056854,,,,,,
1,659,0.036072682589292526,,,,,,
1,669,0.03286471962928772,,,,,,
1,679,0.05159573256969452,,,,,,
1,689,0.10048740357160568,,,,,,
1,699,0.031803008168935776,,,,,,
1,709,0.04384711757302284,,,,,,
1,719,0.11399836838245392,,,,,,
1,729,0.03030507080256939,,,,,,
1,739,0.02873213216662407,,,,,,
1,749,0.06463391333818436,,,,,,
1,759,0.05063401535153389,,,,,,
1,769,0.01444308366626501,,,,,,
1,779,0.048035308718681335,,,,,,
1,789,0.05703125149011612,,,,,,
1,799,0.0647319108247757,,,,,,
1,809,0.04868115484714508,,,,,,
1,819,0.03598839417099953,,,,,,
1,829,0.044804371893405914,,,,,,
1,839,0.07218760997056961,,,,,,
1,849,0.04132436215877533,,,,,,
1,859,0.01136795338243246,,,,,,
1,869,0.0595727413892746,,,,,,
1,879,0.0665881559252739,,,,,,
1,889,0.05292975530028343,,,,,,
1,899,0.05682465061545372,,,,,,
1,909,0.01545364037156105,,,,,,
1,919,0.013880095444619656,,,,,,
1,929,0.012954514473676682,,,,,,
1,939,0.039019424468278885,,,,,,
1,949,0.02833951823413372,,,,,,
1,959,0.06139850616455078,,,,,,
1,969,0.04119523614645004,,,,,,
1,979,0.06666013598442078,,,,,,
1,989,0.029063761234283447,,,,,,
1,999,0.023508170619606972,,,,,,
1,1009,0.04276272654533386,,,,,,
1,1019,0.05279181897640228,,,,,,
1,1029,0.01384655013680458,,,,,,
1,1039,0.0429973267018795,,,,,,
1,1049,0.03042084537446499,,,,,,
1,1059,0.010190264321863651,,,,,,
1,1069,0.03506891801953316,,,,,,
1,1079,0.028589552268385887,,,,,,
1,1089,0.015254844911396503,,,,,,
1,1099,0.024929549545049667,,,,,,
1,1109,0.01174081303179264,,,,,,
1,1119,0.03503817692399025,,,,,,
1,1129,0.13060232996940613,,,,,,
1,1139,0.040600042790174484,,,,,,
1,1149,0.028305193409323692,,,,,,
1,1159,0.020853091031312943,,,,,,
1,1169,0.11539001762866974,,,,,,
1,1179,0.03315998241305351,,,,,,
1,1189,0.036424677819013596,,,,,,
1,1199,0.06564885377883911,,,,,,
1,1201,,0.6578792929649353,0.9052575826644897,0.327160507440567,0.7084794044494629,0.12425842136144638,
2,1209,0.012210328131914139,,,,,,
2,1219,0.028439413756132126,,,,,,
2,1229,0.013804072514176369,,,,,,
2,1239,0.010690082795917988,,,,,,
2,1249,0.024206925183534622,,,,,,
2,1259,0.038844384253025055,,,,,,
2,1269,0.03599056601524353,,,,,,
2,1279,0.0077793351374566555,,,,,,
2,1289,0.021526161581277847,,,,,,
2,1299,0.04307912662625313,,,,,,
2,1309,0.06712174415588379,,,,,,
2,1319,0.016713188961148262,,,,,,
2,1329,0.007720839232206345,,,,,,
2,1339,0.007950572296977043,,,,,,
2,1349,0.013606813736259937,,,,,,
2,1359,0.014217333868145943,,,,,,
2,1369,0.027051998302340508,,,,,,
2,1379,0.019929509609937668,,,,,,
2,1389,0.0023204584140330553,,,,,,
2,1399,0.0016024813521653414,,,,,,
2,1409,0.011385386809706688,,,,,,
2,1419,0.010408677160739899,,,,,,
2,1429,0.009133384563028812,,,,,,
2,1439,nan,,,,,,
2,1449,0.03134283050894737,,,,,,
2,1459,0.01410537026822567,,,,,,
2,1469,0.01145690307021141,,,,,,
2,1479,0.005321574863046408,,,,,,
2,1489,0.012445158325135708,,,,,,
2,1499,0.02712579257786274,,,,,,
2,1509,0.005529860965907574,,,,,,
2,1519,0.009053999558091164,,,,,,
2,1529,0.007707410026341677,,,,,,
2,1539,0.021604999899864197,,,,,,
2,1549,0.011770752258598804,,,,,,
2,1559,0.0062318104319274426,,,,,,
2,1569,0.011906166560947895,,,,,,
2,1579,0.010877248831093311,,,,,,
2,1589,0.005270267836749554,,,,,,
2,1599,0.003800358157604933,,,,,,
2,1609,0.004783357493579388,,,,,,
2,1619,0.046784933656454086,,,,,,
2,1629,0.0035991265904158354,,,,,,
2,1639,0.005697284825146198,,,,,,
2,1649,0.0164972934871912,,,,,,
2,1659,0.010961972177028656,,,,,,
2,1669,0.004811128135770559,,,,,,
2,1679,0.020247021690011024,,,,,,
2,1689,0.009026804938912392,,,,,,
2,1699,0.005731312558054924,,,,,,
2,1709,0.005217230413109064,,,,,,
2,1719,0.0023739507887512445,,,,,,
2,1729,0.004788671154528856,,,,,,
2,1739,0.006746605504304171,,,,,,
2,1749,0.020356960594654083,,,,,,
2,1759,0.0054882788099348545,,,,,,
2,1769,0.013361114077270031,,,,,,
2,1779,nan,,,,,,
2,1789,0.0017093062633648515,,,,,,
2,1799,0.0032975554931908846,,,,,,
2,1802,,0.6629127860069275,0.9050731658935547,0.3395061790943146,0.7072229385375977,0.16042084991931915,
3,1809,0.015076836571097374,,,,,,
3,1819,0.006834147963672876,,,,,,
3,1829,0.01416361890733242,,,,,,
3,1839,0.020142987370491028,,,,,,
3,1849,0.03137654438614845,,,,,,
3,1859,0.017896834760904312,,,,,,
3,1869,0.004730880260467529,,,,,,
3,1879,0.01966519095003605,,,,,,
3,1889,0.027748918160796165,,,,,,
3,1899,0.01329884771257639,,,,,,
3,1909,0.010699769482016563,,,,,,
3,1919,0.010801475495100021,,,,,,
3,1929,0.021583160385489464,,,,,,
3,1939,0.0053479960188269615,,,,,,
3,1949,0.0036461632698774338,,,,,,
3,1959,0.056603070348501205,,,,,,
3,1969,0.023615943267941475,,,,,,
3,1979,0.038932234048843384,,,,,,
3,1989,0.004612174350768328,,,,,,
3,1999,0.020089419558644295,,,,,,
3,2009,0.06309374421834946,,,,,,
3,2019,0.036466144025325775,,,,,,
3,2029,0.008878299966454506,,,,,,
3,2039,0.012514072470366955,,,,,,
3,2049,0.010962866246700287,,,,,,
3,2059,0.05156363546848297,,,,,,
3,2069,0.025104012340307236,,,,,,
3,2079,0.0776742547750473,,,,,,
3,2089,0.013898538425564766,,,,,,
3,2099,0.026516372337937355,,,,,,
3,2109,0.014146617613732815,,,,,,
3,2119,0.023475201800465584,,,,,,
3,2129,0.009089273400604725,,,,,,
3,2139,0.012267543002963066,,,,,,
3,2149,0.012347751297056675,,,,,,
3,2159,0.038271088153123856,,,,,,
3,2169,0.004695582669228315,,,,,,
3,2179,0.011512063443660736,,,,,,
3,2189,0.013062549754977226,,,,,,
3,2199,0.13131503760814667,,,,,,
3,2209,0.01865326054394245,,,,,,
3,2219,0.014589108526706696,,,,,,
3,2229,0.020244374871253967,,,,,,
3,2239,0.02131899632513523,,,,,,
3,2249,0.052615687251091,,,,,,
3,2259,0.013183078728616238,,,,,,
3,2269,0.02540966123342514,,,,,,
3,2279,0.023437710478901863,,,,,,
3,2289,0.007396929431706667,,,,,,
3,2299,0.01150883175432682,,,,,,
3,2309,0.005938815418630838,,,,,,
3,2319,0.020097244530916214,,,,,,
3,2329,0.02373018115758896,,,,,,
3,2339,0.023689445108175278,,,,,,
3,2349,0.020790357142686844,,,,,,
3,2359,0.003208564594388008,,,,,,
3,2369,0.0107910530641675,,,,,,
3,2379,0.012977108359336853,,,,,,
3,2389,0.024031007662415504,,,,,,
3,2399,0.0080073531717062,,,,,,
3,2403,,0.6705894470214844,0.9100736379623413,0.3580246865749359,0.7165926098823547,0.1537058800458908,
4,2409,0.006028865929692984,,,,,,
4,2419,0.0012405142188072205,,,,,,
4,2429,0.005802794825285673,,,,,,
4,2439,0.00363850686699152,,,,,,
4,2449,0.017748761922121048,,,,,,
4,2459,0.0017748534446582198,,,,,,
4,2469,0.0035895644687116146,,,,,,
4,2479,0.0072087780572474,,,,,,
4,2489,0.028510773554444313,,,,,,
4,2499,0.0020947670564055443,,,,,,
4,2509,0.0004673785297200084,,,,,,
4,2519,0.0021008721087127924,,,,,,
4,2529,0.035677846521139145,,,,,,
4,2539,0.0020939032547175884,,,,,,
4,2549,0.009587918408215046,,,,,,
4,2559,0.003433682955801487,,,,,,
4,2569,0.02996128983795643,,,,,,
4,2579,0.001347242039628327,,,,,,
4,2589,0.0015441598370671272,,,,,,
4,2599,0.008125540800392628,,,,,,
4,2609,0.0036785267293453217,,,,,,
4,2619,0.005067639052867889,,,,,,
4,2629,0.0017283395864069462,,,,,,
4,2639,0.0031921619083732367,,,,,,
4,2649,0.0015189797850325704,,,,,,
4,2659,0.0010997788049280643,,,,,,
4,2669,0.0056077297776937485,,,,,,
4,2679,0.001989019103348255,,,,,,
4,2689,0.005535723175853491,,,,,,
4,2699,0.0018724508117884398,,,,,,
4,2709,0.0007419154280796647,,,,,,
4,2719,0.002871493808925152,,,,,,
4,2729,0.006751496344804764,,,,,,
4,2739,0.001330783125013113,,,,,,
4,2749,0.0015622341306880116,,,,,,
4,2759,0.0013637462398037314,,,,,,
4,2769,0.002781827002763748,,,,,,
4,2779,0.0014639862347394228,,,,,,
4,2789,0.002601067768409848,,,,,,
4,2799,0.0008997223922051489,,,,,,
4,2809,0.01739177294075489,,,,,,
4,2819,0.018157294020056725,,,,,,
4,2829,0.0006182014476507902,,,,,,
4,2839,0.0032764417119324207,,,,,,
4,2849,0.0010533116292208433,,,,,,
4,2859,0.0016353580867871642,,,,,,
4,2869,0.0014221201417967677,,,,,,
4,2879,0.0077590011060237885,,,,,,
4,2889,0.010734360665082932,,,,,,
4,2899,0.0026404636446386576,,,,,,
4,2909,0.008809234015643597,,,,,,
4,2919,0.0019025751389563084,,,,,,
4,2929,0.0012648006668314338,,,,,,
4,2939,0.0008195590344257653,,,,,,
4,2949,0.0025629980955272913,,,,,,
4,2959,0.0004843788919970393,,,,,,
4,2969,0.00100430054590106,,,,,,
4,2979,0.008173349313437939,,,,,,
4,2989,0.0011161841684952378,,,,,,
4,2999,0.022206591442227364,,,,,,
4,3004,,0.643317461013794,0.9009308815002441,0.3333333432674408,0.6949156522750854,0.17785730957984924,
5,3005,,,,,,,0.17785730957984924
