step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,test_loss
9,0.7222480177879333,0,,,,,,
19,0.5429252982139587,0,,,,,,
29,0.34614643454551697,0,,,,,,
39,0.46237900853157043,0,,,,,,
49,0.33584946393966675,0,,,,,,
59,0.426542729139328,0,,,,,,
69,0.41281411051750183,0,,,,,,
79,0.19028328359127045,0,,,,,,
89,0.35355815291404724,0,,,,,,
99,0.3107706904411316,0,,,,,,
109,0.37995249032974243,0,,,,,,
119,0.2883012592792511,0,,,,,,
129,0.34481945633888245,0,,,,,,
139,0.28251832723617554,0,,,,,,
149,0.24886344373226166,0,,,,,,
159,0.18962877988815308,0,,,,,,
169,0.23306429386138916,0,,,,,,
179,0.2913969159126282,0,,,,,,
189,0.28016072511672974,0,,,,,,
199,0.22581249475479126,0,,,,,,
209,0.15417274832725525,0,,,,,,
219,0.16784033179283142,0,,,,,,
229,0.34572193026542664,0,,,,,,
239,0.1585109382867813,0,,,,,,
249,0.3240981996059418,0,,,,,,
259,0.18282176554203033,0,,,,,,
269,0.2929832339286804,0,,,,,,
279,0.1818445771932602,0,,,,,,
289,0.09055376052856445,0,,,,,,
299,0.1797088086605072,0,,,,,,
309,0.15943357348442078,0,,,,,,
319,0.350986123085022,0,,,,,,
329,0.26570072770118713,0,,,,,,
339,0.11852115392684937,0,,,,,,
349,0.1475839763879776,0,,,,,,
359,0.20623989403247833,0,,,,,,
369,0.18806099891662598,0,,,,,,
379,0.16055049002170563,0,,,,,,
389,0.16013309359550476,0,,,,,,
399,0.16662558913230896,0,,,,,,
409,0.15148785710334778,0,,,,,,
419,0.1808069497346878,0,,,,,,
429,0.23943708837032318,0,,,,,,
439,0.13590148091316223,0,,,,,,
449,0.17663885653018951,0,,,,,,
459,0.18258324265480042,0,,,,,,
469,0.15171150863170624,0,,,,,,
479,0.10798952728509903,0,,,,,,
489,0.111822210252285,0,,,,,,
499,0.16108648478984833,0,,,,,,
509,0.057199086993932724,0,,,,,,
519,0.13322235643863678,0,,,,,,
529,0.07313911616802216,0,,,,,,
539,0.16164840757846832,0,,,,,,
549,0.20875291526317596,0,,,,,,
559,0.2151053100824356,0,,,,,,
569,0.06799139082431793,0,,,,,,
579,0.1452447772026062,0,,,,,,
589,0.20079627633094788,0,,,,,,
599,0.1932050585746765,0,,,,,,
609,0.2429056316614151,0,,,,,,
619,0.15595924854278564,0,,,,,,
627,,0,0.40934625267982483,0.4207782447338104,0.16915498673915863,0.8344747424125671,0.3611111044883728,
629,0.05063898116350174,1,,,,,,
639,0.07544811815023422,1,,,,,,
649,0.2803485691547394,1,,,,,,
659,0.16692353785037994,1,,,,,,
669,0.234832763671875,1,,,,,,
679,0.2337838113307953,1,,,,,,
689,0.13181038200855255,1,,,,,,
699,0.1290697306394577,1,,,,,,
709,0.1889035850763321,1,,,,,,
719,0.14933322370052338,1,,,,,,
729,0.14324183762073517,1,,,,,,
739,0.1673090159893036,1,,,,,,
749,0.25290247797966003,1,,,,,,
759,0.13305926322937012,1,,,,,,
769,0.13591718673706055,1,,,,,,
779,0.09412254393100739,1,,,,,,
789,0.1335250437259674,1,,,,,,
799,0.06665399670600891,1,,,,,,
809,0.08443062007427216,1,,,,,,
819,0.11110490560531616,1,,,,,,
829,0.09198419749736786,1,,,,,,
839,0.08985564112663269,1,,,,,,
849,0.07771360129117966,1,,,,,,
859,0.19572293758392334,1,,,,,,
869,0.10476675629615784,1,,,,,,
879,0.14815610647201538,1,,,,,,
889,0.19590690732002258,1,,,,,,
899,0.09687589854001999,1,,,,,,
909,0.16185784339904785,1,,,,,,
919,0.13178354501724243,1,,,,,,
929,0.1527896672487259,1,,,,,,
939,0.1424025148153305,1,,,,,,
949,0.09757588803768158,1,,,,,,
959,0.08597505837678909,1,,,,,,
969,0.11381889879703522,1,,,,,,
979,0.22335632145404816,1,,,,,,
989,0.09950214624404907,1,,,,,,
999,0.11291390657424927,1,,,,,,
1009,0.11649610102176666,1,,,,,,
1019,0.10804732143878937,1,,,,,,
1029,0.1227518692612648,1,,,,,,
1039,0.13633351027965546,1,,,,,,
1049,0.07682199776172638,1,,,,,,
1059,0.2078855335712433,1,,,,,,
1069,0.15393216907978058,1,,,,,,
1079,0.06860610097646713,1,,,,,,
1089,0.08079618960618973,1,,,,,,
1099,0.08042053878307343,1,,,,,,
1109,0.05988594517111778,1,,,,,,
1119,0.09793100506067276,1,,,,,,
1129,0.07639776170253754,1,,,,,,
1139,0.1789412945508957,1,,,,,,
1149,0.11691877990961075,1,,,,,,
1159,0.10930939763784409,1,,,,,,
1169,0.08921050280332565,1,,,,,,
1179,0.06631990522146225,1,,,,,,
1189,0.12883897125720978,1,,,,,,
1199,0.040183961391448975,1,,,,,,
1209,0.0846114307641983,1,,,,,,
1219,0.05178579315543175,1,,,,,,
1229,0.23465752601623535,1,,,,,,
1239,0.06539493799209595,1,,,,,,
1249,0.02027466706931591,1,,,,,,
1255,,1,0.4399251341819763,0.45038849115371704,0.1871894747018814,0.8378166556358337,0.39444443583488464,
1259,0.042874228209257126,2,,,,,,
1269,0.1054023802280426,2,,,,,,
1279,0.1070547103881836,2,,,,,,
1289,0.10007207095623016,2,,,,,,
1299,0.06097498536109924,2,,,,,,
1309,0.06739793717861176,2,,,,,,
1319,0.033381618559360504,2,,,,,,
1329,0.05420852452516556,2,,,,,,
1339,0.08803161978721619,2,,,,,,
1349,0.057105232030153275,2,,,,,,
1359,0.09438137710094452,2,,,,,,
1369,0.016127275303006172,2,,,,,,
1379,0.059308528900146484,2,,,,,,
1389,0.0629654973745346,2,,,,,,
1399,0.10824042558670044,2,,,,,,
1409,0.04838871955871582,2,,,,,,
1419,0.014683747664093971,2,,,,,,
1429,0.049389392137527466,2,,,,,,
1439,0.030382465571165085,2,,,,,,
1449,0.10426035523414612,2,,,,,,
1459,0.04769662395119667,2,,,,,,
1469,0.03960975632071495,2,,,,,,
1479,0.01208876445889473,2,,,,,,
1489,0.03709371015429497,2,,,,,,
1499,0.13380728662014008,2,,,,,,
1509,0.09202177822589874,2,,,,,,
1519,0.024616237729787827,2,,,,,,
1529,0.033757533878088,2,,,,,,
1539,0.02201111614704132,2,,,,,,
