epoch,step,train_loss,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0,9,0.0978962630033493,,,,,,
0,19,0.06249553710222244,,,,,,
0,29,0.09486796706914902,,,,,,
0,39,0.06813518702983856,,,,,,
0,49,0.050578296184539795,,,,,,
0,59,0.038594070822000504,,,,,,
0,69,0.04690427705645561,,,,,,
0,79,0.08390149474143982,,,,,,
0,89,0.04036571457982063,,,,,,
0,99,0.06316427141427994,,,,,,
0,109,0.041548557579517365,,,,,,
0,119,0.05198962241411209,,,,,,
0,129,0.09249135851860046,,,,,,
0,139,0.04739253222942352,,,,,,
0,149,0.049864262342453,,,,,,
0,159,0.04586949571967125,,,,,,
0,169,0.06388642638921738,,,,,,
0,179,0.04119812324643135,,,,,,
0,189,0.027875211089849472,,,,,,
0,199,0.03208440914750099,,,,,,
0,209,0.03146094083786011,,,,,,
0,219,0.04667161777615547,,,,,,
0,229,0.03601501137018204,,,,,,
0,239,0.018714385107159615,,,,,,
0,249,0.04116590693593025,,,,,,
0,259,0.032789722084999084,,,,,,
0,269,0.08776319772005081,,,,,,
0,279,0.03283312916755676,,,,,,
0,289,0.019692854955792427,,,,,,
0,299,0.03383642062544823,,,,,,
0,309,0.02690214291214943,,,,,,
0,319,0.02847116068005562,,,,,,
0,329,0.0341552309691906,,,,,,
0,339,0.04195253178477287,,,,,,
0,349,0.04096006974577904,,,,,,
0,359,0.025912774726748466,,,,,,
0,369,0.03157979995012283,,,,,,
0,379,0.027507968246936798,,,,,,
0,389,0.037444379180669785,,,,,,
0,399,0.03989060968160629,,,,,,
0,409,0.04153744876384735,,,,,,
0,419,0.027610529214143753,,,,,,
0,429,0.02821655385196209,,,,,,
0,439,0.034766748547554016,,,,,,
0,449,0.03292802348732948,,,,,,
0,459,0.05242498591542244,,,,,,
0,469,0.012362406589090824,,,,,,
0,479,0.02781248278915882,,,,,,
0,489,0.03511330485343933,,,,,,
0,499,0.025475526228547096,,,,,,
0,509,0.05192264914512634,,,,,,
0,519,0.05069693177938461,,,,,,
0,529,0.0326787568628788,,,,,,
0,539,0.06385451555252075,,,,,,
0,549,0.025107968598604202,,,,,,
0,559,0.022864151746034622,,,,,,
0,569,0.0484137162566185,,,,,,
0,579,0.03045848198235035,,,,,,
0,589,0.031175129115581512,,,,,,
0,599,0.035688821226358414,,,,,,
0,609,0.025953304022550583,,,,,,
0,619,0.02948300912976265,,,,,,
0,629,0.051205482333898544,,,,,,
0,632,,0.2713717520236969,0.13534189760684967,0.8291078805923462,0.19018404185771942,0.3663819432258606,
1,639,0.04829293116927147,,,,,,
1,649,0.060017939656972885,,,,,,
1,659,0.012627607211470604,,,,,,
1,669,0.041687071323394775,,,,,,
1,679,0.031168023124337196,,,,,,
1,689,0.03125055879354477,,,,,,
1,699,0.045065876096487045,,,,,,
1,709,0.030316665768623352,,,,,,
1,719,0.02795025333762169,,,,,,
1,729,0.027918856590986252,,,,,,
1,739,0.03314388915896416,,,,,,
1,749,0.03285739943385124,,,,,,
