epoch,train_loss,step,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,val_qa_answer_f1,test_loss
0,0.31828737258911133,9,,,,,,
0,0.24770234525203705,19,,,,,,
0,0.7042094469070435,29,,,,,,
0,0.619364857673645,39,,,,,,
0,0.9694787263870239,49,,,,,,
0,0.535275936126709,59,,,,,,
0,0.32881391048431396,69,,,,,,
0,0.4002903401851654,79,,,,,,
0,0.22228699922561646,89,,,,,,
0,0.21136891841888428,99,,,,,,
0,0.13991396129131317,109,,,,,,
0,0.1359083205461502,119,,,,,,
0,0.1491580456495285,129,,,,,,
0,0.21888111531734467,139,,,,,,
0,0.16469299793243408,149,,,,,,
0,0.26288390159606934,159,,,,,,
0,0.1956419199705124,169,,,,,,
0,0.1914200484752655,179,,,,,,
0,0.17966751754283905,189,,,,,,
0,1.0634958744049072,199,,,,,,
0,0.19795860350131989,209,,,,,,
0,0.20958274602890015,219,,,,,,
0,0.18922477960586548,229,,,,,,
0,0.2575012445449829,239,,,,,,
0,0.3636709749698639,249,,,,,,
0,0.15538160502910614,259,,,,,,
0,0.1383957415819168,269,,,,,,
0,0.17091681063175201,279,,,,,,
0,0.13069848716259003,289,,,,,,
0,0.16251924633979797,299,,,,,,
0,0.2875542640686035,309,,,,,,
0,0.09676975011825562,319,,,,,,
0,0.06350577622652054,329,,,,,,
0,0.26994210481643677,339,,,,,,
0,0.12136773765087128,349,,,,,,
0,0.08498608320951462,359,,,,,,
0,0.13143999874591827,369,,,,,,
0,0.06781052052974701,379,,,,,,
0,0.14389988780021667,389,,,,,,
0,0.10959377884864807,399,,,,,,
0,0.17479056119918823,409,,,,,,
0,0.17378640174865723,419,,,,,,
0,0.07707414776086807,429,,,,,,
0,0.12653374671936035,439,,,,,,
0,0.1529262363910675,449,,,,,,
0,0.2824122905731201,459,,,,,,
0,0.07528149336576462,469,,,,,,
0,0.11368226259946823,479,,,,,,
0,0.15987566113471985,489,,,,,,
0,0.06906584650278091,499,,,,,,
0,0.12592582404613495,509,,,,,,
0,0.08782292157411575,519,,,,,,
0,0.1859205812215805,529,,,,,,
0,0.12705501914024353,539,,,,,,
0,0.07672370225191116,549,,,,,,
0,0.09228597581386566,559,,,,,,
0,0.1576884239912033,569,,,,,,
0,0.20914942026138306,579,,,,,,
0,0.23592238128185272,589,,,,,,
0,0.1292908489704132,599,,,,,,
0,0.15048938989639282,609,,,,,,
0,0.10760831087827682,619,,,,,,
0,0.12071328610181808,629,,,,,,
0,0.08949115872383118,639,,,,,,
0,0.18266278505325317,649,,,,,,
0,0.10061770677566528,659,,,,,,
0,0.0946541428565979,669,,,,,,
0,0.06337486207485199,679,,,,,,
0,0.052803728729486465,689,,,,,,
0,0.08863590657711029,699,,,,,,
0,0.05453008785843849,709,,,,,,
0,0.17906489968299866,719,,,,,,
0,0.07004929333925247,729,,,,,,
0,0.0677296370267868,739,,,,,,
0,0.11513075977563858,749,,,,,,
0,0.05263815447688103,759,,,,,,
0,0.21970483660697937,769,,,,,,
0,0.0875675305724144,779,,,,,,
0,0.15875042974948883,789,,,,,,
0,0.09397277981042862,799,,,,,,
0,0.1133073940873146,809,,,,,,
0,0.03983752802014351,819,,,,,,
0,0.07336658984422684,829,,,,,,
0,0.051873356103897095,839,,,,,,
0,0.11957897990942001,849,,,,,,
0,0.07695364952087402,859,,,,,,
0,0.16017350554466248,869,,,,,,
0,0.05177401378750801,879,,,,,,
0,0.08471228927373886,889,,,,,,
0,0.13802233338356018,899,,,,,,
0,0.11019778996706009,909,,,,,,
0,0.053889937698841095,919,,,,,,
0,0.019005609676241875,929,,,,,,
0,,929,0.6737040281295776,0.8894343972206116,0.11349350959062576,0.4545454680919647,0.6291711926460266,
1,0.10353642702102661,939,,,,,,
1,0.09750720858573914,949,,,,,,
1,0.031235309317708015,959,,,,,,
1,0.05297321826219559,969,,,,,,
1,0.06464747339487076,979,,,,,,
1,0.027308205142617226,989,,,,,,
1,0.08558228611946106,999,,,,,,
1,0.030196644365787506,1009,,,,,,
1,0.029184026643633842,1019,,,,,,
