train_loss,epoch,step,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
0.211750328540802,0,9,,,,,,
0.19569198787212372,0,19,,,,,,
0.45369261503219604,0,29,,,,,,
0.18109865486621857,0,39,,,,,,
1.9394400119781494,0,49,,,,,,
0.20183247327804565,0,59,,,,,,
0.1235983595252037,0,69,,,,,,
0.1957854926586151,0,79,,,,,,
0.19740593433380127,0,89,,,,,,
0.24600422382354736,0,99,,,,,,
,0,102,0.6244397759437561,0.35648149251937866,0.8979231119155884,0.10282088071107864,0.660386323928833,
0.23311235010623932,1,109,,,,,,
0.16252535581588745,1,119,,,,,,
0.16172310709953308,1,129,,,,,,
0.22421076893806458,1,139,,,,,,
0.5679630041122437,1,149,,,,,,
0.17557531595230103,1,159,,,,,,
0.1871728152036667,1,169,,,,,,
0.27288541197776794,1,179,,,,,,
0.1262359917163849,1,189,,,,,,
0.1754942238330841,1,199,,,,,,
,1,205,0.6377241611480713,0.38425925374031067,0.9063382744789124,0.08639390021562576,0.6776416301727295,
0.12439704686403275,2,209,,,,,,
0.0686182901263237,2,219,,,,,,
0.2157529890537262,2,229,,,,,,
0.08875701576471329,2,239,,,,,,
0.22329452633857727,2,249,,,,,,
0.17771093547344208,2,259,,,,,,
0.07708428800106049,2,269,,,,,,
0.062032539397478104,2,279,,,,,,
0.08905251324176788,2,289,,,,,,
0.08761049807071686,2,299,,,,,,
,2,308,0.6333748698234558,0.39814814925193787,0.9023304581642151,0.0802633985877037,0.6784608364105225,
0.029788779094815254,3,309,,,,,,
0.05319089815020561,3,319,,,,,,
0.08285902440547943,3,329,,,,,,
0.07328490167856216,3,339,,,,,,
0.05985910817980766,3,349,,,,,,
0.07326818257570267,3,359,,,,,,
0.08443178236484528,3,369,,,,,,
0.09548177570104599,3,379,,,,,,
0.03777557611465454,3,389,,,,,,
0.04263700544834137,3,399,,,,,,
0.056959569454193115,3,409,,,,,,
,3,411,0.6464573740959167,0.4166666567325592,0.9053205251693726,0.08209720999002457,0.6933674216270447,
0.02757902629673481,4,419,,,,,,
0.026468709111213684,4,429,,,,,,
0.04741577431559563,4,439,,,,,,
0.0695655569434166,4,449,,,,,,
0.054971303790807724,4,459,,,,,,
0.08376920968294144,4,469,,,,,,
0.02453497052192688,4,479,,,,,,
0.019816385582089424,4,489,,,,,,
0.02124476432800293,4,499,,,,,,
0.009505853988230228,4,509,,,,,,
,4,514,0.6466185450553894,0.39814814925193787,0.9050687551498413,0.09077627211809158,0.6860461831092834,
,5,515,,,,,,0.09077627211809158
