step,train_loss,epoch,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,test_loss
9,0.3911655843257904,0,,,,,,
19,0.5617696642875671,0,,,,,,
29,0.3919885456562042,0,,,,,,
39,0.5741578936576843,0,,,,,,
49,0.25633707642555237,0,,,,,,
59,0.3308868408203125,0,,,,,,
69,0.3233943581581116,0,,,,,,
79,0.3920336067676544,0,,,,,,
89,0.20114436745643616,0,,,,,,
99,0.17153047025203705,0,,,,,,
109,0.1619514524936676,0,,,,,,
119,0.27824270725250244,0,,,,,,
129,0.2058936059474945,0,,,,,,
139,0.23987869918346405,0,,,,,,
149,0.2686236500740051,0,,,,,,
159,0.21407800912857056,0,,,,,,
169,0.27629905939102173,0,,,,,,
179,0.27573296427726746,0,,,,,,
189,0.23433557152748108,0,,,,,,
199,0.26739421486854553,0,,,,,,
209,0.20909759402275085,0,,,,,,
219,0.20545604825019836,0,,,,,,
229,0.1601683646440506,0,,,,,,
239,0.1388295590877533,0,,,,,,
249,0.31531089544296265,0,,,,,,
259,0.14413394033908844,0,,,,,,
269,0.18098874390125275,0,,,,,,
279,0.26542928814888,0,,,,,,
289,0.15258097648620605,0,,,,,,
299,0.18160127103328705,0,,,,,,
309,0.17929783463478088,0,,,,,,
319,0.11186812818050385,0,,,,,,
329,0.10540753602981567,0,,,,,,
339,0.14345522224903107,0,,,,,,
349,0.21069180965423584,0,,,,,,
359,0.09188716858625412,0,,,,,,
369,0.10696715116500854,0,,,,,,
379,0.09702859818935394,0,,,,,,
389,0.23608142137527466,0,,,,,,
399,0.14989425241947174,0,,,,,,
409,0.09054523706436157,0,,,,,,
419,0.18918679654598236,0,,,,,,
429,0.18502022325992584,0,,,,,,
439,0.102572001516819,0,,,,,,
449,0.18347692489624023,0,,,,,,
459,0.1260133534669876,0,,,,,,
469,0.12437105178833008,0,,,,,,
479,0.14476323127746582,0,,,,,,
489,0.17868126928806305,0,,,,,,
499,0.16462025046348572,0,,,,,,
509,0.16451305150985718,0,,,,,,
519,0.17185872793197632,0,,,,,,
529,0.14792799949645996,0,,,,,,
539,0.22075901925563812,0,,,,,,
549,0.2669914662837982,0,,,,,,
559,0.11265628784894943,0,,,,,,
569,0.1994137018918991,0,,,,,,
579,0.17577555775642395,0,,,,,,
589,0.13759085536003113,0,,,,,,
599,0.13230176270008087,0,,,,,,
609,0.14177206158638,0,,,,,,
619,0.07975740730762482,0,,,,,,
629,0.11042442172765732,0,,,,,,
639,0.16258803009986877,0,,,,,,
649,0.12739066779613495,0,,,,,,
659,0.18192726373672485,0,,,,,,
669,0.1073230504989624,0,,,,,,
679,0.13355065882205963,0,,,,,,
689,0.1883188635110855,0,,,,,,
699,0.10648185759782791,0,,,,,,
709,0.07658625394105911,0,,,,,,
719,0.1063598021864891,0,,,,,,
729,0.20883312821388245,0,,,,,,
