train_loss,epoch,step,val_qa_em,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
0.9001259803771973,0,9,,,,,,
0.3881184756755829,0,19,,,,,,
0.6148151159286499,0,29,,,,,,
0.49238571524620056,0,39,,,,,,
0.722124457359314,0,49,,,,,,
13.976229667663574,0,59,,,,,,
0.7914921641349792,0,69,,,,,,
0.33394655585289,0,79,,,,,,
1.0924162864685059,0,89,,,,,,
0.5063948631286621,0,99,,,,,,
0.5345008969306946,0,109,,,,,,
0.5179668664932251,0,119,,,,,,
0.30119389295578003,0,129,,,,,,
0.416560560464859,0,139,,,,,,
0.678745448589325,0,149,,,,,,
nan,0,159,,,,,,
0.3741658926010132,0,169,,,,,,
0.19663260877132416,0,179,,,,,,
0.2762862741947174,0,189,,,,,,
0.5922089219093323,0,199,,,,,,
0.11986856907606125,0,209,,,,,,
0.8260948061943054,0,219,,,,,,
0.555558979511261,0,229,,,,,,
0.22063644230365753,0,239,,,,,,
0.2600926160812378,0,249,,,,,,
0.22680681943893433,0,259,,,,,,
0.130230113863945,0,269,,,,,,
0.2439865916967392,0,279,,,,,,
0.20869717001914978,0,289,,,,,,
0.36211255192756653,0,299,,,,,,
0.31172123551368713,0,309,,,,,,
0.5935088396072388,0,319,,,,,,
0.2873348295688629,0,329,,,,,,
0.49250900745391846,0,339,,,,,,
0.4534252882003784,0,349,,,,,,
0.4600265324115753,0,359,,,,,,
,0,361,0.5448718070983887,0.658290684223175,0.8847528696060181,0.08708260208368301,0.6344461441040039,
0.7199302911758423,1,369,,,,,,
0.19573046267032623,1,379,,,,,,
0.5966148376464844,1,389,,,,,,
0.18517255783081055,1,399,,,,,,
0.1914294958114624,1,409,,,,,,
0.1015622615814209,1,419,,,,,,
0.19439764320850372,1,429,,,,,,
0.22034120559692383,1,439,,,,,,
0.4738434851169586,1,449,,,,,,
0.365352988243103,1,459,,,,,,
0.164154514670372,1,469,,,,,,
0.10985695570707321,1,479,,,,,,
0.06818142533302307,1,489,,,,,,
0.2527506351470947,1,499,,,,,,
0.1250525861978531,1,509,,,,,,
0.23580443859100342,1,519,,,,,,
0.14378021657466888,1,529,,,,,,
0.19762670993804932,1,539,,,,,,
0.23449134826660156,1,549,,,,,,
0.06362199783325195,1,559,,,,,,
0.41842788457870483,1,569,,,,,,
0.1114557757973671,1,579,,,,,,
0.04648248478770256,1,589,,,,,,
0.09045598655939102,1,599,,,,,,
0.1540318876504898,1,609,,,,,,
0.32150864601135254,1,619,,,,,,
0.16131679713726044,1,629,,,,,,
0.12944456934928894,1,639,,,,,,
0.09539076685905457,1,649,,,,,,
0.17066511511802673,1,659,,,,,,
0.2249065339565277,1,669,,,,,,
0.13698160648345947,1,679,,,,,,
0.08938430994749069,1,689,,,,,,
0.19280792772769928,1,699,,,,,,
0.15411366522312164,1,709,,,,,,
0.05791086331009865,1,719,,,,,,
,1,723,0.5769230723381042,0.6759597659111023,0.8968616127967834,0.08847295492887497,0.6618816256523132,
0.04342707246541977,2,729,,,,,,
0.05851134657859802,2,739,,,,,,
0.018738573417067528,2,749,,,,,,
2.076509952545166,2,759,,,,,,
0.05603846162557602,2,769,,,,,,
0.09247281402349472,2,779,,,,,,
0.2511681020259857,2,789,,,,,,
0.05678500235080719,2,799,,,,,,
0.06472823023796082,2,809,,,,,,
0.06484122574329376,2,819,,,,,,
0.21107211709022522,2,829,,,,,,
0.03624158352613449,2,839,,,,,,
0.2213459461927414,2,849,,,,,,
0.018496917560696602,2,859,,,,,,
0.09256666898727417,2,869,,,,,,
0.13481326401233673,2,879,,,,,,
0.06703542172908783,2,889,,,,,,
0.03642582520842552,2,899,,,,,,
0.0496286004781723,2,909,,,,,,
0.03388579934835434,2,919,,,,,,
0.017982296645641327,2,929,,,,,,
0.03268818184733391,2,939,,,,,,
0.20441198348999023,2,949,,,,,,
0.018952960148453712,2,959,,,,,,
0.029685093089938164,2,969,,,,,,
0.07854744791984558,2,979,,,,,,
0.1484997719526291,2,989,,,,,,
0.033634003251791,2,999,,,,,,
0.049838099628686905,2,1009,,,,,,
0.10150225460529327,2,1019,,,,,,
0.046704016625881195,2,1029,,,,,,
0.018421553075313568,2,1039,,,,,,
0.02813802659511566,2,1049,,,,,,
0.08880233019590378,2,1059,,,,,,
0.08965346962213516,2,1069,,,,,,
0.14446137845516205,2,1079,,,,,,
,2,1085,0.5833333134651184,0.6753800511360168,0.9004141092300415,0.09632959961891174,0.6626392602920532,
0.12359946221113205,3,1089,,,,,,
0.02235405147075653,3,1099,,,,,,
0.31750789284706116,3,1109,,,,,,
0.026610884815454483,3,1119,,,,,,
0.01667080447077751,3,1129,,,,,,
0.021547051146626472,3,1139,,,,,,
0.018900100141763687,3,1149,,,,,,
0.028612151741981506,3,1159,,,,,,
0.14071975648403168,3,1169,,,,,,
0.040260910987854004,3,1179,,,,,,
0.010125675238668919,3,1189,,,,,,
1.3941556215286255,3,1199,,,,,,
0.1417277306318283,3,1209,,,,,,
0.023863930255174637,3,1219,,,,,,
0.02383619360625744,3,1229,,,,,,
0.03148376941680908,3,1239,,,,,,
0.003330928971990943,3,1249,,,,,,
0.03386471047997475,3,1259,,,,,,
0.07181907445192337,3,1269,,,,,,
0.0554124116897583,3,1279,,,,,,
0.05125606060028076,3,1289,,,,,,
0.016244539991021156,3,1299,,,,,,
0.0087220324203372,3,1309,,,,,,
0.005838669370859861,3,1319,,,,,,
0.0814833715558052,3,1329,,,,,,
0.02566477842628956,3,1339,,,,,,
0.014325691387057304,3,1349,,,,,,
