step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_qa_em,val_loss,val_qa_bert_score,test_loss
9,0.10180280357599258,0,,,,,,
19,0.051847487688064575,0,,,,,,
29,0.05786456540226936,0,,,,,,
39,0.056766360998153687,0,,,,,,
49,0.04691425338387489,0,,,,,,
59,0.04022635519504547,0,,,,,,
69,0.031997233629226685,0,,,,,,
79,0.05477559566497803,0,,,,,,
89,0.030120715498924255,0,,,,,,
99,0.037741657346487045,0,,,,,,
109,0.03782898932695389,0,,,,,,
119,0.048113346099853516,0,,,,,,
129,0.06876078248023987,0,,,,,,
139,0.042524006217718124,0,,,,,,
149,0.04939757660031319,0,,,,,,
159,0.03655563294887543,0,,,,,,
169,0.05557415634393692,0,,,,,,
179,0.045244183391332626,0,,,,,,
189,0.02582952380180359,0,,,,,,
199,0.05579731613397598,0,,,,,,
209,0.028996746987104416,0,,,,,,
219,0.03987563028931618,0,,,,,,
229,0.034220896661281586,0,,,,,,
239,0.02363700605928898,0,,,,,,
249,0.03588337451219559,0,,,,,,
259,0.021862732246518135,0,,,,,,
269,0.06624282896518707,0,,,,,,
279,0.023495035246014595,0,,,,,,
289,0.02265230193734169,0,,,,,,
299,0.03569069504737854,0,,,,,,
309,0.02544085681438446,0,,,,,,
319,0.02594737894833088,0,,,,,,
329,0.02864633873105049,0,,,,,,
339,0.0585843026638031,0,,,,,,
349,0.040154874324798584,0,,,,,,
359,0.028704144060611725,0,,,,,,
369,0.04195355996489525,0,,,,,,
379,0.029131198301911354,0,,,,,,
389,0.042519524693489075,0,,,,,,
399,0.03470388054847717,0,,,,,,
409,0.027044452726840973,0,,,,,,
419,0.02679074928164482,0,,,,,,
429,0.027948657050728798,0,,,,,,
439,0.023741206154227257,0,,,,,,
449,0.046603091061115265,0,,,,,,
459,0.056219130754470825,0,,,,,,
469,0.014165516011416912,0,,,,,,
479,0.045889027416706085,0,,,,,,
489,0.031649988144636154,0,,,,,,
499,0.03547779470682144,0,,,,,,
509,0.039229486137628555,0,,,,,,
519,0.04433174431324005,0,,,,,,
529,0.030720539391040802,0,,,,,,
539,0.05832142010331154,0,,,,,,
549,0.020564626902341843,0,,,,,,
559,0.023507865145802498,0,,,,,,
569,0.038566507399082184,0,,,,,,
579,0.03297077864408493,0,,,,,,
589,0.028043976053595543,0,,,,,,
599,0.032552238553762436,0,,,,,,
609,0.02781720459461212,0,,,,,,
619,0.02794296108186245,0,,,,,,
629,0.02529185079038143,0,,,,,,
632,,0,0.3688773810863495,0.2714131772518158,0.19018404185771942,0.10385269671678543,0.8303626775741577,
639,0.03398013114929199,1,,,,,,
649,0.04022844508290291,1,,,,,,
659,0.023229116573929787,1,,,,,,
669,0.039656613022089005,1,,,,,,
679,0.025629036128520966,1,,,,,,
689,0.03956610709428787,1,,,,,,
699,0.04461383819580078,1,,,,,,
709,0.028515662997961044,1,,,,,,
719,0.020866407081484795,1,,,,,,
729,0.043102722615003586,1,,,,,,
739,0.03653648495674133,1,,,,,,
749,0.03220465034246445,1,,,,,,
759,0.023119306191802025,1,,,,,,
769,0.04764757677912712,1,,,,,,
779,0.036056388169527054,1,,,,,,
789,0.059671856462955475,1,,,,,,
799,0.028143368661403656,1,,,,,,
809,0.04406246915459633,1,,,,,,
819,0.022581826895475388,1,,,,,,
829,0.04584205150604248,1,,,,,,
839,0.015400316566228867,1,,,,,,
849,0.0518404059112072,1,,,,,,
859,0.028445133939385414,1,,,,,,
869,0.04102650284767151,1,,,,,,
879,0.021812546998262405,1,,,,,,
889,0.02999531477689743,1,,,,,,
899,0.0358516164124012,1,,,,,,
909,0.03858151659369469,1,,,,,,
919,0.037396594882011414,1,,,,,,
929,0.043672770261764526,1,,,,,,
939,0.038019001483917236,1,,,,,,
949,0.022899389266967773,1,,,,,,
959,0.0453731045126915,1,,,,,,
969,0.03483228012919426,1,,,,,,
979,0.03505003824830055,1,,,,,,
989,0.029445534572005272,1,,,,,,
999,0.0629177987575531,1,,,,,,
1009,0.01947726123034954,1,,,,,,
1019,0.03919171541929245,1,,,,,,
1029,0.04076496511697769,1,,,,,,
1039,0.029911285266280174,1,,,,,,
1049,0.03358430415391922,1,,,,,,
1059,0.021698251366615295,1,,,,,,
1069,0.024758215993642807,1,,,,,,
1079,0.034183576703071594,1,,,,,,
1089,0.031097527593374252,1,,,,,,
1099,0.03485982120037079,1,,,,,,
1109,0.025823159143328667,1,,,,,,
1119,0.03041796199977398,1,,,,,,
1129,0.029951099306344986,1,,,,,,
1139,0.06011577323079109,1,,,,,,
1149,0.03044438548386097,1,,,,,,
1159,0.0263688787817955,1,,,,,,
1169,0.033188480883836746,1,,,,,,
1179,0.034204356372356415,1,,,,,,
1189,0.03514082357287407,1,,,,,,
1199,0.057875677943229675,1,,,,,,
1209,0.028051316738128662,1,,,,,,
1219,0.05524221435189247,1,,,,,,
1229,0.027439497411251068,1,,,,,,
1239,0.025676289573311806,1,,,,,,
1249,0.06091200187802315,1,,,,,,
1259,0.05519414693117142,1,,,,,,
1265,,1,0.3731025755405426,0.27581265568733215,0.1983640044927597,0.09053705632686615,0.8305898308753967,
1269,0.01883809082210064,2,,,,,,
1279,0.03500122204422951,2,,,,,,
1289,0.0224522203207016,2,,,,,,
1299,0.024716101586818695,2,,,,,,
1309,0.0246888380497694,2,,,,,,
1319,0.026330523192882538,2,,,,,,
1329,0.030673157423734665,2,,,,,,
1339,0.03199316933751106,2,,,,,,
1349,0.02100754901766777,2,,,,,,
1359,0.05480962619185448,2,,,,,,
1369,0.030132727697491646,2,,,,,,
1379,0.022495297715067863,2,,,,,,
1389,0.03886571153998375,2,,,,,,
1399,0.04836733266711235,2,,,,,,
1409,0.0247054286301136,2,,,,,,
1419,0.027301086112856865,2,,,,,,
1429,0.023983627557754517,2,,,,,,
1439,0.03847292438149452,2,,,,,,
1449,0.026077594608068466,2,,,,,,
1459,0.014854843728244305,2,,,,,,
1469,0.04306303337216377,2,,,,,,
1479,0.04528709128499031,2,,,,,,
1489,0.04052799195051193,2,,,,,,
1499,0.029358811676502228,2,,,,,,
1509,0.025800133123993874,2,,,,,,
1519,0.019955985248088837,2,,,,,,
1529,0.03032653219997883,2,,,,,,
1539,0.04637718200683594,2,,,,,,
1549,0.0205776896327734,2,,,,,,
1559,0.019654707983136177,2,,,,,,
1569,0.02871531806886196,2,,,,,,
1579,0.01843870058655739,2,,,,,,
1589,0.04013508930802345,2,,,,,,
1599,0.030554544180631638,2,,,,,,
1609,0.02406754530966282,2,,,,,,
1619,0.020687749609351158,2,,,,,,
1629,0.028750227764248848,2,,,,,,
1639,0.04297998547554016,2,,,,,,
1649,0.0198501143604517,2,,,,,,
1659,0.02774626575410366,2,,,,,,
1669,0.019626347348093987,2,,,,,,
1679,0.02511567622423172,2,,,,,,
1689,0.024936523288488388,2,,,,,,
1699,0.024406680837273598,2,,,,,,
1709,0.025425098836421967,2,,,,,,
1719,0.03189999237656593,2,,,,,,
1729,0.050296902656555176,2,,,,,,
1739,0.014031634666025639,2,,,,,,
1749,0.03462572023272514,2,,,,,,
1759,0.02339363284409046,2,,,,,,
1769,0.019586527720093727,2,,,,,,
1779,0.025624699890613556,2,,,,,,
1789,0.04013558849692345,2,,,,,,
1799,0.021382005885243416,2,,,,,,
1809,0.025045255199074745,2,,,,,,
1819,0.021238842979073524,2,,,,,,
1829,0.03318716958165169,2,,,,,,
1839,0.0220800694078207,2,,,,,,
1849,0.03802335262298584,2,,,,,,
1859,0.030974337831139565,2,,,,,,
1869,0.022208500653505325,2,,,,,,
1879,0.03368164598941803,2,,,,,,
1889,0.03021884150803089,2,,,,,,
1898,,2,0.38417208194732666,0.29298800230026245,0.21676892042160034,0.09109377861022949,0.8344911932945251,
1899,0.01821594126522541,3,,,,,,
1909,0.05300106853246689,3,,,,,,
1919,0.011163825169205666,3,,,,,,
1929,0.02268703281879425,3,,,,,,
1939,0.013343574479222298,3,,,,,,
1949,0.02308175526559353,3,,,,,,
1959,0.02854633331298828,3,,,,,,
1969,0.01967276819050312,3,,,,,,
1979,0.03570041060447693,3,,,,,,
1989,0.03939097002148628,3,,,,,,
1999,0.025018328800797462,3,,,,,,
2009,0.0357867106795311,3,,,,,,
2019,0.03758644685149193,3,,,,,,
2029,0.013555118814110756,3,,,,,,
2039,0.012429826892912388,3,,,,,,
2049,0.024985184893012047,3,,,,,,
2059,0.043472833931446075,3,,,,,,
2069,0.04597388207912445,3,,,,,,
