train_loss,step,epoch,val_qa_em,val_loss,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,test_loss,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_sas,test_avg_qa_em
1.2997695207595825,9,0,,,,,,,,,,
0.7662808895111084,19,0,,,,,,,,,,
0.6621686816215515,29,0,,,,,,,,,,
1.0160374641418457,39,0,,,,,,,,,,
1.123409390449524,49,0,,,,,,,,,,
0.6463683843612671,59,0,,,,,,,,,,
0.7009345889091492,69,0,,,,,,,,,,
0.6420233845710754,79,0,,,,,,,,,,
1.3990153074264526,89,0,,,,,,,,,,
0.7117144465446472,99,0,,,,,,,,,,
0.9754309058189392,109,0,,,,,,,,,,
0.8806201815605164,119,0,,,,,,,,,,
0.767568051815033,129,0,,,,,,,,,,
0.9795953035354614,139,0,,,,,,,,,,
0.8936470746994019,149,0,,,,,,,,,,
0.6236687302589417,159,0,,,,,,,,,,
1.0625643730163574,169,0,,,,,,,,,,
0.41163429617881775,179,0,,,,,,,,,,
,187,0,0.32913386821746826,0.40739452838897705,0.8465340733528137,0.44612568616867065,0.4164210855960846,,,,,
0.7525160312652588,189,1,,,,,,,,,,
0.38926225900650024,199,1,,,,,,,,,,
0.8873881697654724,209,1,,,,,,,,,,
1.1554566621780396,219,1,,,,,,,,,,
0.5861476063728333,229,1,,,,,,,,,,
0.454915851354599,239,1,,,,,,,,,,
0.613749086856842,249,1,,,,,,,,,,
0.5635201334953308,259,1,,,,,,,,,,
0.4906209707260132,269,1,,,,,,,,,,
1.1342122554779053,279,1,,,,,,,,,,
0.718343198299408,289,1,,,,,,,,,,
0.5632704496383667,299,1,,,,,,,,,,
0.7884719967842102,309,1,,,,,,,,,,
0.43441101908683777,319,1,,,,,,,,,,
0.6401282548904419,329,1,,,,,,,,,,
0.8395293354988098,339,1,,,,,,,,,,
0.7830648422241211,349,1,,,,,,,,,,
0.22948595881462097,359,1,,,,,,,,,,
0.458099901676178,369,1,,,,,,,,,,
,375,1,0.3952755928039551,0.3750218451023102,0.8612507581710815,0.5046082735061646,0.47429361939430237,,,,,
0.6467870473861694,379,2,,,,,,,,,,
0.64267498254776,389,2,,,,,,,,,,
0.5582816004753113,399,2,,,,,,,,,,
0.9314694404602051,409,2,,,,,,,,,,
0.5960478782653809,419,2,,,,,,,,,,
0.6106873154640198,429,2,,,,,,,,,,
0.5335893034934998,439,2,,,,,,,,,,
0.6228932738304138,449,2,,,,,,,,,,
0.9057491421699524,459,2,,,,,,,,,,
0.13386626541614532,469,2,,,,,,,,,,
0.09973880648612976,479,2,,,,,,,,,,
0.44606220722198486,489,2,,,,,,,,,,
0.9813976287841797,499,2,,,,,,,,,,
0.4701336622238159,509,2,,,,,,,,,,
0.5897979140281677,519,2,,,,,,,,,,
0.7231341600418091,529,2,,,,,,,,,,
0.42755627632141113,539,2,,,,,,,,,,
1.295113205909729,549,2,,,,,,,,,,
0.2779788076877594,559,2,,,,,,,,,,
,563,2,0.4031496047973633,0.3438432514667511,0.8655835390090942,0.5173753499984741,0.48723316192626953,,,,,
0.7266664505004883,569,3,,,,,,,,,,
0.6474161148071289,579,3,,,,,,,,,,
0.6613722443580627,589,3,,,,,,,,,,
0.46790778636932373,599,3,,,,,,,,,,
0.8084501028060913,609,3,,,,,,,,,,
0.2733546197414398,619,3,,,,,,,,,,
0.5544921159744263,629,3,,,,,,,,,,
1.007728934288025,639,3,,,,,,,,,,
0.8942345976829529,649,3,,,,,,,,,,
0.3322047293186188,659,3,,,,,,,,,,
0.47481828927993774,669,3,,,,,,,,,,
0.6497880220413208,679,3,,,,,,,,,,
0.1707802414894104,689,3,,,,,,,,,,
0.7062196731567383,699,3,,,,,,,,,,
0.8779582381248474,709,3,,,,,,,,,,
0.5448508262634277,719,3,,,,,,,,,,
0.5339174866676331,729,3,,,,,,,,,,
0.6934076547622681,739,3,,,,,,,,,,
0.23039305210113525,749,3,,,,,,,,,,
,751,3,0.4299212694168091,0.3301504850387573,0.8710432052612305,0.532282829284668,0.5087407827377319,,,,,
0.3566301763057709,759,4,,,,,,,,,,
0.38036057353019714,769,4,,,,,,,,,,
0.7304531335830688,779,4,,,,,,,,,,
0.23832646012306213,789,4,,,,,,,,,,
0.28503522276878357,799,4,,,,,,,,,,
0.29438289999961853,809,4,,,,,,,,,,
0.4788411855697632,819,4,,,,,,,,,,
0.8691203594207764,829,4,,,,,,,,,,
0.37438899278640747,839,4,,,,,,,,,,
0.8621598482131958,849,4,,,,,,,,,,
0.556999921798706,859,4,,,,,,,,,,
0.34686315059661865,869,4,,,,,,,,,,
0.3654018044471741,879,4,,,,,,,,,,
0.27100157737731934,889,4,,,,,,,,,,
0.3585253953933716,899,4,,,,,,,,,,
1.2788587808609009,909,4,,,,,,,,,,
0.8867360353469849,919,4,,,,,,,,,,
0.49879783391952515,929,4,,,,,,,,,,
1.4319885969161987,939,4,,,,,,,,,,
,939,4,0.4929133951663971,0.32591676712036133,0.8870165944099426,0.5818808674812317,0.564018964767456,,,,,
,940,5,,,,,,0.32591676712036133,0.564018964767456,0.8870165944099426,0.5818808674812317,0.4929133951663971
