step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,test_loss
649,0.03737673908472061,1,,,,,,
659,0.045895904302597046,1,,,,,,
669,0.03829047828912735,1,,,,,,
679,0.03137309476733208,1,,,,,,
689,0.02957097999751568,1,,,,,,
699,0.029363878071308136,1,,,,,,
709,0.04120304435491562,1,,,,,,
719,0.04193853214383125,1,,,,,,
729,0.043713927268981934,1,,,,,,
739,0.0322674922645092,1,,,,,,
749,0.033213790506124496,1,,,,,,
759,0.03887488320469856,1,,,,,,
769,0.04094387963414192,1,,,,,,
779,0.0711904987692833,1,,,,,,
789,0.027940725907683372,1,,,,,,
799,0.06137852370738983,1,,,,,,
809,0.027543578296899796,1,,,,,,
819,0.04054900258779526,1,,,,,,
829,0.026842579245567322,1,,,,,,
839,0.04006493091583252,1,,,,,,
843,,1,0.3681957423686981,0.28672993183135986,0.20046620070934296,0.8334797024726868,0.11149051785469055,
849,0.037005629390478134,2,,,,,,
859,0.030943145975470543,2,,,,,,
869,0.03971266373991966,2,,,,,,
879,0.0158995334059,2,,,,,,
889,0.03802987560629845,2,,,,,,
899,0.03910185396671295,2,,,,,,
909,0.03532786667346954,2,,,,,,
919,0.03085123375058174,2,,,,,,
929,0.02222861908376217,2,,,,,,
939,0.02420900948345661,2,,,,,,
949,0.02095108851790428,2,,,,,,
959,0.04120872542262077,2,,,,,,
969,0.0245247483253479,2,,,,,,
979,0.03738157078623772,2,,,,,,
989,0.03762670233845711,2,,,,,,
999,0.027114437893033028,2,,,,,,
1009,0.022232236340641975,2,,,,,,
1019,0.025014638900756836,2,,,,,,
1029,0.03465213254094124,2,,,,,,
1039,0.02613789029419422,2,,,,,,
1049,0.009603295475244522,2,,,,,,
1059,0.033520348370075226,2,,,,,,
1069,0.03645770624279976,2,,,,,,
1079,0.024575229734182358,2,,,,,,
1089,0.026795189827680588,2,,,,,,
1099,0.04057370871305466,2,,,,,,
1109,0.03460390120744705,2,,,,,,
1119,0.0404319241642952,2,,,,,,
1129,0.0228677149862051,2,,,,,,
1139,0.02717404253780842,2,,,,,,
1149,0.048797108232975006,2,,,,,,
1159,0.03595206141471863,2,,,,,,
1169,0.03583548218011856,2,,,,,,
1179,0.019180122762918472,2,,,,,,
1189,0.03637761250138283,2,,,,,,
1199,0.03736460581421852,2,,,,,,
1209,0.025828639045357704,2,,,,,,
1219,0.03679922595620155,2,,,,,,
1229,0.017439885064959526,2,,,,,,
1239,0.030233878642320633,2,,,,,,
1249,0.018769316375255585,2,,,,,,
1259,0.018677694723010063,2,,,,,,
1265,,2,0.36575061082839966,0.2892787456512451,0.2074592113494873,0.8339714407920837,0.11591693758964539,
1269,0.027623411267995834,3,,,,,,
1279,0.03625303879380226,3,,,,,,
1289,0.01693052053451538,3,,,,,,
1299,0.032847654074430466,3,,,,,,
1309,0.017561791464686394,3,,,,,,
1319,0.02205130085349083,3,,,,,,
1329,0.01889665052294731,3,,,,,,
1339,0.04472433403134346,3,,,,,,
1349,0.02457546442747116,3,,,,,,
1359,0.022700726985931396,3,,,,,,
1369,0.02108084410429001,3,,,,,,
1379,0.042533501982688904,3,,,,,,
1389,0.02654651366174221,3,,,,,,
1399,0.012957108207046986,3,,,,,,
1409,0.030216127634048462,3,,,,,,
1419,0.023043686524033546,3,,,,,,
1429,0.027949785813689232,3,,,,,,
1439,0.03701050579547882,3,,,,,,
1449,0.01756010390818119,3,,,,,,
1459,0.020290672779083252,3,,,,,,
1469,0.02004692517220974,3,,,,,,
1479,0.013355882838368416,3,,,,,,
1489,0.018163427710533142,3,,,,,,
1499,0.011623586528003216,3,,,,,,
1509,0.03915746510028839,3,,,,,,
1519,0.019720055162906647,3,,,,,,
1529,0.03238121420145035,3,,,,,,
1539,0.016006873920559883,3,,,,,,
1549,0.01767159067094326,3,,,,,,
1559,0.0386846698820591,3,,,,,,
1569,0.026062598451972008,3,,,,,,
1579,0.021361736580729485,3,,,,,,
1589,0.030512472614645958,3,,,,,,
1599,0.019274186342954636,3,,,,,,
1609,0.013731352053582668,3,,,,,,
1619,0.02218361757695675,3,,,,,,
1629,0.025159170851111412,3,,,,,,
1639,0.020768729969859123,3,,,,,,
1649,0.005687045864760876,3,,,,,,
1659,0.022942477837204933,3,,,,,,
1669,0.012722998857498169,3,,,,,,
1679,0.027447985485196114,3,,,,,,
1687,,3,0.3922410011291504,0.3232628107070923,0.249417245388031,0.8411266207695007,0.14295974373817444,
1689,0.0588848851621151,4,,,,,,
1699,0.07028167694807053,4,,,,,,
1709,0.019615931436419487,4,,,,,,
1719,0.028356395661830902,4,,,,,,
1729,0.02726985327899456,4,,,,,,
1739,0.021144088357686996,4,,,,,,
1749,0.02014073170721531,4,,,,,,
1759,0.02257879264652729,4,,,,,,
1769,0.014650113880634308,4,,,,,,
1779,0.023941293358802795,4,,,,,,
1789,0.03296224772930145,4,,,,,,
1799,0.020571766421198845,4,,,,,,
1809,0.0379568412899971,4,,,,,,
1819,0.021534012630581856,4,,,,,,
1829,0.03681494668126106,4,,,,,,
1839,0.01919683814048767,4,,,,,,
1849,0.050895627588033676,4,,,,,,
1859,0.01653311960399151,4,,,,,,
1869,0.045276034623384476,4,,,,,,
1879,0.038052428513765335,4,,,,,,
1889,0.02719697169959545,4,,,,,,
1899,0.02431626059114933,4,,,,,,
1909,0.02365364134311676,4,,,,,,
1919,0.027607379481196404,4,,,,,,
1929,0.04354938492178917,4,,,,,,
1939,0.036070503294467926,4,,,,,,
1949,0.019218485802412033,4,,,,,,
1959,0.050755344331264496,4,,,,,,
1969,0.019509291276335716,4,,,,,,
1979,0.03544778749346733,4,,,,,,
1989,0.03089604526758194,4,,,,,,
1999,0.046593066304922104,4,,,,,,
2009,0.044614143669605255,4,,,,,,
2019,0.04936070367693901,4,,,,,,
2029,0.016716865822672844,4,,,,,,
2039,0.033662717789411545,4,,,,,,
2049,0.03614494204521179,4,,,,,,
2059,0.03770478069782257,4,,,,,,
2069,0.02434569038450718,4,,,,,,
2079,0.022897765040397644,4,,,,,,
2089,0.011713200248777866,4,,,,,,
2099,0.040880680084228516,4,,,,,,
2109,0.026957891881465912,4,,,,,,
2109,,4,0.3988366723060608,0.33260297775268555,0.25641027092933655,0.8428270816802979,0.10830850899219513,
2110,,5,,,,,,0.10830850899219513
