train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_em,test_loss
0.02814711257815361,1219,3,,,,,,
0.06105811893939972,1229,3,,,,,,
0.014600371941924095,1239,3,,,,,,
0.046196188777685165,1249,3,,,,,,
0.0252476017922163,1259,3,,,,,,
0.02189074270427227,1269,3,,,,,,
0.02262709103524685,1279,3,,,,,,
0.012682785280048847,1289,3,,,,,,
0.022543638944625854,1299,3,,,,,,
0.031907711178064346,1309,3,,,,,,
0.022745683789253235,1319,3,,,,,,
0.023845834657549858,1329,3,,,,,,
0.015509732067584991,1339,3,,,,,,
0.02264106273651123,1349,3,,,,,,
0.013898473232984543,1359,3,,,,,,
0.03390900418162346,1369,3,,,,,,
0.02175995707511902,1379,3,,,,,,
0.02927703969180584,1389,3,,,,,,
0.010507116094231606,1399,3,,,,,,
0.02758396603167057,1409,3,,,,,,
0.01746152527630329,1419,3,,,,,,
0.05404626950621605,1429,3,,,,,,
0.025160789489746094,1439,3,,,,,,
,1439,3,0.6158984899520874,0.8940842747688293,0.6011916399002075,0.06697037816047668,0.561170220375061,
0.018607772886753082,1449,4,,,,,,
0.02420489862561226,1459,4,,,,,,
0.03491555526852608,1469,4,,,,,,
0.02389095351099968,1479,4,,,,,,
0.00857887789607048,1489,4,,,,,,
0.02847886271774769,1499,4,,,,,,
0.026946382597088814,1509,4,,,,,,
0.030551372095942497,1519,4,,,,,,
0.03204379975795746,1529,4,,,,,,
0.0681195929646492,1539,4,,,,,,
0.04038655012845993,1549,4,,,,,,
0.0062740156427025795,1559,4,,,,,,
0.01588260754942894,1569,4,,,,,,
0.013870633207261562,1579,4,,,,,,
0.05092954635620117,1589,4,,,,,,
0.008280625566840172,1599,4,,,,,,
0.03413446620106697,1609,4,,,,,,
0.013537796214222908,1619,4,,,,,,
0.011544574983417988,1629,4,,,,,,
0.010746289044618607,1639,4,,,,,,
0.008093188516795635,1649,4,,,,,,
0.0065674930810928345,1659,4,,,,,,
0.0252352524548769,1669,4,,,,,,
0.0173039473593235,1679,4,,,,,,
0.01554420031607151,1689,4,,,,,,
0.008309085853397846,1699,4,,,,,,
0.01767798140645027,1709,4,,,,,,
0.007005949970334768,1719,4,,,,,,
0.010356232523918152,1729,4,,,,,,
0.010347780771553516,1739,4,,,,,,
0.019233567640185356,1749,4,,,,,,
0.00357639929279685,1759,4,,,,,,
0.009615762159228325,1769,4,,,,,,
0.013903400860726833,1779,4,,,,,,
0.02279066853225231,1789,4,,,,,,
0.00779701117426157,1799,4,,,,,,
,1799,4,0.6152502298355103,0.894313633441925,0.6037959456443787,0.08394692838191986,0.5625,
,1800,5,,,,,,0.08394692838191986
