train_loss,step,epoch,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
0.14520293474197388,9,0,,,,,,
0.1136133074760437,19,0,,,,,,
0.0934426486492157,29,0,,,,,,
0.05575159937143326,39,0,,,,,,
0.06017100438475609,49,0,,,,,,
0.04009440541267395,59,0,,,,,,
0.04720881208777428,69,0,,,,,,
0.05116339027881622,79,0,,,,,,
0.08509999513626099,89,0,,,,,,
0.05621427297592163,99,0,,,,,,
0.061097096651792526,109,0,,,,,,
0.06073353812098503,119,0,,,,,,
0.05413449928164482,129,0,,,,,,
0.08926268666982651,139,0,,,,,,
0.04942489415407181,149,0,,,,,,
0.04608806222677231,159,0,,,,,,
0.0675593912601471,169,0,,,,,,
0.039894141256809235,179,0,,,,,,
,186,0,0.1265120655298233,0.22020111978054047,0.14921465516090393,0.3215411901473999,0.8231936693191528,
0.03298218548297882,189,1,,,,,,
0.0416107103228569,199,1,,,,,,
0.06584281474351883,209,1,,,,,,
0.047041330486536026,219,1,,,,,,
0.03337201848626137,229,1,,,,,,
0.05084901303052902,239,1,,,,,,
0.05304430052638054,249,1,,,,,,
0.05095433071255684,259,1,,,,,,
0.08107373863458633,269,1,,,,,,
0.051573313772678375,279,1,,,,,,
0.054444726556539536,289,1,,,,,,
0.06167641282081604,299,1,,,,,,
0.04452238604426384,309,1,,,,,,
0.06274128705263138,319,1,,,,,,
0.05683383345603943,329,1,,,,,,
0.06786619871854782,339,1,,,,,,
0.05718924105167389,349,1,,,,,,
0.06231173500418663,359,1,,,,,,
0.06324011087417603,369,1,,,,,,
,373,1,0.11127157509326935,0.23772452771663666,0.16492146253585815,0.333359956741333,0.8265506029129028,
0.04776793718338013,379,2,,,,,,
0.08938125520944595,389,2,,,,,,
0.05448604375123978,399,2,,,,,,
0.04269615560770035,409,2,,,,,,
0.03999350592494011,419,2,,,,,,
0.04815130680799484,429,2,,,,,,
0.048833224922418594,439,2,,,,,,
0.0377202145755291,449,2,,,,,,
0.06097102165222168,459,2,,,,,,
0.061789628118276596,469,2,,,,,,
0.05369384586811066,479,2,,,,,,
0.0755390077829361,489,2,,,,,,
0.06221892312169075,499,2,,,,,,
0.061594512313604355,509,2,,,,,,
0.04683467373251915,519,2,,,,,,
0.03577430546283722,529,2,,,,,,
0.045669496059417725,539,2,,,,,,
0.052730970084667206,549,2,,,,,,
0.0426485612988472,559,2,,,,,,
,560,2,0.10767699033021927,0.2537033259868622,0.18062826991081238,0.34602826833724976,0.83050936460495,
0.0571582168340683,569,3,,,,,,
0.04131075367331505,579,3,,,,,,
0.048144638538360596,589,3,,,,,,
0.06371966749429703,599,3,,,,,,
0.036344218999147415,609,3,,,,,,
0.04842032864689827,619,3,,,,,,
0.05785415694117546,629,3,,,,,,
0.05495859682559967,639,3,,,,,,
0.05777696892619133,649,3,,,,,,
0.03130129352211952,659,3,,,,,,
0.04568282514810562,669,3,,,,,,
0.08254728466272354,679,3,,,,,,
0.06164037808775902,689,3,,,,,,
0.05895135551691055,699,3,,,,,,
0.04526282101869583,709,3,,,,,,
0.05773862078785896,719,3,,,,,,
0.03288417309522629,729,3,,,,,,
0.04919273033738136,739,3,,,,,,
,747,3,0.11496198922395706,0.2640100121498108,0.1884816735982895,0.35577392578125,0.8323065042495728,
0.038424938917160034,749,4,,,,,,
0.05141975358128548,759,4,,,,,,
0.047671716660261154,769,4,,,,,,
0.03151251748204231,779,4,,,,,,
0.05891745164990425,789,4,,,,,,
0.037567488849163055,799,4,,,,,,
0.03192015364766121,809,4,,,,,,
0.04888761416077614,819,4,,,,,,
0.02897375449538231,829,4,,,,,,
0.0450906828045845,839,4,,,,,,
0.05171693488955498,849,4,,,,,,
0.02829328365623951,859,4,,,,,,
0.028050044551491737,869,4,,,,,,
0.0328882671892643,879,4,,,,,,
0.04825476184487343,889,4,,,,,,
0.025135014206171036,899,4,,,,,,
0.040327463299036026,909,4,,,,,,
0.0289019588381052,919,4,,,,,,
0.024996403604745865,929,4,,,,,,
,934,4,0.14166344702243805,0.28059855103492737,0.20157067477703094,0.36940187215805054,0.8366966247558594,
,935,5,,,,,,0.14166344702243805
