step,epoch,train_loss,val_qa_sas,val_qa_em,val_loss,val_qa_bert_score,val_qa_answer_f1,test_loss
9,0,0.5914143919944763,,,,,,
19,0,0.45741724967956543,,,,,,
29,0,0.6205127835273743,,,,,,
39,0,0.40810906887054443,,,,,,
49,0,0.4172540009021759,,,,,,
59,0,0.5224400162696838,,,,,,
69,0,0.2818050682544708,,,,,,
79,0,0.2527909278869629,,,,,,
89,0,0.39897820353507996,,,,,,
99,0,0.1494411826133728,,,,,,
109,0,0.3100690543651581,,,,,,
119,0,0.19882522523403168,,,,,,
129,0,0.1259676218032837,,,,,,
139,0,0.20595543086528778,,,,,,
149,0,0.3203565180301666,,,,,,
159,0,0.19993476569652557,,,,,,
169,0,0.12661902606487274,,,,,,
179,0,0.12676969170570374,,,,,,
189,0,0.23391062021255493,,,,,,
199,0,0.1331043690443039,,,,,,
209,0,0.23823268711566925,,,,,,
219,0,0.2271479368209839,,,,,,
229,0,0.12240184098482132,,,,,,
239,0,0.24973617494106293,,,,,,
249,0,0.19247250258922577,,,,,,
259,0,0.20097285509109497,,,,,,
269,0,0.23088055849075317,,,,,,
279,0,0.23176036775112152,,,,,,
289,0,0.14262746274471283,,,,,,
299,0,0.08966876566410065,,,,,,
309,0,0.21137811243534088,,,,,,
319,0,0.08961865305900574,,,,,,
329,0,0.12283799797296524,,,,,,
339,0,0.09018783271312714,,,,,,
349,0,0.08963499963283539,,,,,,
359,0,0.08975507318973541,,,,,,
369,0,0.11934606730937958,,,,,,
379,0,0.16809433698654175,,,,,,
389,0,0.10238806903362274,,,,,,
399,0,0.07545372098684311,,,,,,
409,0,0.1751166731119156,,,,,,
419,0,0.09260149300098419,,,,,,
429,0,0.21313129365444183,,,,,,
439,0,0.1572183072566986,,,,,,
449,0,0.20640528202056885,,,,,,
459,0,0.1296490579843521,,,,,,
469,0,0.3160625100135803,,,,,,
479,0,0.19206717610359192,,,,,,
489,0,0.13872961699962616,,,,,,
499,0,0.23331764340400696,,,,,,
509,0,0.15947851538658142,,,,,,
