epoch,train_loss,step,val_qa_sas,val_qa_em,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
1,,689,0.43772390484809875,0.3483780026435852,0.8325982093811035,0.07296069711446762,0.4056934118270874,
2,0.08126715570688248,699,,,,,,
2,0.09204991161823273,709,,,,,,
2,0.059123892337083817,719,,,,,,
2,0.055185716599226,729,,,,,,
2,0.0860036164522171,739,,,,,,
2,0.13520224392414093,749,,,,,,
2,0.07938303053379059,759,,,,,,
2,0.03841095790266991,769,,,,,,
2,0.12317822873592377,779,,,,,,
2,0.07537026703357697,789,,,,,,
2,0.07924728840589523,799,,,,,,
2,0.05304266884922981,809,,,,,,
2,0.10223018378019333,819,,,,,,
2,0.08503510802984238,829,,,,,,
2,0.04530394822359085,839,,,,,,
2,0.09054513275623322,849,,,,,,
2,0.11915513128042221,859,,,,,,
2,0.0937412902712822,869,,,,,,
2,0.08968605101108551,879,,,,,,
2,0.07166393846273422,889,,,,,,
2,0.09137355536222458,899,,,,,,
2,0.11329485476016998,909,,,,,,
2,0.10910382866859436,919,,,,,,
2,0.06253019720315933,929,,,,,,
2,0.07037065178155899,939,,,,,,
2,0.11059069633483887,949,,,,,,
2,0.21198724210262299,959,,,,,,
2,0.14939454197883606,969,,,,,,
2,0.1380547285079956,979,,,,,,
2,0.09573139250278473,989,,,,,,
2,nan,999,,,,,,
2,0.05002591386437416,1009,,,,,,
2,0.11097840219736099,1019,,,,,,
2,0.046028949320316315,1029,,,,,,
2,,1034,0.5397974848747253,0.4795486629009247,0.8635793328285217,0.0587511882185936,0.5313282608985901,
3,0.06288974732160568,1039,,,,,,
3,0.045486513525247574,1049,,,,,,
3,0.05165853351354599,1059,,,,,,
3,0.06296327710151672,1069,,,,,,
3,0.049459733068943024,1079,,,,,,
3,0.0394352450966835,1089,,,,,,
3,0.03966771066188812,1099,,,,,,
3,0.04745597019791603,1109,,,,,,
3,0.06001622602343559,1119,,,,,,
3,0.041284721344709396,1129,,,,,,
3,0.06623527407646179,1139,,,,,,
3,0.05625675991177559,1149,,,,,,
3,0.07160285115242004,1159,,,,,,
3,0.03441356495022774,1169,,,,,,
3,0.046999651938676834,1179,,,,,,
3,0.06734819710254669,1189,,,,,,
3,0.05739925429224968,1199,,,,,,
3,0.03631359711289406,1209,,,,,,
3,0.028615882620215416,1219,,,,,,
3,0.054796312004327774,1229,,,,,,
3,0.047962736338377,1239,,,,,,
3,0.021445302292704582,1249,,,,,,
3,0.07130858302116394,1259,,,,,,
3,0.05596907064318657,1269,,,,,,
3,0.05636819452047348,1279,,,,,,
3,0.03295949473977089,1289,,,,,,
3,0.03600690886378288,1299,,,,,,
3,0.02989666536450386,1309,,,,,,
3,0.04462616518139839,1319,,,,,,
3,0.07127721607685089,1329,,,,,,
3,0.04142187908291817,1339,,,,,,
3,0.04187928885221481,1349,,,,,,
3,0.05993206053972244,1359,,,,,,
3,0.03467456251382828,1369,,,,,,
3,0.044549643993377686,1379,,,,,,
3,,1379,0.5676785111427307,0.5119886994361877,0.8730373978614807,0.060068439692258835,0.5589856505393982,
4,0.043140117079019547,1389,,,,,,
4,0.031791914254426956,1399,,,,,,
4,0.018156325444579124,1409,,,,,,
4,0.02047235704958439,1419,,,,,,
4,0.01982070878148079,1429,,,,,,
4,0.01574518531560898,1439,,,,,,
4,0.009769828990101814,1449,,,,,,
4,0.004910777322947979,1459,,,,,,
4,0.05263935402035713,1469,,,,,,
4,0.035420533269643784,1479,,,,,,
4,0.021574942395091057,1489,,,,,,
4,0.01339343935251236,1499,,,,,,
4,0.038681045174598694,1509,,,,,,
4,0.042305972427129745,1519,,,,,,
4,0.008833966217935085,1529,,,,,,
4,0.059220220893621445,1539,,,,,,
4,0.01579473353922367,1549,,,,,,
4,0.025687357410788536,1559,,,,,,
4,0.04811312258243561,1569,,,,,,
4,0.029049690812826157,1579,,,,,,
4,0.06819240003824234,1589,,,,,,
4,0.05242018774151802,1599,,,,,,
4,0.02116703987121582,1609,,,,,,
4,0.01814078539609909,1619,,,,,,
4,0.0551050528883934,1629,,,,,,
4,0.013307180255651474,1639,,,,,,
4,0.02656388096511364,1649,,,,,,
4,0.06991610676050186,1659,,,,,,
4,0.023701492697000504,1669,,,,,,
4,0.012583012692630291,1679,,,,,,
4,0.03689084202051163,1689,,,,,,
4,0.019062722101807594,1699,,,,,,
4,0.02487442083656788,1709,,,,,,
4,0.0130419060587883,1719,,,,,,
4,,1724,0.5867151021957397,0.5331452488899231,0.8787993788719177,0.07255324721336365,0.5755397081375122,
5,,1725,,,,,,0.07255324721336365
