train_loss,epoch,step,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.5032750964164734,0,9,,,,,,
0.10863453149795532,0,19,,,,,,
0.35844871401786804,0,29,,,,,,
0.27210235595703125,0,39,,,,,,
0.36800575256347656,0,49,,,,,,
2.2903149127960205,0,59,,,,,,
0.2425166368484497,0,69,,,,,,
0.30972036719322205,0,79,,,,,,
0.2330876588821411,0,89,,,,,,
0.1500338464975357,0,99,,,,,,
0.2804928123950958,0,109,,,,,,
0.8227881789207458,0,119,,,,,,
0.17032232880592346,0,129,,,,,,
0.08970587700605392,0,139,,,,,,
0.11525697261095047,0,149,,,,,,
0.10426470637321472,0,159,,,,,,
0.12981225550174713,0,169,,,,,,
0.2313118577003479,0,179,,,,,,
0.18912921845912933,0,189,,,,,,
0.1277836263179779,0,199,,,,,,
0.0987672507762909,0,209,,,,,,
0.28917938470840454,0,219,,,,,,
0.12113167345523834,0,229,,,,,,
0.8458017110824585,0,239,,,,,,
0.3634011149406433,0,249,,,,,,
0.2989027202129364,0,259,,,,,,
0.18999037146568298,0,269,,,,,,
0.1147933304309845,0,279,,,,,,
0.07530739903450012,0,289,,,,,,
0.29616767168045044,0,299,,,,,,
0.06047873944044113,0,309,,,,,,
0.09966912865638733,0,319,,,,,,
0.08311806619167328,0,329,,,,,,
0.1823737919330597,0,339,,,,,,
0.6935122609138489,0,349,,,,,,
0.2434128075838089,0,359,,,,,,
0.49868953227996826,0,369,,,,,,
0.2385636270046234,0,379,,,,,,
0.17310063540935516,0,389,,,,,,
0.2526264190673828,0,399,,,,,,
0.1744912713766098,0,409,,,,,,
0.17272666096687317,0,419,,,,,,
0.11462527513504028,0,429,,,,,,
0.1410844624042511,0,439,,,,,,
0.1785196214914322,0,449,,,,,,
0.2327948659658432,0,459,,,,,,
0.24636927247047424,0,469,,,,,,
0.17654693126678467,0,479,,,,,,
0.09871077537536621,0,489,,,,,,
0.10838580876588821,0,499,,,,,,
0.0757673904299736,0,509,,,,,,
0.0971253290772438,0,519,,,,,,
0.17788299918174744,0,529,,,,,,
0.09639640897512436,0,539,,,,,,
0.11632606387138367,0,549,,,,,,
0.034529123455286026,0,559,,,,,,
0.23212282359600067,0,569,,,,,,
0.0609845370054245,0,579,,,,,,
0.07465030252933502,0,589,,,,,,
0.15245120227336884,0,599,,,,,,
0.0760301947593689,0,609,,,,,,
0.12718813121318817,0,619,,,,,,
0.04929541051387787,0,629,,,,,,
0.07765553146600723,0,639,,,,,,
0.037763506174087524,0,649,,,,,,
0.18427054584026337,0,659,,,,,,
0.10724734514951706,0,669,,,,,,
0.09718054533004761,0,679,,,,,,
0.12739665806293488,0,689,,,,,,
0.1265575885772705,0,699,,,,,,
0.2659367620944977,0,709,,,,,,
0.05247938260436058,0,719,,,,,,
0.14277184009552002,0,729,,,,,,
0.053530436009168625,0,739,,,,,,
0.10098443180322647,0,749,,,,,,
0.2652503252029419,0,759,,,,,,
0.101579949259758,0,769,,,,,,
0.10536859929561615,0,779,,,,,,
0.09148135036230087,0,789,,,,,,
0.03128315135836601,0,799,,,,,,
0.16382087767124176,0,809,,,,,,
0.1548771858215332,0,819,,,,,,
0.1759706735610962,0,829,,,,,,
0.07878128439188004,0,839,,,,,,
0.05580351874232292,0,849,,,,,,
0.07176351547241211,0,859,,,,,,
0.17159226536750793,0,869,,,,,,
0.05826996639370918,0,879,,,,,,
0.14092029631137848,0,889,,,,,,
0.11950249969959259,0,899,,,,,,
0.1066962406039238,0,909,,,,,,
0.05869639664888382,0,919,,,,,,
0.20146624743938446,0,929,,,,,,
0.10218135267496109,0,939,,,,,,
,0,940,0.8729077577590942,0.635742723941803,0.09418404847383499,0.5737905502319336,0.3401360511779785,
0.041104260832071304,1,949,,,,,,
0.07187330722808838,1,959,,,,,,
0.10078790038824081,1,969,,,,,,
0.09425896406173706,1,979,,,,,,
0.11602932214736938,1,989,,,,,,
0.2032841145992279,1,999,,,,,,
0.03716197609901428,1,1009,,,,,,
0.0143602779135108,1,1019,,,,,,
0.03965539112687111,1,1029,,,,,,
0.14019513130187988,1,1039,,,,,,
0.07708117365837097,1,1049,,,,,,
0.1151004433631897,1,1059,,,,,,
0.08747435361146927,1,1069,,,,,,
0.10241086781024933,1,1079,,,,,,
0.059557557106018066,1,1089,,,,,,
0.13840459287166595,1,1099,,,,,,
0.03868695721030235,1,1109,,,,,,
0.06486093252897263,1,1119,,,,,,
0.05822902172803879,1,1129,,,,,,
0.16123798489570618,1,1139,,,,,,
0.04878780245780945,1,1149,,,,,,
0.04778518155217171,1,1159,,,,,,
0.040980927646160126,1,1169,,,,,,
0.034189339727163315,1,1179,,,,,,
0.04992211237549782,1,1189,,,,,,
0.03940407559275627,1,1199,,,,,,
0.06197262555360794,1,1209,,,,,,
0.09800494462251663,1,1219,,,,,,
0.0588739737868309,1,1229,,,,,,
0.08847591280937195,1,1239,,,,,,
0.06275752186775208,1,1249,,,,,,
0.06425343453884125,1,1259,,,,,,
0.05231436342000961,1,1269,,,,,,
0.06942972540855408,1,1279,,,,,,
0.021620171144604683,1,1289,,,,,,
0.06205328181385994,1,1299,,,,,,
0.48793405294418335,1,1309,,,,,,
0.12245824933052063,1,1319,,,,,,
0.056593265384435654,1,1329,,,,,,
0.035806622356176376,1,1339,,,,,,
0.0526566319167614,1,1349,,,,,,
0.21597853302955627,1,1359,,,,,,
0.05451088398694992,1,1369,,,,,,
0.026236075907945633,1,1379,,,,,,
0.08965866267681122,1,1389,,,,,,
0.027099788188934326,1,1399,,,,,,
0.08862300962209702,1,1409,,,,,,
0.02630925551056862,1,1419,,,,,,
0.030084796249866486,1,1429,,,,,,
0.18456250429153442,1,1439,,,,,,
0.028157947584986687,1,1449,,,,,,
0.07512055337429047,1,1459,,,,,,
0.17222538590431213,1,1469,,,,,,
0.04509694129228592,1,1479,,,,,,
0.0962541401386261,1,1489,,,,,,
0.19157040119171143,1,1499,,,,,,
0.08278641104698181,1,1509,,,,,,
0.07032835483551025,1,1519,,,,,,
0.09288852661848068,1,1529,,,,,,
0.11171521246433258,1,1539,,,,,,
0.02784844860434532,1,1549,,,,,,
0.08739154785871506,1,1559,,,,,,
0.027360660955309868,1,1569,,,,,,
0.07921230792999268,1,1579,,,,,,
0.11580411344766617,1,1589,,,,,,
0.05978764593601227,1,1599,,,,,,
0.029914822429418564,1,1609,,,,,,
0.07089012861251831,1,1619,,,,,,
0.06711311638355255,1,1629,,,,,,
0.13787834346294403,1,1639,,,,,,
0.025761576369404793,1,1649,,,,,,
0.06661339104175568,1,1659,,,,,,
0.19358325004577637,1,1669,,,,,,
0.0247686505317688,1,1679,,,,,,
0.039726920425891876,1,1689,,,,,,
0.10819004476070404,1,1699,,,,,,
0.07256363332271576,1,1709,,,,,,
0.11945794522762299,1,1719,,,,,,
0.02820631116628647,1,1729,,,,,,
0.043052807450294495,1,1739,,,,,,
0.09872568398714066,1,1749,,,,,,
0.09436030685901642,1,1759,,,,,,
0.05382523313164711,1,1769,,,,,,
0.02590963989496231,1,1779,,,,,,
0.10723887383937836,1,1789,,,,,,
0.02603551745414734,1,1799,,,,,,
0.04917193204164505,1,1809,,,,,,
0.0588981956243515,1,1819,,,,,,
0.11295740306377411,1,1829,,,,,,
0.6057740449905396,1,1839,,,,,,
0.052816201001405716,1,1849,,,,,,
0.05876943841576576,1,1859,,,,,,
0.026056120172142982,1,1869,,,,,,
0.06613998860120773,1,1879,,,,,,
,1,1881,0.8709623217582703,0.6309621930122375,0.0954056978225708,0.571094810962677,0.35147392749786377,
0.005819972604513168,2,1889,,,,,,
0.02549951896071434,2,1899,,,,,,
0.10510094463825226,2,1909,,,,,,
0.02155853994190693,2,1919,,,,,,
0.01804901845753193,2,1929,,,,,,
0.030992858111858368,2,1939,,,,,,
0.016393447294831276,2,1949,,,,,,
0.008437360636889935,2,1959,,,,,,
0.010768711566925049,2,1969,,,,,,
0.017347801476716995,2,1979,,,,,,
0.009732925333082676,2,1989,,,,,,
0.028621342033147812,2,1999,,,,,,
0.0059355394914746284,2,2009,,,,,,
0.01988411322236061,2,2019,,,,,,
0.010254491120576859,2,2029,,,,,,
0.009874165058135986,2,2039,,,,,,
0.01157031673938036,2,2049,,,,,,
0.021114950999617577,2,2059,,,,,,
0.12874257564544678,2,2069,,,,,,
0.012273184023797512,2,2079,,,,,,
0.00984933227300644,2,2089,,,,,,
0.026258468627929688,2,2099,,,,,,
0.017265576869249344,2,2109,,,,,,
0.034642428159713745,2,2119,,,,,,
0.021690567955374718,2,2129,,,,,,
0.006158437114208937,2,2139,,,,,,
0.05831674858927727,2,2149,,,,,,
0.01964571326971054,2,2159,,,,,,
0.03488805517554283,2,2169,,,,,,
0.04143676161766052,2,2179,,,,,,
0.010108228772878647,2,2189,,,,,,
0.025428809225559235,2,2199,,,,,,
0.03420770540833473,2,2209,,,,,,
0.009849474765360355,2,2219,,,,,,
0.013047649525105953,2,2229,,,,,,
0.02194824442267418,2,2239,,,,,,
0.05104423686861992,2,2249,,,,,,
0.06159168854355812,2,2259,,,,,,
0.00747127877548337,2,2269,,,,,,
0.03781789541244507,2,2279,,,,,,
0.023003146052360535,2,2289,,,,,,
0.014309723861515522,2,2299,,,,,,
0.03116384707391262,2,2309,,,,,,
0.07107966393232346,2,2319,,,,,,
0.012418384663760662,2,2329,,,,,,
0.026543276384472847,2,2339,,,,,,
0.03399418666958809,2,2349,,,,,,
0.008454847149550915,2,2359,,,,,,
0.039501626044511795,2,2369,,,,,,
0.014189512468874454,2,2379,,,,,,
0.0017777634784579277,2,2389,,,,,,
0.02147863246500492,2,2399,,,,,,
0.018642088398337364,2,2409,,,,,,
0.09803339838981628,2,2419,,,,,,
0.023955849930644035,2,2429,,,,,,
0.5007464289665222,2,2439,,,,,,
0.04275623708963394,2,2449,,,,,,
0.006995734293013811,2,2459,,,,,,
0.011892572976648808,2,2469,,,,,,
0.02399548515677452,2,2479,,,,,,
0.034425120800733566,2,2489,,,,,,
0.01355634443461895,2,2499,,,,,,
0.006665621884167194,2,2509,,,,,,
0.004634547512978315,2,2519,,,,,,
0.04369090124964714,2,2529,,,,,,
0.04184062406420708,2,2539,,,,,,
0.005920328665524721,2,2549,,,,,,
0.010871401987969875,2,2559,,,,,,
0.049058809876441956,2,2569,,,,,,
0.0021481970325112343,2,2579,,,,,,
0.05229342356324196,2,2589,,,,,,
0.01499531976878643,2,2599,,,,,,
0.00645899074152112,2,2609,,,,,,
0.008021061308681965,2,2619,,,,,,
0.07401236146688461,2,2629,,,,,,
0.0049218363128602505,2,2639,,,,,,
0.01996535249054432,2,2649,,,,,,
0.0029438594356179237,2,2659,,,,,,
0.5421817898750305,2,2669,,,,,,
0.026079457253217697,2,2679,,,,,,
0.038927655667066574,2,2689,,,,,,
0.011906836181879044,2,2699,,,,,,
0.004472724162042141,2,2709,,,,,,
0.015757091343402863,2,2719,,,,,,
0.06798382103443146,2,2729,,,,,,
0.02383592538535595,2,2739,,,,,,
0.06387989968061447,2,2749,,,,,,
0.012678333558142185,2,2759,,,,,,
0.012581586837768555,2,2769,,,,,,
0.009659072384238243,2,2779,,,,,,
0.055048439651727676,2,2789,,,,,,
0.00339404190890491,2,2799,,,,,,
0.012699800543487072,2,2809,,,,,,
0.027559418231248856,2,2819,,,,,,
