step,train_loss,epoch,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_loss,test_loss
9,0.23408710956573486,0,,,,,,
19,0.23852895200252533,0,,,,,,
29,0.1889999955892563,0,,,,,,
39,0.3246387243270874,0,,,,,,
49,0.13851918280124664,0,,,,,,
59,0.6052449345588684,0,,,,,,
69,0.22565507888793945,0,,,,,,
79,0.4135178327560425,0,,,,,,
89,0.30030104517936707,0,,,,,,
99,0.19818268716335297,0,,,,,,
109,1.2057132720947266,0,,,,,,
119,1.0747445821762085,0,,,,,,
129,0.20212730765342712,0,,,,,,
139,0.1336122304201126,0,,,,,,
149,0.4619949460029602,0,,,,,,
159,0.20497895777225494,0,,,,,,
169,0.11061198264360428,0,,,,,,
179,0.14499738812446594,0,,,,,,
189,0.291849821805954,0,,,,,,
199,0.3686094284057617,0,,,,,,
209,0.20122908055782318,0,,,,,,
214,,0,0.42105263471603394,0.8845981955528259,0.6144367456436157,0.6721353530883789,0.14921477437019348,
219,0.22520458698272705,1,,,,,,
229,0.098540298640728,1,,,,,,
239,0.16413536667823792,1,,,,,,
249,0.175069198012352,1,,,,,,
259,0.23354250192642212,1,,,,,,
269,0.42662355303764343,1,,,,,,
279,0.2848569452762604,1,,,,,,
289,0.1646144539117813,1,,,,,,
299,0.055589303374290466,1,,,,,,
309,0.1648557335138321,1,,,,,,
319,0.19443155825138092,1,,,,,,
329,0.3759911358356476,1,,,,,,
339,0.44936853647232056,1,,,,,,
349,0.3222561180591583,1,,,,,,
359,0.15525387227535248,1,,,,,,
369,0.15457959473133087,1,,,,,,
379,0.8333492875099182,1,,,,,,
389,0.141154482960701,1,,,,,,
399,0.3450242877006531,1,,,,,,
409,0.2789284586906433,1,,,,,,
419,0.19128814339637756,1,,,,,,
429,0.21170087158679962,1,,,,,,
429,,1,0.41828253865242004,0.8858290910720825,0.6230117678642273,0.6851598620414734,0.12451310455799103,
439,0.10358887165784836,2,,,,,,
449,0.1914835423231125,2,,,,,,
459,0.08349618315696716,2,,,,,,
469,0.0831325501203537,2,,,,,,
479,0.09114674478769302,2,,,,,,
489,0.40202170610427856,2,,,,,,
499,0.07174216210842133,2,,,,,,
509,0.15681429207324982,2,,,,,,
519,0.07407550513744354,2,,,,,,
529,0.07616296410560608,2,,,,,,
539,0.09766101837158203,2,,,,,,
549,0.09974994510412216,2,,,,,,
559,0.18271876871585846,2,,,,,,
569,0.20343559980392456,2,,,,,,
579,0.12463109195232391,2,,,,,,
589,0.097806416451931,2,,,,,,
599,0.1254689246416092,2,,,,,,
609,0.20122405886650085,2,,,,,,
619,0.186115562915802,2,,,,,,
629,0.35524648427963257,2,,,,,,
639,0.1717010736465454,2,,,,,,
644,,2,0.41274237632751465,0.8876599669456482,0.6268348097801208,0.685396671295166,0.12321722507476807,
649,0.12431442737579346,3,,,,,,
659,0.025539107620716095,3,,,,,,
669,0.09308966994285583,3,,,,,,
679,0.06920016556978226,3,,,,,,
689,0.08846507221460342,3,,,,,,
699,0.13325409591197968,3,,,,,,
709,0.17761103808879852,3,,,,,,
719,0.04643823206424713,3,,,,,,
729,0.02328859083354473,3,,,,,,
739,0.04234503582119942,3,,,,,,
749,0.05294698104262352,3,,,,,,
759,0.14381983876228333,3,,,,,,
769,0.15288971364498138,3,,,,,,
779,0.1100432500243187,3,,,,,,
789,0.0940532237291336,3,,,,,,
799,0.02175109274685383,3,,,,,,
809,0.5021636486053467,3,,,,,,
819,0.036013588309288025,3,,,,,,
829,0.1024712547659874,3,,,,,,
839,0.14128419756889343,3,,,,,,
849,0.04869357869029045,3,,,,,,
859,0.08831891417503357,3,,,,,,
859,,3,0.41828253865242004,0.8865920305252075,0.6278451085090637,0.6845982670783997,0.12897902727127075,
869,0.06516190618276596,4,,,,,,
879,0.029993198812007904,4,,,,,,
889,0.038443293422460556,4,,,,,,
899,0.03540104255080223,4,,,,,,
909,0.029629090800881386,4,,,,,,
919,0.22839462757110596,4,,,,,,
929,0.03398175537586212,4,,,,,,
939,0.05285754054784775,4,,,,,,
949,0.010757715441286564,4,,,,,,
959,0.022036641836166382,4,,,,,,
969,0.012014529667794704,4,,,,,,
979,0.020535647869110107,4,,,,,,
989,0.054935432970523834,4,,,,,,
999,0.08426341414451599,4,,,,,,
1009,0.050357893109321594,4,,,,,,
1019,0.06351041793823242,4,,,,,,
1029,0.04371381178498268,4,,,,,,
1039,0.08534413576126099,4,,,,,,
1049,0.07123549282550812,4,,,,,,
1059,0.09143531322479248,4,,,,,,
1069,0.07830485701560974,4,,,,,,
1074,,4,0.4293628931045532,0.8872678279876709,0.6276493668556213,0.6829057931900024,0.14378134906291962,
1075,,5,,,,,,0.14378134906291962
