step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
9,1.6052124500274658,0,,,,,,
19,1.000300645828247,0,,,,,,
29,0.7690226435661316,0,,,,,,
39,0.5967049598693848,0,,,,,,
49,3.483370304107666,0,,,,,,
59,1.3353688716888428,0,,,,,,
69,0.6038013100624084,0,,,,,,
79,1.0525546073913574,0,,,,,,
89,1.499541997909546,0,,,,,,
99,0.6808844804763794,0,,,,,,
102,,0,0.3333333432674408,0.42110395431518555,0.5281018018722534,0.6007572412490845,0.8685848116874695,
109,1.0948189496994019,1,,,,,,
119,0.5958141088485718,1,,,,,,
129,1.5186158418655396,1,,,,,,
139,0.8490067720413208,1,,,,,,
149,1.159752607345581,1,,,,,,
159,1.3237706422805786,1,,,,,,
169,1.4502286911010742,1,,,,,,
179,0.9480934739112854,1,,,,,,
189,1.3400461673736572,1,,,,,,
199,1.931531310081482,1,,,,,,
205,,1,0.33796295523643494,0.40215927362442017,0.5815331339836121,0.6409981846809387,0.8889120817184448,
209,0.7871947884559631,2,,,,,,
219,0.3805800974369049,2,,,,,,
229,1.330974817276001,2,,,,,,
239,0.7711761593818665,2,,,,,,
249,1.8544052839279175,2,,,,,,
259,0.7330318689346313,2,,,,,,
269,0.47646135091781616,2,,,,,,
279,0.6136618852615356,2,,,,,,
289,1.4573256969451904,2,,,,,,
299,0.9822589159011841,2,,,,,,
308,,2,0.34259259700775146,0.3981461524963379,0.6258845925331116,0.6806898713111877,0.9031665921211243,
309,0.24516521394252777,3,,,,,,
319,1.1975570917129517,3,,,,,,
329,0.7319626808166504,3,,,,,,
339,0.32634907960891724,3,,,,,,
349,0.8899881839752197,3,,,,,,
359,0.10047513246536255,3,,,,,,
369,0.7099022269248962,3,,,,,,
379,0.6996668577194214,3,,,,,,
389,1.0708847045898438,3,,,,,,
399,0.13438959419727325,3,,,,,,
409,0.1376992166042328,3,,,,,,
411,,3,0.34259259700775146,0.4025803506374359,0.6423564553260803,0.6938260197639465,0.9075251817703247,
419,1.3465129137039185,4,,,,,,
429,0.31167617440223694,4,,,,,,
439,0.22950245440006256,4,,,,,,
449,1.58475661277771,4,,,,,,
459,0.3138290345668793,4,,,,,,
469,0.6861276626586914,4,,,,,,
479,0.45281004905700684,4,,,,,,
489,0.493746817111969,4,,,,,,
499,0.6281777024269104,4,,,,,,
509,0.6798292398452759,4,,,,,,
514,,4,0.3333333432674408,0.4181298613548279,0.6475653052330017,0.6972746849060059,0.9083425402641296,
515,,5,,,,,,0.4181298613548279
