epoch,train_loss,step,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
2,0.1117921695113182,689,,,,,,
2,0.1371167153120041,699,,,,,,
2,0.14803871512413025,709,,,,,,
2,0.14367227256298065,719,,,,,,
2,0.09369242191314697,729,,,,,,
2,0.17833952605724335,739,,,,,,
2,0.13870207965373993,749,,,,,,
2,0.13937751948833466,759,,,,,,
2,0.18852709233760834,769,,,,,,
2,0.17201775312423706,779,,,,,,
2,0.12402751296758652,789,,,,,,
2,0.1095813736319542,799,,,,,,
2,0.11394806206226349,809,,,,,,
2,0.1204235628247261,819,,,,,,
2,0.16766637563705444,829,,,,,,
2,0.18811358511447906,839,,,,,,
2,0.17038846015930176,849,,,,,,
2,0.18186156451702118,859,,,,,,
2,0.15799956023693085,869,,,,,,
2,0.09259452670812607,879,,,,,,
2,0.47256410121917725,889,,,,,,
2,0.24361126124858856,899,,,,,,
2,0.14452984929084778,909,,,,,,
2,0.1373252421617508,919,,,,,,
2,0.18548795580863953,929,,,,,,
2,0.16004133224487305,939,,,,,,
2,0.08337412774562836,949,,,,,,
2,0.15099585056304932,959,,,,,,
2,0.17915743589401245,969,,,,,,
2,0.17578980326652527,979,,,,,,
2,0.12932558357715607,989,,,,,,
2,0.14097876846790314,999,,,,,,
2,0.13330020010471344,1009,,,,,,
2,,1016,0.3405749797821045,0.7958548069000244,0.2247043401002884,0.28693458437919617,0.11450476199388504,
3,0.1762050837278366,1019,,,,,,
3,0.10926991701126099,1029,,,,,,
3,0.13921590149402618,1039,,,,,,
3,0.11132460087537766,1049,,,,,,
3,0.13320590555667877,1059,,,,,,
3,0.07906115055084229,1069,,,,,,
3,0.13572287559509277,1079,,,,,,
3,0.11640104651451111,1089,,,,,,
3,0.10859513282775879,1099,,,,,,
3,0.07686810940504074,1109,,,,,,
3,0.0896618664264679,1119,,,,,,
3,0.11584410071372986,1129,,,,,,
3,0.06456219404935837,1139,,,,,,
3,0.08069250732660294,1149,,,,,,
3,0.11607509851455688,1159,,,,,,
3,0.06888826936483383,1169,,,,,,
3,0.1263544112443924,1179,,,,,,
3,0.10850061476230621,1189,,,,,,
3,0.09478814899921417,1199,,,,,,
3,0.07863318920135498,1209,,,,,,
3,0.056193407624959946,1219,,,,,,
3,0.0962313786149025,1229,,,,,,
3,0.05795535817742348,1239,,,,,,
3,0.2040257751941681,1249,,,,,,
3,0.09850285947322845,1259,,,,,,
3,0.07846353203058243,1269,,,,,,
3,0.08016695082187653,1279,,,,,,
3,0.07686477899551392,1289,,,,,,
3,0.08738810569047928,1299,,,,,,
3,0.11004824191331863,1309,,,,,,
3,0.11318566650152206,1319,,,,,,
3,0.08676767349243164,1329,,,,,,
3,0.08096671849489212,1339,,,,,,
3,0.12856417894363403,1349,,,,,,
3,,1355,0.3606832027435303,0.8015799522399902,0.2417871206998825,0.30523476004600525,0.11406553536653519,
4,0.060454413294792175,1359,,,,,,
4,0.06444393843412399,1369,,,,,,
4,0.079556405544281,1379,,,,,,
4,0.06168272718787193,1389,,,,,,
4,0.08511502295732498,1399,,,,,,
4,0.09825307130813599,1409,,,,,,
4,0.04715586081147194,1419,,,,,,
4,0.09041289240121841,1429,,,,,,
4,0.0646618977189064,1439,,,,,,
4,0.05014313384890556,1449,,,,,,
4,0.049767401069402695,1459,,,,,,
4,0.0605277456343174,1469,,,,,,
4,0.08607073873281479,1479,,,,,,
4,0.07561423629522324,1489,,,,,,
4,0.10568901896476746,1499,,,,,,
4,0.07462875545024872,1509,,,,,,
4,0.09343577176332474,1519,,,,,,
4,0.0680636540055275,1529,,,,,,
4,0.0858914852142334,1539,,,,,,
4,0.1442403495311737,1549,,,,,,
4,0.0761517733335495,1559,,,,,,
4,0.06714114546775818,1569,,,,,,
4,0.04927711561322212,1579,,,,,,
4,0.10045924782752991,1589,,,,,,
4,0.07726786285638809,1599,,,,,,
4,0.06750349700450897,1609,,,,,,
4,0.10355516523122787,1619,,,,,,
4,0.0580173134803772,1629,,,,,,
4,0.05886045843362808,1639,,,,,,
4,0.05158744007349014,1649,,,,,,
4,0.036855749785900116,1659,,,,,,
4,0.08909744024276733,1669,,,,,,
4,0.04127071425318718,1679,,,,,,
4,0.053585488349199295,1689,,,,,,
4,,1694,0.3772171139717102,0.8070157766342163,0.26675426959991455,0.32565629482269287,0.12170561403036118,
5,,1695,,,,,,0.12170561403036118
