train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
0.8522560000419617,0,9,,,,,,
0.35879555344581604,0,19,,,,,,
0.5647650957107544,0,29,,,,,,
0.30850911140441895,0,39,,,,,,
0.8993555307388306,0,49,,,,,,
0.6495591402053833,0,59,,,,,,
0.2818354070186615,0,69,,,,,,
0.1742514967918396,0,79,,,,,,
0.26768383383750916,0,89,,,,,,
0.622664749622345,0,99,,,,,,
0.46380025148391724,0,109,,,,,,
0.7147190570831299,0,119,,,,,,
0.6353182792663574,0,129,,,,,,
0.7068130373954773,0,139,,,,,,
0.3264435827732086,0,149,,,,,,
0.14050611853599548,0,159,,,,,,
0.521579921245575,0,169,,,,,,
0.6586753129959106,0,179,,,,,,
0.7138134241104126,0,189,,,,,,
0.703227162361145,0,199,,,,,,
0.21405170857906342,0,209,,,,,,
0.6314527988433838,0,219,,,,,,
0.1489172875881195,0,229,,,,,,
0.18634524941444397,0,239,,,,,,
0.3684287965297699,0,249,,,,,,
0.5955267548561096,0,259,,,,,,
0.2998068928718567,0,269,,,,,,
0.2333647757768631,0,279,,,,,,
1.2280374765396118,0,289,,,,,,
0.2844565808773041,0,299,,,,,,
1.1853488683700562,0,309,,,,,,
0.15836672484874725,0,319,,,,,,
0.3052138686180115,0,329,,,,,,
0.25615444779396057,0,339,,,,,,
0.5270025134086609,0,349,,,,,,
0.2218753546476364,0,359,,,,,,
0.3561704158782959,0,369,,,,,,
,0,374,0.8924823999404907,0.508695662021637,0.6695197224617004,0.6380658149719238,0.08581734448671341,
0.8145904541015625,1,379,,,,,,
0.2657327950000763,1,389,,,,,,
0.23479248583316803,1,399,,,,,,
0.3215818703174591,1,409,,,,,,
0.08559712022542953,1,419,,,,,,
0.0808279737830162,1,429,,,,,,
0.05142061039805412,1,439,,,,,,
0.7598625421524048,1,449,,,,,,
0.2424694448709488,1,459,,,,,,
0.17111554741859436,1,469,,,,,,
0.18888655304908752,1,479,,,,,,
0.4345736801624298,1,489,,,,,,
0.4201247990131378,1,499,,,,,,
0.24464386701583862,1,509,,,,,,
0.5653818845748901,1,519,,,,,,
0.1748945266008377,1,529,,,,,,
0.042263228446245193,1,539,,,,,,
0.169653981924057,1,549,,,,,,
0.4115736782550812,1,559,,,,,,
0.32573387026786804,1,569,,,,,,
0.203042671084404,1,579,,,,,,
0.20231622457504272,1,589,,,,,,
0.10132523626089096,1,599,,,,,,
0.03245847299695015,1,609,,,,,,
0.08985532075166702,1,619,,,,,,
0.17808355391025543,1,629,,,,,,
0.13065466284751892,1,639,,,,,,
0.31022027134895325,1,649,,,,,,
0.26133736968040466,1,659,,,,,,
0.5085724592208862,1,669,,,,,,
0.06157601624727249,1,679,,,,,,
0.12309221923351288,1,689,,,,,,
0.19830259680747986,1,699,,,,,,
0.2509356737136841,1,709,,,,,,
0.19043557345867157,1,719,,,,,,
0.223196879029274,1,729,,,,,,
0.08906204253435135,1,739,,,,,,
0.010644624941051006,1,749,,,,,,
,1,749,0.8903136253356934,0.5,0.6510152816772461,0.6300241351127625,0.09875289350748062,
0.06804206967353821,2,759,,,,,,
0.01835552230477333,2,769,,,,,,
0.06865795701742172,2,779,,,,,,
0.07826822251081467,2,789,,,,,,
0.16793063282966614,2,799,,,,,,
0.11985956132411957,2,809,,,,,,
0.05921038240194321,2,819,,,,,,
0.24211563169956207,2,829,,,,,,
0.019154269248247147,2,839,,,,,,
0.0384286604821682,2,849,,,,,,
0.014410411939024925,2,859,,,,,,
0.07417397201061249,2,869,,,,,,
0.03134133294224739,2,879,,,,,,
0.024894900619983673,2,889,,,,,,
0.06234423443675041,2,899,,,,,,
0.04540089890360832,2,909,,,,,,
0.04299958050251007,2,919,,,,,,
0.03099675104022026,2,929,,,,,,
0.03531569615006447,2,939,,,,,,
0.03004947490990162,2,949,,,,,,
0.02567398175597191,2,959,,,,,,
0.07003024965524673,2,969,,,,,,
0.19800545275211334,2,979,,,,,,
0.07576318085193634,2,989,,,,,,
0.14144286513328552,2,999,,,,,,
0.021133845672011375,2,1009,,,,,,
0.1500558853149414,2,1019,,,,,,
0.13914500176906586,2,1029,,,,,,
0.05459284409880638,2,1039,,,,,,
0.033023372292518616,2,1049,,,,,,
0.007200787775218487,2,1059,,,,,,
0.0955694243311882,2,1069,,,,,,
0.019800296053290367,2,1079,,,,,,
0.05405677482485771,2,1089,,,,,,
0.0449080690741539,2,1099,,,,,,
0.049852583557367325,2,1109,,,,,,
0.2325599044561386,2,1119,,,,,,
,2,1124,0.8935752511024475,0.5173913240432739,0.6645694375038147,0.64314866065979,0.11975494772195816,
0.3002597987651825,3,1129,,,,,,
0.06371915340423584,3,1139,,,,,,
0.04217679053544998,3,1149,,,,,,
0.1524275690317154,3,1159,,,,,,
0.0165900569409132,3,1169,,,,,,
0.0051899501122534275,3,1179,,,,,,
0.017291340976953506,3,1189,,,,,,
0.12733152508735657,3,1199,,,,,,
0.01463932916522026,3,1209,,,,,,
0.009536165744066238,3,1219,,,,,,
0.013334839604794979,3,1229,,,,,,
0.13381245732307434,3,1239,,,,,,
0.0280274897813797,3,1249,,,,,,
0.008299976587295532,3,1259,,,,,,
0.08371338993310928,3,1269,,,,,,
0.025635840371251106,3,1279,,,,,,
0.0042211441323161125,3,1289,,,,,,
0.004220787435770035,3,1299,,,,,,
0.09744685143232346,3,1309,,,,,,
0.07562437653541565,3,1319,,,,,,
0.04533685743808746,3,1329,,,,,,
0.07504051923751831,3,1339,,,,,,
0.005994379986077547,3,1349,,,,,,
0.005120457150042057,3,1359,,,,,,
0.04598201811313629,3,1369,,,,,,
0.003524982836097479,3,1379,,,,,,
0.04134027287364006,3,1389,,,,,,
0.03569028154015541,3,1399,,,,,,
0.013399415649473667,3,1409,,,,,,
0.0775798112154007,3,1419,,,,,,
0.004525975324213505,3,1429,,,,,,
0.08945649117231369,3,1439,,,,,,
0.02704666554927826,3,1449,,,,,,
0.07889419794082642,3,1459,,,,,,
0.009768074378371239,3,1469,,,,,,
0.0034568856935948133,3,1479,,,,,,
0.006287563592195511,3,1489,,,,,,
9.813407814363018e-05,3,1499,,,,,,
,3,1499,0.8916109800338745,0.4956521689891815,0.66127610206604,0.6344466209411621,0.1314341425895691,
0.0045520043931901455,4,1509,,,,,,
0.002022695494815707,4,1519,,,,,,
0.006410438101738691,4,1529,,,,,,
0.017111947759985924,4,1539,,,,,,
0.013144983910024166,4,1549,,,,,,
0.031734682619571686,4,1559,,,,,,
0.0023118199314922094,4,1569,,,,,,
0.05768701061606407,4,1579,,,,,,
0.003818934317678213,4,1589,,,,,,
0.0014811386354267597,4,1599,,,,,,
0.0011938755633309484,4,1609,,,,,,
0.0034456870052963495,4,1619,,,,,,
0.005919177085161209,4,1629,,,,,,
0.0037558262702077627,4,1639,,,,,,
0.0020011779852211475,4,1649,,,,,,
0.0051913936622440815,4,1659,,,,,,
0.004676584154367447,4,1669,,,,,,
0.010493766516447067,4,1679,,,,,,
0.007205494679510593,4,1689,,,,,,
0.0055749122984707355,4,1699,,,,,,
0.004615210462361574,4,1709,,,,,,
0.005495706107467413,4,1719,,,,,,
0.02131156250834465,4,1729,,,,,,
0.012863864190876484,4,1739,,,,,,
0.014960305765271187,4,1749,,,,,,
0.0003549664106685668,4,1759,,,,,,
0.011919692158699036,4,1769,,,,,,
0.011485976167023182,4,1779,,,,,,
0.003470395691692829,4,1789,,,,,,
0.0022222797852009535,4,1799,,,,,,
0.0005176547565497458,4,1809,,,,,,
0.006459105294197798,4,1819,,,,,,
0.0010364946210756898,4,1829,,,,,,
0.006429990753531456,4,1839,,,,,,
0.003789498470723629,4,1849,,,,,,
0.0017303313361480832,4,1859,,,,,,
0.01745242066681385,4,1869,,,,,,
,4,1874,0.8904567956924438,0.49130433797836304,0.6560438275337219,0.63133704662323,0.14425384998321533,
,5,1875,,,,,,0.14425384998321533
