train_loss,step,epoch,val_qa_sas,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,test_loss
0.1740802824497223,9,0,,,,,,
0.49894392490386963,19,0,,,,,,
0.19580505788326263,29,0,,,,,,
0.21651478111743927,39,0,,,,,,
0.13404828310012817,49,0,,,,,,
0.2806131839752197,59,0,,,,,,
0.13636958599090576,69,0,,,,,,
0.11574075371026993,79,0,,,,,,
0.14118973910808563,89,0,,,,,,
0.08399136364459991,99,0,,,,,,
0.21625244617462158,109,0,,,,,,
0.12242567539215088,119,0,,,,,,
0.24550887942314148,129,0,,,,,,
0.17726734280586243,139,0,,,,,,
0.08584403991699219,149,0,,,,,,
0.10981138050556183,159,0,,,,,,
0.07421619445085526,169,0,,,,,,
0.0768895223736763,179,0,,,,,,
0.11009853333234787,189,0,,,,,,
0.06053846701979637,199,0,,,,,,
0.07553368806838989,209,0,,,,,,
0.16134285926818848,219,0,,,,,,
0.2367706149816513,229,0,,,,,,
0.053334180265665054,239,0,,,,,,
0.03297567367553711,249,0,,,,,,
0.07623380422592163,259,0,,,,,,
0.12649409472942352,269,0,,,,,,
0.0789734497666359,279,0,,,,,,
0.13276682794094086,289,0,,,,,,
0.07116872072219849,299,0,,,,,,
0.05836543068289757,309,0,,,,,,
0.10724425315856934,319,0,,,,,,
0.07857096940279007,329,0,,,,,,
0.06202446669340134,339,0,,,,,,
0.14880581200122833,349,0,,,,,,
0.042140234261751175,359,0,,,,,,
0.07071249186992645,369,0,,,,,,
0.14514867961406708,379,0,,,,,,
0.08898542076349258,389,0,,,,,,
0.06952689588069916,399,0,,,,,,
0.07281121611595154,409,0,,,,,,
0.13182179629802704,419,0,,,,,,
0.08531896770000458,429,0,,,,,,
0.053656525909900665,439,0,,,,,,
0.13680915534496307,449,0,,,,,,
0.10684316605329514,459,0,,,,,,
0.03162912279367447,469,0,,,,,,
0.048812136054039,479,0,,,,,,
0.2937294840812683,489,0,,,,,,
0.08143927156925201,499,0,,,,,,
0.09858255088329315,509,0,,,,,,
0.0679636001586914,519,0,,,,,,
0.0741521418094635,529,0,,,,,,
0.049734264612197876,539,0,,,,,,
0.09040354192256927,549,0,,,,,,
0.052674658596515656,559,0,,,,,,
0.0549020990729332,569,0,,,,,,
0.09631820023059845,579,0,,,,,,
0.08251699805259705,589,0,,,,,,
,590,0,0.6871880888938904,0.10291387885808945,0.3465346395969391,0.6103412508964539,0.8930657505989075,
0.06168545037508011,599,1,,,,,,
0.06510679423809052,609,1,,,,,,
0.08293069154024124,619,1,,,,,,
