train_loss,epoch,step,val_qa_bert_score,val_qa_sas,val_qa_em,val_loss,val_qa_answer_f1,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_sas,test_avg_qa_em,test_loss
0.6431704163551331,0,9,,,,,,,,,,
0.40756362676620483,0,19,,,,,,,,,,
0.6374112963676453,0,29,,,,,,,,,,
0.35287749767303467,0,39,,,,,,,,,,
0.4674578011035919,0,49,,,,,,,,,,
0.4143177270889282,0,59,,,,,,,,,,
0.7143562436103821,0,69,,,,,,,,,,
0.33478468656539917,0,79,,,,,,,,,,
0.2926647961139679,0,89,,,,,,,,,,
0.17805612087249756,0,99,,,,,,,,,,
0.3605464994907379,0,109,,,,,,,,,,
0.2194117307662964,0,119,,,,,,,,,,
0.16606204211711884,0,129,,,,,,,,,,
0.22583095729351044,0,139,,,,,,,,,,
0.22504578530788422,0,149,,,,,,,,,,
0.24715004861354828,0,159,,,,,,,,,,
0.26923462748527527,0,169,,,,,,,,,,
0.2591252624988556,0,179,,,,,,,,,,
,0,181,0.8413518667221069,0.41803815960884094,0.30684930086135864,0.1918560117483139,0.37877601385116577,,,,,
0.12871325016021729,1,189,,,,,,,,,,
0.20193874835968018,1,199,,,,,,,,,,
0.41474649310112,1,209,,,,,,,,,,
0.1909097284078598,1,219,,,,,,,,,,
0.38584351539611816,1,229,,,,,,,,,,
0.2488754540681839,1,239,,,,,,,,,,
0.3756408095359802,1,249,,,,,,,,,,
0.344076544046402,1,259,,,,,,,,,,
0.2656676769256592,1,269,,,,,,,,,,
0.276533305644989,1,279,,,,,,,,,,
0.17727679014205933,1,289,,,,,,,,,,
0.2577461004257202,1,299,,,,,,,,,,
0.28288838267326355,1,309,,,,,,,,,,
0.22663159668445587,1,319,,,,,,,,,,
0.14545980095863342,1,329,,,,,,,,,,
0.20459303259849548,1,339,,,,,,,,,,
0.6728957295417786,1,349,,,,,,,,,,
0.5026904940605164,1,359,,,,,,,,,,
,1,363,0.854936420917511,0.46869969367980957,0.3739725947380066,0.17105762660503387,0.4361635744571686,,,,,
0.1960638463497162,2,369,,,,,,,,,,
0.15155188739299774,2,379,,,,,,,,,,
0.24049487709999084,2,389,,,,,,,,,,
0.23823098838329315,2,399,,,,,,,,,,
0.2550831437110901,2,409,,,,,,,,,,
0.2855908274650574,2,419,,,,,,,,,,
0.21053341031074524,2,429,,,,,,,,,,
0.22124285995960236,2,439,,,,,,,,,,
0.2591497600078583,2,449,,,,,,,,,,
0.15821686387062073,2,459,,,,,,,,,,
0.18153752386569977,2,469,,,,,,,,,,
0.2152494639158249,2,479,,,,,,,,,,
0.22123591601848602,2,489,,,,,,,,,,
0.1907932311296463,2,499,,,,,,,,,,
0.14413952827453613,2,509,,,,,,,,,,
0.1476399153470993,2,519,,,,,,,,,,
0.21287766098976135,2,529,,,,,,,,,,
0.17699556052684784,2,539,,,,,,,,,,
,2,545,0.865011990070343,0.5030540227890015,0.4191780686378479,0.1586311161518097,0.47765105962753296,,,,,
0.2812601327896118,3,549,,,,,,,,,,
0.2446228563785553,3,559,,,,,,,,,,
0.19826121628284454,3,569,,,,,,,,,,
0.19549046456813812,3,579,,,,,,,,,,
0.1285000592470169,3,589,,,,,,,,,,
0.4387723207473755,3,599,,,,,,,,,,
0.20248441398143768,3,609,,,,,,,,,,
0.10267031192779541,3,619,,,,,,,,,,
0.20977434515953064,3,629,,,,,,,,,,
0.1678379476070404,3,639,,,,,,,,,,
0.1811264008283615,3,649,,,,,,,,,,
0.1619512289762497,3,659,,,,,,,,,,
0.1814744919538498,3,669,,,,,,,,,,
0.13081102073192596,3,679,,,,,,,,,,
0.46207359433174133,3,689,,,,,,,,,,
0.18794980645179749,3,699,,,,,,,,,,
0.13284464180469513,3,709,,,,,,,,,,
0.14109568297863007,3,719,,,,,,,,,,
,3,727,0.8715747594833374,0.5159321427345276,0.4287671148777008,0.15042322874069214,0.49320560693740845,,,,,
0.18925410509109497,4,729,,,,,,,,,,
0.14726537466049194,4,739,,,,,,,,,,
0.1517978310585022,4,749,,,,,,,,,,
0.11914530396461487,4,759,,,,,,,,,,
0.1928042471408844,4,769,,,,,,,,,,
0.15704111754894257,4,779,,,,,,,,,,
0.20842604339122772,4,789,,,,,,,,,,
0.18387307226657867,4,799,,,,,,,,,,
0.12640921771526337,4,809,,,,,,,,,,
0.19086527824401855,4,819,,,,,,,,,,
0.12099923193454742,4,829,,,,,,,,,,
0.15591813623905182,4,839,,,,,,,,,,
0.13164785504341125,4,849,,,,,,,,,,
0.18974368274211884,4,859,,,,,,,,,,
0.15494637191295624,4,869,,,,,,,,,,
0.12635576725006104,4,879,,,,,,,,,,
0.22638320922851562,4,889,,,,,,,,,,
0.2934609651565552,4,899,,,,,,,,,,
0.514594316482544,4,909,,,,,,,,,,
,4,909,0.8757213354110718,0.5248315930366516,0.4465753436088562,0.1443794071674347,0.5063926577568054,,,,,
,5,910,,,,,,0.5063926577568054,0.8757213354110718,0.5248315930366516,0.4465753436088562,0.1443794071674347
