epoch,train_loss,step,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
0,0.642047643661499,9,,,,,,
0,0.3117191791534424,19,,,,,,
0,0.4031537175178528,29,,,,,,
0,0.1694946587085724,39,,,,,,
0,0.2792571485042572,49,,,,,,
0,0.19189606606960297,59,,,,,,
0,0.2279624342918396,69,,,,,,
0,0.1020648330450058,79,,,,,,
0,0.11308567225933075,89,,,,,,
0,0.1182837039232254,99,,,,,,
0,0.1968734711408615,109,,,,,,
0,0.2751264274120331,119,,,,,,
0,0.08030573278665543,129,,,,,,
0,0.1511155366897583,139,,,,,,
0,0.11328154802322388,149,,,,,,
0,0.10292413085699081,159,,,,,,
0,0.23873090744018555,169,,,,,,
0,0.13254797458648682,179,,,,,,
0,0.07631641626358032,189,,,,,,
0,0.07815860956907272,199,,,,,,
0,0.13773858547210693,209,,,,,,
0,0.25056204199790955,219,,,,,,
0,0.19573865830898285,229,,,,,,
0,0.15426038205623627,239,,,,,,
0,0.17801879346370697,249,,,,,,
0,0.07938060909509659,259,,,,,,
0,0.19600138068199158,269,,,,,,
0,0.16566291451454163,279,,,,,,
0,0.07242266088724136,289,,,,,,
0,0.19954907894134521,299,,,,,,
0,0.12769760191440582,309,,,,,,
0,0.13964010775089264,319,,,,,,
0,0.15208026766777039,329,,,,,,
0,0.28439781069755554,339,,,,,,
0,0.14961853623390198,349,,,,,,
0,,356,0.13680781424045563,0.10226690769195557,0.24133357405662537,0.7644019722938538,0.19995136559009552,
1,0.16836868226528168,359,,,,,,
1,0.0813353955745697,369,,,,,,
1,0.20596352219581604,379,,,,,,
1,0.1459510326385498,389,,,,,,
1,0.11344975978136063,399,,,,,,
1,0.30111923813819885,409,,,,,,
1,0.17991425096988678,419,,,,,,
1,0.13357004523277283,429,,,,,,
1,0.11631879955530167,439,,,,,,
1,0.14577066898345947,449,,,,,,
1,0.14809972047805786,459,,,,,,
1,0.13590650260448456,469,,,,,,
1,0.16312536597251892,479,,,,,,
1,0.11121520400047302,489,,,,,,
1,0.1132911965250969,499,,,,,,
1,0.06404174864292145,509,,,,,,
1,0.13930001854896545,519,,,,,,
1,0.19352494180202484,529,,,,,,
1,0.1337900012731552,539,,,,,,
1,0.12957660853862762,549,,,,,,
1,0.16943399608135223,559,,,,,,
1,0.08639180660247803,569,,,,,,
1,0.1638905555009842,579,,,,,,
1,0.07394751161336899,589,,,,,,
1,0.1188315898180008,599,,,,,,
1,0.1541963815689087,609,,,,,,
1,0.18746553361415863,619,,,,,,
1,0.12388160079717636,629,,,,,,
1,0.07426121830940247,639,,,,,,
1,0.11728176474571228,649,,,,,,
1,0.16835767030715942,659,,,,,,
1,0.126273050904274,669,,,,,,
1,0.05627309903502464,679,,,,,,
1,0.13348758220672607,689,,,,,,
1,0.057724934071302414,699,,,,,,
1,0.06947427988052368,709,,,,,,
1,,713,0.17100977897644043,0.11726777255535126,0.28354960680007935,0.7816504836082458,0.23675887286663055,
2,0.09382252395153046,719,,,,,,
2,0.11327283829450607,729,,,,,,
2,0.04147310182452202,739,,,,,,
2,0.1021086722612381,749,,,,,,
2,0.07375996559858322,759,,,,,,
2,0.0935070663690567,769,,,,,,
2,0.06387753039598465,779,,,,,,
2,0.07628457248210907,789,,,,,,
2,0.15960898995399475,799,,,,,,
2,0.12336830049753189,809,,,,,,
2,0.10375215113162994,819,,,,,,
2,0.08310982584953308,829,,,,,,
2,0.14078699052333832,839,,,,,,
2,0.06430215388536453,849,,,,,,
2,0.07198718190193176,859,,,,,,
2,0.08708324283361435,869,,,,,,
2,0.0979207381606102,879,,,,,,
2,0.08165254443883896,889,,,,,,
2,0.11593058705329895,899,,,,,,
2,0.06283097714185715,909,,,,,,
2,0.09620729088783264,919,,,,,,
2,0.06269338726997375,929,,,,,,
2,0.15290172398090363,939,,,,,,
2,0.11705419421195984,949,,,,,,
2,0.050151266157627106,959,,,,,,
2,0.10913461446762085,969,,,,,,
2,0.06903311610221863,979,,,,,,
2,0.10244568437337875,989,,,,,,
2,0.05323256924748421,999,,,,,,
2,0.05581047385931015,1009,,,,,,
2,0.0749393031001091,1019,,,,,,
2,0.08981212228536606,1029,,,,,,
2,0.08282537013292313,1039,,,,,,
2,0.06731627881526947,1049,,,,,,
2,0.05620046705007553,1059,,,,,,
2,0.05775051563978195,1069,,,,,,
2,,1070,0.20358306169509888,0.11553427577018738,0.322490930557251,0.797654926776886,0.2679722309112549,
3,0.05787631496787071,1079,,,,,,
3,0.07582379877567291,1089,,,,,,
3,0.0885721817612648,1099,,,,,,
3,0.06077798828482628,1109,,,,,,
3,0.06175242364406586,1119,,,,,,
3,0.06805647164583206,1129,,,,,,
3,0.06964051723480225,1139,,,,,,
3,0.07375518232584,1149,,,,,,
3,0.08398045599460602,1159,,,,,,
3,0.09623858332633972,1169,,,,,,
3,0.05575196444988251,1179,,,,,,
3,0.07534555345773697,1189,,,,,,
3,0.05257979780435562,1199,,,,,,
3,0.04708442464470863,1209,,,,,,
3,0.05782152712345123,1219,,,,,,
3,0.0683145821094513,1229,,,,,,
3,0.042391348630189896,1239,,,,,,
3,0.053747907280921936,1249,,,,,,
3,0.04459061846137047,1259,,,,,,
3,0.056149546056985855,1269,,,,,,
3,0.06701844930648804,1279,,,,,,
3,0.05539173632860184,1289,,,,,,
3,0.07601191848516464,1299,,,,,,
3,0.04671872779726982,1309,,,,,,
3,0.06785541772842407,1319,,,,,,
3,0.05248487740755081,1329,,,,,,
3,0.07185402512550354,1339,,,,,,
3,0.0860685259103775,1349,,,,,,
3,0.06102673336863518,1359,,,,,,
3,0.07520131021738052,1369,,,,,,
