train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1
0.20842160284519196,0,609,,,,,
0.19315661489963531,0,619,,,,,
0.13201113045215607,0,629,,,,,
0.1930367797613144,0,639,,,,,
0.09437601268291473,0,649,,,,,
0.1216992661356926,0,659,,,,,
0.13673260807991028,0,669,,,,,
0.14238332211971283,0,679,,,,,
0.22849883139133453,0,689,,,,,
0.17725107073783875,0,699,,,,,
0.14734429121017456,0,709,,,,,
0.16904042661190033,0,719,,,,,
0.06777715682983398,0,729,,,,,
0.11489928513765335,0,739,,,,,
0.09332820773124695,0,749,,,,,
0.21841877698898315,0,759,,,,,
0.18576687574386597,0,769,,,,,
0.06620831042528152,0,779,,,,,
0.11089161783456802,0,789,,,,,
0.14582782983779907,0,799,,,,,
0.1482909917831421,0,809,,,,,
0.1219659373164177,0,819,,,,,
0.12652312219142914,0,829,,,,,
0.21301355957984924,0,839,,,,,
0.1481325775384903,0,849,,,,,
0.31983113288879395,0,859,,,,,
0.20034028589725494,0,869,,,,,
0.1162690818309784,0,879,,,,,
0.15328872203826904,0,889,,,,,
0.1176004707813263,0,899,,,,,
0.1569039523601532,0,909,,,,,
0.09849821031093597,0,919,,,,,
0.15498565137386322,0,929,,,,,
0.10160617530345917,0,939,,,,,
0.10883814096450806,0,949,,,,,
0.07254663109779358,0,959,,,,,
0.15016508102416992,0,969,,,,,
0.0969836488366127,0,979,,,,,
0.16646216809749603,0,989,,,,,
0.1274828016757965,0,999,,,,,
0.1481761634349823,0,1009,,,,,
0.1468716710805893,0,1019,,,,,
0.16021232306957245,0,1029,,,,,
0.11089711636304855,0,1039,,,,,
0.14510782063007355,0,1049,,,,,
0.22992801666259766,0,1059,,,,,
0.14392857253551483,0,1069,,,,,
0.10073160380125046,0,1079,,,,,
0.12069389224052429,0,1089,,,,,
0.1512935906648636,0,1099,,,,,
0.09558549523353577,0,1109,,,,,
0.13049666583538055,0,1119,,,,,
0.20370616018772125,0,1129,,,,,
0.20937827229499817,0,1139,,,,,
0.12199466675519943,0,1149,,,,,
0.13818100094795227,0,1159,,,,,
0.08394135534763336,0,1169,,,,,
0.10129179805517197,0,1179,,,,,
0.22441549599170685,0,1189,,,,,
0.10838635265827179,0,1199,,,,,
0.14337702095508575,0,1209,,,,,
0.11560427397489548,0,1219,,,,,
0.06726598739624023,0,1229,,,,,
0.09512398391962051,0,1239,,,,,
0.16169680655002594,0,1249,,,,,
0.05257447063922882,0,1259,,,,,
0.08866635710000992,0,1269,,,,,
0.17136181890964508,0,1279,,,,,
0.19796842336654663,0,1289,,,,,
0.11401023715734482,0,1299,,,,,
0.09984041750431061,0,1309,,,,,
0.18982060253620148,0,1319,,,,,
0.1002344936132431,0,1329,,,,,
0.10363467782735825,0,1339,,,,,
0.12504245340824127,0,1349,,,,,
0.15840983390808105,0,1359,,,,,
0.16575683653354645,0,1369,,,,,
0.10864630341529846,0,1379,,,,,
0.18489301204681396,0,1389,,,,,
0.10313720256090164,0,1399,,,,,
0.1001976728439331,0,1409,,,,,
0.1217854768037796,0,1419,,,,,
0.06464346498250961,0,1429,,,,,
0.11035630851984024,0,1439,,,,,
0.043557923287153244,0,1449,,,,,
0.15130461752414703,0,1459,,,,,
0.0819288119673729,0,1469,,,,,
0.0568961463868618,0,1479,,,,,
0.09651415795087814,0,1489,,,,,
0.15155184268951416,0,1499,,,,,
0.1812117099761963,0,1509,,,,,
0.04857046529650688,0,1519,,,,,
0.09715978056192398,0,1529,,,,,
0.2010374516248703,0,1539,,,,,
0.09648280590772629,0,1549,,,,,
0.09547736495733261,0,1559,,,,,
0.11744151264429092,0,1569,,,,,
0.1015719398856163,0,1579,,,,,
0.05547229200601578,0,1589,,,,,
0.12002365291118622,0,1599,,,,,
0.06902462244033813,0,1609,,,,,
0.23405414819717407,0,1619,,,,,
0.19963030517101288,0,1629,,,,,
,0,1631,0.8071177005767822,0.24285714328289032,0.3530365824699402,0.10214618593454361,0.30415666103363037
0.13374848663806915,1,1639,,,,,
0.11921074241399765,1,1649,,,,,
0.10701644420623779,1,1659,,,,,
0.06636009365320206,1,1669,,,,,
0.11121983081102371,1,1679,,,,,
0.09225630760192871,1,1689,,,,,
0.17630824446678162,1,1699,,,,,
0.12405584752559662,1,1709,,,,,
0.10381969809532166,1,1719,,,,,
0.050040606409311295,1,1729,,,,,
0.06472737342119217,1,1739,,,,,
0.0750550627708435,1,1749,,,,,
0.05009538307785988,1,1759,,,,,
0.07222104072570801,1,1769,,,,,
0.13829365372657776,1,1779,,,,,
0.09421399980783463,1,1789,,,,,
0.1144474595785141,1,1799,,,,,
0.060772158205509186,1,1809,,,,,
0.16735483705997467,1,1819,,,,,
0.05328349396586418,1,1829,,,,,
0.09550649672746658,1,1839,,,,,
0.02507242187857628,1,1849,,,,,
0.06577624380588531,1,1859,,,,,
0.0828339084982872,1,1869,,,,,
0.055840734392404556,1,1879,,,,,
0.067843958735466,1,1889,,,,,
0.08815095573663712,1,1899,,,,,
0.11095134168863297,1,1909,,,,,
0.0666777491569519,1,1919,,,,,
0.1025647222995758,1,1929,,,,,
0.06980744004249573,1,1939,,,,,
0.10119335353374481,1,1949,,,,,
0.05760231986641884,1,1959,,,,,
0.06657591462135315,1,1969,,,,,
0.058754920959472656,1,1979,,,,,
0.05859106779098511,1,1989,,,,,
0.08342396467924118,1,1999,,,,,
0.045943211764097214,1,2009,,,,,
0.08807489275932312,1,2019,,,,,
0.17196975648403168,1,2029,,,,,
0.05836831033229828,1,2039,,,,,
0.14907380938529968,1,2049,,,,,
0.150830939412117,1,2059,,,,,
0.0800284743309021,1,2069,,,,,
nan,1,2079,,,,,
0.06707461923360825,1,2089,,,,,
0.1254543513059616,1,2099,,,,,
0.05421554669737816,1,2109,,,,,
0.04275908321142197,1,2119,,,,,
0.060391880571842194,1,2129,,,,,
0.08378473669290543,1,2139,,,,,
0.09870981425046921,1,2149,,,,,
0.09819190204143524,1,2159,,,,,
0.05698813870549202,1,2169,,,,,
0.12256257236003876,1,2179,,,,,
0.19328516721725464,1,2189,,,,,
0.10301230102777481,1,2199,,,,,
0.12267210334539413,1,2209,,,,,
0.06913842260837555,1,2219,,,,,
0.07593908160924911,1,2229,,,,,
0.059838756918907166,1,2239,,,,,
0.04421490058302879,1,2249,,,,,
0.09319547563791275,1,2259,,,,,
0.07209722697734833,1,2269,,,,,
0.09853777289390564,1,2279,,,,,
0.09108816832304001,1,2289,,,,,
0.08630099892616272,1,2299,,,,,
0.07385517656803131,1,2309,,,,,
nan,1,2319,,,,,
nan,1,2329,,,,,
0.07357224822044373,1,2339,,,,,
0.06863606721162796,1,2349,,,,,
0.08647935837507248,1,2359,,,,,
0.088529072701931,1,2369,,,,,
0.11677201092243195,1,2379,,,,,
0.060903046280145645,1,2389,,,,,
0.045797985047101974,1,2399,,,,,
0.06240495666861534,1,2409,,,,,
nan,1,2419,,,,,
0.049431778490543365,1,2429,,,,,
0.10682781785726547,1,2439,,,,,
0.06531109660863876,1,2449,,,,,
0.08424490690231323,1,2459,,,,,
0.10310997068881989,1,2469,,,,,
0.0810340940952301,1,2479,,,,,
0.08089497685432434,1,2489,,,,,
0.056503210216760635,1,2499,,,,,
0.09734867513179779,1,2509,,,,,
0.036547306925058365,1,2519,,,,,
0.06831973046064377,1,2529,,,,,
0.11379467695951462,1,2539,,,,,
nan,1,2549,,,,,
0.11912991851568222,1,2559,,,,,
0.08750607818365097,1,2569,,,,,
nan,1,2579,,,,,
0.08671621978282928,1,2589,,,,,
0.07981729507446289,1,2599,,,,,
0.07623846083879471,1,2609,,,,,
0.06294505298137665,1,2619,,,,,
0.09584929794073105,1,2629,,,,,
0.0750182718038559,1,2639,,,,,
0.06645537912845612,1,2649,,,,,
0.08762354403734207,1,2659,,,,,
0.1711176335811615,1,2669,,,,,
0.08880079537630081,1,2679,,,,,
0.15431910753250122,1,2689,,,,,
0.05874907970428467,1,2699,,,,,
0.03146342933177948,1,2709,,,,,
0.03334343805909157,1,2719,,,,,
0.07586149126291275,1,2729,,,,,
0.06730668246746063,1,2739,,,,,
0.08772637695074081,1,2749,,,,,
nan,1,2759,,,,,
0.12222454696893692,1,2769,,,,,
0.048687614500522614,1,2779,,,,,
0.15383915603160858,1,2789,,,,,
0.07020639628171921,1,2799,,,,,
0.10805023461580276,1,2809,,,,,
0.08887726813554764,1,2819,,,,,
0.10441578179597855,1,2829,,,,,
0.14225415885448456,1,2839,,,,,
0.08346377313137054,1,2849,,,,,
0.1220427080988884,1,2859,,,,,
0.13849519193172455,1,2869,,,,,
0.07695911824703217,1,2879,,,,,
0.050629325211048126,1,2889,,,,,
0.07196957617998123,1,2899,,,,,
0.17094512283802032,1,2909,,,,,
0.05537023767828941,1,2919,,,,,
0.06943189352750778,1,2929,,,,,
0.08372943103313446,1,2939,,,,,
0.07340550422668457,1,2949,,,,,
nan,1,2959,,,,,
0.05143938213586807,1,2969,,,,,
0.09058938175439835,1,2979,,,,,
0.1748283952474594,1,2989,,,,,
0.08833377063274384,1,2999,,,,,
0.05558337643742561,1,3009,,,,,
0.09005583077669144,1,3019,,,,,
0.07112444937229156,1,3029,,,,,
0.12027917057275772,1,3039,,,,,
0.05249038338661194,1,3049,,,,,
0.12802092730998993,1,3059,,,,,
0.08254873007535934,1,3069,,,,,
0.11487700790166855,1,3079,,,,,
0.09826978296041489,1,3089,,,,,
0.09600567072629929,1,3099,,,,,
0.05209341645240784,1,3109,,,,,
0.06303056329488754,1,3119,,,,,
0.06098762899637222,1,3129,,,,,
0.0993996262550354,1,3139,,,,,
nan,1,3149,,,,,
0.09290742874145508,1,3159,,,,,
0.16616202890872955,1,3169,,,,,
0.09206567704677582,1,3179,,,,,
0.10325703024864197,1,3189,,,,,
0.06145741418004036,1,3199,,,,,
0.09501415491104126,1,3209,,,,,
0.08336742222309113,1,3219,,,,,
0.07806569337844849,1,3229,,,,,
0.07288745045661926,1,3239,,,,,
0.06477522104978561,1,3249,,,,,
0.06720210611820221,1,3259,,,,,
,1,3263,0.81599360704422,0.2671428620815277,0.3607780337333679,0.12525658309459686,0.32540297508239746
0.06484708935022354,2,3269,,,,,
0.0569240041077137,2,3279,,,,,
0.08279333263635635,2,3289,,,,,
0.07117685675621033,2,3299,,,,,
0.04733775556087494,2,3309,,,,,
0.07760758697986603,2,3319,,,,,
0.05654030293226242,2,3329,,,,,
0.06351843476295471,2,3339,,,,,
0.06544440239667892,2,3349,,,,,
0.055057790130376816,2,3359,,,,,
0.04386855661869049,2,3369,,,,,
0.0675211250782013,2,3379,,,,,
0.07179401814937592,2,3389,,,,,
0.07679162174463272,2,3399,,,,,
0.0628141537308693,2,3409,,,,,
0.062057528644800186,2,3419,,,,,
0.044730059802532196,2,3429,,,,,
0.1039905995130539,2,3439,,,,,
0.06787441670894623,2,3449,,,,,
0.04633372649550438,2,3459,,,,,
0.07546363770961761,2,3469,,,,,
0.0455048531293869,2,3479,,,,,
0.035128556191921234,2,3489,,,,,
0.06294365972280502,2,3499,,,,,
0.07835070788860321,2,3509,,,,,
0.06282192468643188,2,3519,,,,,
0.09773187339305878,2,3529,,,,,
0.10998976230621338,2,3539,,,,,
0.05297768488526344,2,3549,,,,,
0.06146921589970589,2,3559,,,,,
0.09604944288730621,2,3569,,,,,
0.0953667089343071,2,3579,,,,,
0.06862805783748627,2,3589,,,,,
0.06060710921883583,2,3599,,,,,
0.07008420675992966,2,3609,,,,,
0.05857749655842781,2,3619,,,,,
0.09416858851909637,2,3629,,,,,
0.08212099969387054,2,3639,,,,,
0.06510497629642487,2,3649,,,,,
0.08059927821159363,2,3659,,,,,
nan,2,3669,,,,,
0.07944149523973465,2,3679,,,,,
0.06325506418943405,2,3689,,,,,
0.06871798634529114,2,3699,,,,,
0.07867981493473053,2,3709,,,,,
0.06370069086551666,2,3719,,,,,
0.09593120962381363,2,3729,,,,,
0.06358514726161957,2,3739,,,,,
0.06762804836034775,2,3749,,,,,
0.06779651343822479,2,3759,,,,,
0.047284312546253204,2,3769,,,,,
0.05231216549873352,2,3779,,,,,
0.05938015505671501,2,3789,,,,,
0.050231121480464935,2,3799,,,,,
0.050351060926914215,2,3809,,,,,
0.07772190868854523,2,3819,,,,,
0.053651198744773865,2,3829,,,,,
0.052627578377723694,2,3839,,,,,
0.08086380362510681,2,3849,,,,,
0.051035866141319275,2,3859,,,,,
0.11447079479694366,2,3869,,,,,
0.057452958077192307,2,3879,,,,,
0.0734424740076065,2,3889,,,,,
0.06582241505384445,2,3899,,,,,
0.07998605072498322,2,3909,,,,,
0.07159397006034851,2,3919,,,,,
0.10065270215272903,2,3929,,,,,
0.05145835876464844,2,3939,,,,,
0.07522213459014893,2,3949,,,,,
0.040484584867954254,2,3959,,,,,
0.06667125970125198,2,3969,,,,,
0.061697084456682205,2,3979,,,,,
0.05819643661379814,2,3989,,,,,
0.09016574174165726,2,3999,,,,,
0.05755077674984932,2,4009,,,,,
0.06574784964323044,2,4019,,,,,
0.08037035167217255,2,4029,,,,,
0.05122780799865723,2,4039,,,,,
0.07550643384456635,2,4049,,,,,
0.06992185115814209,2,4059,,,,,
0.0738481730222702,2,4069,,,,,
0.08042363077402115,2,4079,,,,,
0.13141053915023804,2,4089,,,,,
0.23390762507915497,2,4099,,,,,
0.07982917875051498,2,4109,,,,,
0.10886657983064651,2,4119,,,,,
0.049202706664800644,2,4129,,,,,
0.04616310074925423,2,4139,,,,,
0.11016367375850677,2,4149,,,,,
0.11518146842718124,2,4159,,,,,
0.12405581027269363,2,4169,,,,,
0.11453516781330109,2,4179,,,,,
0.0960949957370758,2,4189,,,,,
0.06082557141780853,2,4199,,,,,
0.06733545660972595,2,4209,,,,,
0.060893118381500244,2,4219,,,,,
nan,2,4229,,,,,
0.0897030234336853,2,4239,,,,,
nan,2,4249,,,,,
0.09718886017799377,2,4259,,,,,
0.08673033118247986,2,4269,,,,,
0.08521990478038788,2,4279,,,,,
0.132675439119339,2,4289,,,,,
0.10773764550685883,2,4299,,,,,
0.061125852167606354,2,4309,,,,,
0.13203412294387817,2,4319,,,,,
0.075904481112957,2,4329,,,,,
0.19698141515254974,2,4339,,,,,
0.0528688058257103,2,4349,,,,,
0.08223732560873032,2,4359,,,,,
0.09381864219903946,2,4369,,,,,
0.1196674033999443,2,4379,,,,,
0.06584524363279343,2,4389,,,,,
nan,2,4399,,,,,
0.07743005454540253,2,4409,,,,,
0.04891592636704445,2,4419,,,,,
0.09683317691087723,2,4429,,,,,
0.1686333566904068,2,4439,,,,,
0.18989618122577667,2,4449,,,,,
0.058639731258153915,2,4459,,,,,
0.056741856038570404,2,4469,,,,,
0.11467669159173965,2,4479,,,,,
0.107620470225811,2,4489,,,,,
0.05014028400182724,2,4499,,,,,
nan,2,4509,,,,,
nan,2,4519,,,,,
nan,2,4529,,,,,
nan,2,4539,,,,,
nan,2,4549,,,,,
nan,2,4559,,,,,
nan,2,4569,,,,,
nan,2,4579,,,,,
nan,2,4589,,,,,
nan,2,4599,,,,,
nan,2,4609,,,,,
nan,2,4619,,,,,
nan,2,4629,,,,,
nan,2,4639,,,,,
nan,2,4649,,,,,
nan,2,4659,,,,,
nan,2,4669,,,,,
nan,2,4679,,,,,
nan,2,4689,,,,,
nan,2,4699,,,,,
nan,2,4709,,,,,
nan,2,4719,,,,,
nan,2,4729,,,,,
nan,2,4739,,,,,
nan,2,4749,,,,,
nan,2,4759,,,,,
nan,2,4769,,,,,
nan,2,4779,,,,,
nan,2,4789,,,,,
nan,2,4799,,,,,
nan,2,4809,,,,,
nan,2,4819,,,,,
nan,2,4829,,,,,
nan,2,4839,,,,,
nan,2,4849,,,,,
nan,2,4859,,,,,
nan,2,4869,,,,,
nan,2,4879,,,,,
nan,2,4889,,,,,
