epoch,train_loss,step,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
0,0.6345826983451843,9,,,,,,
0,0.7123690247535706,19,,,,,,
0,0.19624929130077362,29,,,,,,
0,0.37600982189178467,39,,,,,,
0,0.21688783168792725,49,,,,,,
0,0.5812810659408569,59,,,,,,
0,0.13830673694610596,69,,,,,,
0,0.46915677189826965,79,,,,,,
0,0.3876965045928955,89,,,,,,
0,0.25422197580337524,99,,,,,,
0,0.28741681575775146,109,,,,,,
0,0.09452642500400543,119,,,,,,
0,0.18105803430080414,129,,,,,,
0,0.3445161283016205,139,,,,,,
0,0.24830490350723267,149,,,,,,
0,0.24897710978984833,159,,,,,,
0,0.18895822763442993,169,,,,,,
0,0.3610314726829529,179,,,,,,
0,0.2911551296710968,189,,,,,,
0,0.1430663913488388,199,,,,,,
0,0.19454996287822723,209,,,,,,
0,,216,0.5601893663406372,0.1540278196334839,0.6219096183776855,0.8675339221954346,0.29971182346343994,
1,0.1318315714597702,219,,,,,,
1,0.26714399456977844,229,,,,,,
1,0.22965732216835022,239,,,,,,
1,0.1462119072675705,249,,,,,,
1,0.4162715673446655,259,,,,,,
1,0.3302629888057709,269,,,,,,
1,0.3268774747848511,279,,,,,,
1,0.5241478085517883,289,,,,,,
1,0.1621074229478836,299,,,,,,
1,0.2818610668182373,309,,,,,,
1,0.24546049535274506,319,,,,,,
1,0.3213233947753906,329,,,,,,
1,0.19147518277168274,339,,,,,,
1,0.2775036096572876,349,,,,,,
1,0.13521122932434082,359,,,,,,
1,0.28801631927490234,369,,,,,,
1,0.15408726036548615,379,,,,,,
1,0.3415198028087616,389,,,,,,
1,0.15855996310710907,399,,,,,,
1,0.18384000658988953,409,,,,,,
1,0.3140525817871094,419,,,,,,
1,0.15216439962387085,429,,,,,,
1,,433,0.6053128838539124,0.13932563364505768,0.6520765423774719,0.8824331164360046,0.3717579245567322,
2,0.24551954865455627,439,,,,,,
2,0.2567395567893982,449,,,,,,
2,0.08353780210018158,459,,,,,,
2,0.14135780930519104,469,,,,,,
2,0.33567747473716736,479,,,,,,
2,0.10256969928741455,489,,,,,,
2,0.43091973662376404,499,,,,,,
2,0.21343746781349182,509,,,,,,
2,0.17991168797016144,519,,,,,,
2,0.16381330788135529,529,,,,,,
2,0.12998265027999878,539,,,,,,
2,0.2839308977127075,549,,,,,,
2,0.13781410455703735,559,,,,,,
2,0.11926853656768799,569,,,,,,
2,0.17053599655628204,579,,,,,,
2,0.20151960849761963,589,,,,,,
2,0.1163502037525177,599,,,,,,
2,0.0878540575504303,609,,,,,,
2,0.10242185741662979,619,,,,,,
2,0.24819739162921906,629,,,,,,
2,0.23723705112934113,639,,,,,,
2,0.13255709409713745,649,,,,,,
2,,650,0.642593264579773,0.13352687656879425,0.6812728643417358,0.893943727016449,0.4121037423610687,
3,0.20366816222667694,659,,,,,,
3,0.14890271425247192,669,,,,,,
3,0.17651411890983582,679,,,,,,
3,0.29204484820365906,689,,,,,,
3,0.09678297489881516,699,,,,,,
3,0.16656193137168884,709,,,,,,
3,0.051773544400930405,719,,,,,,
3,0.04031384363770485,729,,,,,,
3,0.10904042422771454,739,,,,,,
3,0.126609206199646,749,,,,,,
3,0.12403691560029984,759,,,,,,
3,0.10419583320617676,769,,,,,,
3,0.1582694798707962,779,,,,,,
3,0.07968135923147202,789,,,,,,
3,0.043409839272499084,799,,,,,,
3,0.05176658183336258,809,,,,,,
3,0.19547152519226074,819,,,,,,
3,0.39873892068862915,829,,,,,,
3,0.08265414834022522,839,,,,,,
3,0.06304200738668442,849,,,,,,
3,0.09563595801591873,859,,,,,,
3,,867,0.6234171986579895,0.1433732658624649,0.6627565026283264,0.8903171420097351,0.394812673330307,
4,0.02951822243630886,869,,,,,,
4,0.07295556366443634,879,,,,,,
4,0.23153406381607056,889,,,,,,
4,0.5646972060203552,899,,,,,,
4,0.2458389848470688,909,,,,,,
4,0.17781837284564972,919,,,,,,
4,0.13036394119262695,929,,,,,,
4,0.06482525914907455,939,,,,,,
4,0.0837407186627388,949,,,,,,
4,0.03290712833404541,959,,,,,,
4,0.07471548020839691,969,,,,,,
4,0.0246554184705019,979,,,,,,
4,0.09493579715490341,989,,,,,,
4,0.2607960104942322,999,,,,,,
4,0.024122042581439018,1009,,,,,,
4,0.06490141153335571,1019,,,,,,
4,0.023885974660515785,1029,,,,,,
4,0.08400092273950577,1039,,,,,,
4,0.06793347746133804,1049,,,,,,
4,0.018331151455640793,1059,,,,,,
4,0.022447213530540466,1069,,,,,,
4,0.0651051327586174,1079,,,,,,
4,,1084,0.6167765855789185,0.1615711897611618,0.6664267182350159,0.8887292742729187,0.3775216042995453,
5,,1085,,,,,,0.1615711897611618
