train_loss,epoch,step,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0.4960489571094513,0,9,,,,,,
0.10914059728384018,0,19,,,,,,
0.25291207432746887,0,29,,,,,,
0.34684818983078003,0,39,,,,,,
0.24500080943107605,0,49,,,,,,
0.17578242719173431,0,59,,,,,,
0.24001294374465942,0,69,,,,,,
0.19103899598121643,0,79,,,,,,
0.15311841666698456,0,89,,,,,,
0.1534561663866043,0,99,,,,,,
0.11472730338573456,0,109,,,,,,
0.21672073006629944,0,119,,,,,,
0.06703612953424454,0,129,,,,,,
0.11935141682624817,0,139,,,,,,
0.176535502076149,0,149,,,,,,
0.13751938939094543,0,159,,,,,,
0.1767507791519165,0,169,,,,,,
0.11927720159292221,0,179,,,,,,
0.11780823767185211,0,189,,,,,,
0.14776627719402313,0,199,,,,,,
0.16093383729457855,0,209,,,,,,
0.20584805309772491,0,219,,,,,,
0.0822562724351883,0,229,,,,,,
0.11908899247646332,0,239,,,,,,
0.14996017515659332,0,249,,,,,,
0.08416162431240082,0,259,,,,,,
0.1919015645980835,0,269,,,,,,
0.15266382694244385,0,279,,,,,,
0.15619076788425446,0,289,,,,,,
0.12434815615415573,0,299,,,,,,
0.21603721380233765,0,309,,,,,,
0.14914117753505707,0,319,,,,,,
0.1890168935060501,0,329,,,,,,
0.07795979827642441,0,339,,,,,,
0.14701375365257263,0,349,,,,,,
,0,351,0.2420767992734909,0.125425323843956,0.7852182984352112,0.1748466193675995,0.29832562804222107,
0.11513804644346237,1,359,,,,,,
0.17677603662014008,1,369,,,,,,
0.10316213220357895,1,379,,,,,,
0.16039273142814636,1,389,,,,,,
0.11187635362148285,1,399,,,,,,
0.09446965903043747,1,409,,,,,,
0.0658726692199707,1,419,,,,,,
0.11368381232023239,1,429,,,,,,
0.08519688993692398,1,439,,,,,,
0.15570145845413208,1,449,,,,,,
0.23371903598308563,1,459,,,,,,
0.10998734831809998,1,469,,,,,,
0.09927546232938766,1,479,,,,,,
0.09669755399227142,1,489,,,,,,
0.15805186331272125,1,499,,,,,,
0.11752789467573166,1,509,,,,,,
0.13898992538452148,1,519,,,,,,
0.09953863173723221,1,529,,,,,,
0.1359400749206543,1,539,,,,,,
0.1388273984193802,1,549,,,,,,
0.09437819570302963,1,559,,,,,,
0.10243602097034454,1,569,,,,,,
0.10414991527795792,1,579,,,,,,
0.0836322233080864,1,589,,,,,,
0.15668193995952606,1,599,,,,,,
0.1563786119222641,1,609,,,,,,
0.14079411327838898,1,619,,,,,,
0.10801437497138977,1,629,,,,,,
0.10881631821393967,1,639,,,,,,
0.0868445336818695,1,649,,,,,,
0.13022352755069733,1,659,,,,,,
0.14820963144302368,1,669,,,,,,
0.13069820404052734,1,679,,,,,,
0.11299337446689606,1,689,,,,,,
0.06244679167866707,1,699,,,,,,
,1,703,0.2576642334461212,0.09258075058460236,0.7892650961875916,0.18865031003952026,0.3159691095352173,
0.06634397059679031,2,709,,,,,,
0.04843352362513542,2,719,,,,,,
0.12255772948265076,2,729,,,,,,
0.10420162230730057,2,739,,,,,,
0.09272713959217072,2,749,,,,,,
0.0935550332069397,2,759,,,,,,
0.12876631319522858,2,769,,,,,,
0.09553979337215424,2,779,,,,,,
0.07913666218519211,2,789,,,,,,
0.15724939107894897,2,799,,,,,,
0.07203762233257294,2,809,,,,,,
0.0661231204867363,2,819,,,,,,
0.10468257963657379,2,829,,,,,,
0.06387080252170563,2,839,,,,,,
0.08209121972322464,2,849,,,,,,
0.09432880580425262,2,859,,,,,,
0.09442826360464096,2,869,,,,,,
0.07515381276607513,2,879,,,,,,
0.12377409636974335,2,889,,,,,,
0.18107642233371735,2,899,,,,,,
0.09899495542049408,2,909,,,,,,
0.09755276143550873,2,919,,,,,,
0.09157098084688187,2,929,,,,,,
0.0701834186911583,2,939,,,,,,
0.0811668112874031,2,949,,,,,,
0.0820305198431015,2,959,,,,,,
0.07673884183168411,2,969,,,,,,
0.05706900358200073,2,979,,,,,,
0.06330397725105286,2,989,,,,,,
0.07760803401470184,2,999,,,,,,
0.05558563768863678,2,1009,,,,,,
0.09046543389558792,2,1019,,,,,,
0.05697434023022652,2,1029,,,,,,
0.08051946014165878,2,1039,,,,,,
