step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
9,0.800869882106781,0,,,,,,
19,0.35565853118896484,0,,,,,,
29,0.40317004919052124,0,,,,,,
39,0.4643971920013428,0,,,,,,
49,0.44627755880355835,0,,,,,,
59,0.27630752325057983,0,,,,,,
69,0.4616151750087738,0,,,,,,
79,0.20609676837921143,0,,,,,,
89,0.25500044226646423,0,,,,,,
99,0.26434433460235596,0,,,,,,
109,0.23995321989059448,0,,,,,,
119,0.2950720191001892,0,,,,,,
129,0.14754033088684082,0,,,,,,
139,0.4069332182407379,0,,,,,,
149,0.24453730881214142,0,,,,,,
159,0.22347387671470642,0,,,,,,
169,0.2189340740442276,0,,,,,,
179,0.1991351693868637,0,,,,,,
189,0.17697544395923615,0,,,,,,
199,0.2025260180234909,0,,,,,,
209,0.203974187374115,0,,,,,,
219,0.18030260503292084,0,,,,,,
229,0.27287498116493225,0,,,,,,
239,0.2135416865348816,0,,,,,,
249,0.2390526384115219,0,,,,,,
259,0.16583050787448883,0,,,,,,
269,0.21466876566410065,0,,,,,,
279,0.16818585991859436,0,,,,,,
289,0.21531108021736145,0,,,,,,
299,0.16665999591350555,0,,,,,,
309,0.23979885876178741,0,,,,,,
319,0.12274124473333359,0,,,,,,
329,0.22774378955364227,0,,,,,,
339,0.08061124384403229,0,,,,,,
349,0.07923400402069092,0,,,,,,
359,0.14100991189479828,0,,,,,,
369,0.072171151638031,0,,,,,,
379,0.1034855842590332,0,,,,,,
389,0.12073627859354019,0,,,,,,
399,0.085894376039505,0,,,,,,
409,0.16068850457668304,0,,,,,,
419,0.12668471038341522,0,,,,,,
429,0.21893317997455597,0,,,,,,
439,0.21892808377742767,0,,,,,,
449,0.1077197939157486,0,,,,,,
459,0.21637490391731262,0,,,,,,
469,0.15508870780467987,0,,,,,,
479,0.0568062923848629,0,,,,,,
489,0.06863993406295776,0,,,,,,
499,0.12141941487789154,0,,,,,,
509,0.09509620815515518,0,,,,,,
519,0.09484414011240005,0,,,,,,
529,0.09939108043909073,0,,,,,,
539,0.11455544084310532,0,,,,,,
549,0.1566285938024521,0,,,,,,
559,0.09976761788129807,0,,,,,,
569,0.04566161707043648,0,,,,,,
579,0.10511258244514465,0,,,,,,
589,0.07093758136034012,0,,,,,,
599,0.1332133412361145,0,,,,,,
609,0.10521825402975082,0,,,,,,
619,0.053474314510822296,0,,,,,,
629,0.08189321309328079,0,,,,,,
639,0.0773749053478241,0,,,,,,
649,0.05716801807284355,0,,,,,,
659,0.042748935520648956,0,,,,,,
669,0.07089110463857651,0,,,,,,
679,0.06258564442396164,0,,,,,,
689,0.152067169547081,0,,,,,,
699,0.07419861108064651,0,,,,,,
709,0.029034266248345375,0,,,,,,
719,0.07888075709342957,0,,,,,,
729,0.1739242672920227,0,,,,,,
739,0.16120842099189758,0,,,,,,
749,0.08501461893320084,0,,,,,,
759,0.0532335489988327,0,,,,,,
769,0.023450028151273727,0,,,,,,
779,0.06261812150478363,0,,,,,,
789,0.10980907082557678,0,,,,,,
799,0.09223175793886185,0,,,,,,
809,0.045873455703258514,0,,,,,,
819,0.10531722754240036,0,,,,,,
829,0.092340387403965,0,,,,,,
839,0.09354482591152191,0,,,,,,
849,0.04703965783119202,0,,,,,,
859,0.051609959453344345,0,,,,,,
869,0.05267048627138138,0,,,,,,
879,0.02107148990035057,0,,,,,,
889,0.1318008154630661,0,,,,,,
899,0.09743950515985489,0,,,,,,
909,0.06098701432347298,0,,,,,,
919,0.04457096382975578,0,,,,,,
929,0.05730827525258064,0,,,,,,
939,0.018131399527192116,0,,,,,,
949,0.05736849457025528,0,,,,,,
959,0.037118133157491684,0,,,,,,
969,0.025057489052414894,0,,,,,,
979,0.05042754113674164,0,,,,,,
989,0.07613004744052887,0,,,,,,
999,0.08514536172151566,0,,,,,,
999,,0,0.8763085603713989,0.10597226768732071,0.4749034643173218,0.5430963635444641,0.5091069936752319,
1009,0.09590400755405426,1,,,,,,
1019,0.033557143062353134,1,,,,,,
1029,0.07508204132318497,1,,,,,,
1039,0.06447559595108032,1,,,,,,
1049,0.178904727101326,1,,,,,,
1059,0.15055978298187256,1,,,,,,
1069,0.10830159485340118,1,,,,,,
1079,0.09024253487586975,1,,,,,,
1089,0.04174907132983208,1,,,,,,
1099,0.06676578521728516,1,,,,,,
1109,0.03468582406640053,1,,,,,,
1119,0.04996975511312485,1,,,,,,
1129,0.042239487171173096,1,,,,,,
1139,0.07843050360679626,1,,,,,,
1149,0.02175455540418625,1,,,,,,
1159,0.047783683985471725,1,,,,,,
1169,0.09492616355419159,1,,,,,,
1179,0.014914195984601974,1,,,,,,
1189,0.1377868801355362,1,,,,,,
1199,0.03823121264576912,1,,,,,,
1209,0.08810722827911377,1,,,,,,
1219,0.01901409775018692,1,,,,,,
1229,0.033869098871946335,1,,,,,,
1239,0.0577276386320591,1,,,,,,
1249,0.05314859375357628,1,,,,,,
1259,0.08069062978029251,1,,,,,,
1269,0.017847590148448944,1,,,,,,
1279,0.053773216903209686,1,,,,,,
1289,0.1109461784362793,1,,,,,,
1299,0.05657219514250755,1,,,,,,
1309,0.043040744960308075,1,,,,,,
1319,0.006377517245709896,1,,,,,,
1329,0.0977335274219513,1,,,,,,
1339,0.07529272139072418,1,,,,,,
1349,0.06240687519311905,1,,,,,,
1359,0.04948257654905319,1,,,,,,
1369,0.02995370700955391,1,,,,,,
1379,0.04816282168030739,1,,,,,,
1389,0.05258794128894806,1,,,,,,
1399,0.043963830918073654,1,,,,,,
1409,0.022671373561024666,1,,,,,,
1419,0.02750958688557148,1,,,,,,
1429,0.021294401958584785,1,,,,,,
1439,0.03134706988930702,1,,,,,,
1449,0.015102186240255833,1,,,,,,
1459,0.055786825716495514,1,,,,,,
1469,0.038098711520433426,1,,,,,,
1479,0.01600816659629345,1,,,,,,
1489,0.024072567000985146,1,,,,,,
1499,0.013899409212172031,1,,,,,,
1509,0.048958130180835724,1,,,,,,
1519,0.024211781099438667,1,,,,,,
1529,0.030507897958159447,1,,,,,,
1539,0.05292845889925957,1,,,,,,
1549,0.07953649014234543,1,,,,,,
1559,0.027804315090179443,1,,,,,,
1569,0.07927903532981873,1,,,,,,
1579,0.018806694075465202,1,,,,,,
1589,0.06873471289873123,1,,,,,,
1599,0.02824476733803749,1,,,,,,
1609,0.08881921321153641,1,,,,,,
1619,0.009309240616858006,1,,,,,,
1629,0.020134158432483673,1,,,,,,
1639,0.08724503964185715,1,,,,,,
1649,0.01885567419230938,1,,,,,,
1659,0.014007898978888988,1,,,,,,
1669,0.11710309237241745,1,,,,,,
1679,0.0030699896160513163,1,,,,,,
1689,0.1257004737854004,1,,,,,,
1699,0.0041807894594967365,1,,,,,,
1709,0.040289655327796936,1,,,,,,
1719,0.05061996355652809,1,,,,,,
1729,0.002306995913386345,1,,,,,,
1739,0.042251717299222946,1,,,,,,
1749,0.07371248304843903,1,,,,,,
1759,0.03062405250966549,1,,,,,,
1769,0.009992583654820919,1,,,,,,
1779,0.04778129234910011,1,,,,,,
1789,0.03184378892183304,1,,,,,,
1799,0.02787877805531025,1,,,,,,
1809,0.0074473898857831955,1,,,,,,
1819,0.014782696962356567,1,,,,,,
1829,0.08821877092123032,1,,,,,,
1839,0.04644044116139412,1,,,,,,
1849,0.00846435222774744,1,,,,,,
1859,0.024668972939252853,1,,,,,,
1869,0.013800602406263351,1,,,,,,
1879,0.019407087936997414,1,,,,,,
1889,0.05493055656552315,1,,,,,,
1899,0.0062656039372086525,1,,,,,,
1909,0.0718427374958992,1,,,,,,
1919,0.01847057230770588,1,,,,,,
1929,0.025783734396100044,1,,,,,,
1939,0.007698865607380867,1,,,,,,
1949,0.0054383291862905025,1,,,,,,
1959,0.024832896888256073,1,,,,,,
1969,0.0379328578710556,1,,,,,,
1979,0.01005878672003746,1,,,,,,
1989,0.0437479130923748,1,,,,,,
1999,0.007129684090614319,1,,,,,,
