train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
0.04292159900069237,2,929,,,,,,
0.0039283805526793,2,939,,,,,,
0.009046620689332485,2,949,,,,,,
0.0018129186937585473,2,959,,,,,,
0.004675575066357851,2,969,,,,,,
0.048890892416238785,2,979,,,,,,
0.005157209932804108,2,989,,,,,,
0.002996013965457678,2,999,,,,,,
0.0039344774559140205,2,1009,,,,,,
0.0171284768730402,2,1019,,,,,,
0.003681378671899438,2,1029,,,,,,
0.003269410924986005,2,1039,,,,,,
0.012185643427073956,2,1049,,,,,,
0.0035696509294211864,2,1059,,,,,,
0.06013164669275284,2,1069,,,,,,
0.002319394377991557,2,1079,,,,,,
0.013113201595842838,2,1089,,,,,,
0.0199538916349411,2,1099,,,,,,
0.002952227834612131,2,1109,,,,,,
0.008538085967302322,2,1119,,,,,,
,2,1124,0.1602075845003128,0.8066141605377197,0.4285421669483185,0.4781875014305115,0.27826085686683655,
0.008878672495484352,3,1129,,,,,,
0.03137689828872681,3,1139,,,,,,
0.0118214450776577,3,1149,,,,,,
0.0007201245171017945,3,1159,,,,,,
0.001631178893148899,3,1169,,,,,,
0.0032533258199691772,3,1179,,,,,,
0.0011196429841220379,3,1189,,,,,,
0.00882742740213871,3,1199,,,,,,
0.0006728626322001219,3,1209,,,,,,
0.0018403414869681,3,1219,,,,,,
0.0005921793635934591,3,1229,,,,,,
0.0021936497651040554,3,1239,,,,,,
0.01820216327905655,3,1249,,,,,,
0.008748646825551987,3,1259,,,,,,
0.0033834539353847504,3,1269,,,,,,
0.0019034257857128978,3,1279,,,,,,
0.003008335130289197,3,1289,,,,,,
0.0013951171422377229,3,1299,,,,,,
0.0006692243623547256,3,1309,,,,,,
0.001710668671876192,3,1319,,,,,,
0.0011320244520902634,3,1329,,,,,,
0.00243542343378067,3,1339,,,,,,
0.0038259243592619896,3,1349,,,,,,
0.0009971861727535725,3,1359,,,,,,
0.008883063681423664,3,1369,,,,,,
0.004888639785349369,3,1379,,,,,,
0.00044192184577696025,3,1389,,,,,,
0.0015033441595733166,3,1399,,,,,,
0.0023328543175011873,3,1409,,,,,,
0.0013662839774042368,3,1419,,,,,,
0.007737568113952875,3,1429,,,,,,
0.0009013356757350266,3,1439,,,,,,
0.00037479226011782885,3,1449,,,,,,
0.0005119222332723439,3,1459,,,,,,
0.00033826869912445545,3,1469,,,,,,
0.0006496096029877663,3,1479,,,,,,
0.0004224889271426946,3,1489,,,,,,
0.00022540050849784166,3,1499,,,,,,
,3,1499,0.21255692839622498,0.8052224516868591,0.4204745292663574,0.4680940806865692,0.269565224647522,
0.001219698111526668,4,1509,,,,,,
0.0008468221058137715,4,1519,,,,,,
0.0004236472013872117,4,1529,,,,,,
0.002880491316318512,4,1539,,,,,,
0.0005680752801708877,4,1549,,,,,,
0.0005068275495432317,4,1559,,,,,,
0.0004969742149114609,4,1569,,,,,,
0.0003545602085068822,4,1579,,,,,,
0.0003352922503836453,4,1589,,,,,,
0.00031282301642932,4,1599,,,,,,
0.00021356731303967535,4,1609,,,,,,
0.0008205604972317815,4,1619,,,,,,
0.000987523584626615,4,1629,,,,,,
0.00039728230331093073,4,1639,,,,,,
0.000611327588558197,4,1649,,,,,,
0.00048013273044489324,4,1659,,,,,,
0.0010177871445193887,4,1669,,,,,,
0.0004798032168764621,4,1679,,,,,,
0.007485868409276009,4,1689,,,,,,
0.0005491026095114648,4,1699,,,,,,
0.0005340910283848643,4,1709,,,,,,
0.0006279493682086468,4,1719,,,,,,
0.0002233901177532971,4,1729,,,,,,
0.0016095463652163744,4,1739,,,,,,
0.0005705087096430361,4,1749,,,,,,
0.001027276972308755,4,1759,,,,,,
0.0009928407380357385,4,1769,,,,,,
0.0002629044174682349,4,1779,,,,,,
0.00147121655754745,4,1789,,,,,,
0.004223591648042202,4,1799,,,,,,
0.00029723349143750966,4,1809,,,,,,
0.0006605940870940685,4,1819,,,,,,
0.0006122025079093874,4,1829,,,,,,
0.001765177701599896,4,1839,,,,,,
0.0002886343572754413,4,1849,,,,,,
0.002003416186198592,4,1859,,,,,,
0.0005028292653150856,4,1869,,,,,,
,4,1874,0.19786792993545532,0.8056312799453735,0.42192381620407104,0.46900495886802673,0.27391305565834045,
,5,1875,,,,,,0.19786792993545532
