step,train_loss,epoch,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_em,test_loss
9,0.16329923272132874,0,,,,,,
19,0.07614213228225708,0,,,,,,
29,0.1230190172791481,0,,,,,,
39,0.045373499393463135,0,,,,,,
49,0.05776629596948624,0,,,,,,
59,0.06728614121675491,0,,,,,,
69,0.061372220516204834,0,,,,,,
79,0.05522753670811653,0,,,,,,
89,0.07645592838525772,0,,,,,,
99,0.05778156965970993,0,,,,,,
109,0.054059844464063644,0,,,,,,
119,0.061017051339149475,0,,,,,,
129,0.06542792171239853,0,,,,,,
139,0.07311040908098221,0,,,,,,
149,0.044112320989370346,0,,,,,,
159,0.05863161385059357,0,,,,,,
169,0.0498838871717453,0,,,,,,
179,0.04604741185903549,0,,,,,,
189,0.06446155905723572,0,,,,,,
193,,0,0.8258183598518372,0.34389206767082214,0.24479573965072632,0.10725316405296326,0.1764705926179886,
199,0.08586283773183823,1,,,,,,
209,0.059150274842977524,1,,,,,,
219,0.049360860139131546,1,,,,,,
229,0.06565781682729721,1,,,,,,
239,0.0630725845694542,1,,,,,,
249,0.03527696430683136,1,,,,,,
259,0.056759510189294815,1,,,,,,
269,0.04362144321203232,1,,,,,,
279,0.06265796720981598,1,,,,,,
289,0.06680025160312653,1,,,,,,
299,0.053295038640499115,1,,,,,,
309,0.05677962675690651,1,,,,,,
319,0.05913557857275009,1,,,,,,
329,0.038871921598911285,1,,,,,,
339,0.07632715255022049,1,,,,,,
349,0.03881224989891052,1,,,,,,
359,0.06012466549873352,1,,,,,,
369,0.04839536175131798,1,,,,,,
379,0.0685047134757042,1,,,,,,
387,,1,0.8328765034675598,0.3582249581813812,0.2674739956855774,0.1134866327047348,0.20123839378356934,
389,0.05321671441197395,2,,,,,,
399,0.06532172858715057,2,,,,,,
409,0.04899851232767105,2,,,,,,
419,0.04997771233320236,2,,,,,,
429,0.04980461299419403,2,,,,,,
439,0.05305320769548416,2,,,,,,
449,0.04672479256987572,2,,,,,,
459,0.04745011031627655,2,,,,,,
469,0.04456686973571777,2,,,,,,
479,0.09762128442525864,2,,,,,,
489,0.0450296550989151,2,,,,,,
499,0.052509114146232605,2,,,,,,
509,0.044148534536361694,2,,,,,,
519,0.0729997307062149,2,,,,,,
529,0.03473622351884842,2,,,,,,
539,0.05486322194337845,2,,,,,,
549,0.03284336254000664,2,,,,,,
559,0.07917782664299011,2,,,,,,
569,0.0528339184820652,2,,,,,,
579,0.0382348969578743,2,,,,,,
581,,2,0.8376602530479431,0.3677386939525604,0.27912095189094543,0.12243455648422241,0.21671827137470245,
589,0.03808269277215004,3,,,,,,
599,0.046762339770793915,3,,,,,,
609,0.03848528489470482,3,,,,,,
619,0.058458223938941956,3,,,,,,
629,0.042867206037044525,3,,,,,,
639,0.046156734228134155,3,,,,,,
649,0.052920371294021606,3,,,,,,
659,0.03581168130040169,3,,,,,,
669,0.04757537320256233,3,,,,,,
679,0.03571890667080879,3,,,,,,
689,0.05818282067775726,3,,,,,,
699,0.04776926711201668,3,,,,,,
709,0.032019324600696564,3,,,,,,
719,0.038461267948150635,3,,,,,,
729,0.02946717105805874,3,,,,,,
739,0.026169192045927048,3,,,,,,
749,0.03219574689865112,3,,,,,,
759,0.057451020926237106,3,,,,,,
769,0.04188458248972893,3,,,,,,
775,,3,0.8344062566757202,0.3611908555030823,0.27770549058914185,0.12551648914813995,0.21671827137470245,
779,0.042052190750837326,4,,,,,,
789,0.02409335784614086,4,,,,,,
799,0.03504792973399162,4,,,,,,
809,0.030073054134845734,4,,,,,,
819,0.0513429120182991,4,,,,,,
829,0.02283261902630329,4,,,,,,
839,0.023661160841584206,4,,,,,,
849,0.02395172230899334,4,,,,,,
859,0.021980151534080505,4,,,,,,
869,0.027814865112304688,4,,,,,,
879,0.02138446271419525,4,,,,,,
889,0.02416696771979332,4,,,,,,
899,0.02515292912721634,4,,,,,,
909,0.033174723386764526,4,,,,,,
919,0.022719770669937134,4,,,,,,
929,0.01095257606357336,4,,,,,,
939,0.017313769087195396,4,,,,,,
949,0.0076331570744514465,4,,,,,,
959,0.020196126773953438,4,,,,,,
969,0.009840688668191433,4,,,,,,
969,,4,0.8242953419685364,0.34845808148384094,0.27527499198913574,0.13318751752376556,0.22291021049022675,
970,,5,,,,,,0.13318751752376556
