epoch,step,train_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,test_loss
0,9,0.2951560616493225,,,,,,
0,19,0.4794151484966278,,,,,,
0,29,0.3600260019302368,,,,,,
0,39,0.11885654181241989,,,,,,
0,49,0.1705547422170639,,,,,,
0,59,0.30804193019866943,,,,,,
0,69,0.09220465272665024,,,,,,
0,79,0.1876426786184311,,,,,,
0,89,0.1059541180729866,,,,,,
0,99,0.32620561122894287,,,,,,
0,109,0.1605502963066101,,,,,,
0,119,0.20473650097846985,,,,,,
0,129,0.08635898679494858,,,,,,
0,139,0.0981227234005928,,,,,,
0,149,0.1463535577058792,,,,,,
0,159,0.0975075289607048,,,,,,
0,169,0.2151251584291458,,,,,,
0,179,0.09286965429782867,,,,,,
0,189,0.10798724740743637,,,,,,
0,199,0.13385963439941406,,,,,,
0,209,0.06611806154251099,,,,,,
0,219,0.10183437913656235,,,,,,
0,229,0.06346843391656876,,,,,,
0,239,0.13029441237449646,,,,,,
0,249,0.1263083517551422,,,,,,
0,259,0.0882507935166359,,,,,,
0,269,0.06310264766216278,,,,,,
0,279,0.08566644042730331,,,,,,
0,289,0.0706799179315567,,,,,,
0,299,0.16149123013019562,,,,,,
0,309,0.1222185418009758,,,,,,
0,319,0.10457096248865128,,,,,,
0,329,0.1335042119026184,,,,,,
0,339,0.08956903964281082,,,,,,
0,349,0.07287024706602097,,,,,,
0,359,0.09665288776159286,,,,,,
0,362,,0.35840901732444763,0.30842655897140503,0.8196674585342407,0.09347357600927353,0.2315068542957306,
1,369,0.1366852968931198,,,,,,
1,379,0.0713723674416542,,,,,,
1,389,0.0727718397974968,,,,,,
1,399,0.1349843442440033,,,,,,
1,409,0.058828696608543396,,,,,,
1,419,0.16184529662132263,,,,,,
1,429,0.06947305053472519,,,,,,
1,439,0.14179019629955292,,,,,,
1,449,0.0887596607208252,,,,,,
1,459,0.06566226482391357,,,,,,
1,469,0.09553001821041107,,,,,,
1,479,0.05691799148917198,,,,,,
1,489,0.07441738992929459,,,,,,
1,499,0.08762865513563156,,,,,,
1,509,0.07933617383241653,,,,,,
1,519,0.05212516337633133,,,,,,
1,529,0.07761140912771225,,,,,,
1,539,0.07417070120573044,,,,,,
1,549,0.06863248348236084,,,,,,
1,559,0.0808805450797081,,,,,,
1,569,0.17911982536315918,,,,,,
1,579,0.060483552515506744,,,,,,
1,589,0.1431414932012558,,,,,,
1,599,0.10914689302444458,,,,,,
1,609,0.09101952612400055,,,,,,
1,619,0.06307993829250336,,,,,,
1,629,0.14269107580184937,,,,,,
1,639,0.10730040818452835,,,,,,
1,649,0.05385748669505119,,,,,,
1,659,0.049242861568927765,,,,,,
1,669,0.07215730100870132,,,,,,
1,679,0.11181016266345978,,,,,,
1,689,0.03948450833559036,,,,,,
1,699,0.12585888803005219,,,,,,
1,709,0.036769915372133255,,,,,,
1,719,0.05204136669635773,,,,,,
1,725,,0.5178139209747314,0.49541741609573364,0.8715340495109558,0.08544056117534637,0.43424656987190247,
2,729,0.08470502495765686,,,,,,
2,739,0.05756561830639839,,,,,,
2,749,0.05202172324061394,,,,,,
2,759,0.10457438975572586,,,,,,
2,769,0.10691627115011215,,,,,,
2,779,0.03462575003504753,,,,,,
2,789,0.031690727919340134,,,,,,
2,799,0.06705576926469803,,,,,,
2,809,0.1291075497865677,,,,,,
2,819,0.10945174098014832,,,,,,
