epoch,train_loss,step,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,val_qa_bert_score,test_loss
0,0.102266825735569,9,,,,,,
0,0.06865378469228745,19,,,,,,
0,0.049327313899993896,29,,,,,,
0,0.05051098391413689,39,,,,,,
0,0.06092183291912079,49,,,,,,
0,0.024631954729557037,59,,,,,,
0,0.04179797321557999,69,,,,,,
0,0.040418222546577454,79,,,,,,
0,0.03775118291378021,89,,,,,,
0,0.03449922427535057,99,,,,,,
0,0.03734548017382622,109,,,,,,
0,0.04242531210184097,119,,,,,,
0,0.042156368494033813,129,,,,,,
0,0.03980154171586037,139,,,,,,
0,0.03846574202179909,149,,,,,,
0,0.04690847173333168,159,,,,,,
0,0.02845711074769497,169,,,,,,
0,0.03627882897853851,179,,,,,,
0,0.025059888139367104,189,,,,,,
0,0.04449871927499771,199,,,,,,
0,0.0497887060046196,209,,,,,,
0,0.050135377794504166,219,,,,,,
0,0.02694750390946865,229,,,,,,
0,0.03438661992549896,239,,,,,,
0,0.031982727348804474,249,,,,,,
0,0.021392256021499634,259,,,,,,
0,0.03239662945270538,269,,,,,,
0,0.06240328401327133,279,,,,,,
0,0.02780413255095482,289,,,,,,
0,0.03376544266939163,299,,,,,,
0,0.0350523516535759,309,,,,,,
0,0.030369143933057785,319,,,,,,
0,0.031217586249113083,329,,,,,,
0,0.03365730866789818,339,,,,,,
0,0.054042644798755646,349,,,,,,
0,0.02356666326522827,359,,,,,,
0,0.04289679229259491,369,,,,,,
0,0.027264559641480446,379,,,,,,
0,0.03882930800318718,389,,,,,,
0,0.032819513231515884,399,,,,,,
0,0.04789750650525093,409,,,,,,
0,0.043745651841163635,419,,,,,,
0,0.03814799338579178,429,,,,,,
0,0.022461973130702972,439,,,,,,
0,0.0237327441573143,449,,,,,,
0,0.021442579105496407,459,,,,,,
0,0.03159855678677559,469,,,,,,
0,0.02649429813027382,479,,,,,,
0,0.0324842594563961,489,,,,,,
0,0.051235366612672806,499,,,,,,
0,0.024833783507347107,509,,,,,,
0,0.03423124924302101,519,,,,,,
0,0.03752647712826729,529,,,,,,
0,0.048043739050626755,539,,,,,,
0,0.030285416170954704,549,,,,,,
0,0.02764006517827511,559,,,,,,
0,0.03276216238737106,569,,,,,,
0,0.026121819391846657,579,,,,,,
0,0.04066061973571777,589,,,,,,
0,0.045045193284749985,599,,,,,,
0,0.03345515951514244,609,,,,,,
0,0.041476182639598846,619,,,,,,
0,0.03588499501347542,629,,,,,,
0,0.027045540511608124,639,,,,,,
0,,641,0.3734416663646698,0.2292993664741516,0.3013680875301361,0.10459444671869278,0.8390244245529175,
1,0.02869836427271366,649,,,,,,
1,0.06251058727502823,659,,,,,,
1,0.03511623293161392,669,,,,,,
1,0.033294908702373505,679,,,,,,
1,0.06383984535932541,689,,,,,,
1,0.02829369716346264,699,,,,,,
1,0.02324768342077732,709,,,,,,
1,0.043640781193971634,719,,,,,,
1,0.039960190653800964,729,,,,,,
1,0.028416519984602928,739,,,,,,
1,0.023646272718906403,749,,,,,,
1,0.01987629197537899,759,,,,,,
1,0.029538117349147797,769,,,,,,
1,0.03363919258117676,779,,,,,,
1,0.045566704124212265,789,,,,,,
1,0.02468208409845829,799,,,,,,
1,0.033579543232917786,809,,,,,,
1,0.04221408814191818,819,,,,,,
1,0.03732532262802124,829,,,,,,
1,0.03955189883708954,839,,,,,,
1,0.044052526354789734,849,,,,,,
1,0.04081151634454727,859,,,,,,
1,0.05564642325043678,869,,,,,,
1,0.031107116490602493,879,,,,,,
1,0.032071903347969055,889,,,,,,
1,0.037327807396650314,899,,,,,,
1,0.03704947978258133,909,,,,,,
1,0.026820633560419083,919,,,,,,
1,0.02807488851249218,929,,,,,,
1,0.04604297876358032,939,,,,,,
1,0.04944673925638199,949,,,,,,
1,0.03450390323996544,959,,,,,,
1,0.06046662479639053,969,,,,,,
1,0.03454575315117836,979,,,,,,
1,0.0269625224173069,989,,,,,,
1,0.022280894219875336,999,,,,,,
1,0.01080329529941082,1009,,,,,,
1,0.03413865715265274,1019,,,,,,
1,0.035284969955682755,1029,,,,,,
1,0.022780118510127068,1039,,,,,,
1,0.044903941452503204,1049,,,,,,
1,0.02386736124753952,1059,,,,,,
1,0.028476404026150703,1069,,,,,,
1,0.03759291023015976,1079,,,,,,
1,0.04203958436846733,1089,,,,,,
1,0.041751205921173096,1099,,,,,,
1,0.021919358521699905,1109,,,,,,
1,0.050887152552604675,1119,,,,,,
1,0.033407486975193024,1129,,,,,,
1,0.028779560700058937,1139,,,,,,
1,0.04299435019493103,1149,,,,,,
1,0.033497050404548645,1159,,,,,,
1,0.03513944149017334,1169,,,,,,
1,0.035061366856098175,1179,,,,,,
1,0.038623761385679245,1189,,,,,,
1,0.02334234118461609,1199,,,,,,
1,0.024709096178412437,1209,,,,,,
1,0.03787163645029068,1219,,,,,,
