step,epoch,train_loss,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0,0.14089372754096985,,,,,,
19,0,0.06006119027733803,,,,,,
29,0,0.06554067879915237,,,,,,
39,0,0.050286710262298584,,,,,,
49,0,0.0725456029176712,,,,,,
59,0,0.07070592045783997,,,,,,
69,0,0.052271973341703415,,,,,,
79,0,0.04480932280421257,,,,,,
89,0,0.051593195647001266,,,,,,
99,0,0.06857289373874664,,,,,,
109,0,0.06348289549350739,,,,,,
119,0,0.06342869997024536,,,,,,
129,0,0.10405545681715012,,,,,,
139,0,0.04898799955844879,,,,,,
149,0,0.0801331102848053,,,,,,
159,0,0.06547915935516357,,,,,,
169,0,0.06211094558238983,,,,,,
179,0,0.07429421693086624,,,,,,
189,0,0.04339080676436424,,,,,,
199,0,0.04399492219090462,,,,,,
209,0,0.03769439458847046,,,,,,
219,0,0.06626798212528229,,,,,,
229,0,0.051195379346609116,,,,,,
239,0,0.05879873409867287,,,,,,
241,0,,0.11151807010173798,0.8346257209777832,0.27620169520378113,0.20594479143619537,0.35587525367736816,
249,1,0.04234682768583298,,,,,,
259,1,0.0520981140434742,,,,,,
269,1,0.05923112854361534,,,,,,
279,1,0.04543806612491608,,,,,,
289,1,0.08655055612325668,,,,,,
299,1,0.038697633892297745,,,,,,
309,1,0.07206717133522034,,,,,,
319,1,0.058237455785274506,,,,,,
329,1,0.05307397246360779,,,,,,
339,1,0.04101742058992386,,,,,,
349,1,0.05451986938714981,,,,,,
359,1,0.04376166686415672,,,,,,
369,1,0.06391169130802155,,,,,,
379,1,0.06033765524625778,,,,,,
389,1,0.06368101388216019,,,,,,
399,1,0.03930392116308212,,,,,,
409,1,0.046223901212215424,,,,,,
419,1,0.06109911575913429,,,,,,
429,1,0.05711444839835167,,,,,,
439,1,0.044643502682447433,,,,,,
449,1,0.04630386456847191,,,,,,
459,1,0.0667857825756073,,,,,,
469,1,0.04755369946360588,,,,,,
479,1,0.07859973609447479,,,,,,
483,1,,0.11103112995624542,0.8375906944274902,0.2898187041282654,0.2165605127811432,0.36395004391670227,
489,2,0.037870511412620544,,,,,,
499,2,0.04659459367394447,,,,,,
509,2,0.050963904708623886,,,,,,
519,2,0.052374619990587234,,,,,,
529,2,0.052372537553310394,,,,,,
539,2,0.04881611093878746,,,,,,
549,2,0.05964583531022072,,,,,,
559,2,0.05536062270402908,,,,,,
569,2,0.062134791165590286,,,,,,
579,2,0.03765900805592537,,,,,,
589,2,0.03666285425424576,,,,,,
599,2,0.047003958374261856,,,,,,
609,2,0.050784360617399216,,,,,,
619,2,0.032949868589639664,,,,,,
629,2,0.046596117317676544,,,,,,
639,2,0.03280382975935936,,,,,,
649,2,0.03794556483626366,,,,,,
659,2,0.06735149025917053,,,,,,
669,2,0.06369123607873917,,,,,,
679,2,0.04854902997612953,,,,,,
689,2,0.06527534872293472,,,,,,
699,2,0.05886939540505409,,,,,,
709,2,0.0361519493162632,,,,,,
719,2,0.055008113384246826,,,,,,
725,2,,0.10401687026023865,0.8382100462913513,0.2954622507095337,0.2229299396276474,0.3663395643234253,
729,3,0.03255530819296837,,,,,,
739,3,0.045422378927469254,,,,,,
749,3,0.044168900698423386,,,,,,
759,3,0.04485892876982689,,,,,,
769,3,0.03822718560695648,,,,,,
779,3,0.03077445551753044,,,,,,
789,3,0.036003511399030685,,,,,,
799,3,0.0481126494705677,,,,,,
809,3,0.04125380888581276,,,,,,
819,3,0.04979635402560234,,,,,,
829,3,0.05376853793859482,,,,,,
839,3,0.036286480724811554,,,,,,
849,3,0.04432942718267441,,,,,,
859,3,0.03785749152302742,,,,,,
869,3,0.022874077782034874,,,,,,
879,3,0.05775301158428192,,,,,,
889,3,0.027248024940490723,,,,,,
899,3,0.02963494136929512,,,,,,
909,3,0.024607764557003975,,,,,,
919,3,0.03137096390128136,,,,,,
929,3,0.054805804044008255,,,,,,
939,3,0.030271854251623154,,,,,,
949,3,0.03280765935778618,,,,,,
959,3,0.03603672608733177,,,,,,
967,3,,0.09341147541999817,0.8372345566749573,0.30318886041641235,0.23779192566871643,0.36543744802474976,
969,4,0.029255149886012077,,,,,,
979,4,0.028721710667014122,,,,,,
989,4,0.03409482166171074,,,,,,
999,4,0.0405261293053627,,,,,,
1009,4,0.01288099866360426,,,,,,
1019,4,0.023254815489053726,,,,,,
1029,4,0.032803718000650406,,,,,,
1039,4,0.01737874373793602,,,,,,
1049,4,0.018101388588547707,,,,,,
1059,4,0.035952821373939514,,,,,,
1069,4,0.026282519102096558,,,,,,
1079,4,0.02412560023367405,,,,,,
1089,4,0.022532019764184952,,,,,,
1099,4,0.010692025534808636,,,,,,
1109,4,0.020807215943932533,,,,,,
1119,4,0.01574212871491909,,,,,,
1129,4,0.02371402084827423,,,,,,
1139,4,0.015379706397652626,,,,,,
1149,4,0.007367720827460289,,,,,,
1159,4,0.009569179266691208,,,,,,
1169,4,0.0071980333887040615,,,,,,
1179,4,0.01474865060299635,,,,,,
1189,4,0.017476119101047516,,,,,,
1199,4,0.020133905112743378,,,,,,
1209,4,0.0077344151213765144,,,,,,
1209,4,,0.1802678406238556,0.8437005877494812,0.32510700821876526,0.25477707386016846,0.38072142004966736,
1210,5,,,,,,,0.1802678406238556
