train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_meteor,val_qa_sas,test_loss
0.9455844163894653,0,9,,,,,,,
1.075695514678955,0,19,,,,,,,
0.9185850024223328,0,29,,,,,,,
0.45320117473602295,0,39,,,,,,,
0.5214371681213379,0,49,,,,,,,
0.38917726278305054,0,59,,,,,,,
0.3158586621284485,0,69,,,,,,,
0.3281043767929077,0,79,,,,,,,
0.2075522243976593,0,89,,,,,,,
0.41677021980285645,0,99,,,,,,,
0.4375315010547638,0,109,,,,,,,
0.2119484394788742,0,119,,,,,,,
0.5218657851219177,0,129,,,,,,,
0.33870500326156616,0,139,,,,,,,
0.6407058835029602,0,149,,,,,,,
0.4126160442829132,0,159,,,,,,,
0.22651539742946625,0,169,,,,,,,
0.16174155473709106,0,179,,,,,,,
0.2715708911418915,0,189,,,,,,,
1.3684741258621216,0,199,,,,,,,
0.12436392903327942,0,209,,,,,,,
0.24604415893554688,0,219,,,,,,,
0.3176594376564026,0,229,,,,,,,
0.4275132119655609,0,239,,,,,,,
0.17615839838981628,0,249,,,,,,,
0.1275032013654709,0,259,,,,,,,
0.20686623454093933,0,269,,,,,,,
0.26845628023147583,0,279,,,,,,,
0.2859058678150177,0,289,,,,,,,
0.4088549315929413,0,299,,,,,,,
0.14773838222026825,0,309,,,,,,,
0.3625991642475128,0,319,,,,,,,
0.5661426186561584,0,329,,,,,,,
3.0189368724823,0,339,,,,,,,
0.7295671105384827,0,349,,,,,,,
0.3155636787414551,0,359,,,,,,,
,0,361,2.7601218223571777,0.6470950245857239,0.9120500087738037,0.5705128312110901,0.6775962710380554,0.6650681495666504,
0.5458372831344604,1,369,,,,,,,
0.16953903436660767,1,379,,,,,,,
0.5362236499786377,1,389,,,,,,,
0.16409698128700256,1,399,,,,,,,
0.09170927852392197,1,409,,,,,,,
0.10865281522274017,1,419,,,,,,,
0.30036845803260803,1,429,,,,,,,
0.19697418808937073,1,439,,,,,,,
0.4014507234096527,1,449,,,,,,,
0.3132612705230713,1,459,,,,,,,
0.11493001878261566,1,469,,,,,,,
0.1346507966518402,1,479,,,,,,,
0.05492778494954109,1,489,,,,,,,
0.18634364008903503,1,499,,,,,,,
0.1456633359193802,1,509,,,,,,,
0.17209766805171967,1,519,,,,,,,
0.06627151370048523,1,529,,,,,,,
0.22754207253456116,1,539,,,,,,,
0.7605801820755005,1,549,,,,,,,
0.12021814286708832,1,559,,,,,,,
0.2989540994167328,1,569,,,,,,,
0.1285349428653717,1,579,,,,,,,
0.06517855823040009,1,589,,,,,,,
0.09117086231708527,1,599,,,,,,,
0.1654200404882431,1,609,,,,,,,
