step,epoch,train_loss,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
9,0,0.07625007629394531,,,,,,
19,0,0.06302180886268616,,,,,,
29,0,0.04761799797415733,,,,,,
39,0,0.05142280459403992,,,,,,
49,0,0.05882315710186958,,,,,,
59,0,0.03231797739863396,,,,,,
69,0,0.0415448322892189,,,,,,
79,0,0.026746369898319244,,,,,,
89,0,0.03998727723956108,,,,,,
99,0,0.029178759083151817,,,,,,
109,0,0.039195772260427475,,,,,,
119,0,0.05019766837358475,,,,,,
129,0,0.03319615125656128,,,,,,
139,0,0.03707856312394142,,,,,,
149,0,0.03580854460597038,,,,,,
159,0,0.05287482589483261,,,,,,
169,0,0.04875714331865311,,,,,,
179,0,0.045833684504032135,,,,,,
189,0,0.029696639627218246,,,,,,
199,0,0.04183656722307205,,,,,,
209,0,0.04017498716711998,,,,,,
219,0,0.037673454731702805,,,,,,
229,0,0.03340559080243111,,,,,,
239,0,0.04232325777411461,,,,,,
249,0,0.031880706548690796,,,,,,
259,0,0.0239960178732872,,,,,,
269,0,0.031112372875213623,,,,,,
279,0,0.051404502242803574,,,,,,
289,0,0.044858191162347794,,,,,,
299,0,0.03148595616221428,,,,,,
309,0,0.05674716830253601,,,,,,
319,0,0.03080539032816887,,,,,,
329,0,0.04437723755836487,,,,,,
339,0,0.03607736527919769,,,,,,
349,0,0.05085407570004463,,,,,,
359,0,0.05209929868578911,,,,,,
369,0,0.05289670452475548,,,,,,
379,0,0.02738412655889988,,,,,,
389,0,0.04648958891630173,,,,,,
399,0,0.03986330330371857,,,,,,
409,0,0.03784323111176491,,,,,,
419,0,0.033275336027145386,,,,,,
429,0,0.044250838458538055,,,,,,
439,0,0.013733943924307823,,,,,,
449,0,0.03846759721636772,,,,,,
459,0,0.02638491615653038,,,,,,
467,0,,0.10298082232475281,0.3348838984966278,0.15706805884838104,0.8242542743682861,0.23674851655960083,
469,1,0.031635917723178864,,,,,,
479,1,0.02577407844364643,,,,,,
489,1,0.03529495373368263,,,,,,
499,1,0.027026496827602386,,,,,,
509,1,0.0716228112578392,,,,,,
519,1,0.02880527451634407,,,,,,
529,1,0.041206810623407364,,,,,,
539,1,0.04660962149500847,,,,,,
549,1,0.03071240708231926,,,,,,
559,1,0.03147542476654053,,,,,,
569,1,0.038588982075452805,,,,,,
579,1,0.036471910774707794,,,,,,
589,1,0.03737529367208481,,,,,,
599,1,0.018085071817040443,,,,,,
609,1,0.022418228909373283,,,,,,
619,1,0.03154800832271576,,,,,,
629,1,0.054830677807331085,,,,,,
639,1,0.05224290117621422,,,,,,
649,1,0.02011917531490326,,,,,,
659,1,0.018892094492912292,,,,,,
669,1,0.05500277131795883,,,,,,
679,1,0.03286590427160263,,,,,,
689,1,0.048969876021146774,,,,,,
699,1,0.034262172877788544,,,,,,
709,1,0.031703222543001175,,,,,,
719,1,0.0519314743578434,,,,,,
729,1,0.05850278586149216,,,,,,
739,1,0.03448757901787758,,,,,,
749,1,0.025647062808275223,,,,,,
759,1,0.03577509894967079,,,,,,
769,1,0.024698346853256226,,,,,,
779,1,0.025648314505815506,,,,,,
789,1,0.039192717522382736,,,,,,
799,1,0.03665372356772423,,,,,,
809,1,0.032193467020988464,,,,,,
819,1,0.04219390079379082,,,,,,
829,1,0.03768828138709068,,,,,,
839,1,0.062224380671978,,,,,,
849,1,0.03141436725854874,,,,,,
859,1,0.04071187600493431,,,,,,
869,1,0.038907669484615326,,,,,,
879,1,0.041531458497047424,,,,,,
889,1,0.03037208318710327,,,,,,
899,1,0.027320779860019684,,,,,,
909,1,0.03145036846399307,,,,,,
919,1,0.03754283860325813,,,,,,
929,1,0.029247159138321877,,,,,,
935,1,,0.08642914146184921,0.34226658940315247,0.1701570749282837,0.8265860676765442,0.24821636080741882,
939,2,0.04365289956331253,,,,,,
949,2,0.04253974184393883,,,,,,
959,2,0.040116872638463974,,,,,,
969,2,0.025099121034145355,,,,,,
979,2,0.020862659439444542,,,,,,
989,2,0.020062275230884552,,,,,,
